Date,FlexShares Morningstar US Market Factor TiltEtf_Open_average,FlexShares Morningstar US Market Factor TiltEtf_Open_max,FlexShares Morningstar US Market Factor TiltEtf_Open_min,FlexShares Morningstar US Market Factor TiltEtf_High_average,FlexShares Morningstar US Market Factor TiltEtf_High_max,FlexShares Morningstar US Market Factor TiltEtf_High_min,FlexShares Morningstar US Market Factor TiltEtf_Low_average,FlexShares Morningstar US Market Factor TiltEtf_Low_max,FlexShares Morningstar US Market Factor TiltEtf_Low_min,FlexShares Morningstar US Market Factor TiltEtf_Close_average,FlexShares Morningstar US Market Factor TiltEtf_Close_max,FlexShares Morningstar US Market Factor TiltEtf_Close_min
2018-05-27,0.7049481217033178,0.7049481217033178,0.7049481217033178,0.5793788038352096,0.5793788038352096,0.5793788038352096,0.7807902067549712,0.7807902067549712,0.7807902067549712,0.6305884948069795,0.6305884948069795,0.6305884948069795
2018-06-03,1.3231484769382547,1.3231484769382547,1.3231484769382547,1.3784626134810944,1.3784626134810944,1.3784626134810944,1.3164074075253542,1.3164074075253542,1.3164074075253542,1.4117682162809129,1.4117682162809129,1.4117682162809129
2018-06-10,1.5985479249144525,1.5985479249144525,1.5985479249144525,1.5937327773727505,1.5937327773727505,1.5937327773727505,1.4369680561349087,1.4369680561349087,1.4369680561349087,1.6149644593166421,1.6149644593166421,1.6149644593166421
2018-06-17,1.4692188296544737,1.4692188296544737,1.4692188296544737,1.3180306249494058,1.3180306249494058,1.3180306249494058,1.2916041807322705,1.2916041807322705,1.2916041807322705,1.1816949270857806,1.1816949270857806,1.1816949270857806
2018-06-24,0.4320876773415637,0.4320876773415637,0.4320876773415637,0.5623270182732119,0.5623270182732119,0.5623270182732119,0.5285836238461422,0.5285836238461422,0.5285836238461422,0.4091014023107639,0.4091014023107639,0.4091014023107639
2018-07-01,1.0274006923231778,1.0274006923231778,1.0274006923231778,1.071358075896115,1.071358075896115,1.071358075896115,1.0602799526574154,1.0602799526574154,1.0602799526574154,1.0900349648532286,1.0900349648532286,1.0900349648532286
2018-07-08,1.459039751165048,1.459039751165048,1.459039751165048,1.4683982822308344,1.4683982822308344,1.4683982822308344,1.4433688097760387,1.4433688097760387,1.4433688097760387,1.320193040021779,1.320193040021779,1.320193040021779
2018-07-15,1.4220442781688813,1.4220442781688813,1.4220442781688813,1.3594482324632606,1.3594482324632606,1.3594482324632606,1.387405459745408,1.387405459745408,1.387405459745408,1.2883723383320325,1.2883723383320325,1.2883723383320325
2018-07-22,1.5877984012963506,1.5877984012963506,1.5877984012963506,1.5156682160642356,1.5156682160642356,1.5156682160642356,1.1836931488858966,1.1836931488858966,1.1836931488858966,1.193458900323667,1.193458900323667,1.193458900323667
2018-07-29,1.3496048952322754,1.3496048952322754,1.3496048952322754,1.3939524210816907,1.3939524210816907,1.3939524210816907,1.3641986339226322,1.3641986339226322,1.3641986339226322,1.3846804997585018,1.3846804997585018,1.3846804997585018
2018-08-05,1.3537843878249896,1.3537843878249896,1.3537843878249896,1.3773202036784937,1.3773202036784937,1.3773202036784937,1.2891265218269898,1.2891265218269898,1.2891265218269898,1.2479255365664208,1.2479255365664208,1.2479255365664208
2018-08-12,1.241315236033004,1.241315236033004,1.241315236033004,1.4170530909744758,1.4170530909744758,1.4170530909744758,1.2229910381412679,1.2229910381412679,1.2229910381412679,1.425081346317742,1.425081346317742,1.425081346317742
2018-08-19,1.620517971533866,1.620517971533866,1.620517971533866,1.712238539296701,1.712238539296701,1.712238539296701,1.6560867818412224,1.6560867818412224,1.6560867818412224,1.7380826702052137,1.7380826702052137,1.7380826702052137
2018-08-26,1.6764288126281464,1.6764288126281464,1.6764288126281464,1.7591699209945328,1.7591699209945328,1.7591699209945328,1.7220198714951864,1.7220198714951864,1.7220198714951864,1.7755928589554573,1.7755928589554573,1.7755928589554573
2018-09-02,1.3458507625704823,1.3458507625704823,1.3458507625704823,1.2859870396703696,1.2859870396703696,1.2859870396703696,1.2128050615217632,1.2128050615217632,1.2128050615217632,1.208192180513896,1.208192180513896,1.208192180513896
