Date,ProShares Ultra MSCI Emerging MarketsEtf_Open_average,ProShares Ultra MSCI Emerging MarketsEtf_Open_max,ProShares Ultra MSCI Emerging MarketsEtf_Open_min,ProShares Ultra MSCI Emerging MarketsEtf_High_average,ProShares Ultra MSCI Emerging MarketsEtf_High_max,ProShares Ultra MSCI Emerging MarketsEtf_High_min,ProShares Ultra MSCI Emerging MarketsEtf_Low_average,ProShares Ultra MSCI Emerging MarketsEtf_Low_max,ProShares Ultra MSCI Emerging MarketsEtf_Low_min,ProShares Ultra MSCI Emerging MarketsEtf_Close_average,ProShares Ultra MSCI Emerging MarketsEtf_Close_max,ProShares Ultra MSCI Emerging MarketsEtf_Close_min
2018-09-16,-0.6425520310205646,-0.6425520310205646,-0.6425520310205646,-0.764612692762649,-0.764612692762649,-0.764612692762649,-0.6293007298304526,-0.6293007298304526,-0.6293007298304526,-0.7766117454502627,-0.7766117454502627,-0.7766117454502627
2018-09-23,-0.7693247751315136,-0.7693247751315136,-0.7693247751315136,-0.8773732651944444,-0.8773732651944444,-0.8773732651944444,-0.7640683031022136,-0.7640683031022136,-0.7640683031022136,-0.8289165514849349,-0.8289165514849349,-0.8289165514849349
2018-09-30,-1.740142670246077,-1.740142670246077,-1.740142670246077,-1.8591734020827628,-1.8591734020827628,-1.8591734020827628,-1.927224420238965,-1.927224420238965,-1.927224420238965,-1.9120054508196096,-1.9120054508196096,-1.9120054508196096
2018-10-07,-1.953810783310775,-1.953810783310775,-1.953810783310775,-2.017495594503836,-2.017495594503836,-2.017495594503836,-1.8974398790928586,-1.8974398790928586,-1.8974398790928586,-1.9599348659896592,-1.9599348659896592,-1.9599348659896592
2018-10-14,-1.8954905980571832,-1.8954905980571832,-1.8954905980571832,-1.9766325791203108,-1.9766325791203108,-1.9766325791203108,-1.956333649888843,-1.956333649888843,-1.956333649888843,-2.0786728337546347,-2.0786728337546347,-2.0786728337546347
2018-10-21,-2.3796875258020243,-2.3796875258020243,-2.3796875258020243,-2.326770698334757,-2.326770698334757,-2.326770698334757,-2.2750921323450055,-2.2750921323450055,-2.2750921323450055,-2.294664483093485,-2.294664483093485,-2.294664483093485
2018-10-28,-0.9050810885956544,-0.9050810885956544,-0.9050810885956544,-0.9383599910618486,-0.9383599910618486,-0.9383599910618486,-1.1862628757681797,-1.1862628757681797,-1.1862628757681797,-1.1502939922662707,-1.1502939922662707,-1.1502939922662707
2018-11-04,-1.45215699277659,-1.45215699277659,-1.45215699277659,-1.490182632383599,-1.490182632383599,-1.490182632383599,-1.4726135759755894,-1.4726135759755894,-1.4726135759755894,-1.4383399618406016,-1.4383399618406016,-1.4383399618406016
2018-11-11,-1.049876120044395,-1.049876120044395,-1.049876120044395,-0.8543377448481533,-0.8543377448481533,-0.8543377448481533,-0.935780282013828,-0.935780282013828,-0.935780282013828,-0.8430675776370249,-0.8430675776370249,-0.8430675776370249
2018-11-18,-1.2982195860146002,-1.2982195860146002,-1.2982195860146002,-1.366000190846134,-1.366000190846134,-1.366000190846134,-1.194852345740266,-1.194852345740266,-1.194852345740266,-1.3106441536717448,-1.3106441536717448,-1.3106441536717448
2018-11-25,-0.6441388490065776,-0.6441388490065776,-0.6441388490065776,-0.6808535167209839,-0.6808535167209839,-0.6808535167209839,-0.5731978841900532,-0.5731978841900532,-0.5731978841900532,-0.6046487351941146,-0.6046487351941146,-0.6046487351941146
2018-12-02,-0.7592740059916859,-0.7592740059916859,-0.7592740059916859,-0.8527844353238629,-0.8527844353238629,-0.8527844353238629,-1.002668415601042,-1.002668415601042,-1.002668415601042,-1.082310839899026,-1.082310839899026,-1.082310839899026
2018-12-09,-1.098576641979976,-1.098576641979976,-1.098576641979976,-1.1787702303465863,-1.1787702303465863,-1.1787702303465863,-0.9625586235135764,-0.9625586235135764,-0.9625586235135764,-1.0499503249181006,-1.0499503249181006,-1.0499503249181006
2018-12-16,-1.243281402865815,-1.243281402865815,-1.243281402865815,-1.3103288609499901,-1.3103288609499901,-1.3103288609499901,-1.3591466433442116,-1.3591466433442116,-1.3591466433442116,-1.4098809213134298,-1.4098809213134298,-1.4098809213134298
2018-12-23,-1.0279746534183118,-1.0279746534183118,-1.0279746534183118,-0.6661746117020658,-0.6661746117020658,-0.6661746117020658,-0.8975981188827533,-0.8975981188827533,-0.8975981188827533,-0.9039567485356397,-0.9039567485356397,-0.9039567485356397
2018-12-30,-1.0718617417916008,-1.0718617417916008,-1.0718617417916008,-0.6718114582917215,-0.6718114582917215,-0.6718114582917215,-0.9192906677931659,-0.9192906677931659,-0.9192906677931659,-0.5614533985859743,-0.5614533985859743,-0.5614533985859743
2019-01-06,0.023224446222860528,0.023224446222860528,0.023224446222860528,-0.021866470491538424,-0.021866470491538424,-0.021866470491538424,-0.1943718728915356,-0.1943718728915356,-0.1943718728915356,0.07284690507437741,0.07284690507437741,0.07284690507437741
2019-01-13,0.7402946170474791,0.7402946170474791,0.7402946170474791,0.826286029133084,0.826286029133084,0.826286029133084,0.9165857649759284,0.9165857649759284,0.9165857649759284,0.8298264403334226,0.8298264403334226,0.8298264403334226
2019-01-20,1.1684380224645223,1.1684380224645223,1.1684380224645223,1.2148237927273786,1.2148237927273786,1.2148237927273786,1.3256815655672909,1.3256815655672909,1.3256815655672909,1.2358509789383827,1.2358509789383827,1.2358509789383827
2019-01-27,1.624973218814364,1.624973218814364,1.624973218814364,1.6271313849051,1.6271313849051,1.6271313849051,1.6181055263033404,1.6181055263033404,1.6181055263033404,1.5921580689988903,1.5921580689988903,1.5921580689988903
2019-02-03,1.2945662545407293,1.2945662545407293,1.2945662545407293,1.2613480763589524,1.2613480763589524,1.2613480763589524,1.182096810414736,1.182096810414736,1.182096810414736,1.2284932346160646,1.2284932346160646,1.2284932346160646
2019-02-10,1.3153141099990735,1.3153141099990735,1.3153141099990735,1.2354209868553065,1.2354209868553065,1.2354209868553065,1.3988013343258707,1.3988013343258707,1.3988013343258707,1.2981788520879607,1.2981788520879607,1.2981788520879607
2019-02-17,1.7426467510607035,1.7426467510607035,1.7426467510607035,1.8415014772898195,1.8415014772898195,1.8415014772898195,1.8728718351028355,1.8728718351028355,1.8728718351028355,1.83857982473283,1.83857982473283,1.83857982473283
2019-02-24,1.4508974586649515,1.4508974586649515,1.4508974586649515,1.3770160360311776,1.3770160360311776,1.3770160360311776,1.3435264646875658,1.3435264646875658,1.3435264646875658,1.2368652254793466,1.2368652254793466,1.2368652254793466
2019-03-03,0.42932071102598235,0.42932071102598235,0.42932071102598235,0.42253905600403086,0.42253905600403086,0.42253905600403086,0.49323076991236486,0.49323076991236486,0.49323076991236486,0.5619889636148635,0.5619889636148635,0.5619889636148635
2019-03-10,1.308087215043439,1.308087215043439,1.308087215043439,1.4116162339974592,1.4116162339974592,1.4116162339974592,1.4189296118929033,1.4189296118929033,1.4189296118929033,1.4410930409195108,1.4410930409195108,1.4410930409195108
2019-03-17,1.2952710564567813,1.2952710564567813,1.2952710564567813,1.2454972873307109,1.2454972873307109,1.2454972873307109,0.9419312170046279,0.9419312170046279,0.9419312170046279,0.8460701458684272,0.8460701458684272,0.8460701458684272
2019-03-24,1.0678539757338137,1.0678539757338137,1.0678539757338137,1.0278924349444978,1.0278924349444978,1.0278924349444978,1.0484165668340424,1.0484165668340424,1.0484165668340424,1.1284976944121792,1.1284976944121792,1.1284976944121792
2019-03-31,1.7223824361268216,1.7223824361268216,1.7223824361268216,1.826413335376213,1.826413335376213,1.826413335376213,1.8254957669059761,1.8254957669059761,1.8254957669059761,1.8540628460244204,1.8540628460244204,1.8540628460244204
2019-04-07,1.6680778950158264,1.6680778950158264,1.6680778950158264,1.6526281907255156,1.6526281907255156,1.6526281907255156,1.5883437694133264,1.5883437694133264,1.5883437694133264,1.556794873413641,1.556794873413641,1.556794873413641
2019-04-14,1.4157326599175812,1.4157326599175812,1.4157326599175812,1.5006173598761932,1.5006173598761932,1.5006173598761932,1.501048675923825,1.501048675923825,1.501048675923825,1.5564601959065747,1.5564601959065747,1.5564601959065747
2019-04-21,0.943338659368344,0.943338659368344,0.943338659368344,0.886505325021436,0.886505325021436,0.886505325021436,0.9237459101437533,0.9237459101437533,0.9237459101437533,0.9331126862668108,0.9331126862668108,0.9331126862668108
2019-04-28,0.9373523543106831,0.9373523543106831,0.9373523543106831,1.100729093359971,1.100729093359971,1.100729093359971,1.0273869953673307,1.0273869953673307,1.0273869953673307,1.0913819802987292,1.0913819802987292,1.0913819802987292
2019-05-05,-0.6122711235721644,-0.6122711235721644,-0.6122711235721644,-0.6964766616779635,-0.6964766616779635,-0.6964766616779635,-0.7435758717827269,-0.7435758717827269,-0.7435758717827269,-0.5937805868274059,-0.5937805868274059,-0.5937805868274059
2019-05-12,-1.7145269112095582,-1.7145269112095582,-1.7145269112095582,-1.790568923664251,-1.790568923664251,-1.790568923664251,-1.638170199206013,-1.638170199206013,-1.638170199206013,-1.8684760821218611,-1.8684760821218611,-1.8684760821218611
2019-05-19,-1.9986326572646325,-1.9986326572646325,-1.9986326572646325,-2.0818794732049657,-2.0818794732049657,-2.0818794732049657,-1.9766676579251725,-1.9766676579251725,-1.9766676579251725,-2.0647899776362793,-2.0647899776362793,-2.0647899776362793
2019-05-26,-1.7380457843078567,-1.7380457843078567,-1.7380457843078567,-1.6071635682555825,-1.6071635682555825,-1.6071635682555825,-1.6149760321398203,-1.6149760321398203,-1.6149760321398203,-1.5167062427708322,-1.5167062427708322,-1.5167062427708322
2019-06-02,-1.1991792870588882,-1.1991792870588882,-1.1991792870588882,-1.0577939874993787,-1.0577939874993787,-1.0577939874993787,-1.1672308011943664,-1.1672308011943664,-1.1672308011943664,-1.1216753618702169,-1.1216753618702169,-1.1216753618702169
2019-06-09,-0.9976077682575291,-0.9976077682575291,-0.9976077682575291,-1.1000387446751352,-1.1000387446751352,-1.1000387446751352,-1.001843033556964,-1.001843033556964,-1.001843033556964,-1.1222383527246806,-1.1222383527246806,-1.1222383527246806
2019-06-16,0.18169744818434955,0.18169744818434955,0.18169744818434955,0.18814067674242033,0.18814067674242033,0.18814067674242033,0.30249396183654415,0.30249396183654415,0.30249396183654415,0.22760066561704528,0.22760066561704528,0.22760066561704528
2019-06-23,0.26440420887211274,0.26440420887211274,0.26440420887211274,0.1908135777045208,0.1908135777045208,0.1908135777045208,-0.06394469600453054,-0.06394469600453054,-0.06394469600453054,0.1879647587393034,0.1879647587393034,0.1879647587393034
2019-06-30,0.20914627007026568,0.20914627007026568,0.20914627007026568,0.17252768404098953,0.17252768404098953,0.17252768404098953,0.22180197135713065,0.22180197135713065,0.22180197135713065,0.24133354336680607,0.24133354336680607,0.24133354336680607
2019-07-07,0.15627495907577343,0.15627495907577343,0.15627495907577343,0.07014756250509638,0.07014756250509638,0.07014756250509638,0.19202767856784872,0.19202767856784872,0.19202767856784872,0.17013119130404916,0.17013119130404916,0.17013119130404916
2019-07-14,0.4006878713834217,0.4006878713834217,0.4006878713834217,0.3107550020776207,0.3107550020776207,0.3107550020776207,0.29694910399451624,0.29694910399451624,0.29694910399451624,0.16773729756700917,0.16773729756700917,0.16773729756700917
2019-07-21,0.044262962770878676,0.044262962770878676,0.044262962770878676,-0.03838234591836612,-0.03838234591836612,-0.03838234591836612,0.050730368711128015,0.050730368711128015,0.050730368711128015,0.029516611486065863,0.029516611486065863,0.029516611486065863
2019-07-28,-1.231674491333847,-1.231674491333847,-1.231674491333847,-1.2773322948107972,-1.2773322948107972,-1.2773322948107972,-1.2936821971692192,-1.2936821971692192,-1.2936821971692192,-1.3694262676591735,-1.3694262676591735,-1.3694262676591735
2019-08-04,-1.540943647206971,-1.540943647206971,-1.540943647206971,-1.6119912996522883,-1.6119912996522883,-1.6119912996522883,-1.5416741658352315,-1.5416741658352315,-1.5416741658352315,-1.577944505760369,-1.577944505760369,-1.577944505760369
2019-08-11,-1.6673591065177502,-1.6673591065177502,-1.6673591065177502,-1.6494882652592375,-1.6494882652592375,-1.6494882652592375,-1.5663864845547617,-1.5663864845547617,-1.5663864845547617,-1.5678764086593442,-1.5678764086593442,-1.5678764086593442
2019-08-18,-1.4294129750528581,-1.4294129750528581,-1.4294129750528581,-1.3466665098859707,-1.3466665098859707,-1.3466665098859707,-1.5801830675823072,-1.5801830675823072,-1.5801830675823072,-1.6604523485352134,-1.6604523485352134,-1.6604523485352134
2019-08-25,-1.0143752437849285,-1.0143752437849285,-1.0143752437849285,-1.0919299684484738,-1.0919299684484738,-1.0919299684484738,-0.9771852963999897,-0.9771852963999897,-0.9771852963999897,-0.9830553682498849,-0.9830553682498849,-0.9830553682498849
2019-09-01,-0.2909385753429659,-0.2909385753429659,-0.2909385753429659,-0.3148020617336396,-0.3148020617336396,-0.3148020617336396,-0.2395815657829487,-0.2395815657829487,-0.2395815657829487,-0.285672642530874,-0.285672642530874,-0.285672642530874
2019-09-08,0.3771158601727219,0.3771158601727219,0.3771158601727219,0.3253539558767442,0.3253539558767442,0.3253539558767442,0.4157053273394131,0.4157053273394131,0.4157053273394131,0.3629894616901718,0.3629894616901718,0.3629894616901718
2019-09-15,0.16447145402972538,0.16447145402972538,0.16447145402972538,0.16865530852770116,0.16865530852770116,0.16865530852770116,0.10815300618629908,0.10815300618629908,0.10815300618629908,0.059605397130960566,0.059605397130960566,0.059605397130960566
2019-09-22,-0.46049063523538997,-0.46049063523538997,-0.46049063523538997,-0.49008520601873,-0.49008520601873,-0.49008520601873,-0.6563771034662633,-0.6563771034662633,-0.6563771034662633,-0.7394042497098076,-0.7394042497098076,-0.7394042497098076
2019-09-29,-0.6872303516479049,-0.6872303516479049,-0.6872303516479049,-0.6365808341154572,-0.6365808341154572,-0.6365808341154572,-0.5251293286951625,-0.5251293286951625,-0.5251293286951625,-0.4571871747114862,-0.4571871747114862,-0.4571871747114862
2019-10-06,-0.005664022040681064,-0.005664022040681064,-0.005664022040681064,0.02990436061219923,0.02990436061219923,0.02990436061219923,0.08266688337193245,0.08266688337193245,0.08266688337193245,0.04898276859954977,0.04898276859954977,0.04898276859954977
2019-10-13,0.17337853112323887,0.17337853112323887,0.17337853112323887,0.1906755985470787,0.1906755985470787,0.1906755985470787,0.2624404494343985,0.2624404494343985,0.2624404494343985,0.1561835876057084,0.1561835876057084,0.1561835876057084
2019-10-20,0.38287802170720026,0.38287802170720026,0.38287802170720026,0.5440548866905217,0.5440548866905217,0.5440548866905217,0.5602289030338266,0.5602289030338266,0.5602289030338266,0.6106419697513248,0.6106419697513248,0.6106419697513248
2019-10-27,0.7907594756457563,0.7907594756457563,0.7907594756457563,0.9072547070912266,0.9072547070912266,0.9072547070912266,0.9437507529023901,0.9437507529023901,0.9437507529023901,0.963904740959908,0.963904740959908,0.963904740959908
2019-11-03,1.3395203236622049,1.3395203236622049,1.3395203236622049,1.293242033952715,1.293242033952715,1.293242033952715,1.3376495975543272,1.3376495975543272,1.3376495975543272,1.2629593179555485,1.2629593179555485,1.2629593179555485
2019-11-10,0.7872382277311956,0.7872382277311956,0.7872382277311956,0.859591375534089,0.859591375534089,0.859591375534089,0.9078284528339207,0.9078284528339207,0.9078284528339207,0.8505611207907071,0.8505611207907071,0.8505611207907071
2019-11-17,0.6642481891342159,0.6642481891342159,0.6642481891342159,0.5954795539321867,0.5954795539321867,0.5954795539321867,0.7810536426305431,0.7810536426305431,0.7810536426305431,0.7028370255000661,0.7028370255000661,0.7028370255000661
2019-11-24,0.5285627284368282,0.5285627284368282,0.5285627284368282,0.4543035559240286,0.4543035559240286,0.4543035559240286,0.555417070767971,0.555417070767971,0.555417070767971,0.5001501949029081,0.5001501949029081,0.5001501949029081
2019-12-01,0.87193813272621,0.87193813272621,0.87193813272621,0.8906399042738542,0.8906399042738542,0.8906399042738542,0.9517833916630837,0.9517833916630837,0.9517833916630837,0.9545454562903172,0.9545454562903172,0.9545454562903172
2019-12-08,2.0259113245159717,2.0259113245159717,2.0259113245159717,1.9737480662292088,1.9737480662292088,1.9737480662292088,1.900373585308799,1.900373585308799,1.900373585308799,1.8681563820634508,1.8681563820634508,1.8681563820634508
2019-12-15,2.240431180781977,2.240431180781977,2.240431180781977,2.268885154988537,2.268885154988537,2.268885154988537,2.225964625329858,2.225964625329858,2.225964625329858,2.2197484052517895,2.2197484052517895,2.2197484052517895
2019-12-22,2.203577662182877,2.203577662182877,2.203577662182877,2.186223199028349,2.186223199028349,2.186223199028349,2.0896809590966,2.0896809590966,2.0896809590966,2.080663928178925,2.080663928178925,2.080663928178925
2019-12-29,1.8583412038991292,1.8583412038991292,1.8583412038991292,1.9163775920274224,1.9163775920274224,1.9163775920274224,1.7937910842605733,1.7937910842605733,1.7937910842605733,1.774302037777584,1.774302037777584,1.774302037777584
