Date,Real Estate Select Sector SPDREtf_Open_average,Real Estate Select Sector SPDREtf_Open_max,Real Estate Select Sector SPDREtf_Open_min,Real Estate Select Sector SPDREtf_High_average,Real Estate Select Sector SPDREtf_High_max,Real Estate Select Sector SPDREtf_High_min,Real Estate Select Sector SPDREtf_Low_average,Real Estate Select Sector SPDREtf_Low_max,Real Estate Select Sector SPDREtf_Low_min,Real Estate Select Sector SPDREtf_Close_average,Real Estate Select Sector SPDREtf_Close_max,Real Estate Select Sector SPDREtf_Close_min
2018-05-27,1.1695432352258055,1.1695432352258055,1.1695432352258055,1.2191501689530482,1.2191501689530482,1.2191501689530482,1.2206716975931924,1.2206716975931924,1.2206716975931924,1.3041828604673167,1.3041828604673167,1.3041828604673167
2018-06-03,1.587295277218944,1.587295277218944,1.587295277218944,1.6263734258769955,1.6263734258769955,1.6263734258769955,1.6484483872763602,1.6484483872763602,1.6484483872763602,1.7164279990384348,1.7164279990384348,1.7164279990384348
2018-06-10,1.107437600961444,1.107437600961444,1.107437600961444,1.167259451947255,1.167259451947255,1.167259451947255,1.1443398742882476,1.1443398742882476,1.1443398742882476,0.9529669583813022,0.9529669583813022,0.9529669583813022
2018-06-17,1.8740807864535358,1.8740807864535358,1.8740807864535358,1.9470616097829154,1.9470616097829154,1.9470616097829154,1.6769746449346898,1.6769746449346898,1.6769746449346898,2.021568767915548,2.021568767915548,2.021568767915548
2018-06-24,2.246106918718598,2.246106918718598,2.246106918718598,2.2917186606280886,2.2917186606280886,2.2917186606280886,2.051843880609847,2.051843880609847,2.051843880609847,2.192977069108001,2.192977069108001,2.192977069108001
2018-07-01,2.4560175145145737,2.4560175145145737,2.4560175145145737,2.3653427453906013,2.3653427453906013,2.3653427453906013,2.4720466161837553,2.4720466161837553,2.4720466161837553,2.3505226738229923,2.3505226738229923,2.3505226738229923
2018-07-08,1.980451336453843,1.980451336453843,1.980451336453843,1.9140465694584594,1.9140465694584594,1.9140465694584594,1.9233152453036106,1.9233152453036106,1.9233152453036106,1.7469322932700602,1.7469322932700602,1.7469322932700602
2018-07-15,1.3927039296549266,1.3927039296549266,1.3927039296549266,1.2765399276676095,1.2765399276676095,1.2765399276676095,1.2007772145271787,1.2007772145271787,1.2007772145271787,1.1193907253913018,1.1193907253913018,1.1193907253913018
2018-07-22,1.3783323992370304,1.3783323992370304,1.3783323992370304,1.2285665222120028,1.2285665222120028,1.2285665222120028,1.1122668999182872,1.1122668999182872,1.1122668999182872,0.9656663714934274,0.9656663714934274,0.9656663714934274
2018-07-29,1.481655647529488,1.481655647529488,1.481655647529488,1.7696883392582683,1.7696883392582683,1.7696883392582683,1.6046486685522527,1.6046486685522527,1.6046486685522527,1.8302747652315141,1.8302747652315141,1.8302747652315141
