Date,First Trust Value Line DividendEtf_Open_average,First Trust Value Line DividendEtf_Open_max,First Trust Value Line DividendEtf_Open_min,First Trust Value Line DividendEtf_High_average,First Trust Value Line DividendEtf_High_max,First Trust Value Line DividendEtf_High_min,First Trust Value Line DividendEtf_Low_average,First Trust Value Line DividendEtf_Low_max,First Trust Value Line DividendEtf_Low_min,First Trust Value Line DividendEtf_Close_average,First Trust Value Line DividendEtf_Close_max,First Trust Value Line DividendEtf_Close_min
2018-05-27,0.12412588784864555,0.12412588784864555,0.12412588784864555,-0.12438698550783382,-0.12438698550783382,-0.12438698550783382,0.15436352753036142,0.15436352753036142,0.15436352753036142,-0.056281950095530796,-0.056281950095530796,-0.056281950095530796
2018-06-03,0.33879726873600213,0.33879726873600213,0.33879726873600213,0.2434137329779397,0.2434137329779397,0.2434137329779397,0.5358626055326381,0.5358626055326381,0.5358626055326381,0.4499187268466657,0.4499187268466657,0.4499187268466657
2018-06-10,0.9159827982708578,0.9159827982708578,0.9159827982708578,0.9953908066349487,0.9953908066349487,0.9953908066349487,0.9924552137945383,0.9924552137945383,0.9924552137945383,1.1884485132317972,1.1884485132317972,1.1884485132317972
2018-06-17,1.0427711088843834,1.0427711088843834,1.0427711088843834,0.9453082284992246,0.9453082284992246,0.9453082284992246,1.0549560307579844,1.0549560307579844,1.0549560307579844,0.8225434590204488,0.8225434590204488,0.8225434590204488
2018-06-24,0.878194814298184,0.878194814298184,0.878194814298184,0.9231488651770724,0.9231488651770724,0.9231488651770724,0.8746881827001834,0.8746881827001834,0.8746881827001834,0.5220144408747697,0.5220144408747697,0.5220144408747697
2018-07-01,1.7491362886539916,1.7491362886539916,1.7491362886539916,2.010661442477615,2.010661442477615,2.010661442477615,1.5510808031741177,1.5510808031741177,1.5510808031741177,1.6202375466758585,1.6202375466758585,1.6202375466758585
2018-07-08,2.192143488069278,2.192143488069278,2.192143488069278,2.132955036263155,2.132955036263155,2.132955036263155,1.9894281145436696,1.9894281145436696,1.9894281145436696,1.869024269785755,1.869024269785755,1.869024269785755
2018-07-15,2.064106054492837,2.064106054492837,2.064106054492837,2.0016439536323754,2.0016439536323754,2.0016439536323754,1.7725367984536422,1.7725367984536422,1.7725367984536422,1.6976614128342653,1.6976614128342653,1.6976614128342653
2018-07-22,2.3266782945857196,2.3266782945857196,2.3266782945857196,2.3858244730040017,2.3858244730040017,2.3858244730040017,2.0026223718590765,2.0026223718590765,2.0026223718590765,1.9763178996052373,1.9763178996052373,1.9763178996052373
2018-07-29,1.9844826668832196,1.9844826668832196,1.9844826668832196,2.206462735736061,2.206462735736061,2.206462735736061,1.9021002526046775,1.9021002526046775,1.9021002526046775,2.083896277950973,2.083896277950973,2.083896277950973
2018-08-05,1.8246666989576006,1.8246666989576006,1.8246666989576006,1.7105736023937166,1.7105736023937166,1.7105736023937166,1.6685787393109892,1.6685787393109892,1.6685787393109892,1.5729429881634245,1.5729429881634245,1.5729429881634245
2018-08-12,2.005770152133441,2.005770152133441,2.005770152133441,2.2725153913753666,2.2725153913753666,2.2725153913753666,1.9946813890832948,1.9946813890832948,1.9946813890832948,2.219849113975057,2.219849113975057,2.219849113975057
2018-08-19,1.8829542436862232,1.8829542436862232,1.8829542436862232,1.8282808399844719,1.8282808399844719,1.8282808399844719,1.8263310666129862,1.8263310666129862,1.8263310666129862,1.8581209601312518,1.8581209601312518,1.8581209601312518
2018-08-26,1.6700827697002933,1.6700827697002933,1.6700827697002933,1.6228904684103553,1.6228904684103553,1.6228904684103553,1.5750193675965931,1.5750193675965931,1.5750193675965931,1.5917849885335758,1.5917849885335758,1.5917849885335758
