Date,PowerShares DB Base MetalsEtf_Open_average,PowerShares DB Base MetalsEtf_Open_max,PowerShares DB Base MetalsEtf_Open_min,PowerShares DB Base MetalsEtf_High_average,PowerShares DB Base MetalsEtf_High_max,PowerShares DB Base MetalsEtf_High_min,PowerShares DB Base MetalsEtf_Low_average,PowerShares DB Base MetalsEtf_Low_max,PowerShares DB Base MetalsEtf_Low_min,PowerShares DB Base MetalsEtf_Close_average,PowerShares DB Base MetalsEtf_Close_max,PowerShares DB Base MetalsEtf_Close_min
2018-04-08,-0.2476329418262022,-0.2476329418262022,-0.2476329418262022,-0.32818645524910334,-0.32818645524910334,-0.32818645524910334,-0.2895865934661014,-0.2895865934661014,-0.2895865934661014,-0.4471320329261681,-0.4471320329261681,-0.4471320329261681
2018-04-15,0.97313543005915,0.97313543005915,0.97313543005915,1.179236313601464,1.179236313601464,1.179236313601464,1.0807870127976005,1.0807870127976005,1.0807870127976005,1.2194166172290364,1.2194166172290364,1.2194166172290364
2018-04-22,-0.5497535603156771,-0.5497535603156771,-0.5497535603156771,-0.396195940637806,-0.396195940637806,-0.396195940637806,-0.5031395710592218,-0.5031395710592218,-0.5031395710592218,-0.4046073233167111,-0.4046073233167111,-0.4046073233167111
2018-04-29,-0.22987568644730672,-0.22987568644730672,-0.22987568644730672,-0.01918332644849612,-0.01918332644849612,-0.01918332644849612,-0.016697597626108143,-0.016697597626108143,-0.016697597626108143,0.08031764405971696,0.08031764405971696,0.08031764405971696
2018-05-06,0.02379035060288158,0.02379035060288158,0.02379035060288158,-0.04317180822842393,-0.04317180822842393,-0.04317180822842393,0.09104917248837077,0.09104917248837077,0.09104917248837077,-0.006064274366928354,-0.006064274366928354,-0.006064274366928354
2018-05-13,-0.05352968574230919,-0.05352968574230919,-0.05352968574230919,-0.10623417145541045,-0.10623417145541045,-0.10623417145541045,0.09892986343618715,0.09892986343618715,0.09892986343618715,-0.06082690487324753,-0.06082690487324753,-0.06082690487324753
2018-05-20,0.017925253490523742,0.017925253490523742,0.017925253490523742,-0.13464174124399017,-0.13464174124399017,-0.13464174124399017,-0.10325591520340971,-0.10325591520340971,-0.10325591520340971,-0.030047251400771323,-0.030047251400771323,-0.030047251400771323
2018-05-27,0.32620376278212565,0.32620376278212565,0.32620376278212565,0.2509883324472414,0.2509883324472414,0.2509883324472414,0.3598476780910168,0.3598476780910168,0.3598476780910168,0.2959081999137482,0.2959081999137482,0.2959081999137482
2018-06-03,1.6465658289406142,1.6465658289406142,1.6465658289406142,1.6841151667304097,1.6841151667304097,1.6841151667304097,1.708447408378381,1.708447408378381,1.708447408378381,1.7147617142155545,1.7147617142155545,1.7147617142155545
2018-06-10,0.24560642501257765,0.24560642501257765,0.24560642501257765,0.0874234806042157,0.0874234806042157,0.0874234806042157,0.052431959405309585,0.052431959405309585,0.052431959405309585,-0.14001444564736326,-0.14001444564736326,-0.14001444564736326
2018-06-17,-1.6900340764038206,-1.6900340764038206,-1.6900340764038206,-1.7167884718041206,-1.7167884718041206,-1.7167884718041206,-1.5100832697638573,-1.5100832697638573,-1.5100832697638573,-1.5162734421277395,-1.5162734421277395,-1.5162734421277395
2018-06-24,-1.9262416040875465,-1.9262416040875465,-1.9262416040875465,-2.008239475949947,-2.008239475949947,-2.008239475949947,-1.987621090071351,-1.987621090071351,-1.987621090071351,-2.0653679802296216,-2.0653679802296216,-2.0653679802296216
2018-07-01,-2.473175708849216,-2.473175708849216,-2.473175708849216,-2.3486687954714633,-2.3486687954714633,-2.3486687954714633,-2.363190354174,-2.363190354174,-2.363190354174,-2.2470700360655034,-2.2470700360655034,-2.2470700360655034
2018-07-08,-2.1536091313718924,-2.1536091313718924,-2.1536091313718924,-2.17070509380941,-2.17070509380941,-2.17070509380941,-2.1451311984547883,-2.1451311984547883,-2.1451311984547883,-2.145101119611853,-2.145101119611853,-2.145101119611853
2018-07-15,-1.8761777215497824,-1.8761777215497824,-1.8761777215497824,-1.8065217420538853,-1.8065217420538853,-1.8065217420538853,-1.835322998043801,-1.835322998043801,-1.835322998043801,-1.760599931200142,-1.760599931200142,-1.760599931200142
2018-07-22,-1.3260589646682046,-1.3260589646682046,-1.3260589646682046,-1.3195394698166916,-1.3195394698166916,-1.3195394698166916,-1.3244272238848616,-1.3244272238848616,-1.3244272238848616,-1.35953069614912,-1.35953069614912,-1.35953069614912
2018-07-29,-1.2215250747733954,-1.2215250747733954,-1.2215250747733954,-1.195754093528386,-1.195754093528386,-1.195754093528386,-1.2071140257563677,-1.2071140257563677,-1.2071140257563677,-1.2341616500237083,-1.2341616500237083,-1.2341616500237083
2018-08-05,-1.0363449574518897,-1.0363449574518897,-1.0363449574518897,-0.984560961860063,-0.984560961860063,-0.984560961860063,-1.0396379449769482,-1.0396379449769482,-1.0396379449769482,-1.0688484385272978,-1.0688484385272978,-1.0688484385272978
2018-08-12,-1.3892835810921553,-1.3892835810921553,-1.3892835810921553,-1.3263277174290753,-1.3263277174290753,-1.3263277174290753,-1.3759911596782242,-1.3759911596782242,-1.3759911596782242,-1.257334199032841,-1.257334199032841,-1.257334199032841
2018-08-19,-0.7473445656763227,-0.7473445656763227,-0.7473445656763227,-0.7327010814493238,-0.7327010814493238,-0.7327010814493238,-0.7317736540275787,-0.7317736540275787,-0.7317736540275787,-0.7717997242252356,-0.7717997242252356,-0.7717997242252356
2018-08-26,-0.5547515024535529,-0.5547515024535529,-0.5547515024535529,-0.6068747056640229,-0.6068747056640229,-0.6068747056640229,-0.6814875276007148,-0.6814875276007148,-0.6814875276007148,-0.7280135195669748,-0.7280135195669748,-0.7280135195669748
2018-09-02,-0.9708614961198153,-0.9708614961198153,-0.9708614961198153,-1.0149236555685546,-1.0149236555685546,-1.0149236555685546,-1.0489781011782,-1.0489781011782,-1.0489781011782,-1.109080373526503,-1.109080373526503,-1.109080373526503
2018-09-09,-1.0676444640610503,-1.0676444640610503,-1.0676444640610503,-1.266981847122782,-1.266981847122782,-1.266981847122782,-1.4009887953672837,-1.4009887953672837,-1.4009887953672837,-1.4636051725198491,-1.4636051725198491,-1.4636051725198491
2018-09-16,-0.2201162512863128,-0.2201162512863128,-0.2201162512863128,0.22930822524904068,0.22930822524904068,0.22930822524904068,-0.07750085019302484,-0.07750085019302484,-0.07750085019302484,0.2340299620720115,0.2340299620720115,0.2340299620720115
2018-09-23,0.7407539578643587,0.7407539578643587,0.7407539578643587,0.8274067777084952,0.8274067777084952,0.8274067777084952,0.8019346214381384,0.8019346214381384,0.8019346214381384,0.7058037333102907,0.7058037333102907,0.7058037333102907
2018-09-30,1.6924656801795002,1.6924656801795002,1.6924656801795002,1.3054470246153127,1.3054470246153127,1.3054470246153127,1.1791533830454501,1.1791533830454501,1.1791533830454501,1.1275425321468175,1.1275425321468175,1.1275425321468175
2018-10-07,1.087867604682954,1.087867604682954,1.087867604682954,0.8946457161110846,0.8946457161110846,0.8946457161110846,0.8657704432879096,0.8657704432879096,0.8657704432879096,0.8805397650661922,0.8805397650661922,0.8805397650661922
2018-10-14,0.3805878210039496,0.3805878210039496,0.3805878210039496,0.22556921899781798,0.22556921899781798,0.22556921899781798,0.5604418022789295,0.5604418022789295,0.5604418022789295,0.5350992641850931,0.5350992641850931,0.5350992641850931
2018-10-21,0.20959044125439238,0.20959044125439238,0.20959044125439238,0.2543271041101589,0.2543271041101589,0.2543271041101589,0.34431880684203914,0.34431880684203914,0.34431880684203914,0.5959208222752298,0.5959208222752298,0.5959208222752298
