Date,WisdomTree EM Dividend Fund_Open_average,WisdomTree EM Dividend Fund_Open_max,WisdomTree EM Dividend Fund_Open_min,WisdomTree EM Dividend Fund_High_average,WisdomTree EM Dividend Fund_High_max,WisdomTree EM Dividend Fund_High_min,WisdomTree EM Dividend Fund_Low_average,WisdomTree EM Dividend Fund_Low_max,WisdomTree EM Dividend Fund_Low_min,WisdomTree EM Dividend Fund_Close_average,WisdomTree EM Dividend Fund_Close_max,WisdomTree EM Dividend Fund_Close_min
2018-04-08,-0.9857096051260158,-0.9857096051260158,-0.9857096051260158,-0.9854486422211758,-0.9854486422211758,-0.9854486422211758,-0.7253901620665104,-0.7253901620665104,-0.7253901620665104,-0.7268510021216726,-0.7268510021216726,-0.7268510021216726
2018-04-15,-1.0015926637765562,-1.0015926637765562,-1.0015926637765562,-1.2449332740109353,-1.2449332740109353,-1.2449332740109353,-1.0455657576180544,-1.0455657576180544,-1.0455657576180544,-1.0983949629377858,-1.0983949629377858,-1.0983949629377858
2018-04-22,-0.6921655664473447,-0.6921655664473447,-0.6921655664473447,-0.9254678463971029,-0.9254678463971029,-0.9254678463971029,-0.815147323474704,-0.815147323474704,-0.815147323474704,-0.919105111268529,-0.919105111268529,-0.919105111268529
2018-04-29,-1.6800682068851354,-1.6800682068851354,-1.6800682068851354,-1.7081616516693015,-1.7081616516693015,-1.7081616516693015,-1.5410231009679958,-1.5410231009679958,-1.5410231009679958,-1.569021347914243,-1.569021347914243,-1.569021347914243
2018-05-06,-0.5078353530819639,-0.5078353530819639,-0.5078353530819639,-0.6047150783283769,-0.6047150783283769,-0.6047150783283769,-0.4387962638981139,-0.4387962638981139,-0.4387962638981139,-0.5992689067884314,-0.5992689067884314,-0.5992689067884314
2018-05-13,-1.26424347375017,-1.26424347375017,-1.26424347375017,-1.3677925848189947,-1.3677925848189947,-1.3677925848189947,-1.2128636923488523,-1.2128636923488523,-1.2128636923488523,-1.135271011172548,-1.135271011172548,-1.135271011172548
2018-05-20,-1.3994181777970638,-1.3994181777970638,-1.3994181777970638,-1.4898855520182988,-1.4898855520182988,-1.4898855520182988,-1.3072762913074658,-1.3072762913074658,-1.3072762913074658,-1.4033886893935987,-1.4033886893935987,-1.4033886893935987
2018-05-27,-0.7060041727298909,-0.7060041727298909,-0.7060041727298909,-0.7918947203902666,-0.7918947203902666,-0.7918947203902666,-0.7162386623842554,-0.7162386623842554,-0.7162386623842554,-0.725839677930633,-0.725839677930633,-0.725839677930633
2018-06-03,-1.3702513322153673,-1.3702513322153673,-1.3702513322153673,-1.411963209418434,-1.411963209418434,-1.411963209418434,-1.1527992824006732,-1.1527992824006732,-1.1527992824006732,-1.2254060552895456,-1.2254060552895456,-1.2254060552895456
2018-06-10,-2.5948619698875053,-2.5948619698875053,-2.5948619698875053,-2.6230397265880674,-2.6230397265880674,-2.6230397265880674,-2.624889278515231,-2.624889278515231,-2.624889278515231,-2.6121492030146487,-2.6121492030146487,-2.6121492030146487
2018-06-17,-2.4357614075468965,-2.4357614075468965,-2.4357614075468965,-2.427426563684363,-2.427426563684363,-2.427426563684363,-2.571331682735014,-2.571331682735014,-2.571331682735014,-2.4947652299751457,-2.4947652299751457,-2.4947652299751457
2018-06-24,-2.053848294547802,-2.053848294547802,-2.053848294547802,-2.032515621251668,-2.032515621251668,-2.032515621251668,-2.08924351301061,-2.08924351301061,-2.08924351301061,-2.096561932798101,-2.096561932798101,-2.096561932798101
2018-07-01,-1.189808452450991,-1.189808452450991,-1.189808452450991,-1.1497207342910665,-1.1497207342910665,-1.1497207342910665,-1.1175733274752881,-1.1175733274752881,-1.1175733274752881,-1.134074767622075,-1.134074767622075,-1.134074767622075
2018-07-08,-1.110639000993722,-1.110639000993722,-1.110639000993722,-1.1257144692702186,-1.1257144692702186,-1.1257144692702186,-1.0939361369546032,-1.0939361369546032,-1.0939361369546032,-1.134709392561986,-1.134709392561986,-1.134709392561986
2018-07-15,-0.8497925475840566,-0.8497925475840566,-0.8497925475840566,-0.8426139354836651,-0.8426139354836651,-0.8426139354836651,-0.8274436501427821,-0.8274436501427821,-0.8274436501427821,-0.9092619236494084,-0.9092619236494084,-0.9092619236494084
2018-07-22,-0.10096356589003824,-0.10096356589003824,-0.10096356589003824,-0.12317265423985443,-0.12317265423985443,-0.12317265423985443,0.010584209542239464,0.010584209542239464,0.010584209542239464,-0.04709401731523939,-0.04709401731523939,-0.04709401731523939
2018-07-29,-0.2732636995352955,-0.2732636995352955,-0.2732636995352955,-0.2801085917259947,-0.2801085917259947,-0.2801085917259947,-0.30329623006855094,-0.30329623006855094,-0.30329623006855094,-0.3679172265940556,-0.3679172265940556,-0.3679172265940556
2018-08-05,-0.9673996062785368,-0.9673996062785368,-0.9673996062785368,-0.9800528158755933,-0.9800528158755933,-0.9800528158755933,-0.9993355841954672,-0.9993355841954672,-0.9993355841954672,-1.0800360284150934,-1.0800360284150934,-1.0800360284150934
2018-08-12,-1.0453396641236286,-1.0453396641236286,-1.0453396641236286,-0.9616362142551392,-0.9616362142551392,-0.9616362142551392,-0.9057119991270716,-0.9057119991270716,-0.9057119991270716,-0.8871295675487424,-0.8871295675487424,-0.8871295675487424
2018-08-19,-0.009574277121932725,-0.009574277121932725,-0.009574277121932725,0.25910051080025254,0.25910051080025254,0.25910051080025254,0.1128410970552281,0.1128410970552281,0.1128410970552281,0.25958018887868645,0.25958018887868645,0.25958018887868645
2018-08-26,0.3045120438845749,0.3045120438845749,0.3045120438845749,0.23985709267994573,0.23985709267994573,0.23985709267994573,-0.018211234891126565,-0.018211234891126565,-0.018211234891126565,0.06610818198406346,0.06610818198406346,0.06610818198406346
2018-09-02,-1.506339420212026,-1.506339420212026,-1.506339420212026,-1.5457033912708102,-1.5457033912708102,-1.5457033912708102,-1.235487747827988,-1.235487747827988,-1.235487747827988,-1.4160979981125492,-1.4160979981125492,-1.4160979981125492
2018-09-09,-1.0406323077089479,-1.0406323077089479,-1.0406323077089479,-0.8444030485076559,-0.8444030485076559,-0.8444030485076559,-0.9625399231043121,-0.9625399231043121,-0.9625399231043121,-0.9205163946574059,-0.9205163946574059,-0.9205163946574059
2018-09-16,0.31804512311229927,0.31804512311229927,0.31804512311229927,0.30734252380641447,0.30734252380641447,0.30734252380641447,0.4055633579997342,0.4055633579997342,0.4055633579997342,0.3003694439666754,0.3003694439666754,0.3003694439666754
2018-09-23,0.045459441107447374,0.045459441107447374,0.045459441107447374,-0.06450800335515086,-0.06450800335515086,-0.06450800335515086,0.09940157341506665,0.09940157341506665,0.09940157341506665,-0.02080175740669757,-0.02080175740669757,-0.02080175740669757
2018-09-30,-2.1468797040233176,-2.1468797040233176,-2.1468797040233176,-2.0668147291142507,-2.0668147291142507,-2.0668147291142507,-2.126787815389345,-2.126787815389345,-2.126787815389345,-2.000364224925697,-2.000364224925697,-2.000364224925697
2018-10-07,-2.1018383940559136,-2.1018383940559136,-2.1018383940559136,-2.181260732547826,-2.181260732547826,-2.181260732547826,-2.0774670237958097,-2.0774670237958097,-2.0774670237958097,-2.1697333179549245,-2.1697333179549245,-2.1697333179549245
2018-10-14,-1.5286502845592613,-1.5286502845592613,-1.5286502845592613,-1.5795943929469811,-1.5795943929469811,-1.5795943929469811,-1.673348616161021,-1.673348616161021,-1.673348616161021,-1.7285895499641355,-1.7285895499641355,-1.7285895499641355
2018-10-21,-2.106984985048755,-2.106984985048755,-2.106984985048755,-2.1059948508005464,-2.1059948508005464,-2.1059948508005464,-2.2829356430951813,-2.2829356430951813,-2.2829356430951813,-2.289575193772981,-2.289575193772981,-2.289575193772981
2018-10-28,-0.6761801484143539,-0.6761801484143539,-0.6761801484143539,-0.654388087769216,-0.654388087769216,-0.654388087769216,-0.5757880125713972,-0.5757880125713972,-0.5757880125713972,-0.5475515950797191,-0.5475515950797191,-0.5475515950797191
2018-11-04,-1.1111647185390445,-1.1111647185390445,-1.1111647185390445,-1.1355467396588126,-1.1355467396588126,-1.1355467396588126,-1.2791343760779659,-1.2791343760779659,-1.2791343760779659,-1.1529257953445764,-1.1529257953445764,-1.1529257953445764
2018-11-11,-0.5805397379614171,-0.5805397379614171,-0.5805397379614171,-0.6122467348026281,-0.6122467348026281,-0.6122467348026281,-0.6422154523077696,-0.6422154523077696,-0.6422154523077696,-0.5886522963844384,-0.5886522963844384,-0.5886522963844384
2018-11-18,-0.8157162731315419,-0.8157162731315419,-0.8157162731315419,-0.8249103542934185,-0.8249103542934185,-0.8249103542934185,-0.701201000184945,-0.701201000184945,-0.701201000184945,-0.7641406678441841,-0.7641406678441841,-0.7641406678441841
2018-11-25,0.3341108224066159,0.3341108224066159,0.3341108224066159,0.3803000120609451,0.3803000120609451,0.3803000120609451,0.30076915413637617,0.30076915413637617,0.30076915413637617,0.33873771497085226,0.33873771497085226,0.33873771497085226
2018-12-02,-1.14182746686108,-1.14182746686108,-1.14182746686108,-0.9779990849212779,-0.9779990849212779,-0.9779990849212779,-1.0829862387153495,-1.0829862387153495,-1.0829862387153495,-0.870701524522513,-0.870701524522513,-0.870701524522513
2018-12-09,-0.7671154666758813,-0.7671154666758813,-0.7671154666758813,-0.7440253235444405,-0.7440253235444405,-0.7440253235444405,-0.9451442267541905,-0.9451442267541905,-0.9451442267541905,-0.9877408124291431,-0.9877408124291431,-0.9877408124291431
2018-12-16,-1.5296500622148976,-1.5296500622148976,-1.5296500622148976,-1.5549581595571085,-1.5549581595571085,-1.5549581595571085,-1.3237279788381182,-1.3237279788381182,-1.3237279788381182,-1.424883239747314,-1.424883239747314,-1.424883239747314
2018-12-23,-0.9399887094952871,-0.9399887094952871,-0.9399887094952871,-0.9655176808720755,-0.9655176808720755,-0.9655176808720755,-0.9152023611668024,-0.9152023611668024,-0.9152023611668024,-0.9098306993361984,-0.9098306993361984,-0.9098306993361984
2018-12-30,-0.5715898334517487,-0.5715898334517487,-0.5715898334517487,-0.47733887014578763,-0.47733887014578763,-0.47733887014578763,-0.23743648475774037,-0.23743648475774037,-0.23743648475774037,-0.19876183574336106,-0.19876183574336106,-0.19876183574336106
2019-01-06,0.4694277886967381,0.4694277886967381,0.4694277886967381,0.56690044695937,0.56690044695937,0.56690044695937,0.558710802196123,0.558710802196123,0.558710802196123,0.6660626373852719,0.6660626373852719,0.6660626373852719
2019-01-13,1.4835282787430237,1.4835282787430237,1.4835282787430237,1.7391943786840787,1.7391943786840787,1.7391943786840787,1.550598750503459,1.550598750503459,1.550598750503459,1.5128214591553972,1.5128214591553972,1.5128214591553972
2019-01-20,1.4712707667855534,1.4712707667855534,1.4712707667855534,1.3766626132236566,1.3766626132236566,1.3766626132236566,1.5142415438123482,1.5142415438123482,1.5142415438123482,1.507229883297479,1.507229883297479,1.507229883297479
2019-01-27,1.9515746902482212,1.9515746902482212,1.9515746902482212,1.9702780811185592,1.9702780811185592,1.9702780811185592,1.9990749822077214,1.9990749822077214,1.9990749822077214,2.0301528496982857,2.0301528496982857,2.0301528496982857
2019-02-03,1.2487544737715226,1.2487544737715226,1.2487544737715226,1.1543120153811524,1.1543120153811524,1.1543120153811524,1.294529327801654,1.294529327801654,1.294529327801654,1.1764997756537552,1.1764997756537552,1.1764997756537552
2019-02-10,1.1403840852708926,1.1403840852708926,1.1403840852708926,1.0919999309645239,1.0919999309645239,1.0919999309645239,1.1707815275906415,1.1707815275906415,1.1707815275906415,1.130070077757433,1.130070077757433,1.130070077757433
2019-02-17,1.8191288482230867,1.8191288482230867,1.8191288482230867,1.7634822153568224,1.7634822153568224,1.7634822153568224,1.7405211455771321,1.7405211455771321,1.7405211455771321,1.6725469675527112,1.6725469675527112,1.6725469675527112
2019-02-24,1.2094152372694986,1.2094152372694986,1.2094152372694986,1.1207129581172237,1.1207129581172237,1.1207129581172237,1.064552159146956,1.064552159146956,1.064552159146956,1.1265229798983902,1.1265229798983902,1.1265229798983902
2019-03-03,0.8274476813064928,0.8274476813064928,0.8274476813064928,0.8380837218489265,0.8380837218489265,0.8380837218489265,0.8781612676886609,0.8781612676886609,0.8781612676886609,0.8614715749170587,0.8614715749170587,0.8614715749170587
2019-03-10,1.1787471515386707,1.1787471515386707,1.1787471515386707,1.2227531389301016,1.2227531389301016,1.2227531389301016,1.2111423521466547,1.2111423521466547,1.2111423521466547,1.2401075736374607,1.2401075736374607,1.2401075736374607
2019-03-17,0.7111907995574055,0.7111907995574055,0.7111907995574055,0.6202527080798574,0.6202527080798574,0.6202527080798574,0.6931669778112982,0.6931669778112982,0.6931669778112982,0.6734535038679946,0.6734535038679946,0.6734535038679946
2019-03-24,1.1555800831387668,1.1555800831387668,1.1555800831387668,1.1533647010424306,1.1533647010424306,1.1533647010424306,1.2100964529791836,1.2100964529791836,1.2100964529791836,1.192757317273914,1.192757317273914,1.192757317273914
2019-03-31,1.5426182867523235,1.5426182867523235,1.5426182867523235,1.576039398317053,1.576039398317053,1.576039398317053,1.5541904483367053,1.5541904483367053,1.5541904483367053,1.5363578945878251,1.5363578945878251,1.5363578945878251
2019-04-07,1.3139593501139952,1.3139593501139952,1.3139593501139952,1.2426449265155972,1.2426449265155972,1.2426449265155972,1.2834354822098368,1.2834354822098368,1.2834354822098368,1.297251292291662,1.297251292291662,1.297251292291662
2019-04-14,1.140526696906196,1.140526696906196,1.140526696906196,1.0270700689945036,1.0270700689945036,1.0270700689945036,1.0886709474765137,1.0886709474765137,1.0886709474765137,1.033381283420793,1.033381283420793,1.033381283420793
2019-04-21,0.41434155822399144,0.41434155822399144,0.41434155822399144,0.40715213893222424,0.40715213893222424,0.40715213893222424,0.5025772230930593,0.5025772230930593,0.5025772230930593,0.48579450056183304,0.48579450056183304,0.48579450056183304
2019-04-28,-0.4959922268324793,-0.4959922268324793,-0.4959922268324793,-0.16910686097467983,-0.16910686097467983,-0.16910686097467983,-0.41648286127836687,-0.41648286127836687,-0.41648286127836687,-0.09713913430033941,-0.09713913430033941,-0.09713913430033941
2019-05-05,-2.3819653367016578,-2.3819653367016578,-2.3819653367016578,-2.463453862519861,-2.463453862519861,-2.463453862519861,-2.6097196198474273,-2.6097196198474273,-2.6097196198474273,-2.6679492317963023,-2.6679492317963023,-2.6679492317963023
2019-05-12,-2.282992666925486,-2.282992666925486,-2.282992666925486,-2.1695055535863745,-2.1695055535863745,-2.1695055535863745,-2.054992513392804,-2.054992513392804,-2.054992513392804,-2.0250495191323483,-2.0250495191323483,-2.0250495191323483
2019-05-19,-1.5840484750715593,-1.5840484750715593,-1.5840484750715593,-1.6779380041184009,-1.6779380041184009,-1.6779380041184009,-1.5615375590942233,-1.5615375590942233,-1.5615375590942233,-1.6522540060167552,-1.6522540060167552,-1.6522540060167552
2019-05-26,-0.7472234443580612,-0.7472234443580612,-0.7472234443580612,-0.8208493920858972,-0.8208493920858972,-0.8208493920858972,-0.8016227168290934,-0.8016227168290934,-0.8016227168290934,-0.8093497186857271,-0.8093497186857271,-0.8093497186857271
2019-06-02,-0.5142966503681557,-0.5142966503681557,-0.5142966503681557,-0.5326288257867395,-0.5326288257867395,-0.5326288257867395,-0.40750019544350574,-0.40750019544350574,-0.40750019544350574,-0.44185479490863516,-0.44185479490863516,-0.44185479490863516
2019-06-09,-0.6029738144550205,-0.6029738144550205,-0.6029738144550205,-0.5972987036736348,-0.5972987036736348,-0.5972987036736348,-0.5285298288484741,-0.5285298288484741,-0.5285298288484741,-0.5982484226782498,-0.5982484226782498,-0.5982484226782498
2019-06-16,0.3985584387702504,0.3985584387702504,0.3985584387702504,0.40161245832823983,0.40161245832823983,0.40161245832823983,0.3726005889453881,0.3726005889453881,0.3726005889453881,0.3727076544337401,0.3727076544337401,0.3727076544337401
2019-06-23,0.9678325408543608,0.9678325408543608,0.9678325408543608,0.9064119784422274,0.9064119784422274,0.9064119784422274,0.794711854617884,0.794711854617884,0.794711854617884,0.7993717741904222,0.7993717741904222,0.7993717741904222
2019-06-30,0.3889328796654144,0.3889328796654144,0.3889328796654144,0.4068321583548983,0.4068321583548983,0.4068321583548983,0.4144976126159429,0.4144976126159429,0.4144976126159429,0.4625782985105915,0.4625782985105915,0.4625782985105915
2019-07-07,0.7723115043624486,0.7723115043624486,0.7723115043624486,0.7287555361073127,0.7287555361073127,0.7287555361073127,0.7298997462111269,0.7298997462111269,0.7298997462111269,0.6584254730458902,0.6584254730458902,0.6584254730458902
2019-07-14,0.8114424502783715,0.8114424502783715,0.8114424502783715,0.8212653907006986,0.8212653907006986,0.8212653907006986,0.896669784727761,0.896669784727761,0.896669784727761,0.8776823945396017,0.8776823945396017,0.8776823945396017
2019-07-21,0.6107538071097187,0.6107538071097187,0.6107538071097187,0.6078858168259635,0.6078858168259635,0.6078858168259635,0.6583968108278208,0.6583968108278208,0.6583968108278208,0.6507520691951814,0.6507520691951814,0.6507520691951814
2019-07-28,-1.3753960381199895,-1.3753960381199895,-1.3753960381199895,-1.4456528199877805,-1.4456528199877805,-1.4456528199877805,-1.6436068974546874,-1.6436068974546874,-1.6436068974546874,-1.5698839068267034,-1.5698839068267034,-1.5698839068267034
2019-08-04,-1.382815403582463,-1.382815403582463,-1.382815403582463,-1.413116670974677,-1.413116670974677,-1.413116670974677,-1.3052463730996704,-1.3052463730996704,-1.3052463730996704,-1.377927959079268,-1.377927959079268,-1.377927959079268
2019-08-11,-1.2348853934020583,-1.2348853934020583,-1.2348853934020583,-1.2565122252819967,-1.2565122252819967,-1.2565122252819967,-1.246848715980053,-1.246848715980053,-1.246848715980053,-1.255999401969147,-1.255999401969147,-1.255999401969147
2019-08-18,-1.3838708027957973,-1.3838708027957973,-1.3838708027957973,-1.4012865407828483,-1.4012865407828483,-1.4012865407828483,-1.3442305191321824,-1.3442305191321824,-1.3442305191321824,-1.3071343775267394,-1.3071343775267394,-1.3071343775267394
2019-08-25,-0.8988736241726577,-0.8988736241726577,-0.8988736241726577,-0.8878898490118062,-0.8878898490118062,-0.8878898490118062,-0.7688932930922386,-0.7688932930922386,-0.7688932930922386,-0.761302747930342,-0.761302747930342,-0.761302747930342
2019-09-01,0.03760756219332738,0.03760756219332738,0.03760756219332738,0.09853221576393269,0.09853221576393269,0.09853221576393269,0.12280654257511166,0.12280654257511166,0.12280654257511166,0.11059224548191315,0.11059224548191315,0.11059224548191315
2019-09-08,0.49458703875012905,0.49458703875012905,0.49458703875012905,0.6459500189012216,0.6459500189012216,0.6459500189012216,0.586330967453165,0.586330967453165,0.586330967453165,0.5870204866780131,0.5870204866780131,0.5870204866780131
2019-09-15,0.30692317127216756,0.30692317127216756,0.30692317127216756,0.3565590174288966,0.3565590174288966,0.3565590174288966,0.3785524509249729,0.3785524509249729,0.3785524509249729,0.3622715342018657,0.3622715342018657,0.3622715342018657
2019-09-22,-0.45120741561183686,-0.45120741561183686,-0.45120741561183686,-0.41150215095859116,-0.41150215095859116,-0.41150215095859116,-0.5427793094843956,-0.5427793094843956,-0.5427793094843956,-0.45148608576037436,-0.45148608576037436,-0.45148608576037436
2019-09-29,-0.6968552345060337,-0.6968552345060337,-0.6968552345060337,-0.5151966565753613,-0.5151966565753613,-0.5151966565753613,-0.5169324463684273,-0.5169324463684273,-0.5169324463684273,-0.5137920400240757,-0.5137920400240757,-0.5137920400240757
2019-10-06,0.41218946711200205,0.41218946711200205,0.41218946711200205,0.3049822113738007,0.3049822113738007,0.3049822113738007,0.3330100637544407,0.3330100637544407,0.3330100637544407,0.24795754201453224,0.24795754201453224,0.24795754201453224
2019-10-13,0.9469145923990371,0.9469145923990371,0.9469145923990371,0.9155349421912484,0.9155349421912484,0.9155349421912484,0.9770090126660029,0.9770090126660029,0.9770090126660029,1.0178599161631798,1.0178599161631798,1.0178599161631798
2019-10-20,1.5560400184067602,1.5560400184067602,1.5560400184067602,1.4510971477237757,1.4510971477237757,1.4510971477237757,1.506206618078265,1.506206618078265,1.506206618078265,1.4459964238991008,1.4459964238991008,1.4459964238991008
2019-10-27,1.8464569178275083,1.8464569178275083,1.8464569178275083,1.7464728616243896,1.7464728616243896,1.7464728616243896,1.7694610784513107,1.7694610784513107,1.7694610784513107,1.7833533128001617,1.7833533128001617,1.7833533128001617
2019-11-03,1.1873717942048065,1.1873717942048065,1.1873717942048065,1.242803503391105,1.242803503391105,1.242803503391105,1.2024237542486196,1.2024237542486196,1.2024237542486196,1.2871250675589214,1.2871250675589214,1.2871250675589214
2019-11-10,0.9751127523046297,0.9751127523046297,0.9751127523046297,0.8676244688529277,0.8676244688529277,0.8676244688529277,0.8886295368248824,0.8886295368248824,0.8886295368248824,0.8163544293026054,0.8163544293026054,0.8163544293026054
2019-11-17,0.628185425780358,0.628185425780358,0.628185425780358,0.8869335780433596,0.8869335780433596,0.8869335780433596,0.6933846970651757,0.6933846970651757,0.6933846970651757,0.8772366903601886,0.8772366903601886,0.8772366903601886
2019-11-24,0.09943060186687692,0.09943060186687692,0.09943060186687692,-0.07176822784061304,-0.07176822784061304,-0.07176822784061304,-0.09680970859643281,-0.09680970859643281,-0.09680970859643281,-0.146606142490751,-0.146606142490751,-0.146606142490751
2019-12-01,0.4725115095584529,0.4725115095584529,0.4725115095584529,0.39778199854927593,0.39778199854927593,0.39778199854927593,0.40615452638385174,0.40615452638385174,0.40615452638385174,0.34732981234129134,0.34732981234129134,0.34732981234129134
2019-12-08,1.9219331186009743,1.9219331186009743,1.9219331186009743,1.941367149357071,1.941367149357071,1.941367149357071,1.9018983145056438,1.9018983145056438,1.9018983145056438,1.849285846606828,1.849285846606828,1.849285846606828
2019-12-15,1.6435154397426914,1.6435154397426914,1.6435154397426914,1.6092375969889035,1.6092375969889035,1.6092375969889035,1.5833427786287577,1.5833427786287577,1.5833427786287577,1.6068657312304873,1.6068657312304873,1.6068657312304873
2019-12-22,1.681810622690089,1.681810622690089,1.681810622690089,1.7024714283297306,1.7024714283297306,1.7024714283297306,1.614776844054743,1.614776844054743,1.614776844054743,1.565981759364134,1.565981759364134,1.565981759364134
2019-12-29,1.4628222976573615,1.4628222976573615,1.4628222976573615,1.4431099789707738,1.4431099789707738,1.4431099789707738,1.4105422608199263,1.4105422608199263,1.4105422608199263,1.3948394471845136,1.3948394471845136,1.3948394471845136
