Date,iShares MSCI Global Metals & Mining Producers_Open_average,iShares MSCI Global Metals & Mining Producers_Open_max,iShares MSCI Global Metals & Mining Producers_Open_min,iShares MSCI Global Metals & Mining Producers_High_average,iShares MSCI Global Metals & Mining Producers_High_max,iShares MSCI Global Metals & Mining Producers_High_min,iShares MSCI Global Metals & Mining Producers_Low_average,iShares MSCI Global Metals & Mining Producers_Low_max,iShares MSCI Global Metals & Mining Producers_Low_min,iShares MSCI Global Metals & Mining Producers_Close_average,iShares MSCI Global Metals & Mining Producers_Close_max,iShares MSCI Global Metals & Mining Producers_Close_min
2018-04-08,-0.4795228734916286,-0.4795228734916286,-0.4795228734916286,-0.6387948403084952,-0.6387948403084952,-0.6387948403084952,-0.3504745964924866,-0.3504745964924866,-0.3504745964924866,-0.5336787674656056,-0.5336787674656056,-0.5336787674656056
2018-04-15,0.40452815046025403,0.40452815046025403,0.40452815046025403,0.22310655045553282,0.22310655045553282,0.22310655045553282,0.4205243232928313,0.4205243232928313,0.4205243232928313,0.32118901129646527,0.32118901129646527,0.32118901129646527
2018-04-22,-0.20077129911956107,-0.20077129911956107,-0.20077129911956107,-0.29017327928128006,-0.29017327928128006,-0.29017327928128006,-0.11383385350921378,-0.11383385350921378,-0.11383385350921378,-0.26613616180915944,-0.26613616180915944,-0.26613616180915944
2018-04-29,0.2909480584543142,0.2909480584543142,0.2909480584543142,0.16763140577886082,0.16763140577886082,0.16763140577886082,0.31986349527683594,0.31986349527683594,0.31986349527683594,0.1005486727892246,0.1005486727892246,0.1005486727892246
2018-05-06,1.3196750929354173,1.3196750929354173,1.3196750929354173,1.2180345580300593,1.2180345580300593,1.2180345580300593,1.3285118500710016,1.3285118500710016,1.3285118500710016,1.2201681440610814,1.2201681440610814,1.2201681440610814
2018-05-13,1.1651076884937,1.1651076884937,1.1651076884937,1.30433933551603,1.30433933551603,1.30433933551603,1.2610065471795673,1.2610065471795673,1.2610065471795673,1.2641408370595517,1.2641408370595517,1.2641408370595517
2018-05-20,0.46979460007651197,0.46979460007651197,0.46979460007651197,0.32539650508951945,0.32539650508951945,0.32539650508951945,0.3305723768856725,0.3305723768856725,0.3305723768856725,0.23305921999463777,0.23305921999463777,0.23305921999463777
2018-05-27,0.7731478998625457,0.7731478998625457,0.7731478998625457,0.7757566241330668,0.7757566241330668,0.7757566241330668,0.7444562188744916,0.7444562188744916,0.7444562188744916,0.7505887340799845,0.7505887340799845,0.7505887340799845
2018-06-03,0.9597534894770565,0.9597534894770565,0.9597534894770565,1.1143003273006242,1.1143003273006242,1.1143003273006242,1.1310892044360457,1.1310892044360457,1.1310892044360457,1.170432798444663,1.170432798444663,1.170432798444663
2018-06-10,-0.6130681687031878,-0.6130681687031878,-0.6130681687031878,-0.4939159306197464,-0.4939159306197464,-0.4939159306197464,-0.6000865791849589,-0.6000865791849589,-0.6000865791849589,-0.2669192314478104,-0.2669192314478104,-0.2669192314478104
2018-06-17,-1.4735655068233524,-1.4735655068233524,-1.4735655068233524,-1.61990274471316,-1.61990274471316,-1.61990274471316,-1.7212467891704053,-1.7212467891704053,-1.7212467891704053,-1.6939112888626224,-1.6939112888626224,-1.6939112888626224
2018-06-24,-1.828386149945447,-1.828386149945447,-1.828386149945447,-1.909670486724858,-1.909670486724858,-1.909670486724858,-1.7305692850737442,-1.7305692850737442,-1.7305692850737442,-1.8244364132855275,-1.8244364132855275,-1.8244364132855275
2018-07-01,-1.3235920112737136,-1.3235920112737136,-1.3235920112737136,-1.2353610525729706,-1.2353610525729706,-1.2353610525729706,-1.148930509165258,-1.148930509165258,-1.148930509165258,-1.1015843147044244,-1.1015843147044244,-1.1015843147044244
2018-07-08,-1.6920559107266926,-1.6920559107266926,-1.6920559107266926,-1.6107027835835048,-1.6107027835835048,-1.6107027835835048,-1.5353325746731912,-1.5353325746731912,-1.5353325746731912,-1.5691829604128402,-1.5691829604128402,-1.5691829604128402
2018-07-15,-1.486117109145833,-1.486117109145833,-1.486117109145833,-1.4823013933502105,-1.4823013933502105,-1.4823013933502105,-1.3347511728128547,-1.3347511728128547,-1.3347511728128547,-1.3863669478146574,-1.3863669478146574,-1.3863669478146574
