Date,iShares Currency Hedged MSCI Emerging Markets_Open_average,iShares Currency Hedged MSCI Emerging Markets_Open_max,iShares Currency Hedged MSCI Emerging Markets_Open_min,iShares Currency Hedged MSCI Emerging Markets_High_average,iShares Currency Hedged MSCI Emerging Markets_High_max,iShares Currency Hedged MSCI Emerging Markets_High_min,iShares Currency Hedged MSCI Emerging Markets_Low_average,iShares Currency Hedged MSCI Emerging Markets_Low_max,iShares Currency Hedged MSCI Emerging Markets_Low_min,iShares Currency Hedged MSCI Emerging Markets_Close_average,iShares Currency Hedged MSCI Emerging Markets_Close_max,iShares Currency Hedged MSCI Emerging Markets_Close_min
2018-04-08,-0.6336364400133702,-0.6336364400133702,-0.6336364400133702,-0.9317511297690062,-0.9317511297690062,-0.9317511297690062,-0.5680562325416013,-0.5680562325416013,-0.5680562325416013,-0.7001752256987278,-0.7001752256987278,-0.7001752256987278
2018-04-15,-0.7485564621565682,-0.7485564621565682,-0.7485564621565682,-0.8669138160425512,-0.8669138160425512,-0.8669138160425512,-0.5350277344786715,-0.5350277344786715,-0.5350277344786715,-0.7500489879341389,-0.7500489879341389,-0.7500489879341389
2018-04-22,-0.1447076303720265,-0.1447076303720265,-0.1447076303720265,-0.454031790286621,-0.454031790286621,-0.454031790286621,-0.23205985944412888,-0.23205985944412888,-0.23205985944412888,-0.5595293782270875,-0.5595293782270875,-0.5595293782270875
2018-04-29,-0.9704621824579738,-0.9704621824579738,-0.9704621824579738,-1.1349317225397961,-1.1349317225397961,-1.1349317225397961,-0.7404197189330348,-0.7404197189330348,-0.7404197189330348,-1.0419529449590015,-1.0419529449590015,-1.0419529449590015
2018-05-06,0.3292785674265997,0.3292785674265997,0.3292785674265997,0.2980642310537165,0.2980642310537165,0.2980642310537165,0.5047846885843511,0.5047846885843511,0.5047846885843511,0.3322525558964496,0.3322525558964496,0.3322525558964496
2018-05-13,-0.2536897998206427,-0.2536897998206427,-0.2536897998206427,-0.45945981090314636,-0.45945981090314636,-0.45945981090314636,-0.32428159531231227,-0.32428159531231227,-0.32428159531231227,-0.5043672592770546,-0.5043672592770546,-0.5043672592770546
2018-05-20,-0.5643938046784324,-0.5643938046784324,-0.5643938046784324,-0.7670139416550451,-0.7670139416550451,-0.7670139416550451,-0.33808771385158864,-0.33808771385158864,-0.33808771385158864,-0.3864670281115237,-0.3864670281115237,-0.3864670281115237
2018-05-27,0.04806575524849963,0.04806575524849963,0.04806575524849963,-0.1049125819477872,-0.1049125819477872,-0.1049125819477872,0.14172053847659144,0.14172053847659144,0.14172053847659144,0.05053449155971886,0.05053449155971886,0.05053449155971886
2018-06-03,-0.5322301592130972,-0.5322301592130972,-0.5322301592130972,-0.3533029763616237,-0.3533029763616237,-0.3533029763616237,0.05316243628278027,0.05316243628278027,0.05316243628278027,-0.06186732340921761,-0.06186732340921761,-0.06186732340921761
2018-06-10,-2.3127672689064562,-2.3127672689064562,-2.3127672689064562,-2.51517868716748,-2.51517868716748,-2.51517868716748,-2.2743475844214225,-2.2743475844214225,-2.2743475844214225,-2.2083441509574566,-2.2083441509574566,-2.2083441509574566
2018-06-17,-2.415457259271052,-2.415457259271052,-2.415457259271052,-2.4882679145456095,-2.4882679145456095,-2.4882679145456095,-2.641511060907709,-2.641511060907709,-2.641511060907709,-2.572073487810008,-2.572073487810008,-2.572073487810008
2018-06-24,-2.373877025127115,-2.373877025127115,-2.373877025127115,-2.245350653167337,-2.245350653167337,-2.245350653167337,-2.1036165706882013,-2.1036165706882013,-2.1036165706882013,-2.120212409824658,-2.120212409824658,-2.120212409824658
2018-07-01,-1.3763490307443953,-1.3763490307443953,-1.3763490307443953,-1.32921128865161,-1.32921128865161,-1.32921128865161,-1.188341029890521,-1.188341029890521,-1.188341029890521,-1.2119877278925366,-1.2119877278925366,-1.2119877278925366
2018-07-08,-1.165856467383437,-1.165856467383437,-1.165856467383437,-1.282686718767503,-1.282686718767503,-1.282686718767503,-1.2217683411711244,-1.2217683411711244,-1.2217683411711244,-1.319903020418798,-1.319903020418798,-1.319903020418798
2018-07-15,-0.7979585648190867,-0.7979585648190867,-0.7979585648190867,-0.8891042703068343,-0.8891042703068343,-0.8891042703068343,-0.907315403211089,-0.907315403211089,-0.907315403211089,-1.0450409075997036,-1.0450409075997036,-1.0450409075997036
2018-07-22,-0.07680730146915217,-0.07680730146915217,-0.07680730146915217,-0.15877274823523035,-0.15877274823523035,-0.15877274823523035,-0.25772318837723246,-0.25772318837723246,-0.25772318837723246,-0.27115920554871514,-0.27115920554871514,-0.27115920554871514
2018-07-29,-0.6648713844239575,-0.6648713844239575,-0.6648713844239575,-0.7360571642288374,-0.7360571642288374,-0.7360571642288374,-0.594048653718781,-0.594048653718781,-0.594048653718781,-0.6592951737874535,-0.6592951737874535,-0.6592951737874535
2018-08-05,-0.917893271166089,-0.917893271166089,-0.917893271166089,-0.994575223730563,-0.994575223730563,-0.994575223730563,-1.0037854143172178,-1.0037854143172178,-1.0037854143172178,-1.1709643281263484,-1.1709643281263484,-1.1709643281263484
2018-08-12,-1.0268042634667323,-1.0268042634667323,-1.0268042634667323,-1.0954964462213475,-1.0954964462213475,-1.0954964462213475,-1.1837963374857197,-1.1837963374857197,-1.1837963374857197,-1.1704899830355613,-1.1704899830355613,-1.1704899830355613
2018-08-19,-0.010652474881597993,-0.010652474881597993,-0.010652474881597993,0.32740747661718966,0.32740747661718966,0.32740747661718966,0.2633504737138345,0.2633504737138345,0.2633504737138345,0.3995373027588048,0.3995373027588048,0.3995373027588048
2018-08-26,-0.39203701929291696,-0.39203701929291696,-0.39203701929291696,-0.250124581649119,-0.250124581649119,-0.250124581649119,-0.21450734298998475,-0.21450734298998475,-0.21450734298998475,-0.16345718338762633,-0.16345718338762633,-0.16345718338762633
2018-09-02,-1.9253019195127024,-1.9253019195127024,-1.9253019195127024,-2.0608849037605452,-2.0608849037605452,-2.0608849037605452,-2.121782257671499,-2.121782257671499,-2.121782257671499,-2.2281450230339956,-2.2281450230339956,-2.2281450230339956
2018-09-09,-1.916637394176495,-1.916637394176495,-1.916637394176495,-1.6847924002304655,-1.6847924002304655,-1.6847924002304655,-1.4897257050882482,-1.4897257050882482,-1.4897257050882482,-1.6036692946806863,-1.6036692946806863,-1.6036692946806863
2018-09-16,-0.4620787813277729,-0.4620787813277729,-0.4620787813277729,-0.45916263202896046,-0.45916263202896046,-0.45916263202896046,-0.20306855155318884,-0.20306855155318884,-0.20306855155318884,-0.13901829000492347,-0.13901829000492347,-0.13901829000492347
2018-09-23,0.06809232833790897,0.06809232833790897,0.06809232833790897,-0.002201931088928536,-0.002201931088928536,-0.002201931088928536,-0.10281307643977634,-0.10281307643977634,-0.10281307643977634,-0.2702567013984937,-0.2702567013984937,-0.2702567013984937
2018-09-30,-2.2954019332224873,-2.2954019332224873,-2.2954019332224873,-2.2081497035618822,-2.2081497035618822,-2.2081497035618822,-2.238762530230607,-2.238762530230607,-2.238762530230607,-1.9683479444481409,-1.9683479444481409,-1.9683479444481409
2018-10-07,-2.3134742658276943,-2.3134742658276943,-2.3134742658276943,-2.3439626380434073,-2.3439626380434073,-2.3439626380434073,-2.319398106464929,-2.319398106464929,-2.319398106464929,-2.3497929672397104,-2.3497929672397104,-2.3497929672397104
2018-10-14,-1.7331120402157636,-1.7331120402157636,-1.7331120402157636,-1.665048735975221,-1.665048735975221,-1.665048735975221,-1.6980361920017777,-1.6980361920017777,-1.6980361920017777,-1.705469622998469,-1.705469622998469,-1.705469622998469
2018-10-21,-2.022453807924937,-2.022453807924937,-2.022453807924937,-2.063317622291091,-2.063317622291091,-2.063317622291091,-2.28763852461733,-2.28763852461733,-2.28763852461733,-2.216386398790564,-2.216386398790564,-2.216386398790564
2018-10-28,-0.7278982092048,-0.7278982092048,-0.7278982092048,-0.7403548088124867,-0.7403548088124867,-0.7403548088124867,-0.5754008812440974,-0.5754008812440974,-0.5754008812440974,-0.5703532013649931,-0.5703532013649931,-0.5703532013649931
