Date,Direxion Daily Technology Bear 3X Shares_Open_average,Direxion Daily Technology Bear 3X Shares_Open_max,Direxion Daily Technology Bear 3X Shares_Open_min,Direxion Daily Technology Bear 3X Shares_High_average,Direxion Daily Technology Bear 3X Shares_High_max,Direxion Daily Technology Bear 3X Shares_High_min,Direxion Daily Technology Bear 3X Shares_Low_average,Direxion Daily Technology Bear 3X Shares_Low_max,Direxion Daily Technology Bear 3X Shares_Low_min,Direxion Daily Technology Bear 3X Shares_Close_average,Direxion Daily Technology Bear 3X Shares_Close_max,Direxion Daily Technology Bear 3X Shares_Close_min
2018-04-08,-0.5031916729114213,-0.5031916729114213,-0.5031916729114213,-0.5295216754724945,-0.5295216754724945,-0.5295216754724945,-0.3175130931475455,-0.3175130931475455,-0.3175130931475455,-0.44503955110631926,-0.44503955110631926,-0.44503955110631926
2018-04-15,-0.29586557708234656,-0.29586557708234656,-0.29586557708234656,-0.23802104526408474,-0.23802104526408474,-0.23802104526408474,-0.06735675950604009,-0.06735675950604009,-0.06735675950604009,-0.09711767125589847,-0.09711767125589847,-0.09711767125589847
2018-04-22,-0.19009165179391513,-0.19009165179391513,-0.19009165179391513,-0.1573076872213969,-0.1573076872213969,-0.1573076872213969,0.015552011068059765,0.015552011068059765,0.015552011068059765,0.10060699109839806,0.10060699109839806,0.10060699109839806
2018-04-29,-1.0237752157581617,-1.0237752157581617,-1.0237752157581617,-1.1203633661156482,-1.1203633661156482,-1.1203633661156482,-1.048761696506579,-1.048761696506579,-1.048761696506579,-1.0609321347533183,-1.0609321347533183,-1.0609321347533183
2018-05-06,-1.8531563664141597,-1.8531563664141597,-1.8531563664141597,-1.7211593630768114,-1.7211593630768114,-1.7211593630768114,-1.9421798107395944,-1.9421798107395944,-1.9421798107395944,-1.6217743234608484,-1.6217743234608484,-1.6217743234608484
2018-05-13,-1.2950976057705599,-1.2950976057705599,-1.2950976057705599,-1.2509543932599252,-1.2509543932599252,-1.2509543932599252,-1.3364439584731795,-1.3364439584731795,-1.3364439584731795,-1.2176372146224996,-1.2176372146224996,-1.2176372146224996
2018-05-20,-1.2473839332804675,-1.2473839332804675,-1.2473839332804675,-1.2244964957498279,-1.2244964957498279,-1.2244964957498279,-1.2433333650200542,-1.2433333650200542,-1.2433333650200542,-1.212652972952391,-1.212652972952391,-1.212652972952391
2018-05-27,-1.4871962512178374,-1.4871962512178374,-1.4871962512178374,-1.46116082152322,-1.46116082152322,-1.46116082152322,-1.6434246600693945,-1.6434246600693945,-1.6434246600693945,-1.5633102626597202,-1.5633102626597202,-1.5633102626597202
2018-06-03,-1.4698426838228447,-1.4698426838228447,-1.4698426838228447,-1.4233932200853487,-1.4233932200853487,-1.4233932200853487,-1.522821379558346,-1.522821379558346,-1.522821379558346,-1.4235623544160425,-1.4235623544160425,-1.4235623544160425
2018-06-10,-1.2210783925377684,-1.2210783925377684,-1.2210783925377684,-1.145419656387969,-1.145419656387969,-1.145419656387969,-1.3178115471575393,-1.3178115471575393,-1.3178115471575393,-1.283537953781288,-1.283537953781288,-1.283537953781288
