Date,Direxion Daily Emerging Markets Bull 3X Shares_Open_average,Direxion Daily Emerging Markets Bull 3X Shares_Open_max,Direxion Daily Emerging Markets Bull 3X Shares_Open_min,Direxion Daily Emerging Markets Bull 3X Shares_High_average,Direxion Daily Emerging Markets Bull 3X Shares_High_max,Direxion Daily Emerging Markets Bull 3X Shares_High_min,Direxion Daily Emerging Markets Bull 3X Shares_Low_average,Direxion Daily Emerging Markets Bull 3X Shares_Low_max,Direxion Daily Emerging Markets Bull 3X Shares_Low_min,Direxion Daily Emerging Markets Bull 3X Shares_Close_average,Direxion Daily Emerging Markets Bull 3X Shares_Close_max,Direxion Daily Emerging Markets Bull 3X Shares_Close_min
2018-04-08,-0.7017702673285049,-0.7017702673285049,-0.7017702673285049,-0.9202115597366075,-0.9202115597366075,-0.9202115597366075,-0.7040462392397048,-0.7040462392397048,-0.7040462392397048,-0.8909522110541461,-0.8909522110541461,-0.8909522110541461
2018-04-15,-0.8066173872454903,-0.8066173872454903,-0.8066173872454903,-1.0143479880603778,-1.0143479880603778,-1.0143479880603778,-0.7706402389982032,-0.7706402389982032,-0.7706402389982032,-0.9121372118332949,-0.9121372118332949,-0.9121372118332949
2018-04-22,-1.0502365548795365,-1.0502365548795365,-1.0502365548795365,-1.2226435626738037,-1.2226435626738037,-1.2226435626738037,-0.7937461639607922,-0.7937461639607922,-0.7937461639607922,-0.9490414131061056,-0.9490414131061056,-0.9490414131061056
2018-04-29,-1.8393476502340174,-1.8393476502340174,-1.8393476502340174,-1.5243571419533906,-1.5243571419533906,-1.5243571419533906,-1.3657292205750935,-1.3657292205750935,-1.3657292205750935,-1.29930282057918,-1.29930282057918,-1.29930282057918
2018-05-06,-0.5211064211863731,-0.5211064211863731,-0.5211064211863731,-0.7559204939861756,-0.7559204939861756,-0.7559204939861756,-0.5218290922407518,-0.5218290922407518,-0.5218290922407518,-0.7101530842205953,-0.7101530842205953,-0.7101530842205953
2018-05-13,-1.499482573652361,-1.499482573652361,-1.499482573652361,-1.6303827386644811,-1.6303827386644811,-1.6303827386644811,-1.2975059599551257,-1.2975059599551257,-1.2975059599551257,-1.3718691216330794,-1.3718691216330794,-1.3718691216330794
2018-05-20,-1.2461049744332686,-1.2461049744332686,-1.2461049744332686,-1.2747995522579754,-1.2747995522579754,-1.2747995522579754,-1.0198030604733852,-1.0198030604733852,-1.0198030604733852,-1.070045449377942,-1.070045449377942,-1.070045449377942
2018-05-27,-1.204145468426889,-1.204145468426889,-1.204145468426889,-1.197376851097689,-1.197376851097689,-1.197376851097689,-1.0352951849149548,-1.0352951849149548,-1.0352951849149548,-1.0170582805184039,-1.0170582805184039,-1.0170582805184039
2018-06-03,-1.0579088541402744,-1.0579088541402744,-1.0579088541402744,-1.032562261544532,-1.032562261544532,-1.032562261544532,-1.0050417845335782,-1.0050417845335782,-1.0050417845335782,-0.9778802262727725,-0.9778802262727725,-0.9778802262727725
2018-06-10,-1.7043658952864487,-1.7043658952864487,-1.7043658952864487,-1.853712829692025,-1.853712829692025,-1.853712829692025,-1.9643373436922682,-1.9643373436922682,-1.9643373436922682,-1.9236368861704896,-1.9236368861704896,-1.9236368861704896
2018-06-17,-1.880147985459531,-1.880147985459531,-1.880147985459531,-1.9881410206215302,-1.9881410206215302,-1.9881410206215302,-2.0676409710662056,-2.0676409710662056,-2.0676409710662056,-2.1378032873734596,-2.1378032873734596,-2.1378032873734596
2018-06-24,-1.9347790285569522,-1.9347790285569522,-1.9347790285569522,-1.9636906205111062,-1.9636906205111062,-1.9636906205111062,-1.9794126409780246,-1.9794126409780246,-1.9794126409780246,-2.056891120159952,-2.056891120159952,-2.056891120159952
2018-07-01,-1.6959497706866515,-1.6959497706866515,-1.6959497706866515,-1.5707510474036437,-1.5707510474036437,-1.5707510474036437,-1.7180792468531239,-1.7180792468531239,-1.7180792468531239,-1.6340905275753952,-1.6340905275753952,-1.6340905275753952
2018-07-08,-1.120129209331948,-1.120129209331948,-1.120129209331948,-1.202289295489131,-1.202289295489131,-1.202289295489131,-1.1618733801872525,-1.1618733801872525,-1.1618733801872525,-1.203742996894285,-1.203742996894285,-1.203742996894285
2018-07-15,-0.9903139315834217,-0.9903139315834217,-0.9903139315834217,-1.0170022354762231,-1.0170022354762231,-1.0170022354762231,-0.9546254416887364,-0.9546254416887364,-0.9546254416887364,-0.9987345891240248,-0.9987345891240248,-0.9987345891240248
2018-07-22,-0.23050587633153458,-0.23050587633153458,-0.23050587633153458,-0.3593480493897512,-0.3593480493897512,-0.3593480493897512,-0.4216810204538415,-0.4216810204538415,-0.4216810204538415,-0.4383267450774808,-0.4383267450774808,-0.4383267450774808
2018-07-29,-0.7154111860999096,-0.7154111860999096,-0.7154111860999096,-0.7268018155869002,-0.7268018155869002,-0.7268018155869002,-0.656844646034546,-0.656844646034546,-0.656844646034546,-0.6989466868973743,-0.6989466868973743,-0.6989466868973743
2018-08-05,-1.2471882763942777,-1.2471882763942777,-1.2471882763942777,-1.3032198058629902,-1.3032198058629902,-1.3032198058629902,-1.2326197217018213,-1.2326197217018213,-1.2326197217018213,-1.2951216989419971,-1.2951216989419971,-1.2951216989419971
2018-08-12,-1.8776652987043077,-1.8776652987043077,-1.8776652987043077,-1.6971943792551463,-1.6971943792551463,-1.6971943792551463,-1.8824299963731161,-1.8824299963731161,-1.8824299963731161,-1.6750459992154625,-1.6750459992154625,-1.6750459992154625
2018-08-19,-0.7720094396620003,-0.7720094396620003,-0.7720094396620003,-0.8742937885582029,-0.8742937885582029,-0.8742937885582029,-0.782882523560568,-0.782882523560568,-0.782882523560568,-0.8230270678799663,-0.8230270678799663,-0.8230270678799663
2018-08-26,-0.941185593354002,-0.941185593354002,-0.941185593354002,-0.8763134533882574,-0.8763134533882574,-0.8763134533882574,-0.911678076457439,-0.911678076457439,-0.911678076457439,-0.879954139780184,-0.879954139780184,-0.879954139780184
2018-09-02,-1.7447335663505572,-1.7447335663505572,-1.7447335663505572,-1.914214213072708,-1.914214213072708,-1.914214213072708,-1.8948110103582445,-1.8948110103582445,-1.8948110103582445,-2.066476290449144,-2.066476290449144,-2.066476290449144
