Date,First Trust Emerging Markets AlphaDEXEtf_Open_average,First Trust Emerging Markets AlphaDEXEtf_Open_max,First Trust Emerging Markets AlphaDEXEtf_Open_min,First Trust Emerging Markets AlphaDEXEtf_High_average,First Trust Emerging Markets AlphaDEXEtf_High_max,First Trust Emerging Markets AlphaDEXEtf_High_min,First Trust Emerging Markets AlphaDEXEtf_Low_average,First Trust Emerging Markets AlphaDEXEtf_Low_max,First Trust Emerging Markets AlphaDEXEtf_Low_min,First Trust Emerging Markets AlphaDEXEtf_Close_average,First Trust Emerging Markets AlphaDEXEtf_Close_max,First Trust Emerging Markets AlphaDEXEtf_Close_min
2018-05-27,-1.310472836724972,-1.310472836724972,-1.310472836724972,-1.3742737197410082,-1.3742737197410082,-1.3742737197410082,-1.1327321492649798,-1.1327321492649798,-1.1327321492649798,-1.1862249380693015,-1.1862249380693015,-1.1862249380693015
2018-06-03,-0.8611146551517115,-0.8611146551517115,-0.8611146551517115,-0.9072368051424143,-0.9072368051424143,-0.9072368051424143,-0.8221534150725912,-0.8221534150725912,-0.8221534150725912,-0.752122565892234,-0.752122565892234,-0.752122565892234
2018-06-10,-1.5861640726956452,-1.5861640726956452,-1.5861640726956452,-1.728642389814023,-1.728642389814023,-1.728642389814023,-1.6075486610834602,-1.6075486610834602,-1.6075486610834602,-1.6944379654665864,-1.6944379654665864,-1.6944379654665864
2018-06-17,-2.3806807239824708,-2.3806807239824708,-2.3806807239824708,-2.4154131816576596,-2.4154131816576596,-2.4154131816576596,-2.1692340591647254,-2.1692340591647254,-2.1692340591647254,-2.363090007349989,-2.363090007349989,-2.363090007349989
2018-06-24,-2.6445554912050526,-2.6445554912050526,-2.6445554912050526,-2.585913144469089,-2.585913144469089,-2.585913144469089,-2.576100976418132,-2.576100976418132,-2.576100976418132,-2.551953018576033,-2.551953018576033,-2.551953018576033
2018-07-01,-2.501952554720043,-2.501952554720043,-2.501952554720043,-2.2620660839354074,-2.2620660839354074,-2.2620660839354074,-2.422773502981074,-2.422773502981074,-2.422773502981074,-2.251805539676228,-2.251805539676228,-2.251805539676228
2018-07-08,-1.8744742139763195,-1.8744742139763195,-1.8744742139763195,-1.823763527707965,-1.823763527707965,-1.823763527707965,-1.8165286389981343,-1.8165286389981343,-1.8165286389981343,-1.8243264655931954,-1.8243264655931954,-1.8243264655931954
2018-07-15,-1.7191122240331136,-1.7191122240331136,-1.7191122240331136,-1.6994291568465847,-1.6994291568465847,-1.6994291568465847,-1.6811592316282353,-1.6811592316282353,-1.6811592316282353,-1.6864114710777676,-1.6864114710777676,-1.6864114710777676
2018-07-22,-0.8631585626600092,-0.8631585626600092,-0.8631585626600092,-0.868317893583672,-0.868317893583672,-0.868317893583672,-0.9298772556647494,-0.9298772556647494,-0.9298772556647494,-0.9656798005664322,-0.9656798005664322,-0.9656798005664322
2018-07-29,-1.28365193979927,-1.28365193979927,-1.28365193979927,-1.308038694448267,-1.308038694448267,-1.308038694448267,-1.2602805854114982,-1.2602805854114982,-1.2602805854114982,-1.3136289179829814,-1.3136289179829814,-1.3136289179829814
2018-08-05,-1.468351226297642,-1.468351226297642,-1.468351226297642,-1.5870756897185965,-1.5870756897185965,-1.5870756897185965,-1.6107734795336808,-1.6107734795336808,-1.6107734795336808,-1.656941563666096,-1.656941563666096,-1.656941563666096
2018-08-12,-1.9267137456889953,-1.9267137456889953,-1.9267137456889953,-1.8513230203513564,-1.8513230203513564,-1.8513230203513564,-1.9987986289877313,-1.9987986289877313,-1.9987986289877313,-1.8640142082136777,-1.8640142082136777,-1.8640142082136777
2018-08-19,-1.2651881173860258,-1.2651881173860258,-1.2651881173860258,-1.3204689371192013,-1.3204689371192013,-1.3204689371192013,-1.243851809668801,-1.243851809668801,-1.243851809668801,-1.2952642053452585,-1.2952642053452585,-1.2952642053452585
2018-08-26,-1.18445117759667,-1.18445117759667,-1.18445117759667,-1.1682569691271227,-1.1682569691271227,-1.1682569691271227,-1.1517987935811485,-1.1517987935811485,-1.1517987935811485,-1.1412486005286804,-1.1412486005286804,-1.1412486005286804
2018-09-02,-1.3936176439032617,-1.3936176439032617,-1.3936176439032617,-1.4410181872278371,-1.4410181872278371,-1.4410181872278371,-1.4322573094338646,-1.4322573094338646,-1.4322573094338646,-1.504659107729366,-1.504659107729366,-1.504659107729366
2018-09-09,-1.495826162987041,-1.495826162987041,-1.495826162987041,-1.5650034969235913,-1.5650034969235913,-1.5650034969235913,-1.5514418943670087,-1.5514418943670087,-1.5514418943670087,-1.6341773133375523,-1.6341773133375523,-1.6341773133375523
2018-09-16,-0.56559256667217,-0.56559256667217,-0.56559256667217,-0.6056391946394993,-0.6056391946394993,-0.6056391946394993,-0.5630529139549462,-0.5630529139549462,-0.5630529139549462,-0.6003964878076272,-0.6003964878076272,-0.6003964878076272
2018-09-23,-0.6518243144548057,-0.6518243144548057,-0.6518243144548057,-0.7064389035677187,-0.7064389035677187,-0.7064389035677187,-0.6883374855947529,-0.6883374855947529,-0.6883374855947529,-0.7597965050685576,-0.7597965050685576,-0.7597965050685576
2018-09-30,-1.2259030325270777,-1.2259030325270777,-1.2259030325270777,-1.3218905377605459,-1.3218905377605459,-1.3218905377605459,-1.3492669070407808,-1.3492669070407808,-1.3492669070407808,-1.3171872256239578,-1.3171872256239578,-1.3171872256239578
2018-10-07,-1.4839252813077644,-1.4839252813077644,-1.4839252813077644,-1.473822858634792,-1.473822858634792,-1.473822858634792,-1.5582260471794205,-1.5582260471794205,-1.5582260471794205,-1.4688140482372178,-1.4688140482372178,-1.4688140482372178
2018-10-14,-1.5834407922008777,-1.5834407922008777,-1.5834407922008777,-1.5832993039431396,-1.5832993039431396,-1.5832993039431396,-1.572586588506123,-1.572586588506123,-1.572586588506123,-1.6698804877972258,-1.6698804877972258,-1.6698804877972258
2018-10-21,-2.0175255096413136,-2.0175255096413136,-2.0175255096413136,-2.0226489909133862,-2.0226489909133862,-2.0226489909133862,-2.0677972372890174,-2.0677972372890174,-2.0677972372890174,-2.011068841077123,-2.011068841077123,-2.011068841077123
2018-10-28,-0.8043319674887024,-0.8043319674887024,-0.8043319674887024,-0.9797194881863369,-0.9797194881863369,-0.9797194881863369,-1.0761981274660803,-1.0761981274660803,-1.0761981274660803,-1.039823578656871,-1.039823578656871,-1.039823578656871
2018-11-04,-1.3650614061678708,-1.3650614061678708,-1.3650614061678708,-1.4693612962105838,-1.4693612962105838,-1.4693612962105838,-1.351536177358961,-1.351536177358961,-1.351536177358961,-1.3398071373432652,-1.3398071373432652,-1.3398071373432652
2018-11-11,-0.9689150827052634,-0.9689150827052634,-0.9689150827052634,-0.7656353367158457,-0.7656353367158457,-0.7656353367158457,-0.8813058576968472,-0.8813058576968472,-0.8813058576968472,-0.7209433717611675,-0.7209433717611675,-0.7209433717611675
2018-11-18,-1.1997018077326174,-1.1997018077326174,-1.1997018077326174,-1.3166350588490876,-1.3166350588490876,-1.3166350588490876,-1.0876881855846459,-1.0876881855846459,-1.0876881855846459,-1.2435959075635064,-1.2435959075635064,-1.2435959075635064
2018-11-25,-0.6429434905821106,-0.6429434905821106,-0.6429434905821106,-0.759308532839157,-0.759308532839157,-0.759308532839157,-0.6367943972434177,-0.6367943972434177,-0.6367943972434177,-0.7135118515360931,-0.7135118515360931,-0.7135118515360931
2018-12-02,-0.8575933464374206,-0.8575933464374206,-0.8575933464374206,-0.9036980494628057,-0.9036980494628057,-0.9036980494628057,-1.0592377141013842,-1.0592377141013842,-1.0592377141013842,-1.2256133664462838,-1.2256133664462838,-1.2256133664462838
2018-12-09,-1.196956227825184,-1.196956227825184,-1.196956227825184,-1.2901425841839338,-1.2901425841839338,-1.2901425841839338,-1.1136433312205385,-1.1136433312205385,-1.1136433312205385,-1.2397669522489154,-1.2397669522489154,-1.2397669522489154
2018-12-16,-1.5320439437431685,-1.5320439437431685,-1.5320439437431685,-1.6854187740750972,-1.6854187740750972,-1.6854187740750972,-1.654775051257764,-1.654775051257764,-1.654775051257764,-1.6809931897138415,-1.6809931897138415,-1.6809931897138415
2018-12-23,-1.4539538831919958,-1.4539538831919958,-1.4539538831919958,-1.3281475985481417,-1.3281475985481417,-1.3281475985481417,-1.2683485804259886,-1.2683485804259886,-1.2683485804259886,-1.2881947688222792,-1.2881947688222792,-1.2881947688222792
2018-12-30,-1.1796709342555485,-1.1796709342555485,-1.1796709342555485,-0.8673824319907101,-0.8673824319907101,-0.8673824319907101,-1.0039485562450954,-1.0039485562450954,-1.0039485562450954,-0.7075216427077473,-0.7075216427077473,-0.7075216427077473
2019-01-06,-0.02739530487329847,-0.02739530487329847,-0.02739530487329847,-0.08989965324335016,-0.08989965324335016,-0.08989965324335016,0.04648629006563013,0.04648629006563013,0.04648629006563013,0.04199758362140811,0.04199758362140811,0.04199758362140811
2019-01-13,0.9261577375879942,0.9261577375879942,0.9261577375879942,0.8265883924093915,0.8265883924093915,0.8265883924093915,0.9915743403943791,0.9915743403943791,0.9915743403943791,0.9272481413893432,0.9272481413893432,0.9272481413893432
2019-01-20,1.2664067768363758,1.2664067768363758,1.2664067768363758,1.2823145284210336,1.2823145284210336,1.2823145284210336,1.3800685210509318,1.3800685210509318,1.3800685210509318,1.2963563808551821,1.2963563808551821,1.2963563808551821
2019-01-27,1.7398973557963364,1.7398973557963364,1.7398973557963364,1.7524913912091904,1.7524913912091904,1.7524913912091904,1.8068803360206664,1.8068803360206664,1.8068803360206664,1.8187663380872539,1.8187663380872539,1.8187663380872539
2019-02-03,1.5571742044251906,1.5571742044251906,1.5571742044251906,1.4946982671644795,1.4946982671644795,1.4946982671644795,1.4861407654450904,1.4861407654450904,1.4861407654450904,1.518871921084238,1.518871921084238,1.518871921084238
2019-02-10,1.4457015602300405,1.4457015602300405,1.4457015602300405,1.4490800122912268,1.4490800122912268,1.4490800122912268,1.5410453448884567,1.5410453448884567,1.5410453448884567,1.4822570385680953,1.4822570385680953,1.4822570385680953
