Date,iShares Interest Rate Hedged Corproate BondEtf_Open_average,iShares Interest Rate Hedged Corproate BondEtf_Open_max,iShares Interest Rate Hedged Corproate BondEtf_Open_min,iShares Interest Rate Hedged Corproate BondEtf_High_average,iShares Interest Rate Hedged Corproate BondEtf_High_max,iShares Interest Rate Hedged Corproate BondEtf_High_min,iShares Interest Rate Hedged Corproate BondEtf_Low_average,iShares Interest Rate Hedged Corproate BondEtf_Low_max,iShares Interest Rate Hedged Corproate BondEtf_Low_min,iShares Interest Rate Hedged Corproate BondEtf_Close_average,iShares Interest Rate Hedged Corproate BondEtf_Close_max,iShares Interest Rate Hedged Corproate BondEtf_Close_min
2018-05-27,-1.4034285760594483,-1.4034285760594483,-1.4034285760594483,-1.2406481953787905,-1.2406481953787905,-1.2406481953787905,-1.2493888876796946,-1.2493888876796946,-1.2493888876796946,-1.2488883905391772,-1.2488883905391772,-1.2488883905391772
2018-06-03,-1.3490940769702684,-1.3490940769702684,-1.3490940769702684,-1.3572062373175406,-1.3572062373175406,-1.3572062373175406,-1.275937548270179,-1.275937548270179,-1.275937548270179,-1.3624147864846134,-1.3624147864846134,-1.3624147864846134
2018-06-10,-0.8717876961153985,-0.8717876961153985,-0.8717876961153985,-1.0014822138675337,-1.0014822138675337,-1.0014822138675337,-0.9982548643369293,-0.9982548643369293,-0.9982548643369293,-1.083751078586037,-1.083751078586037,-1.083751078586037
2018-06-17,-2.2595613190285033,-2.2595613190285033,-2.2595613190285033,-2.363611987163577,-2.363611987163577,-2.363611987163577,-2.273293083013822,-2.273293083013822,-2.273293083013822,-2.1725581371843936,-2.1725581371843936,-2.1725581371843936
2018-06-24,-1.8361281776124851,-1.8361281776124851,-1.8361281776124851,-1.8630249184869827,-1.8630249184869827,-1.8630249184869827,-1.7142448189363184,-1.7142448189363184,-1.7142448189363184,-1.7889537855977171,-1.7889537855977171,-1.7889537855977171
2018-07-01,-1.239900208716528,-1.239900208716528,-1.239900208716528,-1.2457330521692092,-1.2457330521692092,-1.2457330521692092,-1.192269217380622,-1.192269217380622,-1.192269217380622,-1.1618333089172634,-1.1618333089172634,-1.1618333089172634
2018-07-08,-0.30180569716770667,-0.30180569716770667,-0.30180569716770667,-0.3436547680522791,-0.3436547680522791,-0.3436547680522791,-0.15079984668092222,-0.15079984668092222,-0.15079984668092222,-0.2877267876346979,-0.2877267876346979,-0.2877267876346979
2018-07-15,-0.5681866351052617,-0.5681866351052617,-0.5681866351052617,-0.3917981493895699,-0.3917981493895699,-0.3917981493895699,-0.418526341746122,-0.418526341746122,-0.418526341746122,-0.2464919166611079,-0.2464919166611079,-0.2464919166611079
2018-07-22,1.1194186410496776,1.1194186410496776,1.1194186410496776,1.0096134077161252,1.0096134077161252,1.0096134077161252,1.0654962909476933,1.0654962909476933,1.0654962909476933,1.0786240381642564,1.0786240381642564,1.0786240381642564
2018-07-29,1.111034885905441,1.111034885905441,1.111034885905441,1.8359118629694107,1.8359118629694107,1.8359118629694107,1.3088303691345593,1.3088303691345593,1.3088303691345593,1.2268092772269072,1.2268092772269072,1.2268092772269072
2018-08-05,-0.44904232079220247,-0.44904232079220247,-0.44904232079220247,-0.3977344549802735,-0.3977344549802735,-0.3977344549802735,-0.49837258064138873,-0.49837258064138873,-0.49837258064138873,-0.3245571407579629,-0.3245571407579629,-0.3245571407579629
2018-08-12,0.5980355681938113,0.5980355681938113,0.5980355681938113,0.4384610940926355,0.4384610940926355,0.4384610940926355,0.560854000637741,0.560854000637741,0.560854000637741,0.562915252804914,0.562915252804914,0.562915252804914
2018-08-19,0.16415471745486257,0.16415471745486257,0.16415471745486257,0.09057150085147118,0.09057150085147118,0.09057150085147118,0.20090350893405196,0.20090350893405196,0.20090350893405196,0.16445986816826416,0.16445986816826416,0.16445986816826416
2018-08-26,0.04310208739443456,0.04310208739443456,0.04310208739443456,-0.12144172409849065,-0.12144172409849065,-0.12144172409849065,-0.24287021620783977,-0.24287021620783977,-0.24287021620783977,-0.3025906548977802,-0.3025906548977802,-0.3025906548977802
2018-09-02,-0.4381164751327269,-0.4381164751327269,-0.4381164751327269,-0.4065693126837758,-0.4065693126837758,-0.4065693126837758,-0.29977857282809434,-0.29977857282809434,-0.29977857282809434,-0.2939649999115919,-0.2939649999115919,-0.2939649999115919
2018-09-09,1.2024212977558744,1.2024212977558744,1.2024212977558744,0.9662621327419036,0.9662621327419036,0.9662621327419036,1.2175490919189147,1.2175490919189147,1.2175490919189147,0.9702757607741802,0.9702757607741802,0.9702757607741802
2018-09-16,1.5858656201642942,1.5858656201642942,1.5858656201642942,1.4016301422092967,1.4016301422092967,1.4016301422092967,1.6469718951614782,1.6469718951614782,1.6469718951614782,1.473186143799481,1.473186143799481,1.473186143799481
2018-09-23,1.507261214746956,1.507261214746956,1.507261214746956,1.3450576195836337,1.3450576195836337,1.3450576195836337,1.5467127275088863,1.5467127275088863,1.5467127275088863,1.607521189156926,1.607521189156926,1.607521189156926
2018-09-30,0.7348035257788104,0.7348035257788104,0.7348035257788104,0.5927324045615897,0.5927324045615897,0.5927324045615897,0.5795875149782553,0.5795875149782553,0.5795875149782553,0.6582686473528988,0.6582686473528988,0.6582686473528988
2018-10-07,0.39612058750005186,0.39612058750005186,0.39612058750005186,0.24661307544063465,0.24661307544063465,0.24661307544063465,0.17841378359023224,0.17841378359023224,0.17841378359023224,0.4014580331723437,0.4014580331723437,0.4014580331723437
2018-10-14,0.2144943535469083,0.2144943535469083,0.2144943535469083,0.08861173160469352,0.08861173160469352,0.08861173160469352,0.08752984691141107,0.08752984691141107,0.08752984691141107,0.1820462450457119,0.1820462450457119,0.1820462450457119
2018-10-21,-0.8559935227667188,-0.8559935227667188,-0.8559935227667188,-0.9051370016407168,-0.9051370016407168,-0.9051370016407168,-1.0861263840716215,-1.0861263840716215,-1.0861263840716215,-1.2368145054210808,-1.2368145054210808,-1.2368145054210808
2018-10-28,-1.196715497445008,-1.196715497445008,-1.196715497445008,-0.926894547744776,-0.926894547744776,-0.926894547744776,-1.1648130619950952,-1.1648130619950952,-1.1648130619950952,-0.9799358999372747,-0.9799358999372747,-0.9799358999372747
2018-11-04,-0.4827671180578917,-0.4827671180578917,-0.4827671180578917,-0.6044365678258711,-0.6044365678258711,-0.6044365678258711,-0.9955101252799026,-0.9955101252799026,-0.9955101252799026,-0.9290690745609049,-0.9290690745609049,-0.9290690745609049
2018-11-11,-2.96902107614169,-2.96902107614169,-2.96902107614169,-2.9643521641354527,-2.9643521641354527,-2.9643521641354527,-2.974603690979929,-2.974603690979929,-2.974603690979929,-2.9708205971025183,-2.9708205971025183,-2.9708205971025183
2018-11-18,-2.5741117338565664,-2.5741117338565664,-2.5741117338565664,-2.5724837507544347,-2.5724837507544347,-2.5724837507544347,-2.612497622017798,-2.612497622017798,-2.612497622017798,-2.668130776286815,-2.668130776286815,-2.668130776286815
2018-11-25,-2.6239566925094153,-2.6239566925094153,-2.6239566925094153,-2.530866558662183,-2.530866558662183,-2.530866558662183,-2.6103737310960935,-2.6103737310960935,-2.6103737310960935,-2.641140316274572,-2.641140316274572,-2.641140316274572
2018-12-02,-3.115757586553524,-3.115757586553524,-3.115757586553524,-3.0604486905829678,-3.0604486905829678,-3.0604486905829678,-3.121231051079151,-3.121231051079151,-3.121231051079151,-3.106365290310316,-3.106365290310316,-3.106365290310316
2018-12-09,-2.187981867917232,-2.187981867917232,-2.187981867917232,-2.229191478013109,-2.229191478013109,-2.229191478013109,-2.200086765123078,-2.200086765123078,-2.200086765123078,-2.2217721947779365,-2.2217721947779365,-2.2217721947779365
2018-12-16,-2.161054019517004,-2.161054019517004,-2.161054019517004,-2.2021905223075176,-2.2021905223075176,-2.2021905223075176,-2.325790563024483,-2.325790563024483,-2.325790563024483,-2.282687413281754,-2.282687413281754,-2.282687413281754
2018-12-23,-2.1831410243563063,-2.1831410243563063,-2.1831410243563063,-2.210593432330816,-2.210593432330816,-2.210593432330816,-2.15104077882283,-2.15104077882283,-2.15104077882283,-2.1539743265615754,-2.1539743265615754,-2.1539743265615754
