Date,Goldman Sachs ActiveBeta Emerging Markets Equity_Open_average,Goldman Sachs ActiveBeta Emerging Markets Equity_Open_max,Goldman Sachs ActiveBeta Emerging Markets Equity_Open_min,Goldman Sachs ActiveBeta Emerging Markets Equity_High_average,Goldman Sachs ActiveBeta Emerging Markets Equity_High_max,Goldman Sachs ActiveBeta Emerging Markets Equity_High_min,Goldman Sachs ActiveBeta Emerging Markets Equity_Low_average,Goldman Sachs ActiveBeta Emerging Markets Equity_Low_max,Goldman Sachs ActiveBeta Emerging Markets Equity_Low_min,Goldman Sachs ActiveBeta Emerging Markets Equity_Close_average,Goldman Sachs ActiveBeta Emerging Markets Equity_Close_max,Goldman Sachs ActiveBeta Emerging Markets Equity_Close_min
2018-04-08,-0.8803648453550964,-0.8803648453550964,-0.8803648453550964,-1.0291716845924734,-1.0291716845924734,-1.0291716845924734,-0.6130340774981257,-0.6130340774981257,-0.6130340774981257,-0.7072865670161,-0.7072865670161,-0.7072865670161
2018-04-15,-0.9165092214662238,-0.9165092214662238,-0.9165092214662238,-1.0935240775360757,-1.0935240775360757,-1.0935240775360757,-0.7947317770252769,-0.7947317770252769,-0.7947317770252769,-0.96481010434136,-0.96481010434136,-0.96481010434136
2018-04-22,-0.7168773865371628,-0.7168773865371628,-0.7168773865371628,-0.9347998730662695,-0.9347998730662695,-0.9347998730662695,-0.6126197993790063,-0.6126197993790063,-0.6126197993790063,-0.8479124000757831,-0.8479124000757831,-0.8479124000757831
2018-04-29,-1.5443369685211228,-1.5443369685211228,-1.5443369685211228,-1.5163010305130187,-1.5163010305130187,-1.5163010305130187,-1.27545177056175,-1.27545177056175,-1.27545177056175,-1.3932275001508583,-1.3932275001508583,-1.3932275001508583
2018-05-06,-0.3742207580583275,-0.3742207580583275,-0.3742207580583275,-0.4711240841859335,-0.4711240841859335,-0.4711240841859335,-0.22659949498130066,-0.22659949498130066,-0.22659949498130066,-0.4116539655939836,-0.4116539655939836,-0.4116539655939836
2018-05-13,-1.2365520584742973,-1.2365520584742973,-1.2365520584742973,-1.390927752377101,-1.390927752377101,-1.390927752377101,-1.2424968239840137,-1.2424968239840137,-1.2424968239840137,-1.2134403273020176,-1.2134403273020176,-1.2134403273020176
2018-05-20,-1.3079304219249894,-1.3079304219249894,-1.3079304219249894,-1.325580541859693,-1.325580541859693,-1.325580541859693,-1.2222951536505886,-1.2222951536505886,-1.2222951536505886,-1.1342742110761763,-1.1342742110761763,-1.1342742110761763
2018-05-27,-0.9344862488212657,-0.9344862488212657,-0.9344862488212657,-0.8709251207836949,-0.8709251207836949,-0.8709251207836949,-0.6766981052376482,-0.6766981052376482,-0.6766981052376482,-0.703765913576172,-0.703765913576172,-0.703765913576172
2018-06-03,-0.9458833303157642,-0.9458833303157642,-0.9458833303157642,-1.1223784521090743,-1.1223784521090743,-1.1223784521090743,-0.9911212183936015,-0.9911212183936015,-0.9911212183936015,-1.0647669428563697,-1.0647669428563697,-1.0647669428563697
2018-06-10,-2.3735985501021086,-2.3735985501021086,-2.3735985501021086,-2.3846509942682745,-2.3846509942682745,-2.3846509942682745,-2.6185348364200896,-2.6185348364200896,-2.6185348364200896,-2.297233334544646,-2.297233334544646,-2.297233334544646
2018-06-17,-2.3683870393568776,-2.3683870393568776,-2.3683870393568776,-2.4431399103313587,-2.4431399103313587,-2.4431399103313587,-2.609617207311607,-2.609617207311607,-2.609617207311607,-2.5734967596908485,-2.5734967596908485,-2.5734967596908485
2018-06-24,-2.29428733208612,-2.29428733208612,-2.29428733208612,-2.2372059163803737,-2.2372059163803737,-2.2372059163803737,-2.175177648799955,-2.175177648799955,-2.175177648799955,-2.219532294352379,-2.219532294352379,-2.219532294352379
2018-07-01,-1.2721206834590177,-1.2721206834590177,-1.2721206834590177,-1.207434822388972,-1.207434822388972,-1.207434822388972,-1.1812434254982727,-1.1812434254982727,-1.1812434254982727,-1.1545164979150646,-1.1545164979150646,-1.1545164979150646
2018-07-08,-1.2032098638870423,-1.2032098638870423,-1.2032098638870423,-1.2209122282120222,-1.2209122282120222,-1.2209122282120222,-1.1437494737580258,-1.1437494737580258,-1.1437494737580258,-1.2796579120858413,-1.2796579120858413,-1.2796579120858413
2018-07-15,-1.0781657795314772,-1.0781657795314772,-1.0781657795314772,-1.1596126694125295,-1.1596126694125295,-1.1596126694125295,-1.054895046420157,-1.054895046420157,-1.054895046420157,-1.1338333369292402,-1.1338333369292402,-1.1338333369292402
2018-07-22,-0.4941260982483671,-0.4941260982483671,-0.4941260982483671,-0.545366254717247,-0.545366254717247,-0.545366254717247,-0.5340627342659717,-0.5340627342659717,-0.5340627342659717,-0.5937558326177252,-0.5937558326177252,-0.5937558326177252
2018-07-29,-0.8717146901219841,-0.8717146901219841,-0.8717146901219841,-0.8318217126257055,-0.8318217126257055,-0.8318217126257055,-0.7661009921795174,-0.7661009921795174,-0.7661009921795174,-0.8504744312873381,-0.8504744312873381,-0.8504744312873381
2018-08-05,-1.3691059178438265,-1.3691059178438265,-1.3691059178438265,-1.3685296658615864,-1.3685296658615864,-1.3685296658615864,-1.4501851263085006,-1.4501851263085006,-1.4501851263085006,-1.5055790777675586,-1.5055790777675586,-1.5055790777675586
2018-08-12,-1.392713465675709,-1.392713465675709,-1.392713465675709,-1.4065181162493061,-1.4065181162493061,-1.4065181162493061,-1.3304109008235836,-1.3304109008235836,-1.3304109008235836,-1.3468922580929978,-1.3468922580929978,-1.3468922580929978
2018-08-19,-0.3624216512789155,-0.3624216512789155,-0.3624216512789155,-0.17699937340670352,-0.17699937340670352,-0.17699937340670352,-0.21746298262543695,-0.21746298262543695,-0.21746298262543695,-0.24284929884277476,-0.24284929884277476,-0.24284929884277476
2018-08-26,-0.8664988338059373,-0.8664988338059373,-0.8664988338059373,-0.6546516717697353,-0.6546516717697353,-0.6546516717697353,-0.7602618811050241,-0.7602618811050241,-0.7602618811050241,-0.6448196612409163,-0.6448196612409163,-0.6448196612409163
2018-09-02,-1.9935976728029654,-1.9935976728029654,-1.9935976728029654,-2.033974819976116,-2.033974819976116,-2.033974819976116,-2.1321218221030582,-2.1321218221030582,-2.1321218221030582,-2.225867672003165,-2.225867672003165,-2.225867672003165
2018-09-09,-1.6220054525175251,-1.6220054525175251,-1.6220054525175251,-1.5092288015089774,-1.5092288015089774,-1.5092288015089774,-1.4134251653084176,-1.4134251653084176,-1.4134251653084176,-1.5247623438149123,-1.5247623438149123,-1.5247623438149123
2018-09-16,-0.7017662252010705,-0.7017662252010705,-0.7017662252010705,-0.8605140751566172,-0.8605140751566172,-0.8605140751566172,-0.6573874083549079,-0.6573874083549079,-0.6573874083549079,-0.7198301985907962,-0.7198301985907962,-0.7198301985907962
2018-09-23,0.12441731480535444,0.12441731480535444,0.12441731480535444,-0.0578735910046444,-0.0578735910046444,-0.0578735910046444,0.02178888843166792,0.02178888843166792,0.02178888843166792,-0.032622356829225825,-0.032622356829225825,-0.032622356829225825
2018-09-30,-1.9220131569091197,-1.9220131569091197,-1.9220131569091197,-1.7926407786390706,-1.7926407786390706,-1.7926407786390706,-1.8270512614160075,-1.8270512614160075,-1.8270512614160075,-1.597570294360962,-1.597570294360962,-1.597570294360962
2018-10-07,-1.9362855866746347,-1.9362855866746347,-1.9362855866746347,-2.0135843598549297,-2.0135843598549297,-2.0135843598549297,-1.918096277174543,-1.918096277174543,-1.918096277174543,-2.005772860962017,-2.005772860962017,-2.005772860962017
2018-10-14,-1.3113650820451388,-1.3113650820451388,-1.3113650820451388,-1.4350326022362778,-1.4350326022362778,-1.4350326022362778,-1.4529754046240098,-1.4529754046240098,-1.4529754046240098,-1.5195948034406983,-1.5195948034406983,-1.5195948034406983
2018-10-21,-2.0024153174741857,-2.0024153174741857,-2.0024153174741857,-2.025794021103263,-2.025794021103263,-2.025794021103263,-2.4021493675021337,-2.4021493675021337,-2.4021493675021337,-2.324075309783826,-2.324075309783826,-2.324075309783826
2018-10-28,-0.7150294805981403,-0.7150294805981403,-0.7150294805981403,-0.6970218480088435,-0.6970218480088435,-0.6970218480088435,-0.4906939625077132,-0.4906939625077132,-0.4906939625077132,-0.43689174051411084,-0.43689174051411084,-0.43689174051411084
2018-11-04,-1.2489985152154988,-1.2489985152154988,-1.2489985152154988,-1.3117796747985944,-1.3117796747985944,-1.3117796747985944,-1.1739564266722675,-1.1739564266722675,-1.1739564266722675,-1.2609959098794206,-1.2609959098794206,-1.2609959098794206
2018-11-11,-0.5542691224962086,-0.5542691224962086,-0.5542691224962086,-0.6283396846333434,-0.6283396846333434,-0.6283396846333434,-0.5093964587516167,-0.5093964587516167,-0.5093964587516167,-0.5253733227604267,-0.5253733227604267,-0.5253733227604267
2018-11-18,-0.7296918465541873,-0.7296918465541873,-0.7296918465541873,-0.6752783599624603,-0.6752783599624603,-0.6752783599624603,-0.4501424227081755,-0.4501424227081755,-0.4501424227081755,-0.44246506398915564,-0.44246506398915564,-0.44246506398915564
2018-11-25,0.8576849975153196,0.8576849975153196,0.8576849975153196,0.7589974306841192,0.7589974306841192,0.7589974306841192,0.6556247608742944,0.6556247608742944,0.6556247608742944,0.7344379089916113,0.7344379089916113,0.7344379089916113
2018-12-02,-1.0080718099881543,-1.0080718099881543,-1.0080718099881543,-1.006822105309223,-1.006822105309223,-1.006822105309223,-0.9847486804206271,-0.9847486804206271,-0.9847486804206271,-0.7934152558854287,-0.7934152558854287,-0.7934152558854287
