Date,Direxion Daily CSI China Internet Bull 2X SharesEtf_Open_average,Direxion Daily CSI China Internet Bull 2X SharesEtf_Open_max,Direxion Daily CSI China Internet Bull 2X SharesEtf_Open_min,Direxion Daily CSI China Internet Bull 2X SharesEtf_High_average,Direxion Daily CSI China Internet Bull 2X SharesEtf_High_max,Direxion Daily CSI China Internet Bull 2X SharesEtf_High_min,Direxion Daily CSI China Internet Bull 2X SharesEtf_Low_average,Direxion Daily CSI China Internet Bull 2X SharesEtf_Low_max,Direxion Daily CSI China Internet Bull 2X SharesEtf_Low_min,Direxion Daily CSI China Internet Bull 2X SharesEtf_Close_average,Direxion Daily CSI China Internet Bull 2X SharesEtf_Close_max,Direxion Daily CSI China Internet Bull 2X SharesEtf_Close_min
2018-05-27,-0.33964882743618374,-0.33964882743618374,-0.33964882743618374,-0.08590423272735875,-0.08590423272735875,-0.08590423272735875,-0.14445527421964005,-0.14445527421964005,-0.14445527421964005,0.024425921256586335,0.024425921256586335,0.024425921256586335
2018-06-03,0.15958973386506706,0.15958973386506706,0.15958973386506706,0.4520180183631734,0.4520180183631734,0.4520180183631734,0.35154653601852004,0.35154653601852004,0.35154653601852004,0.5433959787116202,0.5433959787116202,0.5433959787116202
2018-06-10,0.8574693325690331,0.8574693325690331,0.8574693325690331,0.8881042991477379,0.8881042991477379,0.8881042991477379,0.9016244101688218,0.9016244101688218,0.9016244101688218,0.9894932180636121,0.9894932180636121,0.9894932180636121
2018-06-17,0.2938572979116353,0.2938572979116353,0.2938572979116353,0.03841226036511814,0.03841226036511814,0.03841226036511814,0.15529081708255177,0.15529081708255177,0.15529081708255177,0.11894103929295942,0.11894103929295942,0.11894103929295942
2018-06-24,-1.0958589718868292,-1.0958589718868292,-1.0958589718868292,-1.2128148991194223,-1.2128148991194223,-1.2128148991194223,-1.0280114290938127,-1.0280114290938127,-1.0280114290938127,-1.1066519441468385,-1.1066519441468385,-1.1066519441468385
2018-07-01,-1.4341287350404157,-1.4341287350404157,-1.4341287350404157,-1.1778957625455246,-1.1778957625455246,-1.1778957625455246,-1.2544613897532668,-1.2544613897532668,-1.2544613897532668,-0.9865365192284498,-0.9865365192284498,-0.9865365192284498
2018-07-08,-0.6962778817125496,-0.6962778817125496,-0.6962778817125496,-0.8927376878152331,-0.8927376878152331,-0.8927376878152331,-0.7488935394558074,-0.7488935394558074,-0.7488935394558074,-0.9166391348811532,-0.9166391348811532,-0.9166391348811532
2018-07-15,-1.2244371428300889,-1.2244371428300889,-1.2244371428300889,-1.2479836343268382,-1.2479836343268382,-1.2479836343268382,-1.0650041464717661,-1.0650041464717661,-1.0650041464717661,-1.1479590815909437,-1.1479590815909437,-1.1479590815909437
2018-07-22,-0.9778772566543797,-0.9778772566543797,-0.9778772566543797,-1.1451544788651866,-1.1451544788651866,-1.1451544788651866,-1.3652737705642262,-1.3652737705642262,-1.3652737705642262,-1.3297390321438192,-1.3297390321438192,-1.3297390321438192
2018-07-29,-2.3842449319945755,-2.3842449319945755,-2.3842449319945755,-2.4072744800493115,-2.4072744800493115,-2.4072744800493115,-2.4131085333951536,-2.4131085333951536,-2.4131085333951536,-2.351842691414574,-2.351842691414574,-2.351842691414574
2018-08-05,-2.3346435804208383,-2.3346435804208383,-2.3346435804208383,-2.3100005451000905,-2.3100005451000905,-2.3100005451000905,-2.2832497310203115,-2.2832497310203115,-2.2832497310203115,-2.142067358587182,-2.142067358587182,-2.142067358587182
2018-08-12,-2.650734994441627,-2.650734994441627,-2.650734994441627,-2.503924441445503,-2.503924441445503,-2.503924441445503,-2.629567415302398,-2.629567415302398,-2.629567415302398,-2.434360936884308,-2.434360936884308,-2.434360936884308
