Date,iShares Morningstar Small-Cap_Open_average,iShares Morningstar Small-Cap_Open_max,iShares Morningstar Small-Cap_Open_min,iShares Morningstar Small-Cap_High_average,iShares Morningstar Small-Cap_High_max,iShares Morningstar Small-Cap_High_min,iShares Morningstar Small-Cap_Low_average,iShares Morningstar Small-Cap_Low_max,iShares Morningstar Small-Cap_Low_min,iShares Morningstar Small-Cap_Close_average,iShares Morningstar Small-Cap_Close_max,iShares Morningstar Small-Cap_Close_min
2018-04-08,-0.2036457810234576,-0.2036457810234576,-0.2036457810234576,-0.12107239906172056,-0.12107239906172056,-0.12107239906172056,0.06052146109540385,0.06052146109540385,0.06052146109540385,0.07503077230266071,0.07503077230266071,0.07503077230266071
2018-04-15,-0.13343491910230712,-0.13343491910230712,-0.13343491910230712,-0.17775310158867452,-0.17775310158867452,-0.17775310158867452,0.16024216082806514,0.16024216082806514,0.16024216082806514,0.04103217612364133,0.04103217612364133,0.04103217612364133
2018-04-22,0.5845188559338733,0.5845188559338733,0.5845188559338733,0.3252206630689545,0.3252206630689545,0.3252206630689545,0.18268829018494087,0.18268829018494087,0.18268829018494087,-0.050299221734714364,-0.050299221734714364,-0.050299221734714364
2018-04-29,0.5930985342099442,0.5930985342099442,0.5930985342099442,0.6661769019815367,0.6661769019815367,0.6661769019815367,0.7395950478468033,0.7395950478468033,0.7395950478468033,0.8234225143012978,0.8234225143012978,0.8234225143012978
2018-05-06,1.6151030940801845,1.6151030940801845,1.6151030940801845,1.474449088986683,1.474449088986683,1.474449088986683,1.4104283271813973,1.4104283271813973,1.4104283271813973,1.36451760267269,1.36451760267269,1.36451760267269
2018-05-13,1.9493709403336263,1.9493709403336263,1.9493709403336263,1.9435764630163068,1.9435764630163068,1.9435764630163068,1.8760614698938987,1.8760614698938987,1.8760614698938987,1.8186071314843895,1.8186071314843895,1.8186071314843895
2018-05-20,1.291526361607293,1.291526361607293,1.291526361607293,1.3168200240150445,1.3168200240150445,1.3168200240150445,1.2610699335278797,1.2610699335278797,1.2610699335278797,1.2406359754788212,1.2406359754788212,1.2406359754788212
2018-05-27,1.4766320051828474,1.4766320051828474,1.4766320051828474,1.55680663896018,1.55680663896018,1.55680663896018,1.3769100174463675,1.3769100174463675,1.3769100174463675,1.4930059227157624,1.4930059227157624,1.4930059227157624
2018-06-03,1.7836446414926734,1.7836446414926734,1.7836446414926734,1.7982251292033904,1.7982251292033904,1.7982251292033904,1.656730066124573,1.656730066124573,1.656730066124573,1.6968323634399947,1.6968323634399947,1.6968323634399947
2018-06-10,1.281182526892616,1.281182526892616,1.281182526892616,1.5110603841907557,1.5110603841907557,1.5110603841907557,1.2603629604667361,1.2603629604667361,1.2603629604667361,1.4360269946282147,1.4360269946282147,1.4360269946282147
