Date,ProShares Investment Grade-Interest Rate Hedged_Open_average,ProShares Investment Grade-Interest Rate Hedged_Open_max,ProShares Investment Grade-Interest Rate Hedged_Open_min,ProShares Investment Grade-Interest Rate Hedged_High_average,ProShares Investment Grade-Interest Rate Hedged_High_max,ProShares Investment Grade-Interest Rate Hedged_High_min,ProShares Investment Grade-Interest Rate Hedged_Low_average,ProShares Investment Grade-Interest Rate Hedged_Low_max,ProShares Investment Grade-Interest Rate Hedged_Low_min,ProShares Investment Grade-Interest Rate Hedged_Close_average,ProShares Investment Grade-Interest Rate Hedged_Close_max,ProShares Investment Grade-Interest Rate Hedged_Close_min
2018-08-26,0.4369387938048545,0.4369387938048545,0.4369387938048545,0.22134251434016414,0.22134251434016414,0.22134251434016414,0.28892689710002495,0.28892689710002495,0.28892689710002495,0.04849209461123219,0.04849209461123219,0.04849209461123219
2018-09-02,-0.2046925376371841,-0.2046925376371841,-0.2046925376371841,-0.3216521043455716,-0.3216521043455716,-0.3216521043455716,-0.27748873458223694,-0.27748873458223694,-0.27748873458223694,-0.16430577256574527,-0.16430577256574527,-0.16430577256574527
2018-09-09,0.8059537343276139,0.8059537343276139,0.8059537343276139,0.7563602895117576,0.7563602895117576,0.7563602895117576,0.853841889847428,0.853841889847428,0.853841889847428,0.6010524515623987,0.6010524515623987,0.6010524515623987
2018-09-16,1.135341719300864,1.135341719300864,1.135341719300864,1.0574771883275256,1.0574771883275256,1.0574771883275256,1.2470427001611988,1.2470427001611988,1.2470427001611988,1.1807746097208884,1.1807746097208884,1.1807746097208884
2018-09-23,1.2902567846839585,1.2902567846839585,1.2902567846839585,1.5525191776656242,1.5525191776656242,1.5525191776656242,1.395629300326224,1.395629300326224,1.395629300326224,1.8517228675898598,1.8517228675898598,1.8517228675898598
2018-09-30,1.1333112479301901,1.1333112479301901,1.1333112479301901,1.3735138224738894,1.3735138224738894,1.3735138224738894,1.32568574301889,1.32568574301889,1.32568574301889,1.0163930011506053,1.0163930011506053,1.0163930011506053
2018-10-07,0.42061913303196113,0.42061913303196113,0.42061913303196113,0.7024554014290423,0.7024554014290423,0.7024554014290423,-0.033193965372206535,-0.033193965372206535,-0.033193965372206535,-0.4171839965084228,-0.4171839965084228,-0.4171839965084228
2018-10-14,-0.3204375128525896,-0.3204375128525896,-0.3204375128525896,0.1120858843546976,0.1120858843546976,0.1120858843546976,0.1684000189224924,0.1684000189224924,0.1684000189224924,-0.0857825121314399,-0.0857825121314399,-0.0857825121314399
2018-10-21,-1.8544412840309428,-1.8544412840309428,-1.8544412840309428,-1.8181084368874574,-1.8181084368874574,-1.8181084368874574,-1.86667514739391,-1.86667514739391,-1.86667514739391,-1.953708444497054,-1.953708444497054,-1.953708444497054
2018-10-28,-1.8797532348708361,-1.8797532348708361,-1.8797532348708361,-1.5591061584781873,-1.5591061584781873,-1.5591061584781873,-1.44832724608117,-1.44832724608117,-1.44832724608117,-1.1726135020262465,-1.1726135020262465,-1.1726135020262465
2018-11-04,1.4968414470672338,1.4968414470672338,1.4968414470672338,1.0164909277503287,1.0164909277503287,1.0164909277503287,-1.2737768389505317,-1.2737768389505317,-1.2737768389505317,-1.0789237982016608,-1.0789237982016608,-1.0789237982016608
2018-11-11,-2.4839233207276927,-2.4839233207276927,-2.4839233207276927,-2.197778987234815,-2.197778987234815,-2.197778987234815,-2.406106297201395,-2.406106297201395,-2.406106297201395,-2.3553337680948006,-2.3553337680948006,-2.3553337680948006
2018-11-18,-1.7402893338066419,-1.7402893338066419,-1.7402893338066419,-2.0035711654635846,-2.0035711654635846,-2.0035711654635846,-1.7033372505983437,-1.7033372505983437,-1.7033372505983437,-1.8054449341523533,-1.8054449341523533,-1.8054449341523533
2018-11-25,-1.887711247589912,-1.887711247589912,-1.887711247589912,-1.9157403405429727,-1.9157403405429727,-1.9157403405429727,-2.4278641050302356,-2.4278641050302356,-2.4278641050302356,-2.0368130467350354,-2.0368130467350354,-2.0368130467350354
2018-12-02,-2.02566419217198,-2.02566419217198,-2.02566419217198,-2.1379167423559724,-2.1379167423559724,-2.1379167423559724,-1.886887664434239,-1.886887664434239,-1.886887664434239,-1.9148858366581483,-1.9148858366581483,-1.9148858366581483
2018-12-09,-1.4611650843337147,-1.4611650843337147,-1.4611650843337147,-1.4250982934295233,-1.4250982934295233,-1.4250982934295233,-1.1908316894215027,-1.1908316894215027,-1.1908316894215027,-1.3474697892555851,-1.3474697892555851,-1.3474697892555851
2018-12-16,-1.5721192953278373,-1.5721192953278373,-1.5721192953278373,-1.6049409449859289,-1.6049409449859289,-1.6049409449859289,-1.5450835994943282,-1.5450835994943282,-1.5450835994943282,-1.7663538289902252,-1.7663538289902252,-1.7663538289902252
2018-12-23,-1.5594320028325375,-1.5594320028325375,-1.5594320028325375,-1.5556616534074073,-1.5556616534074073,-1.5556616534074073,-1.4371415786024417,-1.4371415786024417,-1.4371415786024417,-1.5341988726333056,-1.5341988726333056,-1.5341988726333056
2018-12-30,-1.4394175921476264,-1.4394175921476264,-1.4394175921476264,-1.2920664451234982,-1.2920664451234982,-1.2920664451234982,-1.2812459995572256,-1.2812459995572256,-1.2812459995572256,-1.1913411751962557,-1.1913411751962557,-1.1913411751962557
2019-01-06,-0.6107391489879154,-0.6107391489879154,-0.6107391489879154,-0.7976263506242868,-0.7976263506242868,-0.7976263506242868,-0.7154854710234972,-0.7154854710234972,-0.7154854710234972,-0.755120259712082,-0.755120259712082,-0.755120259712082
2019-01-13,-0.2649511608889444,-0.2649511608889444,-0.2649511608889444,0.14222161097310118,0.14222161097310118,0.14222161097310118,-0.007926072188136974,-0.007926072188136974,-0.007926072188136974,0.41601531246251533,0.41601531246251533,0.41601531246251533
2019-01-20,0.3887283233680182,0.3887283233680182,0.3887283233680182,0.4322955455573126,0.4322955455573126,0.4322955455573126,0.5251453458158688,0.5251453458158688,0.5251453458158688,0.4638472512359189,0.4638472512359189,0.4638472512359189
2019-01-27,0.7720442661050778,0.7720442661050778,0.7720442661050778,0.7511159512846661,0.7511159512846661,0.7511159512846661,1.243546236174635,1.243546236174635,1.243546236174635,1.1809842071952599,1.1809842071952599,1.1809842071952599
2019-02-03,1.2047316155575387,1.2047316155575387,1.2047316155575387,0.9568991875264687,0.9568991875264687,0.9568991875264687,1.2241384577353163,1.2241384577353163,1.2241384577353163,1.1541852445373828,1.1541852445373828,1.1541852445373828
2019-02-10,1.086424288677593,1.086424288677593,1.086424288677593,1.1134816796663543,1.1134816796663543,1.1134816796663543,1.264535119552708,1.264535119552708,1.264535119552708,1.1042965591303633,1.1042965591303633,1.1042965591303633
2019-02-17,1.1355944074348414,1.1355944074348414,1.1355944074348414,1.2011087146904218,1.2011087146904218,1.2011087146904218,1.0321552241477376,1.0321552241477376,1.0321552241477376,1.2561010479450654,1.2561010479450654,1.2561010479450654
2019-02-24,1.4183631691311362,1.4183631691311362,1.4183631691311362,1.3645858128685575,1.3645858128685575,1.3645858128685575,1.4268850433327973,1.4268850433327973,1.4268850433327973,1.2711351428845967,1.2711351428845967,1.2711351428845967
2019-03-03,0.9575658694182289,0.9575658694182289,0.9575658694182289,0.8073536785469991,0.8073536785469991,0.8073536785469991,1.0029662975991473,1.0029662975991473,1.0029662975991473,0.8382385718720827,0.8382385718720827,0.8382385718720827
2019-03-10,1.0420010146384182,1.0420010146384182,1.0420010146384182,0.8491593774964985,0.8491593774964985,0.8491593774964985,1.0037210683888265,1.0037210683888265,1.0037210683888265,0.8762043742171359,0.8762043742171359,0.8762043742171359
2019-03-17,0.8255315121866196,0.8255315121866196,0.8255315121866196,0.8359457045859353,0.8359457045859353,0.8359457045859353,0.8279452735648668,0.8279452735648668,0.8279452735648668,0.7241322424955466,0.7241322424955466,0.7241322424955466
2019-03-24,0.8037174448829335,0.8037174448829335,0.8037174448829335,0.7637570685755984,0.7637570685755984,0.7637570685755984,0.8495302981726675,0.8495302981726675,0.8495302981726675,0.808187521052114,0.808187521052114,0.808187521052114
2019-03-31,1.1680011665707413,1.1680011665707413,1.1680011665707413,1.3446530854845375,1.3446530854845375,1.3446530854845375,1.2303059435453905,1.2303059435453905,1.2303059435453905,1.424753127855664,1.424753127855664,1.424753127855664
2019-04-07,2.151061345979398,2.151061345979398,2.151061345979398,2.3408738741512836,2.3408738741512836,2.3408738741512836,2.1590893637941186,2.1590893637941186,2.1590893637941186,2.2948844099485766,2.2948844099485766,2.2948844099485766
2019-04-14,1.890680687162011,1.890680687162011,1.890680687162011,2.0369721570829693,2.0369721570829693,2.0369721570829693,1.8483297438912476,1.8483297438912476,1.8483297438912476,2.0623645434275573,2.0623645434275573,2.0623645434275573
2019-04-21,1.7882825222217757,1.7882825222217757,1.7882825222217757,1.747338877104098,1.747338877104098,1.747338877104098,1.7898454190194308,1.7898454190194308,1.7898454190194308,1.65181216486433,1.65181216486433,1.65181216486433
2019-04-28,0.6939702792107972,0.6939702792107972,0.6939702792107972,0.9460164785437286,0.9460164785437286,0.9460164785437286,0.7810271428640964,0.7810271428640964,0.7810271428640964,1.052554063087851,1.052554063087851,1.052554063087851
2019-05-05,-0.08273037323715139,-0.08273037323715139,-0.08273037323715139,-0.3481411156959158,-0.3481411156959158,-0.3481411156959158,-0.38279368280639436,-0.38279368280639436,-0.38279368280639436,-0.49349042077012867,-0.49349042077012867,-0.49349042077012867
2019-05-12,0.12199236956131682,0.12199236956131682,0.12199236956131682,-0.07183415660634733,-0.07183415660634733,-0.07183415660634733,-0.10014565616050622,-0.10014565616050622,-0.10014565616050622,-0.07063162964254895,-0.07063162964254895,-0.07063162964254895
2019-05-19,-0.9175811355380883,-0.9175811355380883,-0.9175811355380883,-0.7154094498508935,-0.7154094498508935,-0.7154094498508935,-0.6922613729382717,-0.6922613729382717,-0.6922613729382717,-0.7904120763694112,-0.7904120763694112,-0.7904120763694112
2019-05-26,-1.9076800735827804,-1.9076800735827804,-1.9076800735827804,-1.8683535523151047,-1.8683535523151047,-1.8683535523151047,-1.7800062587141519,-1.7800062587141519,-1.7800062587141519,-1.922413351680153,-1.922413351680153,-1.922413351680153
2019-06-02,-0.8304959293639526,-0.8304959293639526,-0.8304959293639526,-0.9792028054718774,-0.9792028054718774,-0.9792028054718774,-0.9885935567190749,-0.9885935567190749,-0.9885935567190749,-0.7846391080715471,-0.7846391080715471,-0.7846391080715471
2019-06-09,-0.8936276135997955,-0.8936276135997955,-0.8936276135997955,-0.9106640327781185,-0.9106640327781185,-0.9106640327781185,-0.8630411905972252,-0.8630411905972252,-0.8630411905972252,-0.8872923823937118,-0.8872923823937118,-0.8872923823937118
2019-06-16,0.8965126726466311,0.8965126726466311,0.8965126726466311,0.7873641909090671,0.7873641909090671,0.7873641909090671,0.7459811319806963,0.7459811319806963,0.7459811319806963,0.7766059696965377,0.7766059696965377,0.7766059696965377
2019-06-23,0.9922722131050368,0.9922722131050368,0.9922722131050368,0.965499345958946,0.965499345958946,0.965499345958946,0.9014824198447108,0.9014824198447108,0.9014824198447108,0.9328357806241447,0.9328357806241447,0.9328357806241447
2019-06-30,0.8340734050916085,0.8340734050916085,0.8340734050916085,1.0323317261566385,1.0323317261566385,1.0323317261566385,0.9599622384065609,0.9599622384065609,0.9599622384065609,0.9716256633609751,0.9716256633609751,0.9716256633609751
2019-07-07,1.1450852892661645,1.1450852892661645,1.1450852892661645,0.9341140028887798,0.9341140028887798,0.9341140028887798,1.0179496428809431,1.0179496428809431,1.0179496428809431,0.8017411426738359,0.8017411426738359,0.8017411426738359
2019-07-14,0.9081690434904438,0.9081690434904438,0.9081690434904438,1.0476448524091755,1.0476448524091755,1.0476448524091755,1.0235389711775813,1.0235389711775813,1.0235389711775813,1.1496791725047801,1.1496791725047801,1.1496791725047801
2019-07-21,1.4768313996327633,1.4768313996327633,1.4768313996327633,1.6080519251969774,1.6080519251969774,1.6080519251969774,1.5854126078969313,1.5854126078969313,1.5854126078969313,1.5042973198317586,1.5042973198317586,1.5042973198317586
2019-07-28,-0.10086825345812347,-0.10086825345812347,-0.10086825345812347,-0.01650851546700746,-0.01650851546700746,-0.01650851546700746,-0.21160125930721957,-0.21160125930721957,-0.21160125930721957,-0.3751327336304854,-0.3751327336304854,-0.3751327336304854
2019-08-04,-0.24624510023756074,-0.24624510023756074,-0.24624510023756074,-0.2581337550814278,-0.2581337550814278,-0.2581337550814278,-0.5968036866246119,-0.5968036866246119,-0.5968036866246119,-0.7272820581250663,-0.7272820581250663,-0.7272820581250663
2019-08-11,-0.8778952792949339,-0.8778952792949339,-0.8778952792949339,-0.6846784517411193,-0.6846784517411193,-0.6846784517411193,-0.7468615955521101,-0.7468615955521101,-0.7468615955521101,-0.5657595872433214,-0.5657595872433214,-0.5657595872433214
2019-08-18,-0.252657067965643,-0.252657067965643,-0.252657067965643,-0.16508355982481793,-0.16508355982481793,-0.16508355982481793,-0.18289993413437064,-0.18289993413437064,-0.18289993413437064,-0.12739136493939865,-0.12739136493939865,-0.12739136493939865
2019-08-25,-0.5189694930621185,-0.5189694930621185,-0.5189694930621185,-0.5159079663203301,-0.5159079663203301,-0.5159079663203301,-0.4924107669715777,-0.4924107669715777,-0.4924107669715777,-0.3330868934614236,-0.3330868934614236,-0.3330868934614236
2019-09-01,-1.0261733872060632,-1.0261733872060632,-1.0261733872060632,-1.0249696003376312,-1.0249696003376312,-1.0249696003376312,-0.835181288286193,-0.835181288286193,-0.835181288286193,-0.819715851834352,-0.819715851834352,-0.819715851834352
2019-09-08,-0.26097834195907915,-0.26097834195907915,-0.26097834195907915,-0.15112230432016172,-0.15112230432016172,-0.15112230432016172,-0.7165223088003202,-0.7165223088003202,-0.7165223088003202,-0.9348726544633758,-0.9348726544633758,-0.9348726544633758
2019-09-15,-0.25830298009554836,-0.25830298009554836,-0.25830298009554836,0.04486461613579679,0.04486461613579679,0.04486461613579679,-0.01935943233539245,-0.01935943233539245,-0.01935943233539245,0.13317317705626794,0.13317317705626794,0.13317317705626794
2019-09-22,-0.3845038625580377,-0.3845038625580377,-0.3845038625580377,-0.3520764207229282,-0.3520764207229282,-0.3520764207229282,-0.24753683138580626,-0.24753683138580626,-0.24753683138580626,-0.07415052097124583,-0.07415052097124583,-0.07415052097124583
2019-09-29,-1.020034958932334,-1.020034958932334,-1.020034958932334,-1.2497510884234166,-1.2497510884234166,-1.2497510884234166,-1.1863095816394886,-1.1863095816394886,-1.1863095816394886,-0.8472322544581885,-0.8472322544581885,-0.8472322544581885
2019-10-06,-0.029469840144959104,-0.029469840144959104,-0.029469840144959104,-0.05215818542914291,-0.05215818542914291,-0.05215818542914291,-0.1396165632929017,-0.1396165632929017,-0.1396165632929017,0.2764142923799997,0.2764142923799997,0.2764142923799997
2019-10-13,1.396628100067066,1.396628100067066,1.396628100067066,1.1529168266041745,1.1529168266041745,1.1529168266041745,1.186816360227226,1.186816360227226,1.186816360227226,1.3258133089400785,1.3258133089400785,1.3258133089400785
2019-10-20,2.142088866417108,2.142088866417108,2.142088866417108,2.188641371135146,2.188641371135146,2.188641371135146,2.238857994404879,2.238857994404879,2.238857994404879,2.2044274645824045,2.2044274645824045,2.2044274645824045
2019-10-27,1.515915204399811,1.515915204399811,1.515915204399811,1.4917944202930398,1.4917944202930398,1.4917944202930398,1.5580364993459588,1.5580364993459588,1.5580364993459588,1.6128709769457197,1.6128709769457197,1.6128709769457197
2019-11-03,1.8499912271958978,1.8499912271958978,1.8499912271958978,1.8127653782636621,1.8127653782636621,1.8127653782636621,1.9932830565214688,1.9932830565214688,1.9932830565214688,1.7603044102050416,1.7603044102050416,1.7603044102050416
2019-11-10,1.6358069697164594,1.6358069697164594,1.6358069697164594,1.3863388199985116,1.3863388199985116,1.3863388199985116,1.6056246014494404,1.6056246014494404,1.6056246014494404,1.4543761726810358,1.4543761726810358,1.4543761726810358
2019-11-17,1.4851213547134214,1.4851213547134214,1.4851213547134214,1.3934002125042213,1.3934002125042213,1.3934002125042213,1.3027322525122118,1.3027322525122118,1.3027322525122118,1.4329834000748183,1.4329834000748183,1.4329834000748183
2019-11-24,1.7125109252835518,1.7125109252835518,1.7125109252835518,1.5390645260985658,1.5390645260985658,1.5390645260985658,1.4180796196912568,1.4180796196912568,1.4180796196912568,1.2546614895182044,1.2546614895182044,1.2546614895182044
2019-12-01,1.6678289621709892,1.6678289621709892,1.6678289621709892,1.6403158356216978,1.6403158356216978,1.6403158356216978,1.5761713352366293,1.5761713352366293,1.5761713352366293,1.571006573169978,1.571006573169978,1.571006573169978
2019-12-08,1.63234317555191,1.63234317555191,1.63234317555191,1.8466040473391605,1.8466040473391605,1.8466040473391605,1.7921391137834066,1.7921391137834066,1.7921391137834066,2.0043329541338406,2.0043329541338406,2.0043329541338406
2019-12-15,1.8544445981980469,1.8544445981980469,1.8544445981980469,1.8019014730814025,1.8019014730814025,1.8019014730814025,1.7839761072285276,1.7839761072285276,1.7839761072285276,1.7889335628044272,1.7889335628044272,1.7889335628044272
2019-12-22,1.5178047017945118,1.5178047017945118,1.5178047017945118,1.495675112648681,1.495675112648681,1.495675112648681,1.5560148643517864,1.5560148643517864,1.5560148643517864,1.546083373255878,1.546083373255878,1.546083373255878
2019-12-29,1.2830293343504884,1.2830293343504884,1.2830293343504884,1.1845827624629195,1.1845827624629195,1.1845827624629195,0.8206765233733647,0.8206765233733647,0.8206765233733647,0.5926160856454108,0.5926160856454108,0.5926160856454108
