Date,JPMorgan Diversified AlternativeEtf_Open_average,JPMorgan Diversified AlternativeEtf_Open_max,JPMorgan Diversified AlternativeEtf_Open_min,JPMorgan Diversified AlternativeEtf_High_average,JPMorgan Diversified AlternativeEtf_High_max,JPMorgan Diversified AlternativeEtf_High_min,JPMorgan Diversified AlternativeEtf_Low_average,JPMorgan Diversified AlternativeEtf_Low_max,JPMorgan Diversified AlternativeEtf_Low_min,JPMorgan Diversified AlternativeEtf_Close_average,JPMorgan Diversified AlternativeEtf_Close_max,JPMorgan Diversified AlternativeEtf_Close_min
2018-05-27,-0.9724547627163427,-0.9724547627163427,-0.9724547627163427,-0.9838890894113936,-0.9838890894113936,-0.9838890894113936,-0.7368556230998823,-0.7368556230998823,-0.7368556230998823,-0.7808096811009065,-0.7808096811009065,-0.7808096811009065
2018-06-03,-0.4532805318097586,-0.4532805318097586,-0.4532805318097586,-0.4148052832538685,-0.4148052832538685,-0.4148052832538685,-0.1940967425046079,-0.1940967425046079,-0.1940967425046079,-0.20361065848876927,-0.20361065848876927,-0.20361065848876927
2018-06-10,-0.5128252869927863,-0.5128252869927863,-0.5128252869927863,-0.6803235636376908,-0.6803235636376908,-0.6803235636376908,-0.4388190361186285,-0.4388190361186285,-0.4388190361186285,-0.39176138172855746,-0.39176138172855746,-0.39176138172855746
2018-06-17,-1.7742142752933223,-1.7742142752933223,-1.7742142752933223,-2.0392377414214615,-2.0392377414214615,-2.0392377414214615,-1.4191460653649328,-1.4191460653649328,-1.4191460653649328,-1.91327773413926,-1.91327773413926,-1.91327773413926
2018-06-24,-1.3813048812251814,-1.3813048812251814,-1.3813048812251814,-1.4425960604646464,-1.4425960604646464,-1.4425960604646464,-0.9769732191161166,-0.9769732191161166,-0.9769732191161166,-1.2111268591920434,-1.2111268591920434,-1.2111268591920434
2018-07-01,-1.1165425407345233,-1.1165425407345233,-1.1165425407345233,-1.1656852631017485,-1.1656852631017485,-1.1656852631017485,-1.049046341517346,-1.049046341517346,-1.049046341517346,-0.8224207698119366,-0.8224207698119366,-0.8224207698119366
2018-07-08,-0.4614503357775215,-0.4614503357775215,-0.4614503357775215,-0.9309220997783834,-0.9309220997783834,-0.9309220997783834,-0.47820137231221116,-0.47820137231221116,-0.47820137231221116,-0.5070928295629747,-0.5070928295629747,-0.5070928295629747
2018-07-15,-1.3398833283494438,-1.3398833283494438,-1.3398833283494438,-1.391401506241521,-1.391401506241521,-1.391401506241521,-1.2035828525864758,-1.2035828525864758,-1.2035828525864758,-1.3251864825039958,-1.3251864825039958,-1.3251864825039958
2018-07-22,-1.8889112809309256,-1.8889112809309256,-1.8889112809309256,-2.1753412339414235,-2.1753412339414235,-2.1753412339414235,-2.338944491782283,-2.338944491782283,-2.338944491782283,-1.9325810353573185,-1.9325810353573185,-1.9325810353573185
2018-07-29,-1.7787057158167494,-1.7787057158167494,-1.7787057158167494,-1.7680861101638643,-1.7680861101638643,-1.7680861101638643,-1.5039967018006872,-1.5039967018006872,-1.5039967018006872,-1.4685771521865336,-1.4685771521865336,-1.4685771521865336
