Date,iShares Core Total USD Bond MarketEtf_Open_average,iShares Core Total USD Bond MarketEtf_Open_max,iShares Core Total USD Bond MarketEtf_Open_min,iShares Core Total USD Bond MarketEtf_High_average,iShares Core Total USD Bond MarketEtf_High_max,iShares Core Total USD Bond MarketEtf_High_min,iShares Core Total USD Bond MarketEtf_Low_average,iShares Core Total USD Bond MarketEtf_Low_max,iShares Core Total USD Bond MarketEtf_Low_min,iShares Core Total USD Bond MarketEtf_Close_average,iShares Core Total USD Bond MarketEtf_Close_max,iShares Core Total USD Bond MarketEtf_Close_min
2018-05-27,-1.0336229787613653,-1.0336229787613653,-1.0336229787613653,-1.0004986356533883,-1.0004986356533883,-1.0004986356533883,-1.0205130182538076,-1.0205130182538076,-1.0205130182538076,-0.9867993855789174,-0.9867993855789174,-0.9867993855789174
2018-06-03,-1.1478170498932625,-1.1478170498932625,-1.1478170498932625,-1.1607114883449874,-1.1607114883449874,-1.1607114883449874,-1.1101040341985533,-1.1101040341985533,-1.1101040341985533,-1.2047484888554225,-1.2047484888554225,-1.2047484888554225
2018-06-10,-0.8489057910526314,-0.8489057910526314,-0.8489057910526314,-0.983084233744494,-0.983084233744494,-0.983084233744494,-1.0262422549053334,-1.0262422549053334,-1.0262422549053334,-1.131939892382055,-1.131939892382055,-1.131939892382055
2018-06-17,-1.035572894597536,-1.035572894597536,-1.035572894597536,-1.013585528261077,-1.013585528261077,-1.013585528261077,-0.9839867247026193,-0.9839867247026193,-0.9839867247026193,-0.9001017175129661,-0.9001017175129661,-0.9001017175129661
2018-06-24,-0.6050742274614456,-0.6050742274614456,-0.6050742274614456,-0.4368422177452841,-0.4368422177452841,-0.4368422177452841,-0.4435640399728331,-0.4435640399728331,-0.4435640399728331,-0.5575405088706318,-0.5575405088706318,-0.5575405088706318
2018-07-01,-0.2937608247696906,-0.2937608247696906,-0.2937608247696906,-0.2861858886723668,-0.2861858886723668,-0.2861858886723668,-0.13522976467788153,-0.13522976467788153,-0.13522976467788153,-0.1331194242527439,-0.1331194242527439,-0.1331194242527439
2018-07-08,0.23660245062590843,0.23660245062590843,0.23660245062590843,0.23467775549841347,0.23467775549841347,0.23467775549841347,0.2965950097485901,0.2965950097485901,0.2965950097485901,0.3292092210195828,0.3292092210195828,0.3292092210195828
2018-07-15,0.015802437253075965,0.015802437253075965,0.015802437253075965,-0.11788936204219042,-0.11788936204219042,-0.11788936204219042,0.11530379534199087,0.11530379534199087,0.11530379534199087,-0.019484017412194528,-0.019484017412194528,-0.019484017412194528
2018-07-22,-0.1193901432428594,-0.1193901432428594,-0.1193901432428594,-0.2905562107103547,-0.2905562107103547,-0.2905562107103547,-0.23247169838774054,-0.23247169838774054,-0.23247169838774054,-0.2706206762095029,-0.2706206762095029,-0.2706206762095029
2018-07-29,-0.6832803722620282,-0.6832803722620282,-0.6832803722620282,-0.5777802165485421,-0.5777802165485421,-0.5777802165485421,-0.5200829774239831,-0.5200829774239831,-0.5200829774239831,-0.5919936799897552,-0.5919936799897552,-0.5919936799897552
