Date,VanEck Vectors Brazil Small-Cap_etf_Open_average,VanEck Vectors Brazil Small-Cap_etf_Open_max,VanEck Vectors Brazil Small-Cap_etf_Open_min,VanEck Vectors Brazil Small-Cap_etf_High_average,VanEck Vectors Brazil Small-Cap_etf_High_max,VanEck Vectors Brazil Small-Cap_etf_High_min,VanEck Vectors Brazil Small-Cap_etf_Low_average,VanEck Vectors Brazil Small-Cap_etf_Low_max,VanEck Vectors Brazil Small-Cap_etf_Low_min,VanEck Vectors Brazil Small-Cap_etf_Close_average,VanEck Vectors Brazil Small-Cap_etf_Close_max,VanEck Vectors Brazil Small-Cap_etf_Close_min
2018-04-08,-1.5736902327037476,-1.5736902327037476,-1.5736902327037476,-1.7306030771620537,-1.7306030771620537,-1.7306030771620537,-1.5817346192906312,-1.5817346192906312,-1.5817346192906312,-1.8064234907529568,-1.8064234907529568,-1.8064234907529568
2018-04-15,-1.194818423554274,-1.194818423554274,-1.194818423554274,-1.2687962354045639,-1.2687962354045639,-1.2687962354045639,-1.059205430211239,-1.059205430211239,-1.059205430211239,-1.0704877408518865,-1.0704877408518865,-1.0704877408518865
2018-04-22,-1.1305251295724494,-1.1305251295724494,-1.1305251295724494,-1.2783399124020551,-1.2783399124020551,-1.2783399124020551,-1.086851540634669,-1.086851540634669,-1.086851540634669,-1.3465154884387918,-1.3465154884387918,-1.3465154884387918
2018-04-29,-2.3312347164129554,-2.3312347164129554,-2.3312347164129554,-2.2754116110953735,-2.2754116110953735,-2.2754116110953735,-1.9706354952956557,-1.9706354952956557,-1.9706354952956557,-2.076440060344229,-2.076440060344229,-2.076440060344229
2018-05-06,-1.7769280400739118,-1.7769280400739118,-1.7769280400739118,-1.8093760806115493,-1.8093760806115493,-1.8093760806115493,-1.961180355640337,-1.961180355640337,-1.961180355640337,-1.9753973343931428,-1.9753973343931428,-1.9753973343931428
2018-05-13,-2.5523369971273455,-2.5523369971273455,-2.5523369971273455,-2.4968030583250638,-2.4968030583250638,-2.4968030583250638,-2.477219481051775,-2.477219481051775,-2.477219481051775,-2.357866335668085,-2.357866335668085,-2.357866335668085
2018-05-20,-1.6155549200834538,-1.6155549200834538,-1.6155549200834538,-1.662060818495585,-1.662060818495585,-1.662060818495585,-1.6698251215154967,-1.6698251215154967,-1.6698251215154967,-1.7140424069072635,-1.7140424069072635,-1.7140424069072635
2018-05-27,-1.7334011452312845,-1.7334011452312845,-1.7334011452312845,-1.666780480043108,-1.666780480043108,-1.666780480043108,-1.6701476165111948,-1.6701476165111948,-1.6701476165111948,-1.6442457736520668,-1.6442457736520668,-1.6442457736520668
2018-06-03,-1.8391843264213112,-1.8391843264213112,-1.8391843264213112,-1.752283426380624,-1.752283426380624,-1.752283426380624,-1.9150403319732974,-1.9150403319732974,-1.9150403319732974,-1.684068386223758,-1.684068386223758,-1.684068386223758
2018-06-10,-1.6682668150474758,-1.6682668150474758,-1.6682668150474758,-1.6886786443245885,-1.6886786443245885,-1.6886786443245885,-1.63031894664974,-1.63031894664974,-1.63031894664974,-1.6549614756428395,-1.6549614756428395,-1.6549614756428395
