Date,SPDR Solactive Germany_etf_Open_average,SPDR Solactive Germany_etf_Open_max,SPDR Solactive Germany_etf_Open_min,SPDR Solactive Germany_etf_High_average,SPDR Solactive Germany_etf_High_max,SPDR Solactive Germany_etf_High_min,SPDR Solactive Germany_etf_Low_average,SPDR Solactive Germany_etf_Low_max,SPDR Solactive Germany_etf_Low_min,SPDR Solactive Germany_etf_Close_average,SPDR Solactive Germany_etf_Close_max,SPDR Solactive Germany_etf_Close_min
2018-04-08,-0.21201487162768398,-0.21201487162768398,-0.21201487162768398,-0.22137737322907533,-0.22137737322907533,-0.22137737322907533,-0.18971838572946004,-0.18971838572946004,-0.18971838572946004,-0.19585291518028444,-0.19585291518028444,-0.19585291518028444
2018-04-15,0.6058246744287801,0.6058246744287801,0.6058246744287801,0.590250527070927,0.590250527070927,0.590250527070927,0.6368304311654586,0.6368304311654586,0.6368304311654586,0.6235066944639563,0.6235066944639563,0.6235066944639563
2018-04-22,-0.4752729073148983,-0.4752729073148983,-0.4752729073148983,-0.2942275821253582,-0.2942275821253582,-0.2942275821253582,-0.4530598079647327,-0.4530598079647327,-0.4530598079647327,-0.26169681044041354,-0.26169681044041354,-0.26169681044041354
2018-04-29,0.021655733354920798,0.021655733354920798,0.021655733354920798,-0.011727976489545492,-0.011727976489545492,-0.011727976489545492,0.04125104857702559,0.04125104857702559,0.04125104857702559,0.013507133611924866,0.013507133611924866,0.013507133611924866
2018-05-06,0.8096267527499413,0.8096267527499413,0.8096267527499413,0.7766024004550233,0.7766024004550233,0.7766024004550233,0.8222512718711188,0.8222512718711188,0.8222512718711188,0.7942362967304085,0.7942362967304085,0.7942362967304085
2018-05-13,0.5690812708987318,0.5690812708987318,0.5690812708987318,0.5418966288250258,0.5418966288250258,0.5418966288250258,0.5864572131045968,0.5864572131045968,0.5864572131045968,0.5656593695751593,0.5656593695751593,0.5656593695751593
2018-05-20,-0.6477736762687187,-0.6477736762687187,-0.6477736762687187,-0.6541334756347001,-0.6541334756347001,-0.6541334756347001,-0.6166264159782003,-0.6166264159782003,-0.6166264159782003,-0.6239005968515959,-0.6239005968515959,-0.6239005968515959
2018-05-27,-2.2228078699730887,-2.2228078699730887,-2.2228078699730887,-2.261628534485301,-2.261628534485301,-2.261628534485301,-2.253123894397237,-2.253123894397237,-2.253123894397237,-2.2639978090362587,-2.2639978090362587,-2.2639978090362587
2018-06-03,-1.2373354557561929,-1.2373354557561929,-1.2373354557561929,-1.2637491433032344,-1.2637491433032344,-1.2637491433032344,-1.4458351494551918,-1.4458351494551918,-1.4458351494551918,-1.4546985807048662,-1.4546985807048662,-1.4546985807048662
2018-06-10,-1.0795749780548993,-1.0795749780548993,-1.0795749780548993,-1.0999282892711448,-1.0999282892711448,-1.0999282892711448,-0.9850197912468485,-0.9850197912468485,-0.9850197912468485,-1.0145412215007732,-1.0145412215007732,-1.0145412215007732
2018-06-17,-2.009556496554208,-2.009556496554208,-2.009556496554208,-2.021844982187566,-2.021844982187566,-2.021844982187566,-1.9150667409068107,-1.9150667409068107,-1.9150667409068107,-1.9395101765783265,-1.9395101765783265,-1.9395101765783265
2018-06-24,-2.004530075956657,-2.004530075956657,-2.004530075956657,-2.009616935304577,-2.009616935304577,-2.009616935304577,-1.97058875579215,-1.97058875579215,-1.97058875579215,-1.9835801473856711,-1.9835801473856711,-1.9835801473856711
2018-07-01,-1.6024876041273821,-1.6024876041273821,-1.6024876041273821,-1.6056575753447293,-1.6056575753447293,-1.6056575753447293,-1.5608643841194558,-1.5608643841194558,-1.5608643841194558,-1.5695355539085014,-1.5695355539085014,-1.5695355539085014
2018-07-08,-0.9041104840289924,-0.9041104840289924,-0.9041104840289924,-0.89470339709013,-0.89470339709013,-0.89470339709013,-0.8744624252140447,-0.8744624252140447,-0.8744624252140447,-0.869014043613168,-0.869014043613168,-0.869014043613168
2018-07-15,-0.7048279825957112,-0.7048279825957112,-0.7048279825957112,-0.71207998815851,-0.71207998815851,-0.71207998815851,-0.677006504688796,-0.677006504688796,-0.677006504688796,-0.6879784030768028,-0.6879784030768028,-0.6879784030768028
2018-07-22,-0.08979694829488309,-0.08979694829488309,-0.08979694829488309,-0.09279339519604812,-0.09279339519604812,-0.09279339519604812,-0.08303714597405025,-0.08303714597405025,-0.08303714597405025,-0.08909470094277527,-0.08909470094277527,-0.08909470094277527
2018-07-29,0.11567451880691276,0.11567451880691276,0.11567451880691276,0.1124482756013826,0.1124482756013826,0.1124482756013826,0.1427519508305893,0.1427519508305893,0.1427519508305893,0.13645177537489525,0.13645177537489525,0.13645177537489525
2018-08-05,-1.2289483887836266,-1.2289483887836266,-1.2289483887836266,-1.1984721842299952,-1.1984721842299952,-1.1984721842299952,-1.2056433817062064,-1.2056433817062064,-1.2056433817062064,-1.1782427616454365,-1.1782427616454365,-1.1782427616454365
2018-08-12,-1.561373565670339,-1.561373565670339,-1.561373565670339,-1.5697256199105616,-1.5697256199105616,-1.5697256199105616,-1.5577055073407067,-1.5577055073407067,-1.5577055073407067,-1.5675790402762382,-1.5675790402762382,-1.5675790402762382
