Date,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Open_average,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Open_max,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Open_min,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_High_average,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_High_max,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_High_min,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Low_average,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Low_max,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Low_min,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Close_average,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Close_max,ETFS Bloomberg All Commodity Longer Dated StrategyEtf_Close_min
2018-09-02,-1.2865576292736385,-1.2865576292736385,-1.2865576292736385,-1.3063870845129244,-1.3063870845129244,-1.3063870845129244,-1.2758237276401674,-1.2758237276401674,-1.2758237276401674,-1.296407756579708,-1.296407756579708,-1.296407756579708
2018-09-09,-1.2732817922308166,-1.2732817922308166,-1.2732817922308166,-1.2797269050999565,-1.2797269050999565,-1.2797269050999565,-1.2659617362968334,-1.2659617362968334,-1.2659617362968334,-1.2839123010186302,-1.2839123010186302,-1.2839123010186302
2018-09-16,-0.5695819040317887,-0.5695819040317887,-0.5695819040317887,-0.5865358810315634,-0.5865358810315634,-0.5865358810315634,-0.5533248033876966,-0.5533248033876966,-0.5533248033876966,-0.5677583845835662,-0.5677583845835662,-0.5677583845835662
2018-09-23,-0.19164162170802262,-0.19164162170802262,-0.19164162170802262,-0.20932279157482145,-0.20932279157482145,-0.20932279157482145,-0.17425521463393642,-0.17425521463393642,-0.17425521463393642,-0.18780336731847805,-0.18780336731847805,-0.18780336731847805
2018-09-30,0.5017573525185444,0.5017573525185444,0.5017573525185444,0.4873622650760856,0.4873622650760856,0.4873622650760856,0.5269096352090957,0.5269096352090957,0.5269096352090957,0.5142686562874542,0.5142686562874542,0.5142686562874542
2018-10-07,0.4342572673720083,0.4342572673720083,0.4342572673720083,0.4171012202512597,0.4171012202512597,0.4171012202512597,0.4638960817347566,0.4638960817347566,0.4638960817347566,0.4487210639048028,0.4487210639048028,0.4487210639048028
2018-10-14,0.4438538899551306,0.4438538899551306,0.4438538899551306,0.4311019376683993,0.4311019376683993,0.4311019376683993,0.3598966818724194,0.3598966818724194,0.3598966818724194,0.34686585832044825,0.34686585832044825,0.34686585832044825
2018-10-21,0.3536390604539587,0.3536390604539587,0.3536390604539587,0.33625919300497914,0.33625919300497914,0.33625919300497914,0.16414971314685034,0.16414971314685034,0.16414971314685034,0.14612184835105105,0.14612184835105105,0.14612184835105105
2018-10-28,-0.8554888935394129,-0.8554888935394129,-0.8554888935394129,-0.889337388494434,-0.889337388494434,-0.889337388494434,-0.8185025749164607,-0.8185025749164607,-0.8185025749164607,-0.845715551762999,-0.845715551762999,-0.845715551762999
2018-11-04,-1.0801206299390782,-1.0801206299390782,-1.0801206299390782,-1.1138556870253091,-1.1138556870253091,-1.1138556870253091,-1.050006361488714,-1.050006361488714,-1.050006361488714,-1.0765173919684026,-1.0765173919684026,-1.0765173919684026
2018-11-11,-1.7675020630386822,-1.7675020630386822,-1.7675020630386822,-1.7981118991440894,-1.7981118991440894,-1.7981118991440894,-1.7605929269913307,-1.7605929269913307,-1.7605929269913307,-1.782198680395972,-1.782198680395972,-1.782198680395972
2018-11-18,-2.7294559975555064,-2.7294559975555064,-2.7294559975555064,-2.7581768690967814,-2.7581768690967814,-2.7581768690967814,-2.7598617423469674,-2.7598617423469674,-2.7598617423469674,-2.7824637805133445,-2.7824637805133445,-2.7824637805133445
2018-11-25,-2.2798669503800615,-2.2798669503800615,-2.2798669503800615,-2.2024318455175007,-2.2024318455175007,-2.2024318455175007,-2.2849335134009054,-2.2849335134009054,-2.2849335134009054,-2.2023672878426845,-2.2023672878426845,-2.2023672878426845
2018-12-02,-0.9413228432443185,-0.9413228432443185,-0.9413228432443185,-0.9679640875906448,-0.9679640875906448,-0.9679640875906448,-0.926997503019415,-0.926997503019415,-0.926997503019415,-0.9523997144618862,-0.9523997144618862,-0.9523997144618862
2018-12-09,-1.455009209157884,-1.455009209157884,-1.455009209157884,-1.4853163402280112,-1.4853163402280112,-1.4853163402280112,-1.4523701386276773,-1.4523701386276773,-1.4523701386276773,-1.4816548796154891,-1.4816548796154891,-1.4816548796154891
2018-12-16,-2.379919828427312,-2.379919828427312,-2.379919828427312,-2.39914827649162,-2.39914827649162,-2.39914827649162,-2.5011964088231955,-2.5011964088231955,-2.5011964088231955,-2.5279802986339743,-2.5279802986339743,-2.5279802986339743
2018-12-23,-2.1675510963503077,-2.1675510963503077,-2.1675510963503077,-2.148079842780229,-2.148079842780229,-2.148079842780229,-2.135908563893155,-2.135908563893155,-2.135908563893155,-2.111739270723927,-2.111739270723927,-2.111739270723927
2018-12-30,-1.6047939876088404,-1.6047939876088404,-1.6047939876088404,-1.4961022961810722,-1.4961022961810722,-1.4961022961810722,-1.6588295634595387,-1.6588295634595387,-1.6588295634595387,-1.4688942486928287,-1.4688942486928287,-1.4688942486928287
2019-01-06,-0.9436319267272437,-0.9436319267272437,-0.9436319267272437,-0.9515371010321609,-0.9515371010321609,-0.9515371010321609,-0.9125567011950458,-0.9125567011950458,-0.9125567011950458,-0.9293973190177747,-0.9293973190177747,-0.9293973190177747
2019-01-13,-0.53175389446573,-0.53175389446573,-0.53175389446573,-0.5614946018940993,-0.5614946018940993,-0.5614946018940993,-0.5258582861586393,-0.5258582861586393,-0.5258582861586393,-0.5624177976398792,-0.5624177976398792,-0.5624177976398792
2019-01-20,-0.48783907682459554,-0.48783907682459554,-0.48783907682459554,-0.4358328128352537,-0.4358328128352537,-0.4358328128352537,-0.4621186437801495,-0.4621186437801495,-0.4621186437801495,-0.4161373138987757,-0.4161373138987757,-0.4161373138987757
2019-01-27,-0.34203878626399953,-0.34203878626399953,-0.34203878626399953,-0.33101988104303026,-0.33101988104303026,-0.33101988104303026,-0.31776724599530265,-0.31776724599530265,-0.31776724599530265,-0.31226790082583483,-0.31226790082583483,-0.31226790082583483
2019-02-03,-0.43860544309586097,-0.43860544309586097,-0.43860544309586097,-0.4622887219374354,-0.4622887219374354,-0.4622887219374354,-0.43363163323646153,-0.43363163323646153,-0.43363163323646153,-0.4436116322253472,-0.4436116322253472,-0.4436116322253472
2019-02-10,-0.2680280109745432,-0.2680280109745432,-0.2680280109745432,-0.06518842387707553,-0.06518842387707553,-0.06518842387707553,-0.24266270496118203,-0.24266270496118203,-0.24266270496118203,-0.04611051348769989,-0.04611051348769989,-0.04611051348769989
2019-02-17,0.3339043698700959,0.3339043698700959,0.3339043698700959,0.34813524045404703,0.34813524045404703,0.34813524045404703,0.3590513180520482,0.3590513180520482,0.3590513180520482,0.37014696264673774,0.37014696264673774,0.37014696264673774
2019-02-24,0.0752327159387571,0.0752327159387571,0.0752327159387571,0.02827668318239331,0.02827668318239331,0.02827668318239331,0.10463626274176746,0.10463626274176746,0.10463626274176746,0.05203903795624428,0.05203903795624428,0.05203903795624428
2019-03-03,-0.15005725793152977,-0.15005725793152977,-0.15005725793152977,0.03007136772723769,0.03007136772723769,0.03007136772723769,-0.120235842001415,-0.120235842001415,-0.120235842001415,0.05128126903811425,0.05128126903811425,0.05128126903811425
2019-03-10,0.7651299961325859,0.7651299961325859,0.7651299961325859,0.7079061860879108,0.7079061860879108,0.7079061860879108,0.761610144834675,0.761610144834675,0.761610144834675,0.7045696205894557,0.7045696205894557,0.7045696205894557
2019-03-17,0.9757232839117584,0.9757232839117584,0.9757232839117584,0.9372161056340832,0.9372161056340832,0.9372161056340832,0.9629594158911347,0.9629594158911347,0.9629594158911347,0.9263508662483149,0.9263508662483149,0.9263508662483149
2019-03-24,0.8229283908753674,0.8229283908753674,0.8229283908753674,0.7541200731103544,0.7541200731103544,0.7541200731103544,0.6709542774339295,0.6709542774339295,0.6709542774339295,0.5973490480238091,0.5973490480238091,0.5973490480238091
2019-03-31,1.2834483175097358,1.2834483175097358,1.2834483175097358,1.3352909123247374,1.3352909123247374,1.3352909123247374,1.2715973943536731,1.2715973943536731,1.2715973943536731,1.3262495631888749,1.3262495631888749,1.3262495631888749
2019-04-07,1.390880493880996,1.390880493880996,1.390880493880996,1.3368310348155135,1.3368310348155135,1.3368310348155135,1.3736891819122785,1.3736891819122785,1.3736891819122785,1.326169557040057,1.326169557040057,1.326169557040057
2019-04-14,0.08163568413977842,0.08163568413977842,0.08163568413977842,0.7542998433342893,0.7542998433342893,0.7542998433342893,0.11011470165981056,0.11011470165981056,0.11011470165981056,0.7571657809822692,0.7571657809822692,0.7571657809822692
2019-04-21,0.28700325368105695,0.28700325368105695,0.28700325368105695,0.16400857370666688,0.16400857370666688,0.16400857370666688,0.3084134040600649,0.3084134040600649,0.3084134040600649,0.18265585130971165,0.18265585130971165,0.18265585130971165
2019-04-28,-0.1521943404675227,-0.1521943404675227,-0.1521943404675227,-0.2774017284021786,-0.2774017284021786,-0.2774017284021786,-0.2571946296874369,-0.2571946296874369,-0.2571946296874369,-0.3914203497722819,-0.3914203497722819,-0.3914203497722819
2019-05-05,-1.0974365938939896,-1.0974365938939896,-1.0974365938939896,-1.1679878116808011,-1.1679878116808011,-1.1679878116808011,-1.048728220022603,-1.048728220022603,-1.048728220022603,-1.1861988101166125,-1.1861988101166125,-1.1861988101166125
2019-05-12,-0.8873330932418806,-0.8873330932418806,-0.8873330932418806,-1.0696348667443147,-1.0696348667443147,-1.0696348667443147,-0.825461576220289,-0.825461576220289,-0.825461576220289,-1.0361971605922562,-1.0361971605922562,-1.0361971605922562
2019-05-19,-1.8643819487329971,-1.8643819487329971,-1.8643819487329971,-1.731327595459949,-1.731327595459949,-1.731327595459949,-1.8345350502588835,-1.8345350502588835,-1.8345350502588835,-1.687311382084679,-1.687311382084679,-1.687311382084679
2019-05-26,-2.121886186016721,-2.121886186016721,-2.121886186016721,-2.2494203429899655,-2.2494203429899655,-2.2494203429899655,-2.0977339164720106,-2.0977339164720106,-2.0977339164720106,-2.2109092829665418,-2.2109092829665418,-2.2109092829665418
2019-06-02,-2.0848112431429655,-2.0848112431429655,-2.0848112431429655,-2.1231854804055352,-2.1231854804055352,-2.1231854804055352,-2.0710732618353265,-2.0710732618353265,-2.0710732618353265,-2.0995660325895917,-2.0995660325895917,-2.0995660325895917
2019-06-09,-1.4660106842663592,-1.4660106842663592,-1.4660106842663592,-1.5496894108896264,-1.5496894108896264,-1.5496894108896264,-1.4532072867537236,-1.4532072867537236,-1.4532072867537236,-1.5312119318524031,-1.5312119318524031,-1.5312119318524031
2019-06-16,-0.7548109475438762,-0.7548109475438762,-0.7548109475438762,-0.8443693359888073,-0.8443693359888073,-0.8443693359888073,-0.7399916929932131,-0.7399916929932131,-0.7399916929932131,-0.82712986058244,-0.82712986058244,-0.82712986058244
2019-06-23,0.024714509857384114,0.024714509857384114,0.024714509857384114,-0.08425474575719336,-0.08425474575719336,-0.08425474575719336,-0.3312385209222927,-0.3312385209222927,-0.3312385209222927,-0.42658461900960065,-0.42658461900960065,-0.42658461900960065
2019-06-30,-0.6079087961521564,-0.6079087961521564,-0.6079087961521564,-0.6614522717801736,-0.6614522717801736,-0.6614522717801736,-0.5933278131094198,-0.5933278131094198,-0.5933278131094198,-0.6420349010674095,-0.6420349010674095,-0.6420349010674095
2019-07-07,0.22289123648378237,0.22289123648378237,0.22289123648378237,0.5397253314041819,0.5397253314041819,0.5397253314041819,0.2622679331380119,0.2622679331380119,0.2622679331380119,0.5779847200080431,0.5779847200080431,0.5779847200080431
2019-07-14,-0.3031526687171926,-0.3031526687171926,-0.3031526687171926,-0.28266208284752,-0.28266208284752,-0.28266208284752,-0.30726701837340636,-0.30726701837340636,-0.30726701837340636,-0.243715015100713,-0.243715015100713,-0.243715015100713
2019-07-21,-0.5601232363843996,-0.5601232363843996,-0.5601232363843996,-0.6371217029271243,-0.6371217029271243,-0.6371217029271243,-0.5241712457723323,-0.5241712457723323,-0.5241712457723323,-0.5999037839263531,-0.5999037839263531,-0.5999037839263531
2019-07-28,-1.4427623839415005,-1.4427623839415005,-1.4427623839415005,-1.4712822384730722,-1.4712822384730722,-1.4712822384730722,-1.543570149175817,-1.543570149175817,-1.543570149175817,-1.5594857240149353,-1.5594857240149353,-1.5594857240149353
2019-08-04,-1.2374120021750197,-1.2374120021750197,-1.2374120021750197,-1.2078810418577823,-1.2078810418577823,-1.2078810418577823,-1.2377064909213997,-1.2377064909213997,-1.2377064909213997,-1.2183673913103867,-1.2183673913103867,-1.2183673913103867
2019-08-11,-1.6799632230922712,-1.6799632230922712,-1.6799632230922712,-1.542756376054227,-1.542756376054227,-1.542756376054227,-1.6440985268990342,-1.6440985268990342,-1.6440985268990342,-1.498948639890925,-1.498948639890925,-1.498948639890925
2019-08-18,-1.8004265997995488,-1.8004265997995488,-1.8004265997995488,-1.7898356800909112,-1.7898356800909112,-1.7898356800909112,-1.778921631819561,-1.778921631819561,-1.778921631819561,-1.7583354517888048,-1.7583354517888048,-1.7583354517888048
2019-08-25,-1.3126245107026067,-1.3126245107026067,-1.3126245107026067,-1.2940039912987071,-1.2940039912987071,-1.2940039912987071,-1.2977642906871174,-1.2977642906871174,-1.2977642906871174,-1.2686259356902143,-1.2686259356902143,-1.2686259356902143
2019-09-01,-0.5708964359167416,-0.5708964359167416,-0.5708964359167416,-0.6203544172171481,-0.6203544172171481,-0.6203544172171481,-0.5405496086771258,-0.5405496086771258,-0.5405496086771258,-0.5875840599486013,-0.5875840599486013,-0.5875840599486013
2019-09-08,0.22237101230992068,0.22237101230992068,0.22237101230992068,0.14176260114894976,0.14176260114894976,0.14176260114894976,0.28509764313218977,0.28509764313218977,0.28509764313218977,0.1982519831217459,0.1982519831217459,0.1982519831217459
2019-09-15,0.7283367343778105,0.7283367343778105,0.7283367343778105,0.6206449159451802,0.6206449159451802,0.6206449159451802,0.7428370245533118,0.7428370245533118,0.7428370245533118,0.6277856106305869,0.6277856106305869,0.6277856106305869
2019-09-22,-0.016344977196778,-0.016344977196778,-0.016344977196778,-0.08442907603840774,-0.08442907603840774,-0.08442907603840774,0.02958846453992734,0.02958846453992734,0.02958846453992734,-0.0439131430112686,-0.0439131430112686,-0.0439131430112686
2019-09-29,-0.0752876478659211,-0.0752876478659211,-0.0752876478659211,-0.14142870317111159,-0.14142870317111159,-0.14142870317111159,-0.030421199193849235,-0.030421199193849235,-0.030421199193849235,-0.1018879394168789,-0.1018879394168789,-0.1018879394168789
2019-10-06,0.6695272624025508,0.6695272624025508,0.6695272624025508,0.583411530008874,0.583411530008874,0.583411530008874,0.7411428367358873,0.7411428367358873,0.7411428367358873,0.6422784882516988,0.6422784882516988,0.6422784882516988
2019-10-13,0.6121619207035562,0.6121619207035562,0.6121619207035562,0.5308693352980222,0.5308693352980222,0.5308693352980222,0.6792516465386528,0.6792516465386528,0.6792516465386528,0.5867456541815975,0.5867456541815975,0.5867456541815975
2019-10-20,1.1910816067725374,1.1910816067725374,1.1910816067725374,1.0939421844512283,1.0939421844512283,1.0939421844512283,1.2681324851923024,1.2681324851923024,1.2681324851923024,1.15671484525421,1.15671484525421,1.15671484525421
2019-10-27,1.52084097206134,1.52084097206134,1.52084097206134,1.4273473023201806,1.4273473023201806,1.4273473023201806,1.591368883608398,1.591368883608398,1.591368883608398,1.485125527723785,1.485125527723785,1.485125527723785
2019-11-03,1.0888656571931803,1.0888656571931803,1.0888656571931803,1.0137754386557392,1.0137754386557392,1.0137754386557392,1.1466019930048506,1.1466019930048506,1.1466019930048506,1.0626503172678277,1.0626503172678277,1.0626503172678277
2019-11-10,0.5524058867015825,0.5524058867015825,0.5524058867015825,0.5113123104060184,0.5113123104060184,0.5113123104060184,0.565408557944753,0.565408557944753,0.565408557944753,0.4988741584966237,0.4988741584966237,0.4988741584966237
2019-11-17,0.2586357302450554,0.2586357302450554,0.2586357302450554,0.20309120463017777,0.20309120463017777,0.20309120463017777,0.2726893336547276,0.2726893336547276,0.2726893336547276,0.21669084151284196,0.21669084151284196,0.21669084151284196
2019-11-24,-0.2752910163107698,-0.2752910163107698,-0.2752910163107698,-0.3028874747181318,-0.3028874747181318,-0.3028874747181318,-0.2559722715995977,-0.2559722715995977,-0.2559722715995977,-0.2823706463979593,-0.2823706463979593,-0.2823706463979593
2019-12-01,0.5178199515866829,0.5178199515866829,0.5178199515866829,0.5117702845203606,0.5117702845203606,0.5117702845203606,0.5272659155064634,0.5272659155064634,0.5272659155064634,0.5240326697254922,0.5240326697254922,0.5240326697254922
2019-12-08,1.537596339236212,1.537596339236212,1.537596339236212,1.5507786190596757,1.5507786190596757,1.5507786190596757,1.3674881535194046,1.3674881535194046,1.3674881535194046,1.3797797464269337,1.3797797464269337,1.3797797464269337
2019-12-15,1.113819256918718,1.113819256918718,1.113819256918718,1.1206778785664404,1.1206778785664404,1.1206778785664404,1.1431032409645738,1.1431032409645738,1.1431032409645738,1.1528849242532395,1.1528849242532395,1.1528849242532395
2019-12-22,1.6651222045138192,1.6651222045138192,1.6651222045138192,1.6998631844445296,1.6998631844445296,1.6998631844445296,1.6963992001439492,1.6963992001439492,1.6963992001439492,1.73398082319897,1.73398082319897,1.73398082319897
2019-12-29,1.7166643742473002,1.7166643742473002,1.7166643742473002,1.7477440796041113,1.7477440796041113,1.7477440796041113,1.611148932281794,1.611148932281794,1.611148932281794,1.6068154988153183,1.6068154988153183,1.6068154988153183
