Date,SPDR MSCI EM Fossil Fuel FreeEtf_Open_average,SPDR MSCI EM Fossil Fuel FreeEtf_Open_max,SPDR MSCI EM Fossil Fuel FreeEtf_Open_min,SPDR MSCI EM Fossil Fuel FreeEtf_High_average,SPDR MSCI EM Fossil Fuel FreeEtf_High_max,SPDR MSCI EM Fossil Fuel FreeEtf_High_min,SPDR MSCI EM Fossil Fuel FreeEtf_Low_average,SPDR MSCI EM Fossil Fuel FreeEtf_Low_max,SPDR MSCI EM Fossil Fuel FreeEtf_Low_min,SPDR MSCI EM Fossil Fuel FreeEtf_Close_average,SPDR MSCI EM Fossil Fuel FreeEtf_Close_max,SPDR MSCI EM Fossil Fuel FreeEtf_Close_min
2018-05-27,-1.6043659038627232,-1.6043659038627232,-1.6043659038627232,-1.6127277319735678,-1.6127277319735678,-1.6127277319735678,-1.4252672407100295,-1.4252672407100295,-1.4252672407100295,-1.4861161143992787,-1.4861161143992787,-1.4861161143992787
2018-06-03,-1.3368527867825508,-1.3368527867825508,-1.3368527867825508,-1.3217184825492474,-1.3217184825492474,-1.3217184825492474,-1.1639989295305802,-1.1639989295305802,-1.1639989295305802,-1.2350492668031385,-1.2350492668031385,-1.2350492668031385
2018-06-10,-1.4915143640595157,-1.4915143640595157,-1.4915143640595157,-1.5089638230499418,-1.5089638230499418,-1.5089638230499418,-1.605312462731478,-1.605312462731478,-1.605312462731478,-1.6391814755446963,-1.6391814755446963,-1.6391814755446963
2018-06-17,-2.190778047133027,-2.190778047133027,-2.190778047133027,-2.168108057051299,-2.168108057051299,-2.168108057051299,-2.0811246684623037,-2.0811246684623037,-2.0811246684623037,-2.0843978972860446,-2.0843978972860446,-2.0843978972860446
2018-06-24,-2.4170784056464996,-2.4170784056464996,-2.4170784056464996,-2.387301440816455,-2.387301440816455,-2.387301440816455,-2.4129121839209726,-2.4129121839209726,-2.4129121839209726,-2.357668421124593,-2.357668421124593,-2.357668421124593
2018-07-01,-1.7488310761388743,-1.7488310761388743,-1.7488310761388743,-1.630917435537568,-1.630917435537568,-1.630917435537568,-1.7158173782492219,-1.7158173782492219,-1.7158173782492219,-1.6031056890642723,-1.6031056890642723,-1.6031056890642723
2018-07-08,-1.5038603521957876,-1.5038603521957876,-1.5038603521957876,-1.3289740771888188,-1.3289740771888188,-1.3289740771888188,-1.4837180552444487,-1.4837180552444487,-1.4837180552444487,-1.3103066149055222,-1.3103066149055222,-1.3103066149055222
2018-07-15,-1.1055303922356816,-1.1055303922356816,-1.1055303922356816,-1.069646957865829,-1.069646957865829,-1.069646957865829,-1.103156654129435,-1.103156654129435,-1.103156654129435,-1.0440803383610242,-1.0440803383610242,-1.0440803383610242
2018-07-22,-0.5465645412439204,-0.5465645412439204,-0.5465645412439204,-0.5987446241041758,-0.5987446241041758,-0.5987446241041758,-0.6399809564603358,-0.6399809564603358,-0.6399809564603358,-0.7116958957685432,-0.7116958957685432,-0.7116958957685432
2018-07-29,-0.8785548084722504,-0.8785548084722504,-0.8785548084722504,-0.9045281886870479,-0.9045281886870479,-0.9045281886870479,-0.8481089232235408,-0.8481089232235408,-0.8481089232235408,-0.8803188757716932,-0.8803188757716932,-0.8803188757716932
2018-08-05,-1.4460678584967546,-1.4460678584967546,-1.4460678584967546,-1.3692088026794906,-1.3692088026794906,-1.3692088026794906,-1.4673817029053844,-1.4673817029053844,-1.4673817029053844,-1.3851924575430188,-1.3851924575430188,-1.3851924575430188
2018-08-12,-1.5918950347376781,-1.5918950347376781,-1.5918950347376781,-1.67537114795338,-1.67537114795338,-1.67537114795338,-1.6454072275348108,-1.6454072275348108,-1.6454072275348108,-1.7288040461297987,-1.7288040461297987,-1.7288040461297987
2018-08-19,-0.876692382532736,-0.876692382532736,-0.876692382532736,-0.9445958424351563,-0.9445958424351563,-0.9445958424351563,-0.8996929528923805,-0.8996929528923805,-0.8996929528923805,-0.9703841375156669,-0.9703841375156669,-0.9703841375156669
2018-08-26,-1.123122906191978,-1.123122906191978,-1.123122906191978,-1.016264520994597,-1.016264520994597,-1.016264520994597,-1.1189243673782545,-1.1189243673782545,-1.1189243673782545,-1.0188019296145474,-1.0188019296145474,-1.0188019296145474
2018-09-02,-1.6279183331412788,-1.6279183331412788,-1.6279183331412788,-1.6892670319734995,-1.6892670319734995,-1.6892670319734995,-1.6246732213283557,-1.6246732213283557,-1.6246732213283557,-1.6782068397191832,-1.6782068397191832,-1.6782068397191832
2018-09-09,-1.385901000389392,-1.385901000389392,-1.385901000389392,-1.4707606960162187,-1.4707606960162187,-1.4707606960162187,-1.380931926867809,-1.380931926867809,-1.380931926867809,-1.4637551593962346,-1.4637551593962346,-1.4637551593962346
2018-09-16,-0.5796139152909779,-0.5796139152909779,-0.5796139152909779,-0.6511531823953751,-0.6511531823953751,-0.6511531823953751,-0.6093858570497156,-0.6093858570497156,-0.6093858570497156,-0.6828484879470924,-0.6828484879470924,-0.6828484879470924
2018-09-23,-0.6758101247353644,-0.6758101247353644,-0.6758101247353644,-0.7497534086147799,-0.7497534086147799,-0.7497534086147799,-0.7684647125689089,-0.7684647125689089,-0.7684647125689089,-0.7644021821616213,-0.7644021821616213,-0.7644021821616213
2018-09-30,-1.8061166262453061,-1.8061166262453061,-1.8061166262453061,-1.8575335665066879,-1.8575335665066879,-1.8575335665066879,-1.8442982751952568,-1.8442982751952568,-1.8442982751952568,-1.8963448863211567,-1.8963448863211567,-1.8963448863211567
2018-10-07,-2.1184468414707354,-2.1184468414707354,-2.1184468414707354,-2.1314610042302395,-2.1314610042302395,-2.1314610042302395,-2.253012448074772,-2.253012448074772,-2.253012448074772,-2.1549502592116805,-2.1549502592116805,-2.1549502592116805
2018-10-14,-2.0829983738873223,-2.0829983738873223,-2.0829983738873223,-2.1107000077839353,-2.1107000077839353,-2.1107000077839353,-2.076257499863359,-2.076257499863359,-2.076257499863359,-2.1412157469021404,-2.1412157469021404,-2.1412157469021404
2018-10-21,-2.112240521373672,-2.112240521373672,-2.112240521373672,-2.1220198198188673,-2.1220198198188673,-2.1220198198188673,-2.1231253756093293,-2.1231253756093293,-2.1231253756093293,-2.157667528248125,-2.157667528248125,-2.157667528248125
2018-10-28,-1.2566059364447468,-1.2566059364447468,-1.2566059364447468,-1.1964726296629888,-1.1964726296629888,-1.1964726296629888,-1.2381923133411263,-1.2381923133411263,-1.2381923133411263,-1.1980505899207468,-1.1980505899207468,-1.1980505899207468
2018-11-04,-0.8207841497671027,-0.8207841497671027,-0.8207841497671027,-0.8532785266398965,-0.8532785266398965,-0.8532785266398965,-0.8008120280022775,-0.8008120280022775,-0.8008120280022775,-0.8506814263958372,-0.8506814263958372,-0.8506814263958372
2018-11-11,-1.0273160655602058,-1.0273160655602058,-1.0273160655602058,-0.7841877318347149,-0.7841877318347149,-0.7841877318347149,-1.2780448062874674,-1.2780448062874674,-1.2780448062874674,-0.813543237923186,-0.813543237923186,-0.813543237923186
