Date,AHCStock_Open_average,AHCStock_Open_max,AHCStock_Open_min,AHCStock_Open_volatility,AHCStock_Open_change,AHCStock_High_average,AHCStock_High_max,AHCStock_High_min,AHCStock_High_volatility,AHCStock_High_change,AHCStock_Low_average,AHCStock_Low_max,AHCStock_Low_min,AHCStock_Low_volatility,AHCStock_Low_change,AHCStock_Close_average,AHCStock_Close_max,AHCStock_Close_min,AHCStock_Close_volatility,AHCStock_Close_change,AHCStock_Volume_average,AHCStock_Volume_max,AHCStock_Volume_min,AHCStock_Volume_volatility,AHCStock_Volume_change
2018-05-27,-1.469503223749774,-1.4262211450645674,-1.318423181077047,-0.5487234767229652,0.6238494551304878,-1.5588546581789557,-1.4476154341902088,-1.453538001341377,-0.28172018342054483,0.3343377340556403,-1.4434957347589514,-1.4718644161975978,-1.1441960002035403,-0.7506446954058265,0.3034161549173005,-1.4131789233229413,-1.4098970493074305,-1.2933196931221702,-0.48362023867606324,0.4330205934314226,-0.9187624048982957,-0.6879577014355581,-0.6431398144935785,-0.6076340064212251,0.2540826487281888
2018-06-03,-1.0282968713440677,-0.8688295948371354,-1.0603157456717682,0.04343962087893424,0.14941460185414382,-1.0657362633474563,-1.0297494517875274,-0.9876713244242236,-0.2707745778638606,-0.11757138775964744,-1.129154407609329,-0.886805413300803,-1.423875268164959,0.7052601069393686,-0.6985851975586381,-1.124165369867718,-1.0137780574366961,-1.514563448332356,0.563984269782991,-0.8477788535535772,-0.5959931839547818,-0.3197564745607253,-0.6586821258161061,-0.22603295558252662,1.211170375841446
2018-06-10,-1.4194741752891533,-1.288601048135976,-1.4735767952260161,-0.04086801715477829,0.7684663561539583,-1.3846759964352755,-1.2828326316299434,-1.2609367596818892,-0.31170353047261284,0.30325190973946564,-1.3740009642798003,-1.4474447004743907,-1.2923609969657224,-0.47509153647380004,0.5402759322579027,-1.2688232759428797,-1.2410766384701717,-1.0579730292843317,-0.5206008644150718,0.4721910023872717,-0.7180894681980723,-0.4477626760007524,-0.9954313904487382,-0.3051171231386382,1.2907618084126389
2018-06-17,-1.1780393591384926,-1.1768133448831581,-1.0285912696499024,-0.5663139520019546,-0.34525300059090724,-1.257459001966322,-1.2467741804449006,-1.15993905907652,-0.4156047072968192,-0.11757138775964744,-1.253161363332832,-1.1948251023672805,-1.1798083284306216,-0.21277491360708214,-0.11025333988537822,-1.1806701090969736,-1.162414781698933,-0.9865941529857992,-0.5206008644150718,-0.19093449646752925,-0.4262785432364975,-0.3842974241366271,-0.277258233847791,-0.3515295296569333,0.26615496413140544
2018-06-24,-1.240775444918079,-1.2343589427877169,-1.1139965456115715,-0.5663139520019498,0.3000780031214455,-1.180033441044368,-1.0650354795999766,-1.070664688174383,-0.24635010399665294,-1.1952229189979893e-15,-1.164798911409824,-1.2006840645088201,-0.9461979800789739,-0.6609849269821848,0.12159805637612074,-1.1313195333529653,-1.0913889508511723,-0.9310708410269088,-0.5043285240642509,0.05651859023690511,-0.6466159631211937,-0.4239030749733919,-0.4163722004822554,-0.38789226119012077,-1.1716555632003796
2018-07-01,-1.1282029441469128,-1.1213773458522642,-1.0119051812340858,-0.548249897586198,-0.11195079959671105,-1.2083184565713292,-1.2297518316302827,-1.127448623530588,-0.4767071367373474,-0.045563680174552174,-1.3362446018630099,-1.2714614250963518,-1.4471981565384051,0.09491790926061358,-0.6881648856527158,-1.3830551661265675,-1.246777354637747,-1.558909575313363,0.2905976921041553,-0.9715319146327208,-0.1746060733629249,-0.0793330368484598,-0.7348690518931799,-0.0022720645735559044,1.8708342236979367
2018-07-08,-1.7233823891947966,-1.492720870173973,-1.8458689704202185,0.21277850677870094,-0.6873978471349858,-1.5572723417302716,-1.114300763942892,-1.652823842179042,0.6458834715878635,1.0070881759440404,-1.8678725818489568,-1.8446910681702842,-1.681519089045221,-0.7724364510061058,0.008894230498729476,-1.625950185341196,-1.1265049268647054,-1.6339609936237913,0.7636049948811487,1.5377166935467461,1.2413809481879545,0.16190716522340357,2.7354098811802556,-0.2197180298949036,0.7655039646488947
2018-07-15,-1.4274953275982347,-1.1077651494469634,-1.516903534729342,0.5206095683032,-0.6585844922509032,-1.3456932485822368,-1.0127832965381989,-1.510580489834871,0.6893701789144691,-0.6940013261787105,-1.4563642533246495,-1.1762193851059692,-1.3643257185240034,0.06570176839589759,-0.44102713621987444,-1.4064080872780498,-1.2570383258966515,-1.3280424588256674,-0.0588426179598089,-0.44503837267418234,-0.05464629610812548,-0.34963683890189956,0.0915138153183101,-0.3690559095533098,0.486236214291685
2018-07-22,-1.2398001935852525,-1.1612461019528777,-1.104423234016945,-0.4423508856111388,0.2313945513313988,-1.1457102383993831,-1.0411090314058884,-1.0955274957907046,-0.0971870186196347,-0.02205292553203129,-1.1333633689228437,-1.176614464457522,-0.9700328726892035,-0.7724364510061054,0.228558838138797,-1.0522296834390787,-1.0180264292258479,-0.9454354815865545,-0.29917966598577495,-0.28770567694328525,-1.0402728569135424,-1.1703104454573805,-0.8146773469757208,-1.051016500334144,-0.9109653830788981
2018-07-29,-1.132022286862563,-1.005570675542349,-0.9989775250042929,-0.3097072016196241,0.20915597451566015,-1.2265541729255653,-1.1754874848449437,-1.24545211286371,-0.11571341569187638,-0.2379548624346449,-1.1228570132077953,-1.1742226687675814,-1.008312603435337,-0.750611853492067,0.006657053538019964,-1.2035832600210483,-1.152254811049179,-1.1071614388213245,-0.2991796659857702,-0.45457088214303537,-1.1588438239188315,-1.2822607111700133,-0.7667916037450627,-1.2585078461754566,-0.8837576965835581
