Date,Credit Suisse X Links Multi Asset High Income_etf_Open_average,Credit Suisse X Links Multi Asset High Income_etf_Open_max,Credit Suisse X Links Multi Asset High Income_etf_Open_min,Credit Suisse X Links Multi Asset High Income_etf_High_average,Credit Suisse X Links Multi Asset High Income_etf_High_max,Credit Suisse X Links Multi Asset High Income_etf_High_min,Credit Suisse X Links Multi Asset High Income_etf_Low_average,Credit Suisse X Links Multi Asset High Income_etf_Low_max,Credit Suisse X Links Multi Asset High Income_etf_Low_min,Credit Suisse X Links Multi Asset High Income_etf_Close_average,Credit Suisse X Links Multi Asset High Income_etf_Close_max,Credit Suisse X Links Multi Asset High Income_etf_Close_min
2018-04-08,-1.2291376567717147,-1.2291376567717147,-1.2291376567717147,-1.2393389347542723,-1.2393389347542723,-1.2393389347542723,-1.2357997775168161,-1.2357997775168161,-1.2357997775168161,-1.2458883798004343,-1.2458883798004343,-1.2458883798004343
2018-04-15,0.9516572806863444,0.9516572806863444,0.9516572806863444,0.9634258962687361,0.9634258962687361,0.9634258962687361,1.2770660372714608,1.2770660372714608,1.2770660372714608,1.287773724532989,1.287773724532989,1.287773724532989
2018-04-22,1.6622862757581083,1.6622862757581083,1.6622862757581083,1.652414397210954,1.652414397210954,1.652414397210954,2.0361480623752986,2.0361480623752986,2.0361480623752986,2.0209587647780465,2.0209587647780465,2.0209587647780465
2018-04-29,1.5235887221686948,1.5235887221686948,1.5235887221686948,1.5149096251504988,1.5149096251504988,1.5149096251504988,1.7550957726020266,1.7550957726020266,1.7550957726020266,1.7423113799978625,1.7423113799978625,1.7423113799978625
2018-05-06,0.6905914953325747,0.6905914953325747,0.6905914953325747,0.6822604430837634,0.6822604430837634,0.6822604430837634,0.9190857195890212,0.9190857195890212,0.9190857195890212,0.9089089930012831,0.9089089930012831,0.9089089930012831
2018-05-13,1.066935212546489,1.066935212546489,1.066935212546489,1.0588339217110376,1.0588339217110376,1.0588339217110376,1.0725028903392775,1.0725028903392775,1.0725028903392775,1.0642263088491122,1.0642263088491122,1.0642263088491122
2018-05-20,0.8964696661180463,0.8964696661180463,0.8964696661180463,0.8895101818960357,0.8895101818960357,0.8895101818960357,0.9191784204551366,0.9191784204551366,0.9191784204551366,0.9121613104308759,0.9121613104308759,0.9121613104308759
2018-05-27,0.5909944186065363,0.5909944186065363,0.5909944186065363,0.5837646529633791,0.5837646529633791,0.5837646529633791,0.6105843795398787,0.6105843795398787,0.6105843795398787,0.6033580867554564,0.6033580867554564,0.6033580867554564
2018-06-03,0.9557018395628112,0.9557018395628112,0.9557018395628112,0.9518325320697099,0.9518325320697099,0.9518325320697099,0.9771361071264663,0.9771361071264663,0.9771361071264663,0.9733469017588701,0.9733469017588701,0.9733469017588701
2018-06-10,0.5259938789238825,0.5259938789238825,0.5259938789238825,0.5225190375455034,0.5225190375455034,0.5225190375455034,0.5427251542408985,0.5427251542408985,0.5427251542408985,0.539275620391213,0.539275620391213,0.539275620391213
2018-06-17,-0.027946758276433566,-0.027946758276433566,-0.027946758276433566,-0.033686814238309465,-0.033686814238309465,-0.033686814238309465,-0.015033592981553351,-0.015033592981553351,-0.015033592981553351,-0.020765062663923202,-0.020765062663923202,-0.020765062663923202
2018-06-24,-0.13837065169627086,-0.13837065169627086,-0.13837065169627086,-0.14267686615169511,-0.14267686615169511,-0.14267686615169511,-0.12814044389711154,-0.12814044389711154,-0.12814044389711154,-0.132455287789001,-0.132455287789001,-0.132455287789001
2018-07-01,-0.3051378495057333,-0.3051378495057333,-0.3051378495057333,-0.11933058467702691,-0.11933058467702691,-0.11933058467702691,-0.2951406680504714,-0.2951406680504714,-0.2951406680504714,-0.10705858702515339,-0.10705858702515339,-0.10705858702515339
2018-07-08,-1.8716913016661507,-1.8716913016661507,-1.8716913016661507,-1.9522424826886526,-1.9522424826886526,-1.9522424826886526,-1.909807062926844,-1.909807062926844,-1.909807062926844,-1.9938782226048781,-1.9938782226048781,-1.9938782226048781
2018-07-15,-2.949186688741252,-2.949186688741252,-2.949186688741252,-2.9669528052865326,-2.9669528052865326,-2.9669528052865326,-2.9906687176753612,-2.9906687176753612,-2.9906687176753612,-3.0071070644251083,-3.0071070644251083,-3.0071070644251083
2018-07-22,-1.8190808443030324,-1.8190808443030324,-1.8190808443030324,-1.8277596537484693,-1.8277596537484693,-1.8277596537484693,-1.7789991591598693,-1.7789991591598693,-1.7789991591598693,-1.7872609140005096,-1.7872609140005096,-1.7872609140005096
2018-07-29,-1.8341076236034122,-1.8341076236034122,-1.8341076236034122,-1.8373283980860502,-1.8373283980860502,-1.8373283980860502,-1.8000882650244912,-1.8000882650244912,-1.8000882650244912,-1.8033152502948309,-1.8033152502948309,-1.8033152502948309
2018-08-05,-1.656140827779011,-1.656140827779011,-1.656140827779011,-1.6575031049947757,-1.6575031049947757,-1.6575031049947757,-1.6331983874036458,-1.6331983874036458,-1.6331983874036458,-1.634599904020766,-1.634599904020766,-1.634599904020766
