Date,SPDR Gold Shares_etf_Open_average,SPDR Gold Shares_etf_Open_max,SPDR Gold Shares_etf_Open_min,SPDR Gold Shares_etf_High_average,SPDR Gold Shares_etf_High_max,SPDR Gold Shares_etf_High_min,SPDR Gold Shares_etf_Low_average,SPDR Gold Shares_etf_Low_max,SPDR Gold Shares_etf_Low_min,SPDR Gold Shares_etf_Close_average,SPDR Gold Shares_etf_Close_max,SPDR Gold Shares_etf_Close_min
2018-06-17,-1.8866213458086605,-1.8866213458086605,-1.8866213458086605,-1.8973627387172258,-1.8973627387172258,-1.8973627387172258,-1.7336831878190386,-1.7336831878190386,-1.7336831878190386,-1.740940469605948,-1.740940469605948,-1.740940469605948
2018-06-24,-2.0070516046072093,-2.0070516046072093,-2.0070516046072093,-1.9322848555292913,-1.9322848555292913,-1.9322848555292913,-1.9316066111028491,-1.9316066111028491,-1.9316066111028491,-1.9026640022498034,-1.9026640022498034,-1.9026640022498034
2018-07-01,-1.4946423197131284,-1.4946423197131284,-1.4946423197131284,-1.55461168286935,-1.55461168286935,-1.55461168286935,-1.4569309511027135,-1.4569309511027135,-1.4569309511027135,-1.506054332267435,-1.506054332267435,-1.506054332267435
2018-07-08,-1.6618451183900487,-1.6618451183900487,-1.6618451183900487,-1.6969306711628978,-1.6969306711628978,-1.6969306711628978,-1.6231682728120784,-1.6231682728120784,-1.6231682728120784,-1.662029601584933,-1.662029601584933,-1.662029601584933
2018-07-15,-1.7414115199787155,-1.7414115199787155,-1.7414115199787155,-1.7212074363138965,-1.7212074363138965,-1.7212074363138965,-1.7239960610075749,-1.7239960610075749,-1.7239960610075749,-1.7075103966310616,-1.7075103966310616,-1.7075103966310616
2018-07-22,-1.5770531009341784,-1.5770531009341784,-1.5770531009341784,-1.5660717029011813,-1.5660717029011813,-1.5660717029011813,-1.5765522459322368,-1.5765522459322368,-1.5765522459322368,-1.6313595615078977,-1.6313595615078977,-1.6313595615078977
2018-07-29,-1.5199244442519597,-1.5199244442519597,-1.5199244442519597,-1.4944444902602882,-1.4944444902602882,-1.4944444902602882,-1.5509517683426908,-1.5509517683426908,-1.5509517683426908,-1.5978301303223914,-1.5978301303223914,-1.5978301303223914
2018-08-05,-1.409737317773411,-1.409737317773411,-1.409737317773411,-1.3909855930487296,-1.3909855930487296,-1.3909855930487296,-1.4227533483390362,-1.4227533483390362,-1.4227533483390362,-1.4489800200561993,-1.4489800200561993,-1.4489800200561993
2018-08-12,-1.8427765899930237,-1.8427765899930237,-1.8427765899930237,-1.844003761483069,-1.844003761483069,-1.844003761483069,-1.8899228385131106,-1.8899228385131106,-1.8899228385131106,-1.785470298572877,-1.785470298572877,-1.785470298572877
2018-08-19,-1.2321515496806155,-1.2321515496806155,-1.2321515496806155,-1.0549165728738372,-1.0549165728738372,-1.0549165728738372,-1.2006098830927736,-1.2006098830927736,-1.2006098830927736,-1.052191788579327,-1.052191788579327,-1.052191788579327
2018-08-26,-0.9570993573445725,-0.9570993573445725,-0.9570993573445725,-1.014666814771594,-1.014666814771594,-1.014666814771594,-0.9907022998348192,-0.9907022998348192,-0.9907022998348192,-1.0837003797376792,-1.0837003797376792,-1.0837003797376792
2018-09-02,-0.9794957056857561,-0.9794957056857561,-0.9794957056857561,-1.0428847061966833,-1.0428847061966833,-1.0428847061966833,-1.0302588120032048,-1.0302588120032048,-1.0302588120032048,-1.0643981693047442,-1.0643981693047442,-1.0643981693047442
2018-09-09,-0.714366965341449,-0.714366965341449,-0.714366965341449,-0.8509111314882731,-0.8509111314882731,-0.8509111314882731,-0.932080051144645,-0.932080051144645,-0.932080051144645,-1.0241017670557484,-1.0241017670557484,-1.0241017670557484
2018-09-16,-0.9658018120209173,-0.9658018120209173,-0.9658018120209173,-0.837872673104459,-0.837872673104459,-0.837872673104459,-0.8741077502606934,-0.8741077502606934,-0.8741077502606934,-0.7414546433335336,-0.7414546433335336,-0.7414546433335336
2018-09-23,-1.121176237256155,-1.121176237256155,-1.121176237256155,-1.0239121521096153,-1.0239121521096153,-1.0239121521096153,-1.0394587650722997,-1.0394587650722997,-1.0394587650722997,-0.9467749928902064,-0.9467749928902064,-0.9467749928902064
2018-09-30,-0.21820813510680395,-0.21820813510680395,-0.21820813510680395,-0.3452619870974855,-0.3452619870974855,-0.3452619870974855,-0.21421384037089944,-0.21421384037089944,-0.21421384037089944,-0.305199293202087,-0.305199293202087,-0.305199293202087
2018-10-07,1.0750387994867334,1.0750387994867334,1.0750387994867334,0.9258325512255836,0.9258325512255836,0.9258325512255836,0.9113746633690277,0.9113746633690277,0.9113746633690277,0.8788970141178888,0.8788970141178888,0.8788970141178888
2018-10-14,1.5584863291291609,1.5584863291291609,1.5584863291291609,1.4198272240271959,1.4198272240271959,1.4198272240271959,1.57639869918736,1.57639869918736,1.57639869918736,1.622597929211619,1.622597929211619,1.622597929211619
2018-10-21,1.7819928257221465,1.7819928257221465,1.7819928257221465,2.1023009419525853,2.1023009419525853,2.1023009419525853,1.7766437942268027,1.7766437942268027,1.7766437942268027,1.9717594253573165,1.9717594253573165,1.9717594253573165
2018-10-28,1.437872910992695,1.437872910992695,1.437872910992695,1.443897022804877,1.443897022804877,1.443897022804877,1.5072938164288312,1.5072938164288312,1.5072938164288312,1.5908480488733354,1.5908480488733354,1.5908480488733354
2018-11-04,0.24870460770971303,0.24870460770971303,0.24870460770971303,0.07301434644906928,0.07301434644906928,0.07301434644906928,0.1624839556899328,0.1624839556899328,0.1624839556899328,0.15434747596481294,0.15434747596481294,0.15434747596481294
2018-11-11,0.8589102068383228,0.8589102068383228,0.8589102068383228,0.6688380600702756,0.6688380600702756,0.6688380600702756,0.7952530909712968,0.7952530909712968,0.7952530909712968,0.7914816776643668,0.7914816776643668,0.7914816776643668
2018-11-18,0.6944039791211566,0.6944039791211566,0.6944039791211566,0.5845753961712776,0.5845753961712776,0.5845753961712776,0.8051217603598826,0.8051217603598826,0.8051217603598826,0.7894884212514502,0.7894884212514502,0.7894884212514502
2018-11-25,0.3916734876686208,0.3916734876686208,0.3916734876686208,0.3530737632539425,0.3530737632539425,0.3530737632539425,0.370181848701418,0.370181848701418,0.370181848701418,0.5279059392822825,0.5279059392822825,0.5279059392822825
2018-12-02,1.5193866670140708,1.5193866670140708,1.5193866670140708,1.72414875882068,1.72414875882068,1.72414875882068,1.6491873822905534,1.6491873822905534,1.6491873822905534,1.8368984381473246,1.8368984381473246,1.8368984381473246
2018-12-09,0.7766304895168943,0.7766304895168943,0.7766304895168943,0.9730087136447906,0.9730087136447906,0.9730087136447906,0.9156254631634818,0.9156254631634818,0.9156254631634818,1.0333398300175516,1.0333398300175516,1.0333398300175516
2018-12-16,1.913745890977174,1.913745890977174,1.913745890977174,1.7887715932276949,1.7887715932276949,1.7887715932276949,1.7752877227074217,1.7752877227074217,1.7752877227074217,1.726031037347617,1.726031037347617,1.726031037347617
2018-12-23,2.3082948875030183,2.3082948875030183,2.3082948875030183,2.239308107133752,2.239308107133752,2.239308107133752,2.372353542024897,2.372353542024897,2.372353542024897,2.3665228440300337,2.3665228440300337,2.3665228440300337
2018-12-30,2.0185634008643807,2.0185634008643807,2.0185634008643807,1.9719680845581729,1.9719680845581729,1.9719680845581729,1.8812945195649655,1.8812945195649655,1.8812945195649655,1.9973592526447985,1.9973592526447985,1.9973592526447985
2019-01-06,1.7410864992928257,1.7410864992928257,1.7410864992928257,1.722057246249346,1.722057246249346,1.722057246249346,1.8182205750525797,1.8182205750525797,1.8182205750525797,1.7139294379624699,1.7139294379624699,1.7139294379624699
2019-01-13,1.2799874935213629,1.2799874935213629,1.2799874935213629,1.2618192341068812,1.2618192341068812,1.2618192341068812,1.2982442350944756,1.2982442350944756,1.2982442350944756,1.1795428168012587,1.1795428168012587,1.1795428168012587
2019-01-20,1.3265257211653154,1.3265257211653154,1.3265257211653154,1.4797868539298067,1.4797868539298067,1.4797868539298067,1.3944469783950761,1.3944469783950761,1.3944469783950761,1.53761315435344,1.53761315435344,1.53761315435344
2019-01-27,1.8223335014883513,1.8223335014883513,1.8223335014883513,1.744047808522762,1.744047808522762,1.744047808522762,1.7435160637304719,1.7435160637304719,1.7435160637304719,1.6737127249456907,1.6737127249456907,1.6737127249456907
2019-02-03,1.3415102999031325,1.3415102999031325,1.3415102999031325,1.3151224895332057,1.3151224895332057,1.3151224895332057,1.3935613661445503,1.3935613661445503,1.3935613661445503,1.3642884429061974,1.3642884429061974,1.3642884429061974
2019-02-10,1.287104470119702,1.287104470119702,1.287104470119702,1.3023903426783965,1.3023903426783965,1.3023903426783965,1.2490545900860868,1.2490545900860868,1.2490545900860868,1.3247847532578447,1.3247847532578447,1.3247847532578447
2019-02-17,1.3593050316034119,1.3593050316034119,1.3593050316034119,1.3817055436567267,1.3817055436567267,1.3817055436567267,1.394838108904497,1.394838108904497,1.394838108904497,1.3379871756547443,1.3379871756547443,1.3379871756547443
2019-02-24,0.6162171829443059,0.6162171829443059,0.6162171829443059,0.6577265018829913,0.6577265018829913,0.6577265018829913,0.1633754708046194,0.1633754708046194,0.1633754708046194,0.043635831412290965,0.043635831412290965,0.043635831412290965
2019-03-03,0.21563325889265156,0.21563325889265156,0.21563325889265156,0.14693285996506247,0.14693285996506247,0.14693285996506247,0.23370902014024728,0.23370902014024728,0.23370902014024728,0.2943390293980683,0.2943390293980683,0.2943390293980683
2019-03-10,0.21743854220243589,0.21743854220243589,0.21743854220243589,0.21276243617411203,0.21276243617411203,0.21276243617411203,0.3327107718365299,0.3327107718365299,0.3327107718365299,0.20566031416676187,0.20566031416676187,0.20566031416676187
2019-03-17,0.5903698136648542,0.5903698136648542,0.5903698136648542,0.5478174458972279,0.5478174458972279,0.5478174458972279,0.6828776475899662,0.6828776475899662,0.6828776475899662,0.6543423829818305,0.6543423829818305,0.6543423829818305
2019-03-24,-0.3806653337856339,-0.3806653337856339,-0.3806653337856339,-0.5489809723555602,-0.5489809723555602,-0.5489809723555602,-0.541608270511159,-0.541608270511159,-0.541608270511159,-0.7409248192504072,-0.7409248192504072,-0.7409248192504072
2019-03-31,-0.9993293920283562,-0.9993293920283562,-0.9993293920283562,-1.0680942759629033,-1.0680942759629033,-1.0680942759629033,-0.8990489472555854,-0.8990489472555854,-0.8990489472555854,-0.8167692319582622,-0.8167692319582622,-0.8167692319582622
2019-04-07,-0.9657310397330487,-0.9657310397330487,-0.9657310397330487,-0.9642543428596161,-0.9642543428596161,-0.9642543428596161,-0.8082015149581868,-0.8082015149581868,-0.8082015149581868,-0.9291218013296503,-0.9291218013296503,-0.9291218013296503
2019-04-14,-1.9958292173389651,-1.9958292173389651,-1.9958292173389651,-2.0305279552403643,-2.0305279552403643,-2.0305279552403643,-1.8399067704866026,-1.8399067704866026,-1.8399067704866026,-1.834551210966325,-1.834551210966325,-1.834551210966325
2019-04-21,-1.2045414529603904,-1.2045414529603904,-1.2045414529603904,-1.1266911978357923,-1.1266911978357923,-1.1266911978357923,-1.0182362341933904,-1.0182362341933904,-1.0182362341933904,-1.0220598506758969,-1.0220598506758969,-1.0220598506758969
2019-04-28,-1.4022887961551715,-1.4022887961551715,-1.4022887961551715,-1.2797223927039483,-1.2797223927039483,-1.2797223927039483,-1.2876256962703199,-1.2876256962703199,-1.2876256962703199,-1.2610910591248974,-1.2610910591248974,-1.2610910591248974
2019-05-05,-0.7357732357897644,-0.7357732357897644,-0.7357732357897644,-0.7420852866597176,-0.7420852866597176,-0.7420852866597176,-0.6292490331104711,-0.6292490331104711,-0.6292490331104711,-0.649954159382723,-0.649954159382723,-0.649954159382723
2019-05-12,-0.8451208229983885,-0.8451208229983885,-0.8451208229983885,-1.0155011240649459,-1.0155011240649459,-1.0155011240649459,-1.1099178788120427,-1.1099178788120427,-1.1099178788120427,-1.019061539781549,-1.019061539781549,-1.019061539781549
2019-05-19,-0.7126553935615682,-0.7126553935615682,-0.7126553935615682,-0.8007023023637801,-0.8007023023637801,-0.8007023023637801,-0.6791435059732185,-0.6791435059732185,-0.6791435059732185,-0.47853195199943205,-0.47853195199943205,-0.47853195199943205
2019-05-26,0.6353477069866517,0.6353477069866517,0.6353477069866517,1.1047598248211774,1.1047598248211774,1.1047598248211774,0.6492484069131772,0.6492484069131772,0.6492484069131772,1.291603405518025,1.291603405518025,1.291603405518025
2019-06-02,2.663535201457177,2.663535201457177,2.663535201457177,2.654263144502725,2.654263144502725,2.654263144502725,2.6247983013362606,2.6247983013362606,2.6247983013362606,2.586897131992531,2.586897131992531,2.586897131992531
2019-06-09,2.121653870063076,2.121653870063076,2.121653870063076,2.1036145884317436,2.1036145884317436,2.1036145884317436,1.9852156565626051,1.9852156565626051,1.9852156565626051,1.962678384109663,1.962678384109663,1.962678384109663
2019-06-16,2.553541102676566,2.553541102676566,2.553541102676566,2.531009221611107,2.531009221611107,2.531009221611107,2.5994946303351303,2.5994946303351303,2.5994946303351303,2.647466020685778,2.647466020685778,2.647466020685778
2019-06-23,2.095473766096516,2.095473766096516,2.095473766096516,2.0680559579720894,2.0680559579720894,2.0680559579720894,2.1572330607161696,2.1572330607161696,2.1572330607161696,2.127728156189673,2.127728156189673,2.127728156189673
2019-06-30,1.4254559049522628,1.4254559049522628,1.4254559049522628,1.4959507151401896,1.4959507151401896,1.4959507151401896,1.423374711277972,1.423374711277972,1.423374711277972,1.5282712600216044,1.5282712600216044,1.5282712600216044
2019-07-07,1.4209383887779037,1.4209383887779037,1.4209383887779037,1.4577960946259545,1.4577960946259545,1.4577960946259545,1.4709060241790983,1.4709060241790983,1.4709060241790983,1.4826242148390845,1.4826242148390845,1.4826242148390845
2019-07-14,1.5633613048509374,1.5633613048509374,1.5633613048509374,1.5541139003973417,1.5541139003973417,1.5541139003973417,1.4544798918312376,1.4544798918312376,1.4544798918312376,1.3854667279597461,1.3854667279597461,1.3854667279597461
2019-07-21,1.1476207178793827,1.1476207178793827,1.1476207178793827,1.068358276848141,1.068358276848141,1.068358276848141,1.1746323867979187,1.1746323867979187,1.1746323867979187,1.0577072275788038,1.0577072275788038,1.0577072275788038
2019-07-28,1.1602773979309895,1.1602773979309895,1.1602773979309895,1.2541059339336695,1.2541059339336695,1.2541059339336695,1.2773926604652175,1.2773926604652175,1.2773926604652175,1.2464593205940753,1.2464593205940753,1.2464593205940753
2019-08-04,1.7726091446400947,1.7726091446400947,1.7726091446400947,1.765802439528109,1.765802439528109,1.765802439528109,1.8169158586645513,1.8169158586645513,1.8169158586645513,1.7711480774779904,1.7711480774779904,1.7711480774779904
2019-08-11,1.682978873234137,1.682978873234137,1.682978873234137,1.6421459690811402,1.6421459690811402,1.6421459690811402,1.6490867248529375,1.6490867248529375,1.6490867248529375,1.6995694698743267,1.6995694698743267,1.6995694698743267
2019-08-18,1.3691756431034359,1.3691756431034359,1.3691756431034359,1.599959761607592,1.599959761607592,1.599959761607592,1.4310177888095745,1.4310177888095745,1.4310177888095745,1.6566933955313472,1.6566933955313472,1.6566933955313472
2019-08-25,1.5224599894226778,1.5224599894226778,1.5224599894226778,1.494456562771489,1.494456562771489,1.494456562771489,1.4788530230907755,1.4788530230907755,1.4788530230907755,1.4044322050064029,1.4044322050064029,1.4044322050064029
2019-09-01,1.296115973517962,1.296115973517962,1.296115973517962,1.185979967133611,1.185979967133611,1.185979967133611,1.1157957526374185,1.1157957526374185,1.1157957526374185,0.9606849392115674,0.9606849392115674,0.9606849392115674
2019-09-08,0.8378171562881972,0.8378171562881972,0.8378171562881972,0.7150125631799616,0.7150125631799616,0.7150125631799616,0.6785776157778686,0.6785776157778686,0.6785776157778686,0.5342131264128968,0.5342131264128968,0.5342131264128968
2019-09-15,0.6905008777516247,0.6905008777516247,0.6905008777516247,0.7894874631215739,0.7894874631215739,0.7894874631215739,0.839964221090353,0.839964221090353,0.839964221090353,0.9672213185998249,0.9672213185998249,0.9672213185998249
2019-09-22,0.31710690077137493,0.31710690077137493,0.31710690077137493,0.4028956219197006,0.4028956219197006,0.4028956219197006,0.44557686391700024,0.44557686391700024,0.44557686391700024,0.4538909669746411,0.4538909669746411,0.4538909669746411
2019-09-29,0.4606111198492176,0.4606111198492176,0.4606111198492176,0.4260107063986785,0.4260107063986785,0.4260107063986785,0.5643461678021822,0.5643461678021822,0.5643461678021822,0.5303198744765896,0.5303198744765896,0.5303198744765896
2019-10-06,-0.09528838776675631,-0.09528838776675631,-0.09528838776675631,-0.27407430353873025,-0.27407430353873025,-0.27407430353873025,-0.19716191694091906,-0.19716191694091906,-0.19716191694091906,-0.07932513665096004,-0.07932513665096004,-0.07932513665096004
2019-10-13,-0.05722746616965548,-0.05722746616965548,-0.05722746616965548,-0.2534668396854282,-0.2534668396854282,-0.2534668396854282,0.11075085997674027,0.11075085997674027,0.11075085997674027,-0.1021289922079129,-0.1021289922079129,-0.1021289922079129
2019-10-20,0.6857215997323899,0.6857215997323899,0.6857215997323899,0.3239410935971695,0.3239410935971695,0.3239410935971695,0.41267708023311467,0.41267708023311467,0.41267708023311467,0.2195054515701842,0.2195054515701842,0.2195054515701842
2019-10-27,0.3051920809588742,0.3051920809588742,0.3051920809588742,0.2065370750791821,0.2065370750791821,0.2065370750791821,0.8269863814332921,0.8269863814332921,0.8269863814332921,0.4944907823471994,0.4944907823471994,0.4944907823471994
2019-11-03,-2.3249300142945826,-2.3249300142945826,-2.3249300142945826,-2.223859800045047,-2.223859800045047,-2.223859800045047,-2.335635518846265,-2.335635518846265,-2.335635518846265,-2.327971108532397,-2.327971108532397,-2.327971108532397
2019-11-10,-1.6948869795770105,-1.6948869795770105,-1.6948869795770105,-1.7081668848572806,-1.7081668848572806,-1.7081668848572806,-1.5691518632952952,-1.5691518632952952,-1.5691518632952952,-1.5241890552087387,-1.5241890552087387,-1.5241890552087387
2019-11-17,-1.2734868726549746,-1.2734868726549746,-1.2734868726549746,-1.416472748993691,-1.416472748993691,-1.416472748993691,-1.443753711952411,-1.443753711952411,-1.443753711952411,-1.4999204355130287,-1.4999204355130287,-1.4999204355130287
2019-11-24,-1.5993110587809347,-1.5993110587809347,-1.5993110587809347,-1.3694797957571174,-1.3694797957571174,-1.3694797957571174,-1.5167803117394842,-1.5167803117394842,-1.5167803117394842,-1.256612710182607,-1.256612710182607,-1.256612710182607
2019-12-01,-1.1304767332530437,-1.1304767332530437,-1.1304767332530437,-1.312459911367304,-1.312459911367304,-1.312459911367304,-1.147231236352423,-1.147231236352423,-1.147231236352423,-1.1692194905612718,-1.1692194905612718,-1.1692194905612718
2019-12-08,-0.6280421744039942,-0.6280421744039942,-0.6280421744039942,-0.5414057212837304,-0.5414057212837304,-0.5414057212837304,-0.7210274758230134,-0.7210274758230134,-0.7210274758230134,-0.41687060274029253,-0.41687060274029253,-0.41687060274029253
2019-12-15,-0.09944216519477797,-0.09944216519477797,-0.09944216519477797,-0.2785692078436007,-0.2785692078436007,-0.2785692078436007,-0.07468277108501475,-0.07468277108501475,-0.07468277108501475,-0.06341176330022202,-0.06341176330022202,-0.06341176330022202
2019-12-22,1.2974350393485798,1.2974350393485798,1.2974350393485798,1.3286991339578254,1.3286991339578254,1.3286991339578254,1.535326570414473,1.535326570414473,1.535326570414473,1.3434495956447317,1.3434495956447317,1.3434495956447317
2019-12-29,2.2332663705279336,2.2332663705279336,2.2332663705279336,2.300594822769383,2.300594822769383,2.300594822769383,2.3118561195517575,2.3118561195517575,2.3118561195517575,2.306332774010883,2.306332774010883,2.306332774010883
