Date,Fidelity Low Volatility_Open_average,Fidelity Low Volatility_Open_max,Fidelity Low Volatility_Open_min,Fidelity Low Volatility_High_average,Fidelity Low Volatility_High_max,Fidelity Low Volatility_High_min,Fidelity Low Volatility_Low_average,Fidelity Low Volatility_Low_max,Fidelity Low Volatility_Low_min,Fidelity Low Volatility_Close_average,Fidelity Low Volatility_Close_max,Fidelity Low Volatility_Close_min
2018-04-08,-0.4640115202719452,-0.4640115202719452,-0.4640115202719452,-0.4951074464139494,-0.4951074464139494,-0.4951074464139494,-0.15221917229279652,-0.15221917229279652,-0.15221917229279652,-0.2766715478448107,-0.2766715478448107,-0.2766715478448107
2018-04-15,-0.25425749570741707,-0.25425749570741707,-0.25425749570741707,-0.5560004733985406,-0.5560004733985406,-0.5560004733985406,-0.2368635276181842,-0.2368635276181842,-0.2368635276181842,-0.3170162988404504,-0.3170162988404504,-0.3170162988404504
2018-04-22,-0.3056487058663704,-0.3056487058663704,-0.3056487058663704,-0.44272515309035215,-0.44272515309035215,-0.44272515309035215,-0.10641850688736394,-0.10641850688736394,-0.10641850688736394,-0.4100716922116764,-0.4100716922116764,-0.4100716922116764
2018-04-29,-0.06727459233033187,-0.06727459233033187,-0.06727459233033187,-0.3824437778239442,-0.3824437778239442,-0.3824437778239442,0.09098295518223273,0.09098295518223273,0.09098295518223273,-0.13590982197508486,-0.13590982197508486,-0.13590982197508486
2018-05-06,0.9535330583898655,0.9535330583898655,0.9535330583898655,0.6889838306004638,0.6889838306004638,0.6889838306004638,0.8876898546844068,0.8876898546844068,0.8876898546844068,0.6742741800766608,0.6742741800766608,0.6742741800766608
2018-05-13,0.7028724012949192,0.7028724012949192,0.7028724012949192,0.7473200938909204,0.7473200938909204,0.7473200938909204,0.8715423816119509,0.8715423816119509,0.8715423816119509,0.9516042930981745,0.9516042930981745,0.9516042930981745
2018-05-20,0.7026186847477153,0.7026186847477153,0.7026186847477153,0.7321902432722592,0.7321902432722592,0.7321902432722592,0.880512934045832,0.880512934045832,0.880512934045832,0.865233131004854,0.865233131004854,0.865233131004854
2018-05-27,1.3693125489794888,1.3693125489794888,1.3693125489794888,1.2948473340529578,1.2948473340529578,1.2948473340529578,1.3418348320418738,1.3418348320418738,1.3418348320418738,1.3393396088799412,1.3393396088799412,1.3393396088799412
2018-06-03,1.994047543379515,1.994047543379515,1.994047543379515,2.1076751125907003,2.1076751125907003,2.1076751125907003,1.8560386775998412,1.8560386775998412,1.8560386775998412,1.906390826951047,1.906390826951047,1.906390826951047
2018-06-10,1.1910536784250552,1.1910536784250552,1.1910536784250552,1.2740150198906335,1.2740150198906335,1.2740150198906335,1.1451029815612233,1.1451029815612233,1.1451029815612233,1.2656303934713191,1.2656303934713191,1.2656303934713191
2018-06-17,0.780481465082969,0.780481465082969,0.780481465082969,0.6497271243346061,0.6497271243346061,0.6497271243346061,0.312027354212114,0.312027354212114,0.312027354212114,0.49523258815787286,0.49523258815787286,0.49523258815787286
2018-06-24,-0.026970577662972388,-0.026970577662972388,-0.026970577662972388,0.22647919291236265,0.22647919291236265,0.22647919291236265,0.1457602316725065,0.1457602316725065,0.1457602316725065,0.39307322204920325,0.39307322204920325,0.39307322204920325
2018-07-01,1.4585406147125215,1.4585406147125215,1.4585406147125215,1.3892034029954927,1.3892034029954927,1.3892034029954927,1.416102280802202,1.416102280802202,1.416102280802202,1.3643439572941396,1.3643439572941396,1.3643439572941396
2018-07-08,1.8391538085761343,1.8391538085761343,1.8391538085761343,1.783401066677402,1.783401066677402,1.783401066677402,1.6862336042986434,1.6862336042986434,1.6862336042986434,1.631561417890679,1.631561417890679,1.631561417890679
