Date,Cambria Foreign Shareholder YieldEtf_Open_average,Cambria Foreign Shareholder YieldEtf_Open_max,Cambria Foreign Shareholder YieldEtf_Open_min,Cambria Foreign Shareholder YieldEtf_High_average,Cambria Foreign Shareholder YieldEtf_High_max,Cambria Foreign Shareholder YieldEtf_High_min,Cambria Foreign Shareholder YieldEtf_Low_average,Cambria Foreign Shareholder YieldEtf_Low_max,Cambria Foreign Shareholder YieldEtf_Low_min,Cambria Foreign Shareholder YieldEtf_Close_average,Cambria Foreign Shareholder YieldEtf_Close_max,Cambria Foreign Shareholder YieldEtf_Close_min
2018-05-27,0.0024634184793656203,0.0024634184793656203,0.0024634184793656203,-0.15539630783525588,-0.15539630783525588,-0.15539630783525588,-0.07132074642634109,-0.07132074642634109,-0.07132074642634109,-0.2732588179293241,-0.2732588179293241,-0.2732588179293241
2018-06-03,0.27547725712344184,0.27547725712344184,0.27547725712344184,0.2882324893363137,0.2882324893363137,0.2882324893363137,0.43033439995270817,0.43033439995270817,0.43033439995270817,0.4283217904516766,0.4283217904516766,0.4283217904516766
2018-06-10,-0.2583330765111041,-0.2583330765111041,-0.2583330765111041,-0.28383502446934217,-0.28383502446934217,-0.28383502446934217,-0.015405829287231915,-0.015405829287231915,-0.015405829287231915,-0.09161485841935949,-0.09161485841935949,-0.09161485841935949
2018-06-17,-0.4721705029105154,-0.4721705029105154,-0.4721705029105154,-0.42932988221298723,-0.42932988221298723,-0.42932988221298723,-0.18086511904614647,-0.18086511904614647,-0.18086511904614647,-0.3565773310555053,-0.3565773310555053,-0.3565773310555053
2018-06-24,-2.452782825062165,-2.452782825062165,-2.452782825062165,-2.1974435007208832,-2.1974435007208832,-2.1974435007208832,-2.3276779854463348,-2.3276779854463348,-2.3276779854463348,-2.3506348836648456,-2.3506348836648456,-2.3506348836648456
2018-07-01,-1.8703162979789725,-1.8703162979789725,-1.8703162979789725,-1.8351890622896228,-1.8351890622896228,-1.8351890622896228,-1.8637224560443368,-1.8637224560443368,-1.8637224560443368,-1.5404193856951456,-1.5404193856951456,-1.5404193856951456
2018-07-08,-1.6596737556320544,-1.6596737556320544,-1.6596737556320544,-1.809738186472665,-1.809738186472665,-1.809738186472665,-1.489852765267437,-1.489852765267437,-1.489852765267437,-1.4619914785548698,-1.4619914785548698,-1.4619914785548698
2018-07-15,-1.7158702464799833,-1.7158702464799833,-1.7158702464799833,-1.5775406208233265,-1.5775406208233265,-1.5775406208233265,-1.4771431528579557,-1.4771431528579557,-1.4771431528579557,-1.3088459373879433,-1.3088459373879433,-1.3088459373879433
2018-07-22,-0.6974607487625284,-0.6974607487625284,-0.6974607487625284,-0.5116181638188559,-0.5116181638188559,-0.5116181638188559,-0.5168784552846527,-0.5168784552846527,-0.5168784552846527,-0.31910069787809886,-0.31910069787809886,-0.31910069787809886
2018-07-29,-0.6044094561827982,-0.6044094561827982,-0.6044094561827982,-0.7894752799770183,-0.7894752799770183,-0.7894752799770183,-0.44735158627931704,-0.44735158627931704,-0.44735158627931704,-0.5949677893445979,-0.5949677893445979,-0.5949677893445979
2018-08-05,-1.7137877552002048,-1.7137877552002048,-1.7137877552002048,-0.8458983757507864,-0.8458983757507864,-0.8458983757507864,-1.6392292202295666,-1.6392292202295666,-1.6392292202295666,-1.6638010059498132,-1.6638010059498132,-1.6638010059498132
2018-08-12,-1.822164014050352,-1.822164014050352,-1.822164014050352,-1.8392380127402679,-1.8392380127402679,-1.8392380127402679,-1.7170086820140325,-1.7170086820140325,-1.7170086820140325,-1.5334214823092422,-1.5334214823092422,-1.5334214823092422
2018-08-19,-0.897907183360207,-0.897907183360207,-0.897907183360207,-1.1968631530019236,-1.1968631530019236,-1.1968631530019236,-0.9882171005763289,-0.9882171005763289,-0.9882171005763289,-1.0941262580889188,-1.0941262580889188,-1.0941262580889188
2018-08-26,-0.712304244163415,-0.712304244163415,-0.712304244163415,-0.974067014832267,-0.974067014832267,-0.974067014832267,-1.1951224136094742,-1.1951224136094742,-1.1951224136094742,-1.051263980480987,-1.051263980480987,-1.051263980480987
2018-09-02,-1.6419868257450831,-1.6419868257450831,-1.6419868257450831,-1.9059354402549105,-1.9059354402549105,-1.9059354402549105,-1.5875485828691043,-1.5875485828691043,-1.5875485828691043,-1.6950137806805592,-1.6950137806805592,-1.6950137806805592
2018-09-09,-1.070744324130574,-1.070744324130574,-1.070744324130574,-1.0501897118069863,-1.0501897118069863,-1.0501897118069863,-1.0197182242076854,-1.0197182242076854,-1.0197182242076854,-0.9867711224879114,-0.9867711224879114,-0.9867711224879114
