Date,Schwab Emerging Markets Equity_Open_average,Schwab Emerging Markets Equity_Open_max,Schwab Emerging Markets Equity_Open_min,Schwab Emerging Markets Equity_High_average,Schwab Emerging Markets Equity_High_max,Schwab Emerging Markets Equity_High_min,Schwab Emerging Markets Equity_Low_average,Schwab Emerging Markets Equity_Low_max,Schwab Emerging Markets Equity_Low_min,Schwab Emerging Markets Equity_Close_average,Schwab Emerging Markets Equity_Close_max,Schwab Emerging Markets Equity_Close_min
2018-04-08,-1.0809074305375892,-1.0809074305375892,-1.0809074305375892,-1.27445787036922,-1.27445787036922,-1.27445787036922,-0.8469419348006342,-0.8469419348006342,-0.8469419348006342,-0.9106967437200785,-0.9106967437200785,-0.9106967437200785
2018-04-15,-1.237455523228531,-1.237455523228531,-1.237455523228531,-1.4012356772675778,-1.4012356772675778,-1.4012356772675778,-1.1287006261955057,-1.1287006261955057,-1.1287006261955057,-1.2885155653067843,-1.2885155653067843,-1.2885155653067843
2018-04-22,-1.0725031106848961,-1.0725031106848961,-1.0725031106848961,-1.2252310117860987,-1.2252310117860987,-1.2252310117860987,-1.062620400518346,-1.062620400518346,-1.062620400518346,-1.2561139802068537,-1.2561139802068537,-1.2561139802068537
2018-04-29,-1.7070847258727344,-1.7070847258727344,-1.7070847258727344,-1.707479413650636,-1.707479413650636,-1.707479413650636,-1.531716009042616,-1.531716009042616,-1.531716009042616,-1.568755579883721,-1.568755579883721,-1.568755579883721
2018-05-06,-0.5528808143722184,-0.5528808143722184,-0.5528808143722184,-0.5800459089892994,-0.5800459089892994,-0.5800459089892994,-0.3898216597318799,-0.3898216597318799,-0.3898216597318799,-0.5390068049634095,-0.5390068049634095,-0.5390068049634095
2018-05-13,-1.297386765899126,-1.297386765899126,-1.297386765899126,-1.3337908762484425,-1.3337908762484425,-1.3337908762484425,-1.2262028000837133,-1.2262028000837133,-1.2262028000837133,-1.1848852939667311,-1.1848852939667311,-1.1848852939667311
2018-05-20,-1.4172827952147398,-1.4172827952147398,-1.4172827952147398,-1.370586386182592,-1.370586386182592,-1.370586386182592,-1.2326459083989316,-1.2326459083989316,-1.2326459083989316,-1.179997169072169,-1.179997169072169,-1.179997169072169
2018-05-27,-0.876730243414793,-0.876730243414793,-0.876730243414793,-0.9005148890103117,-0.9005148890103117,-0.9005148890103117,-0.7062256428404164,-0.7062256428404164,-0.7062256428404164,-0.7084722883788369,-0.7084722883788369,-0.7084722883788369
2018-06-03,-1.18723549177072,-1.18723549177072,-1.18723549177072,-1.2058714833063218,-1.2058714833063218,-1.2058714833063218,-1.1304329554580896,-1.1304329554580896,-1.1304329554580896,-1.1387499090598208,-1.1387499090598208,-1.1387499090598208
2018-06-10,-2.2253645749186344,-2.2253645749186344,-2.2253645749186344,-2.1397134678541607,-2.1397134678541607,-2.1397134678541607,-2.4500122744103923,-2.4500122744103923,-2.4500122744103923,-2.1096583851806727,-2.1096583851806727,-2.1096583851806727
