Date,FlexShares International Quality Dividend Defensiv_Open_average,FlexShares International Quality Dividend Defensiv_Open_max,FlexShares International Quality Dividend Defensiv_Open_min,FlexShares International Quality Dividend Defensiv_High_average,FlexShares International Quality Dividend Defensiv_High_max,FlexShares International Quality Dividend Defensiv_High_min,FlexShares International Quality Dividend Defensiv_Low_average,FlexShares International Quality Dividend Defensiv_Low_max,FlexShares International Quality Dividend Defensiv_Low_min,FlexShares International Quality Dividend Defensiv_Close_average,FlexShares International Quality Dividend Defensiv_Close_max,FlexShares International Quality Dividend Defensiv_Close_min
2018-07-22,-0.10923713596561804,-0.10923713596561804,-0.10923713596561804,-0.05833633861607022,-0.05833633861607022,-0.05833633861607022,-0.19487355798306794,-0.19487355798306794,-0.19487355798306794,-0.01567506662659132,-0.01567506662659132,-0.01567506662659132
2018-07-29,-0.5208952583360916,-0.5208952583360916,-0.5208952583360916,-0.5777410296183475,-0.5777410296183475,-0.5777410296183475,-0.5160818923632093,-0.5160818923632093,-0.5160818923632093,-0.5309482159777738,-0.5309482159777738,-0.5309482159777738
2018-08-05,-1.1664373671254777,-1.1664373671254777,-1.1664373671254777,-1.2154351793922258,-1.2154351793922258,-1.2154351793922258,-1.2662692217074156,-1.2662692217074156,-1.2662692217074156,-1.271074585319222,-1.271074585319222,-1.271074585319222
2018-08-12,-1.2114452492216108,-1.2114452492216108,-1.2114452492216108,-1.068438578926849,-1.068438578926849,-1.068438578926849,-1.0652014961998637,-1.0652014961998637,-1.0652014961998637,-0.9902556273831316,-0.9902556273831316,-0.9902556273831316
2018-08-19,-0.1617153092223228,-0.1617153092223228,-0.1617153092223228,-0.2090871213682927,-0.2090871213682927,-0.2090871213682927,-0.03825366977884383,-0.03825366977884383,-0.03825366977884383,-0.10796557275980759,-0.10796557275980759,-0.10796557275980759
2018-08-26,-0.8563330035480694,-0.8563330035480694,-0.8563330035480694,-0.8032305659858173,-0.8032305659858173,-0.8032305659858173,-0.7086447071870415,-0.7086447071870415,-0.7086447071870415,-0.6898028766085865,-0.6898028766085865,-0.6898028766085865
2018-09-02,-1.8422086409180904,-1.8422086409180904,-1.8422086409180904,-1.8389443518878652,-1.8389443518878652,-1.8389443518878652,-1.8553002168102506,-1.8553002168102506,-1.8553002168102506,-1.8405976242260775,-1.8405976242260775,-1.8405976242260775
2018-09-09,-0.8826498953917655,-0.8826498953917655,-0.8826498953917655,-0.7357720271782068,-0.7357720271782068,-0.7357720271782068,-0.8573791300752222,-0.8573791300752222,-0.8573791300752222,-0.923210263502678,-0.923210263502678,-0.923210263502678
2018-09-16,-0.30543309636695193,-0.30543309636695193,-0.30543309636695193,-0.39590666203024305,-0.39590666203024305,-0.39590666203024305,-0.17886963874633854,-0.17886963874633854,-0.17886963874633854,-0.26033309695804563,-0.26033309695804563,-0.26033309695804563
2018-09-23,-0.5047603395423821,-0.5047603395423821,-0.5047603395423821,-0.4921878044131254,-0.4921878044131254,-0.4921878044131254,-0.389217978103754,-0.389217978103754,-0.389217978103754,-0.48242293472155645,-0.48242293472155645,-0.48242293472155645
2018-09-30,-2.007612888742081,-2.007612888742081,-2.007612888742081,-2.066420323731631,-2.066420323731631,-2.066420323731631,-1.9752299061671017,-1.9752299061671017,-1.9752299061671017,-1.9266939883760759,-1.9266939883760759,-1.9266939883760759
2018-10-07,-2.164879195355327,-2.164879195355327,-2.164879195355327,-2.181024947733029,-2.181024947733029,-2.181024947733029,-2.2264125385637406,-2.2264125385637406,-2.2264125385637406,-2.1620310967788394,-2.1620310967788394,-2.1620310967788394
2018-10-14,-1.6866041243645613,-1.6866041243645613,-1.6866041243645613,-1.6860860509861937,-1.6860860509861937,-1.6860860509861937,-1.8005788035287058,-1.8005788035287058,-1.8005788035287058,-1.6974320298932546,-1.6974320298932546,-1.6974320298932546
2018-10-21,-2.20978593376833,-2.20978593376833,-2.20978593376833,-2.165862867810742,-2.165862867810742,-2.165862867810742,-2.3744363175591174,-2.3744363175591174,-2.3744363175591174,-2.35538317094918,-2.35538317094918,-2.35538317094918
2018-10-28,-0.9750355437942865,-0.9750355437942865,-0.9750355437942865,-1.0111884096405193,-1.0111884096405193,-1.0111884096405193,-0.8457985641025981,-0.8457985641025981,-0.8457985641025981,-0.8897420686749349,-0.8897420686749349,-0.8897420686749349
2018-11-04,-1.2613237526720973,-1.2613237526720973,-1.2613237526720973,-1.2827374640909877,-1.2827374640909877,-1.2827374640909877,-1.2552777561898214,-1.2552777561898214,-1.2552777561898214,-1.2897132417941604,-1.2897132417941604,-1.2897132417941604
2018-11-11,-0.9852751479693799,-0.9852751479693799,-0.9852751479693799,-1.0040497883193393,-1.0040497883193393,-1.0040497883193393,-0.8866851548507944,-0.8866851548507944,-0.8866851548507944,-0.8722337920166394,-0.8722337920166394,-0.8722337920166394
2018-11-18,-0.921029240802188,-0.921029240802188,-0.921029240802188,-0.8622134119115827,-0.8622134119115827,-0.8622134119115827,-0.7980570298968221,-0.7980570298968221,-0.7980570298968221,-0.7852951670894109,-0.7852951670894109,-0.7852951670894109
2018-11-25,-0.27817435858612355,-0.27817435858612355,-0.27817435858612355,-0.31079044368777076,-0.31079044368777076,-0.31079044368777076,-0.26059889787732765,-0.26059889787732765,-0.26059889787732765,-0.23962423586350576,-0.23962423586350576,-0.23962423586350576
2018-12-02,-1.6655650908123452,-1.6655650908123452,-1.6655650908123452,-1.3855267671131086,-1.3855267671131086,-1.3855267671131086,-1.5196002389641765,-1.5196002389641765,-1.5196002389641765,-1.2634198239368635,-1.2634198239368635,-1.2634198239368635
2018-12-09,-1.2226689299294249,-1.2226689299294249,-1.2226689299294249,-1.1369728300091209,-1.1369728300091209,-1.1369728300091209,-1.1986356008354309,-1.1986356008354309,-1.1986356008354309,-1.3164820327317288,-1.3164820327317288,-1.3164820327317288
2018-12-16,-1.9019893919346589,-1.9019893919346589,-1.9019893919346589,-2.0517973065981834,-2.0517973065981834,-2.0517973065981834,-1.8595208357408042,-1.8595208357408042,-1.8595208357408042,-1.92980949583331,-1.92980949583331,-1.92980949583331
2018-12-23,-1.3310039811904901,-1.3310039811904901,-1.3310039811904901,-1.4194358018968007,-1.4194358018968007,-1.4194358018968007,-1.2271806801687783,-1.2271806801687783,-1.2271806801687783,-1.200970208847959,-1.200970208847959,-1.200970208847959
2018-12-30,-0.5987219596113756,-0.5987219596113756,-0.5987219596113756,-0.7165096850243075,-0.7165096850243075,-0.7165096850243075,-0.4047974880826657,-0.4047974880826657,-0.4047974880826657,-0.5185909150829696,-0.5185909150829696,-0.5185909150829696
2019-01-06,0.05007065970617489,0.05007065970617489,0.05007065970617489,0.032943373710853124,0.032943373710853124,0.032943373710853124,0.21161465180439668,0.21161465180439668,0.21161465180439668,0.11981349811181319,0.11981349811181319,0.11981349811181319
2019-01-13,0.9761779780729061,0.9761779780729061,0.9761779780729061,0.9259242006533408,0.9259242006533408,0.9259242006533408,1.0286717189164458,1.0286717189164458,1.0286717189164458,0.9898324163868735,0.9898324163868735,0.9898324163868735
2019-01-20,0.8087245425268381,0.8087245425268381,0.8087245425268381,0.7812507208432621,0.7812507208432621,0.7812507208432621,0.8240782110653502,0.8240782110653502,0.8240782110653502,0.882553546832171,0.882553546832171,0.882553546832171
2019-01-27,1.3899518738605807,1.3899518738605807,1.3899518738605807,1.4987998791308461,1.4987998791308461,1.4987998791308461,1.4308973984551352,1.4308973984551352,1.4308973984551352,1.539101489645514,1.539101489645514,1.539101489645514
2019-02-03,1.0659099972030481,1.0659099972030481,1.0659099972030481,1.0088187405853795,1.0088187405853795,1.0088187405853795,1.1042723486345285,1.1042723486345285,1.1042723486345285,1.0436555272024293,1.0436555272024293,1.0436555272024293
2019-02-10,1.2337290567902028,1.2337290567902028,1.2337290567902028,1.2815773320072497,1.2815773320072497,1.2815773320072497,1.2435331799519103,1.2435331799519103,1.2435331799519103,1.287829514658767,1.287829514658767,1.287829514658767
2019-02-17,1.4674726603763164,1.4674726603763164,1.4674726603763164,1.431700035422285,1.431700035422285,1.431700035422285,1.4110167995986176,1.4110167995986176,1.4110167995986176,1.3726680672935165,1.3726680672935165,1.3726680672935165
2019-02-24,1.213095263802803,1.213095263802803,1.213095263802803,1.1751108686189438,1.1751108686189438,1.1751108686189438,1.0818839585870612,1.0818839585870612,1.0818839585870612,1.1002904331847156,1.1002904331847156,1.1002904331847156
2019-03-03,0.7935282015124735,0.7935282015124735,0.7935282015124735,0.7811480250768476,0.7811480250768476,0.7811480250768476,0.8154220321764742,0.8154220321764742,0.8154220321764742,0.8098109094276359,0.8098109094276359,0.8098109094276359
2019-03-10,1.043788901482857,1.043788901482857,1.043788901482857,1.0914158750603218,1.0914158750603218,1.0914158750603218,1.0553934943806167,1.0553934943806167,1.0553934943806167,1.0961708791005027,1.0961708791005027,1.0961708791005027
2019-03-17,0.4128715842750187,0.4128715842750187,0.4128715842750187,0.4583872220612434,0.4583872220612434,0.4583872220612434,0.457224848031346,0.457224848031346,0.457224848031346,0.47211032181221213,0.47211032181221213,0.47211032181221213
2019-03-24,0.833804797948535,0.833804797948535,0.833804797948535,0.9269836637327181,0.9269836637327181,0.9269836637327181,0.8867786253238034,0.8867786253238034,0.8867786253238034,0.953651473137968,0.953651473137968,0.953651473137968
2019-03-31,1.1414155992124881,1.1414155992124881,1.1414155992124881,1.2088582947852333,1.2088582947852333,1.2088582947852333,1.1947150003665299,1.1947150003665299,1.1947150003665299,1.2033179824283242,1.2033179824283242,1.2033179824283242
2019-04-07,1.3924244397869479,1.3924244397869479,1.3924244397869479,1.2160822683085735,1.2160822683085735,1.2160822683085735,1.3548000163142058,1.3548000163142058,1.3548000163142058,1.2565788728597842,1.2565788728597842,1.2565788728597842
2019-04-14,0.8892024426610271,0.8892024426610271,0.8892024426610271,1.0856117744879028,1.0856117744879028,1.0856117744879028,0.957751970259144,0.957751970259144,0.957751970259144,1.0103316922450374,1.0103316922450374,1.0103316922450374
2019-04-21,0.07908141540042775,0.07908141540042775,0.07908141540042775,0.1682562155173424,0.1682562155173424,0.1682562155173424,0.1618031640000868,0.1618031640000868,0.1618031640000868,0.1460954260673076,0.1460954260673076,0.1460954260673076
2019-04-28,-1.1447976324634335,-1.1447976324634335,-1.1447976324634335,-0.7599954596322003,-0.7599954596322003,-0.7599954596322003,-1.0992349702974646,-1.0992349702974646,-1.0992349702974646,-0.792031878469899,-0.792031878469899,-0.792031878469899
2019-05-05,-2.690152983925466,-2.690152983925466,-2.690152983925466,-2.77476016510431,-2.77476016510431,-2.77476016510431,-2.7338187249394723,-2.7338187249394723,-2.7338187249394723,-2.8080448717819686,-2.8080448717819686,-2.8080448717819686
2019-05-12,-1.6558441488482716,-1.6558441488482716,-1.6558441488482716,-1.7291488673750492,-1.7291488673750492,-1.7291488673750492,-1.7195295095365204,-1.7195295095365204,-1.7195295095365204,-1.768496155963397,-1.768496155963397,-1.768496155963397
2019-05-19,-1.3944585238113807,-1.3944585238113807,-1.3944585238113807,-1.4043750182014714,-1.4043750182014714,-1.4043750182014714,-1.3567715849705078,-1.3567715849705078,-1.3567715849705078,-1.3169045171421152,-1.3169045171421152,-1.3169045171421152
2019-05-26,-1.3815795799792747,-1.3815795799792747,-1.3815795799792747,-1.4168427583925758,-1.4168427583925758,-1.4168427583925758,-1.3175191703715057,-1.3175191703715057,-1.3175191703715057,-1.354377678816591,-1.354377678816591,-1.354377678816591
2019-06-02,0.06017415595784564,0.06017415595784564,0.06017415595784564,-0.016390565200686272,-0.016390565200686272,-0.016390565200686272,-0.026515413071574415,-0.026515413071574415,-0.026515413071574415,-0.12874565003713076,-0.12874565003713076,-0.12874565003713076
2019-06-09,-0.2810881370415615,-0.2810881370415615,-0.2810881370415615,-0.37351791113133653,-0.37351791113133653,-0.37351791113133653,-0.4678278134504429,-0.4678278134504429,-0.4678278134504429,-0.4479125067395808,-0.4479125067395808,-0.4479125067395808
2019-06-16,-0.28010393784498716,-0.28010393784498716,-0.28010393784498716,-0.2713083611868193,-0.2713083611868193,-0.2713083611868193,-0.2604971060397165,-0.2604971060397165,-0.2604971060397165,-0.2939109774911327,-0.2939109774911327,-0.2939109774911327
2019-06-23,0.6014629395052677,0.6014629395052677,0.6014629395052677,0.476817878723059,0.476817878723059,0.476817878723059,0.27400191802013857,0.27400191802013857,0.27400191802013857,0.2927007390748861,0.2927007390748861,0.2927007390748861
2019-06-30,0.27718519625677956,0.27718519625677956,0.27718519625677956,0.2308124045624054,0.2308124045624054,0.2308124045624054,0.3024071993124444,0.3024071993124444,0.3024071993124444,0.2534196915125409,0.2534196915125409,0.2534196915125409
2019-07-07,0.49117050072714846,0.49117050072714846,0.49117050072714846,0.4679615059379013,0.4679615059379013,0.4679615059379013,0.6065361722151948,0.6065361722151948,0.6065361722151948,0.5346561286106989,0.5346561286106989,0.5346561286106989
2019-07-14,0.3542447627492919,0.3542447627492919,0.3542447627492919,0.24286836902087827,0.24286836902087827,0.24286836902087827,0.3606235330354799,0.3606235330354799,0.3606235330354799,0.27974194052951756,0.27974194052951756,0.27974194052951756
2019-07-21,-0.11561310190273158,-0.11561310190273158,-0.11561310190273158,-0.1920163014477355,-0.1920163014477355,-0.1920163014477355,-0.14630539533420567,-0.14630539533420567,-0.14630539533420567,-0.087406643856548,-0.087406643856548,-0.087406643856548
2019-07-28,-2.5572303796952984,-2.5572303796952984,-2.5572303796952984,-2.5529088637555106,-2.5529088637555106,-2.5529088637555106,-2.726853547009932,-2.726853547009932,-2.726853547009932,-2.6539334273552337,-2.6539334273552337,-2.6539334273552337
2019-08-04,-1.9745516558938754,-1.9745516558938754,-1.9745516558938754,-1.8791882909625042,-1.8791882909625042,-1.8791882909625042,-1.8471041774643937,-1.8471041774643937,-1.8471041774643937,-1.921527442777105,-1.921527442777105,-1.921527442777105
2019-08-11,-1.6916758192767394,-1.6916758192767394,-1.6916758192767394,-1.7161305600035874,-1.7161305600035874,-1.7161305600035874,-1.6256037835804835,-1.6256037835804835,-1.6256037835804835,-1.6634491829614408,-1.6634491829614408,-1.6634491829614408
2019-08-18,-1.3020476831558105,-1.3020476831558105,-1.3020476831558105,-1.3317609213928974,-1.3317609213928974,-1.3317609213928974,-1.356864504408017,-1.356864504408017,-1.356864504408017,-1.3816361925197902,-1.3816361925197902,-1.3816361925197902
2019-08-25,-0.8392005000543086,-0.8392005000543086,-0.8392005000543086,-0.8653961417948789,-0.8653961417948789,-0.8653961417948789,-0.8834106880915356,-0.8834106880915356,-0.8834106880915356,-0.7940420168129799,-0.7940420168129799,-0.7940420168129799
2019-09-01,0.058042063869259815,0.058042063869259815,0.058042063869259815,0.03435195825699061,0.03435195825699061,0.03435195825699061,0.08872195687388514,0.08872195687388514,0.08872195687388514,0.054355411425874585,0.054355411425874585,0.054355411425874585
2019-09-08,0.6124290404806794,0.6124290404806794,0.6124290404806794,0.6355112277543415,0.6355112277543415,0.6355112277543415,0.6051200137876938,0.6051200137876938,0.6051200137876938,0.6095571138472886,0.6095571138472886,0.6095571138472886
2019-09-15,-0.2460911438799639,-0.2460911438799639,-0.2460911438799639,-0.10796817796499797,-0.10796817796499797,-0.10796817796499797,-0.1300476224124203,-0.1300476224124203,-0.1300476224124203,-0.06879361166321346,-0.06879361166321346,-0.06879361166321346
2019-09-22,-0.29432797449472886,-0.29432797449472886,-0.29432797449472886,-0.2810947729606134,-0.2810947729606134,-0.2810947729606134,-0.20320650946247082,-0.20320650946247082,-0.20320650946247082,-0.2600834434935521,-0.2600834434935521,-0.2600834434935521
2019-09-29,-0.4675226897946888,-0.4675226897946888,-0.4675226897946888,-0.5095452388872957,-0.5095452388872957,-0.5095452388872957,-0.48982086068738884,-0.48982086068738884,-0.48982086068738884,-0.5308157396300243,-0.5308157396300243,-0.5308157396300243
2019-10-06,-0.036901934367254384,-0.036901934367254384,-0.036901934367254384,-0.07926858655705535,-0.07926858655705535,-0.07926858655705535,0.08926571902512946,0.08926571902512946,0.08926571902512946,0.028819617515083266,0.028819617515083266,0.028819617515083266
2019-10-13,1.2156707337855661,1.2156707337855661,1.2156707337855661,1.1706935791846436,1.1706935791846436,1.1706935791846436,1.1425237428465642,1.1425237428465642,1.1425237428465642,1.1258630469840734,1.1258630469840734,1.1258630469840734
2019-10-20,1.6369866152474384,1.6369866152474384,1.6369866152474384,1.6615934237471524,1.6615934237471524,1.6615934237471524,1.661110252509689,1.661110252509689,1.661110252509689,1.6593054622480616,1.6593054622480616,1.6593054622480616
2019-10-27,1.7614670894816271,1.7614670894816271,1.7614670894816271,1.7186628873870866,1.7186628873870866,1.7186628873870866,1.7288849293975765,1.7288849293975765,1.7288849293975765,1.6877907946919828,1.6877907946919828,1.6877907946919828
2019-11-03,1.2470080542891988,1.2470080542891988,1.2470080542891988,1.290733625208867,1.290733625208867,1.290733625208867,1.3026755191204353,1.3026755191204353,1.3026755191204353,1.3388574595846483,1.3388574595846483,1.3388574595846483
2019-11-10,1.1879522136632912,1.1879522136632912,1.1879522136632912,1.1699085641195204,1.1699085641195204,1.1699085641195204,1.223967217554633,1.223967217554633,1.223967217554633,1.1883734931789693,1.1883734931789693,1.1883734931789693
2019-11-17,1.1336977614472992,1.1336977614472992,1.1336977614472992,1.1389872078769778,1.1389872078769778,1.1389872078769778,1.1706469782621356,1.1706469782621356,1.1706469782621356,1.203980378970232,1.203980378970232,1.203980378970232
2019-11-24,0.5619901433854901,0.5619901433854901,0.5619901433854901,0.5012017339956262,0.5012017339956262,0.5012017339956262,0.5007702826769523,0.5007702826769523,0.5007702826769523,0.5471994998454055,0.5471994998454055,0.5471994998454055
2019-12-01,1.0870220398194652,1.0870220398194652,1.0870220398194652,1.0371030766227478,1.0371030766227478,1.0371030766227478,0.9241005098980903,0.9241005098980903,0.9241005098980903,0.8731304873648746,0.8731304873648746,0.8731304873648746
2019-12-08,1.8805753252294053,1.8805753252294053,1.8805753252294053,1.9638240314080107,1.9638240314080107,1.9638240314080107,1.9250091414129735,1.9250091414129735,1.9250091414129735,1.9753150599727611,1.9753150599727611,1.9753150599727611
2019-12-15,1.4290050845647584,1.4290050845647584,1.4290050845647584,1.4087484227719054,1.4087484227719054,1.4087484227719054,1.457490075068728,1.457490075068728,1.457490075068728,1.4178475464490983,1.4178475464490983,1.4178475464490983
2019-12-22,1.6178923180938602,1.6178923180938602,1.6178923180938602,1.5492063188563574,1.5492063188563574,1.5492063188563574,1.389252418558833,1.389252418558833,1.389252418558833,1.3433579796998019,1.3433579796998019,1.3433579796998019
2019-12-29,1.3972713613833483,1.3972713613833483,1.3972713613833483,1.4178770978733028,1.4178770978733028,1.4178770978733028,1.466424689563192,1.466424689563192,1.466424689563192,1.4261611756200039,1.4261611756200039,1.4261611756200039
