Date,KraneShares CSI China InternetEtf_Open_average,KraneShares CSI China InternetEtf_Open_max,KraneShares CSI China InternetEtf_Open_min,KraneShares CSI China InternetEtf_High_average,KraneShares CSI China InternetEtf_High_max,KraneShares CSI China InternetEtf_High_min,KraneShares CSI China InternetEtf_Low_average,KraneShares CSI China InternetEtf_Low_max,KraneShares CSI China InternetEtf_Low_min,KraneShares CSI China InternetEtf_Close_average,KraneShares CSI China InternetEtf_Close_max,KraneShares CSI China InternetEtf_Close_min
2018-04-08,-0.7920198851927552,-0.7920198851927552,-0.7920198851927552,-1.0710268192016488,-1.0710268192016488,-1.0710268192016488,-1.0305765243676865,-1.0305765243676865,-1.0305765243676865,-1.2563886428259494,-1.2563886428259494,-1.2563886428259494
2018-04-15,-0.9844693756798385,-0.9844693756798385,-0.9844693756798385,-1.221379742121717,-1.221379742121717,-1.221379742121717,-0.8691292741572161,-0.8691292741572161,-0.8691292741572161,-1.0593261675099857,-1.0593261675099857,-1.0593261675099857
2018-04-22,-1.2226874998711315,-1.2226874998711315,-1.2226874998711315,-1.3919061913965725,-1.3919061913965725,-1.3919061913965725,-1.13713659907238,-1.13713659907238,-1.13713659907238,-1.1988673012900934,-1.1988673012900934,-1.1988673012900934
2018-04-29,-1.1293771707847515,-1.1293771707847515,-1.1293771707847515,-1.0060111975978734,-1.0060111975978734,-1.0060111975978734,-0.8738625513865812,-0.8738625513865812,-0.8738625513865812,-0.8270044264682496,-0.8270044264682496,-0.8270044264682496
2018-05-06,-0.010572074217685802,-0.010572074217685802,-0.010572074217685802,-0.2073758373217987,-0.2073758373217987,-0.2073758373217987,-0.09466048815204198,-0.09466048815204198,-0.09466048815204198,-0.22728055258553895,-0.22728055258553895,-0.22728055258553895
2018-05-13,-0.42910265108893714,-0.42910265108893714,-0.42910265108893714,-0.5540947208664204,-0.5540947208664204,-0.5540947208664204,-0.35766869392680695,-0.35766869392680695,-0.35766869392680695,-0.5640614210476782,-0.5640614210476782,-0.5640614210476782
2018-05-20,-0.3935556232547365,-0.3935556232547365,-0.3935556232547365,-0.5772260522411824,-0.5772260522411824,-0.5772260522411824,-0.21191642807293098,-0.21191642807293098,-0.21191642807293098,-0.40445983586125966,-0.40445983586125966,-0.40445983586125966
2018-05-27,0.1840137279258861,0.1840137279258861,0.1840137279258861,0.5420087431913096,0.5420087431913096,0.5420087431913096,0.41108539121788545,0.41108539121788545,0.41108539121788545,0.6457263314234553,0.6457263314234553,0.6457263314234553
2018-06-03,1.0749583519530335,1.0749583519530335,1.0749583519530335,1.3803483683713509,1.3803483683713509,1.3803483683713509,1.1493221281075978,1.1493221281075978,1.1493221281075978,1.4634983732495737,1.4634983732495737,1.4634983732495737
2018-06-10,2.112127789956498,2.112127789956498,2.112127789956498,1.9198035836154206,1.9198035836154206,1.9198035836154206,1.9715957047200807,1.9715957047200807,1.9715957047200807,2.03240880404855,2.03240880404855,2.03240880404855
2018-06-17,1.1480587976627286,1.1480587976627286,1.1480587976627286,0.8956532714854878,0.8956532714854878,0.8956532714854878,1.0093714168928103,1.0093714168928103,1.0093714168928103,0.8583694880443692,0.8583694880443692,0.8583694880443692
2018-06-24,-0.7348508368991286,-0.7348508368991286,-0.7348508368991286,-0.7222269949370594,-0.7222269949370594,-0.7222269949370594,-0.5869302625124402,-0.5869302625124402,-0.5869302625124402,-0.6087463747840245,-0.6087463747840245,-0.6087463747840245
2018-07-01,-1.2331896194491365,-1.2331896194491365,-1.2331896194491365,-0.8209490364386742,-0.8209490364386742,-0.8209490364386742,-0.9952656520588898,-0.9952656520588898,-0.9952656520588898,-0.6284775485595175,-0.6284775485595175,-0.6284775485595175
2018-07-08,-0.38337439471955814,-0.38337439471955814,-0.38337439471955814,-0.46309442843408133,-0.46309442843408133,-0.46309442843408133,-0.425559221766074,-0.425559221766074,-0.425559221766074,-0.6305221230509138,-0.6305221230509138,-0.6305221230509138
2018-07-15,-1.0129197332356035,-1.0129197332356035,-1.0129197332356035,-1.0385920287750223,-1.0385920287750223,-1.0385920287750223,-0.9188148306485119,-0.9188148306485119,-0.9188148306485119,-1.0278272700766515,-1.0278272700766515,-1.0278272700766515
2018-07-22,-0.7371851325796163,-0.7371851325796163,-0.7371851325796163,-0.9762234655910759,-0.9762234655910759,-0.9762234655910759,-1.3405617092175952,-1.3405617092175952,-1.3405617092175952,-1.2792170129495852,-1.2792170129495852,-1.2792170129495852
2018-07-29,-2.0884874707961303,-2.0884874707961303,-2.0884874707961303,-2.1415970512015847,-2.1415970512015847,-2.1415970512015847,-2.1708244794874583,-2.1708244794874583,-2.1708244794874583,-2.0798256703559486,-2.0798256703559486,-2.0798256703559486
