Date,PowerShares Global Clean Energy_etf_Open_average,PowerShares Global Clean Energy_etf_Open_max,PowerShares Global Clean Energy_etf_Open_min,PowerShares Global Clean Energy_etf_High_average,PowerShares Global Clean Energy_etf_High_max,PowerShares Global Clean Energy_etf_High_min,PowerShares Global Clean Energy_etf_Low_average,PowerShares Global Clean Energy_etf_Low_max,PowerShares Global Clean Energy_etf_Low_min,PowerShares Global Clean Energy_etf_Close_average,PowerShares Global Clean Energy_etf_Close_max,PowerShares Global Clean Energy_etf_Close_min
2018-04-08,0.004179983151709081,0.004179983151709081,0.004179983151709081,-0.3763977159518167,-0.3763977159518167,-0.3763977159518167,-0.08080225767226927,-0.08080225767226927,-0.08080225767226927,-0.4963109220367026,-0.4963109220367026,-0.4963109220367026
2018-04-15,-0.47945168927920045,-0.47945168927920045,-0.47945168927920045,-0.5817236661036101,-0.5817236661036101,-0.5817236661036101,-0.20661935727892475,-0.20661935727892475,-0.20661935727892475,-0.4103095222902739,-0.4103095222902739,-0.4103095222902739
2018-04-22,-0.04909188984348546,-0.04909188984348546,-0.04909188984348546,-0.5791291386343932,-0.5791291386343932,-0.5791291386343932,0.04594108027472844,0.04594108027472844,0.04594108027472844,-0.5135272936988865,-0.5135272936988865,-0.5135272936988865
2018-04-29,-0.8490913251433602,-0.8490913251433602,-0.8490913251433602,-1.027748717636398,-1.027748717636398,-1.027748717636398,-1.0134451322231866,-1.0134451322231866,-1.0134451322231866,-0.6987096179344982,-0.6987096179344982,-0.6987096179344982
2018-05-06,0.1391715599502901,0.1391715599502901,0.1391715599502901,-0.23145502494314313,-0.23145502494314313,-0.23145502494314313,0.7216424027201128,0.7216424027201128,0.7216424027201128,0.22564819596027105,0.22564819596027105,0.22564819596027105
2018-05-13,-0.2789122493789427,-0.2789122493789427,-0.2789122493789427,-0.8069432531886287,-0.8069432531886287,-0.8069432531886287,0.3210505279850896,0.3210505279850896,0.3210505279850896,-0.08639658990573795,-0.08639658990573795,-0.08639658990573795
2018-05-20,-0.3314231619455371,-0.3314231619455371,-0.3314231619455371,-1.137002737080824,-1.137002737080824,-1.137002737080824,0.05505861701236284,0.05505861701236284,0.05505861701236284,-0.560516208512465,-0.560516208512465,-0.560516208512465
2018-05-27,-0.8985011089822715,-0.8985011089822715,-0.8985011089822715,-0.5394409347199136,-0.5394409347199136,-0.5394409347199136,-0.4601888119350218,-0.4601888119350218,-0.4601888119350218,-0.5684898146382168,-0.5684898146382168,-0.5684898146382168
2018-06-03,-1.6254095451626491,-1.6254095451626491,-1.6254095451626491,-0.6176354371822343,-0.6176354371822343,-0.6176354371822343,-1.5367393545818893,-1.5367393545818893,-1.5367393545818893,-2.0921220308415696,-2.0921220308415696,-2.0921220308415696
2018-06-10,-1.9561224640445196,-1.9561224640445196,-1.9561224640445196,-1.8921859132140368,-1.8921859132140368,-1.8921859132140368,-1.987006744879288,-1.987006744879288,-1.987006744879288,-1.5113604558946456,-1.5113604558946456,-1.5113604558946456
2018-06-17,-2.2309624366686482,-2.2309624366686482,-2.2309624366686482,-2.79580543055779,-2.79580543055779,-2.79580543055779,-2.2186674004373033,-2.2186674004373033,-2.2186674004373033,-2.1402261602197066,-2.1402261602197066,-2.1402261602197066
2018-06-24,-2.446823939271238,-2.446823939271238,-2.446823939271238,-2.8519094578750277,-2.8519094578750277,-2.8519094578750277,-2.6016459251893287,-2.6016459251893287,-2.6016459251893287,-2.74424181578733,-2.74424181578733,-2.74424181578733
2018-07-01,-1.861812534550562,-1.861812534550562,-1.861812534550562,-1.9930696707331834,-1.9930696707331834,-1.9930696707331834,-1.761509136756622,-1.761509136756622,-1.761509136756622,-1.9018139855955842,-1.9018139855955842,-1.9018139855955842
2018-07-08,-1.411160899871571,-1.411160899871571,-1.411160899871571,-1.4855257528491372,-1.4855257528491372,-1.4855257528491372,-1.4516565223658462,-1.4516565223658462,-1.4516565223658462,-1.5748226656306508,-1.5748226656306508,-1.5748226656306508
2018-07-15,-1.0422220398272632,-1.0422220398272632,-1.0422220398272632,-1.2500027636685511,-1.2500027636685511,-1.2500027636685511,-0.8650857503728328,-0.8650857503728328,-0.8650857503728328,-1.1998043188444687,-1.1998043188444687,-1.1998043188444687
2018-07-22,-0.7294443704388618,-0.7294443704388618,-0.7294443704388618,-0.7739611389238584,-0.7739611389238584,-0.7739611389238584,-0.8394384949065385,-0.8394384949065385,-0.8394384949065385,-0.6577254925071039,-0.6577254925071039,-0.6577254925071039
