Date,iShares MSCI Russia CappedEtf_Open_average,iShares MSCI Russia CappedEtf_Open_max,iShares MSCI Russia CappedEtf_Open_min,iShares MSCI Russia CappedEtf_High_average,iShares MSCI Russia CappedEtf_High_max,iShares MSCI Russia CappedEtf_High_min,iShares MSCI Russia CappedEtf_Low_average,iShares MSCI Russia CappedEtf_Low_max,iShares MSCI Russia CappedEtf_Low_min,iShares MSCI Russia CappedEtf_Close_average,iShares MSCI Russia CappedEtf_Close_max,iShares MSCI Russia CappedEtf_Close_min
2018-05-27,-0.8446303717930765,-0.8446303717930765,-0.8446303717930765,-0.8801954100112271,-0.8801954100112271,-0.8801954100112271,-0.7096070763674439,-0.7096070763674439,-0.7096070763674439,-0.7770501957894304,-0.7770501957894304,-0.7770501957894304
2018-06-03,-0.9790836887867308,-0.9790836887867308,-0.9790836887867308,-1.1025670211327703,-1.1025670211327703,-1.1025670211327703,-1.1124979598113303,-1.1124979598113303,-1.1124979598113303,-1.0899517459861814,-1.0899517459861814,-1.0899517459861814
2018-06-10,-1.3523669328996883,-1.3523669328996883,-1.3523669328996883,-1.443394982558898,-1.443394982558898,-1.443394982558898,-1.4350972903788972,-1.4350972903788972,-1.4350972903788972,-1.5041317354213133,-1.5041317354213133,-1.5041317354213133
2018-06-17,-1.2366023776974993,-1.2366023776974993,-1.2366023776974993,-1.1567946313794915,-1.1567946313794915,-1.1567946313794915,-1.0944533124695612,-1.0944533124695612,-1.0944533124695612,-1.0496820225336483,-1.0496820225336483,-1.0496820225336483
2018-06-24,-0.7206467697351626,-0.7206467697351626,-0.7206467697351626,-0.6237349919982862,-0.6237349919982862,-0.6237349919982862,-0.584242690694387,-0.584242690694387,-0.584242690694387,-0.49902427680432593,-0.49902427680432593,-0.49902427680432593
2018-07-01,-0.16929638183116053,-0.16929638183116053,-0.16929638183116053,-0.058835060036621825,-0.058835060036621825,-0.058835060036621825,-0.07842940237068849,-0.07842940237068849,-0.07842940237068849,0.06530306123679303,0.06530306123679303,0.06530306123679303
2018-07-08,0.3458441884952913,0.3458441884952913,0.3458441884952913,0.30619419180690843,0.30619419180690843,0.30619419180690843,0.2311563837181343,0.2311563837181343,0.2311563837181343,0.27358309920992474,0.27358309920992474,0.27358309920992474
2018-07-15,-0.6871720508582063,-0.6871720508582063,-0.6871720508582063,-0.7255931947264447,-0.7255931947264447,-0.7255931947264447,-0.5628718527686654,-0.5628718527686654,-0.5628718527686654,-0.6033924359183997,-0.6033924359183997,-0.6033924359183997
2018-07-22,0.08875975364884292,0.08875975364884292,0.08875975364884292,0.018840690568270955,0.018840690568270955,0.018840690568270955,0.09680539479280634,0.09680539479280634,0.09680539479280634,0.04775720129583251,0.04775720129583251,0.04775720129583251
2018-07-29,0.029490117299006018,0.029490117299006018,0.029490117299006018,-0.08932502216984543,-0.08932502216984543,-0.08932502216984543,0.15951543427479495,0.15951543427479495,0.15951543427479495,-0.009725408172537949,-0.009725408172537949,-0.009725408172537949
2018-08-05,-1.8108106515814015,-1.8108106515814015,-1.8108106515814015,-1.89830010305718,-1.89830010305718,-1.89830010305718,-2.045354718694887,-2.045354718694887,-2.045354718694887,-2.0957301059704148,-2.0957301059704148,-2.0957301059704148
2018-08-12,-1.8616400539593314,-1.8616400539593314,-1.8616400539593314,-1.6813982018630114,-1.6813982018630114,-1.6813982018630114,-1.8485935776150877,-1.8485935776150877,-1.8485935776150877,-1.5468727685321193,-1.5468727685321193,-1.5468727685321193
2018-08-19,-1.8929635442586243,-1.8929635442586243,-1.8929635442586243,-1.6449769980850784,-1.6449769980850784,-1.6449769980850784,-1.6483747783970877,-1.6483747783970877,-1.6483747783970877,-1.4351097325071933,-1.4351097325071933,-1.4351097325071933
2018-08-26,-1.1926022052885459,-1.1926022052885459,-1.1926022052885459,-0.9992436099147635,-0.9992436099147635,-0.9992436099147635,-1.0412765418630903,-1.0412765418630903,-1.0412765418630903,-0.9267398216733728,-0.9267398216733728,-0.9267398216733728
2018-09-02,-1.806117812554778,-1.806117812554778,-1.806117812554778,-1.948548377296124,-1.948548377296124,-1.948548377296124,-1.839449399757446,-1.839449399757446,-1.839449399757446,-2.0479679045888255,-2.0479679045888255,-2.0479679045888255
2018-09-09,-0.6953976801420882,-0.6953976801420882,-0.6953976801420882,-0.7208710563376003,-0.7208710563376003,-0.7208710563376003,-0.6045506780866241,-0.6045506780866241,-0.6045506780866241,-0.753110668295391,-0.753110668295391,-0.753110668295391
2018-09-16,0.4265399776956045,0.4265399776956045,0.4265399776956045,0.4567608423523818,0.4567608423523818,0.4567608423523818,0.49638546496996017,0.49638546496996017,0.49638546496996017,0.5652401702525939,0.5652401702525939,0.5652401702525939
2018-09-23,1.4530926367113324,1.4530926367113324,1.4530926367113324,1.6083810238090068,1.6083810238090068,1.6083810238090068,1.5505034980101529,1.5505034980101529,1.5505034980101529,1.5452744938395764,1.5452744938395764,1.5452744938395764
2018-09-30,1.025800620205271,1.025800620205271,1.025800620205271,0.9031356307274698,0.9031356307274698,0.9031356307274698,0.9411550940836487,0.9411550940836487,0.9411550940836487,0.9249345058096204,0.9249345058096204,0.9249345058096204
2018-10-07,0.6588693028245118,0.6588693028245118,0.6588693028245118,0.6980980328338874,0.6980980328338874,0.6980980328338874,0.5461978302936489,0.5461978302936489,0.5461978302936489,0.7327913235355691,0.7327913235355691,0.7327913235355691
2018-10-14,0.48460609210974637,0.48460609210974637,0.48460609210974637,0.5026170726174906,0.5026170726174906,0.5026170726174906,0.4250919728895156,0.4250919728895156,0.4250919728895156,0.3471857230916416,0.3471857230916416,0.3471857230916416
2018-10-21,-0.3340752678480898,-0.3340752678480898,-0.3340752678480898,-0.3370483751700482,-0.3370483751700482,-0.3370483751700482,-0.34857014395569597,-0.34857014395569597,-0.34857014395569597,-0.34140882353845703,-0.34140882353845703,-0.34140882353845703
2018-10-28,0.6040579858134455,0.6040579858134455,0.6040579858134455,0.48307857863370773,0.48307857863370773,0.48307857863370773,0.5607788458129773,0.5607788458129773,0.5607788458129773,0.5323897823809094,0.5323897823809094,0.5323897823809094
2018-11-04,0.23137462499466904,0.23137462499466904,0.23137462499466904,0.12192556045968367,0.12192556045968367,0.12192556045968367,0.2337310995213397,0.2337310995213397,0.2337310995213397,0.1437357932912279,0.1437357932912279,0.1437357932912279
2018-11-11,0.5284087153638792,0.5284087153638792,0.5284087153638792,0.3756192042794029,0.3756192042794029,0.3756192042794029,0.4170380468219715,0.4170380468219715,0.4170380468219715,0.3716873841172586,0.3716873841172586,0.3716873841172586
2018-11-18,0.07522095040639336,0.07522095040639336,0.07522095040639336,-0.10325982283486594,-0.10325982283486594,-0.10325982283486594,0.020347300258778914,0.020347300258778914,0.020347300258778914,-0.11063471413401926,-0.11063471413401926,-0.11063471413401926
2018-11-25,0.26702508921086593,0.26702508921086593,0.26702508921086593,0.2304552108430265,0.2304552108430265,0.2304552108430265,0.28836499136265636,0.28836499136265636,0.28836499136265636,0.2072955818517391,0.2072955818517391,0.2072955818517391
2018-12-02,1.0901947875527846,1.0901947875527846,1.0901947875527846,1.1529948220235613,1.1529948220235613,1.1529948220235613,0.9864373015463882,0.9864373015463882,0.9864373015463882,0.8050294293012767,0.8050294293012767,0.8050294293012767
2018-12-09,0.24421182328231825,0.24421182328231825,0.24421182328231825,0.06885622625111264,0.06885622625111264,0.06885622625111264,0.13183544019765855,0.13183544019765855,0.13183544019765855,-0.06471151426358396,-0.06471151426358396,-0.06471151426358396
2018-12-16,-1.615780288382878,-1.615780288382878,-1.615780288382878,-1.7214709168857838,-1.7214709168857838,-1.7214709168857838,-1.736465223878332,-1.736465223878332,-1.736465223878332,-1.8007566255793024,-1.8007566255793024,-1.8007566255793024
2018-12-23,-1.6390087110929232,-1.6390087110929232,-1.6390087110929232,-1.6275542492823802,-1.6275542492823802,-1.6275542492823802,-1.6672244793173334,-1.6672244793173334,-1.6672244793173334,-1.6271258424369115,-1.6271258424369115,-1.6271258424369115
2018-12-30,-0.9032806608877674,-0.9032806608877674,-0.9032806608877674,-0.540209795997923,-0.540209795997923,-0.540209795997923,-0.7449891847387156,-0.7449891847387156,-0.7449891847387156,-0.4109843724342282,-0.4109843724342282,-0.4109843724342282
2019-01-06,0.015580002725679361,0.015580002725679361,0.015580002725679361,0.043953713827662284,0.043953713827662284,0.043953713827662284,0.13092626028771973,0.13092626028771973,0.13092626028771973,0.07609184212361346,0.07609184212361346,0.07609184212361346
2019-01-13,0.46070827986736107,0.46070827986736107,0.46070827986736107,0.5979725025151297,0.5979725025151297,0.5979725025151297,0.6244646406388816,0.6244646406388816,0.6244646406388816,0.6625468170038781,0.6625468170038781,0.6625468170038781
2019-01-20,0.8309208317480515,0.8309208317480515,0.8309208317480515,0.8072512256496192,0.8072512256496192,0.8072512256496192,0.9527972382498222,0.9527972382498222,0.9527972382498222,0.8270275745789787,0.8270275745789787,0.8270275745789787
2019-01-27,1.400229283287273,1.400229283287273,1.400229283287273,1.292522468674929,1.292522468674929,1.292522468674929,1.3759761057169988,1.3759761057169988,1.3759761057169988,1.2688074388970962,1.2688074388970962,1.2688074388970962
