Date,iShares Morningstar Large-Cap Growth_Open_average,iShares Morningstar Large-Cap Growth_Open_max,iShares Morningstar Large-Cap Growth_Open_min,iShares Morningstar Large-Cap Growth_High_average,iShares Morningstar Large-Cap Growth_High_max,iShares Morningstar Large-Cap Growth_High_min,iShares Morningstar Large-Cap Growth_Low_average,iShares Morningstar Large-Cap Growth_Low_max,iShares Morningstar Large-Cap Growth_Low_min,iShares Morningstar Large-Cap Growth_Close_average,iShares Morningstar Large-Cap Growth_Close_max,iShares Morningstar Large-Cap Growth_Close_min
2018-04-08,-0.31409324736664335,-0.31409324736664335,-0.31409324736664335,-0.5384562954055375,-0.5384562954055375,-0.5384562954055375,-0.0901245055864152,-0.0901245055864152,-0.0901245055864152,-0.18607211235876098,-0.18607211235876098,-0.18607211235876098
2018-04-15,0.14246087730674692,0.14246087730674692,0.14246087730674692,-0.06471002989851675,-0.06471002989851675,-0.06471002989851675,0.14810093766316867,0.14810093766316867,0.14810093766316867,-0.018093736032937804,-0.018093736032937804,-0.018093736032937804
2018-04-22,0.30703242080262755,0.30703242080262755,0.30703242080262755,0.16286390429371939,0.16286390429371939,0.16286390429371939,0.3125346771259568,0.3125346771259568,0.3125346771259568,0.12647090039246475,0.12647090039246475,0.12647090039246475
2018-04-29,0.4742707211325927,0.4742707211325927,0.4742707211325927,0.41008666523434895,0.41008666523434895,0.41008666523434895,0.6000276647403635,0.6000276647403635,0.6000276647403635,0.5133684248025561,0.5133684248025561,0.5133684248025561
2018-05-06,1.3823565248945366,1.3823565248945366,1.3823565248945366,1.396944231383113,1.396944231383113,1.396944231383113,1.317833124453249,1.317833124453249,1.317833124453249,1.2156824404535234,1.2156824404535234,1.2156824404535234
2018-05-13,1.080819400745812,1.080819400745812,1.080819400745812,0.9973363884905304,0.9973363884905304,0.9973363884905304,1.0703551761816437,1.0703551761816437,1.0703551761816437,1.029518324479521,1.029518324479521,1.029518324479521
2018-05-20,1.0143566919134959,1.0143566919134959,1.0143566919134959,1.0065848424694346,1.0065848424694346,1.0065848424694346,1.0844151622980955,1.0844151622980955,1.0844151622980955,0.9734616924167118,0.9734616924167118,0.9734616924167118
2018-05-27,1.469672017084055,1.469672017084055,1.469672017084055,1.641320416073115,1.641320416073115,1.641320416073115,1.4746043172420376,1.4746043172420376,1.4746043172420376,1.6106434993420802,1.6106434993420802,1.6106434993420802
2018-06-03,1.811900427401815,1.811900427401815,1.811900427401815,1.9187286338758704,1.9187286338758704,1.9187286338758704,1.7533175670651633,1.7533175670651633,1.7533175670651633,1.7781568650184012,1.7781568650184012,1.7781568650184012
2018-06-10,1.639781114487193,1.639781114487193,1.639781114487193,1.7460397394619969,1.7460397394619969,1.7460397394619969,1.5305716381443186,1.5305716381443186,1.5305716381443186,1.699612608929923,1.699612608929923,1.699612608929923
