Date,iShares Core MSCI Total International Stock_Open_average,iShares Core MSCI Total International Stock_Open_max,iShares Core MSCI Total International Stock_Open_min,iShares Core MSCI Total International Stock_High_average,iShares Core MSCI Total International Stock_High_max,iShares Core MSCI Total International Stock_High_min,iShares Core MSCI Total International Stock_Low_average,iShares Core MSCI Total International Stock_Low_max,iShares Core MSCI Total International Stock_Low_min,iShares Core MSCI Total International Stock_Close_average,iShares Core MSCI Total International Stock_Close_max,iShares Core MSCI Total International Stock_Close_min
2018-04-08,-0.14702833455414518,-0.14702833455414518,-0.14702833455414518,-0.33526060955912834,-0.33526060955912834,-0.33526060955912834,-0.001775779885063554,-0.001775779885063554,-0.001775779885063554,-0.11892716303163318,-0.11892716303163318,-0.11892716303163318
2018-04-15,-0.10848133642566159,-0.10848133642566159,-0.10848133642566159,-0.2829557783386791,-0.2829557783386791,-0.2829557783386791,0.017710875434448707,0.017710875434448707,0.017710875434448707,-0.12265035683716459,-0.12265035683716459,-0.12265035683716459
2018-04-22,0.16356353099840723,0.16356353099840723,0.16356353099840723,-0.01812615152786176,-0.01812615152786176,-0.01812615152786176,0.30825255796767215,0.30825255796767215,0.30825255796767215,-0.045361594009432626,-0.045361594009432626,-0.045361594009432626
2018-04-29,-0.1286013653407768,-0.1286013653407768,-0.1286013653407768,-0.24543926793609697,-0.24543926793609697,-0.24543926793609697,0.11857354630841006,0.11857354630841006,0.11857354630841006,-0.1023045819822052,-0.1023045819822052,-0.1023045819822052
2018-05-06,1.1996030811707625,1.1996030811707625,1.1996030811707625,1.0479803828953527,1.0479803828953527,1.0479803828953527,1.1250028043033404,1.1250028043033404,1.1250028043033404,0.9602553624450404,0.9602553624450404,0.9602553624450404
2018-05-13,0.6022046338497696,0.6022046338497696,0.6022046338497696,0.42288716793174047,0.42288716793174047,0.42288716793174047,0.6763221633468821,0.6763221633468821,0.6763221633468821,0.5584373051502096,0.5584373051502096,0.5584373051502096
2018-05-20,-0.6270009317257033,-0.6270009317257033,-0.6270009317257033,-0.918212262925749,-0.918212262925749,-0.918212262925749,-0.33502617272816376,-0.33502617272816376,-0.33502617272816376,-0.5277205636330244,-0.5277205636330244,-0.5277205636330244
2018-05-27,-0.49872123326613566,-0.49872123326613566,-0.49872123326613566,-0.4926678285706148,-0.4926678285706148,-0.4926678285706148,-0.08988378730913288,-0.08988378730913288,-0.08988378730913288,-0.3230906924175296,-0.3230906924175296,-0.3230906924175296
2018-06-03,-0.06749246657385609,-0.06749246657385609,-0.06749246657385609,0.18935715758364094,0.18935715758364094,0.18935715758364094,0.34887402975590953,0.34887402975590953,0.34887402975590953,0.3633830304952429,0.3633830304952429,0.3633830304952429
2018-06-10,-2.128423968170872,-2.128423968170872,-2.128423968170872,-2.2156462573987667,-2.2156462573987667,-2.2156462573987667,-1.6370234139450495,-1.6370234139450495,-1.6370234139450495,-1.7568317532901505,-1.7568317532901505,-1.7568317532901505
2018-06-17,-2.6703082035223873,-2.6703082035223873,-2.6703082035223873,-2.7201902365067956,-2.7201902365067956,-2.7201902365067956,-2.6287432307333223,-2.6287432307333223,-2.6287432307333223,-2.696508069792365,-2.696508069792365,-2.696508069792365
2018-06-24,-2.4056866746676255,-2.4056866746676255,-2.4056866746676255,-2.3619737940268175,-2.3619737940268175,-2.3619737940268175,-2.2529981558754555,-2.2529981558754555,-2.2529981558754555,-2.2548377210785957,-2.2548377210785957,-2.2548377210785957
2018-07-01,-1.1062630336653965,-1.1062630336653965,-1.1062630336653965,-1.1233987090086561,-1.1233987090086561,-1.1233987090086561,-1.0503092530967302,-1.0503092530967302,-1.0503092530967302,-1.0394115574439955,-1.0394115574439955,-1.0394115574439955
2018-07-08,-1.0708037226662748,-1.0708037226662748,-1.0708037226662748,-1.1471435902448346,-1.1471435902448346,-1.1471435902448346,-1.0431799697359783,-1.0431799697359783,-1.0431799697359783,-1.1022641048127353,-1.1022641048127353,-1.1022641048127353
2018-07-15,-0.8571434241445752,-0.8571434241445752,-0.8571434241445752,-0.9318845662982648,-0.9318845662982648,-0.9318845662982648,-0.8256528417952055,-0.8256528417952055,-0.8256528417952055,-0.8832086843011061,-0.8832086843011061,-0.8832086843011061
2018-07-22,-0.19662500194898216,-0.19662500194898216,-0.19662500194898216,-0.256446119326298,-0.256446119326298,-0.256446119326298,-0.23811638596161436,-0.23811638596161436,-0.23811638596161436,-0.32357097501217424,-0.32357097501217424,-0.32357097501217424
2018-07-29,-0.7720672749060422,-0.7720672749060422,-0.7720672749060422,-0.730439254202994,-0.730439254202994,-0.730439254202994,-0.7175893998411859,-0.7175893998411859,-0.7175893998411859,-0.7380440226682231,-0.7380440226682231,-0.7380440226682231
2018-08-05,-1.2624666017229491,-1.2624666017229491,-1.2624666017229491,-1.2867833601210168,-1.2867833601210168,-1.2867833601210168,-1.3404097661067649,-1.3404097661067649,-1.3404097661067649,-1.3927395024181939,-1.3927395024181939,-1.3927395024181939
2018-08-12,-1.2658285528708193,-1.2658285528708193,-1.2658285528708193,-1.2137329972805346,-1.2137329972805346,-1.2137329972805346,-1.1107956244940287,-1.1107956244940287,-1.1107956244940287,-1.1441793619130574,-1.1441793619130574,-1.1441793619130574
2018-08-19,-0.20402213634329333,-0.20402213634329333,-0.20402213634329333,-0.030118637550996488,-0.030118637550996488,-0.030118637550996488,-0.13084447359583196,-0.13084447359583196,-0.13084447359583196,0.0287119902779622,0.0287119902779622,0.0287119902779622
2018-08-26,-0.44433014766604834,-0.44433014766604834,-0.44433014766604834,-0.37890751395661,-0.37890751395661,-0.37890751395661,-0.5176511451306861,-0.5176511451306861,-0.5176511451306861,-0.4538225263101942,-0.4538225263101942,-0.4538225263101942
2018-09-02,-1.7102289255924121,-1.7102289255924121,-1.7102289255924121,-1.8576872437914178,-1.8576872437914178,-1.8576872437914178,-1.7489540113882494,-1.7489540113882494,-1.7489540113882494,-1.8658576177322193,-1.8658576177322193,-1.8658576177322193
2018-09-09,-0.8637720889954617,-0.8637720889954617,-0.8637720889954617,-0.8436687442003395,-0.8436687442003395,-0.8436687442003395,-0.8046315380617617,-0.8046315380617617,-0.8046315380617617,-0.9186124875164755,-0.9186124875164755,-0.9186124875164755
2018-09-16,0.637487280024045,0.637487280024045,0.637487280024045,0.5162715855131912,0.5162715855131912,0.5162715855131912,0.5628846030998539,0.5628846030998539,0.5628846030998539,0.3702957924205509,0.3702957924205509,0.3702957924205509
2018-09-23,0.4060889320108951,0.4060889320108951,0.4060889320108951,0.3170110921349619,0.3170110921349619,0.3170110921349619,0.3518328289234987,0.3518328289234987,0.3518328289234987,0.24450566078756442,0.24450566078756442,0.24450566078756442
2018-09-30,-1.9640467408002618,-1.9640467408002618,-1.9640467408002618,-1.8295488479247584,-1.8295488479247584,-1.8295488479247584,-1.9514988251227348,-1.9514988251227348,-1.9514988251227348,-1.6723450957774177,-1.6723450957774177,-1.6723450957774177
