Date,VanEck Vectors Morningstar International MoatEtf_Open_average,VanEck Vectors Morningstar International MoatEtf_Open_max,VanEck Vectors Morningstar International MoatEtf_Open_min,VanEck Vectors Morningstar International MoatEtf_High_average,VanEck Vectors Morningstar International MoatEtf_High_max,VanEck Vectors Morningstar International MoatEtf_High_min,VanEck Vectors Morningstar International MoatEtf_Low_average,VanEck Vectors Morningstar International MoatEtf_Low_max,VanEck Vectors Morningstar International MoatEtf_Low_min,VanEck Vectors Morningstar International MoatEtf_Close_average,VanEck Vectors Morningstar International MoatEtf_Close_max,VanEck Vectors Morningstar International MoatEtf_Close_min
2018-05-27,-1.2607043795403128,-1.2607043795403128,-1.2607043795403128,-1.3084376899344012,-1.3084376899344012,-1.3084376899344012,-1.1214950960901469,-1.1214950960901469,-1.1214950960901469,-1.1822860800237918,-1.1822860800237918,-1.1822860800237918
2018-06-03,-1.0390553299947205,-1.0390553299947205,-1.0390553299947205,-0.9302071909434411,-0.9302071909434411,-0.9302071909434411,-0.8216528162359601,-0.8216528162359601,-0.8216528162359601,-0.895981640714034,-0.895981640714034,-0.895981640714034
2018-06-10,-1.1642316024889954,-1.1642316024889954,-1.1642316024889954,-1.1880944465000163,-1.1880944465000163,-1.1880944465000163,-0.9851360347239981,-0.9851360347239981,-0.9851360347239981,-1.013193012388173,-1.013193012388173,-1.013193012388173
2018-06-17,-1.9002605837428992,-1.9002605837428992,-1.9002605837428992,-1.987284518617617,-1.987284518617617,-1.987284518617617,-1.655139528176074,-1.655139528176074,-1.655139528176074,-1.904006129298363,-1.904006129298363,-1.904006129298363
2018-06-24,-2.335450721768164,-2.335450721768164,-2.335450721768164,-2.385520462156113,-2.385520462156113,-2.385520462156113,-2.2999812649995635,-2.2999812649995635,-2.2999812649995635,-2.2821162860142863,-2.2821162860142863,-2.2821162860142863
2018-07-01,-1.9001516138138224,-1.9001516138138224,-1.9001516138138224,-1.8422792686168794,-1.8422792686168794,-1.8422792686168794,-1.7607638826578955,-1.7607638826578955,-1.7607638826578955,-1.6978029522705422,-1.6978029522705422,-1.6978029522705422
2018-07-08,-1.3205344794850429,-1.3205344794850429,-1.3205344794850429,-1.3401911238172224,-1.3401911238172224,-1.3401911238172224,-1.1984758889810294,-1.1984758889810294,-1.1984758889810294,-1.3083747013933973,-1.3083747013933973,-1.3083747013933973
2018-07-15,-1.1531524390242058,-1.1531524390242058,-1.1531524390242058,-1.0527751303668305,-1.0527751303668305,-1.0527751303668305,-1.0448896680503759,-1.0448896680503759,-1.0448896680503759,-0.9734845433076854,-0.9734845433076854,-0.9734845433076854
2018-07-22,-0.10319426778932675,-0.10319426778932675,-0.10319426778932675,-0.27189735419072275,-0.27189735419072275,-0.27189735419072275,-0.14600235873199172,-0.14600235873199172,-0.14600235873199172,-0.36381449361238993,-0.36381449361238993,-0.36381449361238993
2018-07-29,-0.7769831989796633,-0.7769831989796633,-0.7769831989796633,-0.7696630293012426,-0.7696630293012426,-0.7696630293012426,-0.6985388554091445,-0.6985388554091445,-0.6985388554091445,-0.6714878385417473,-0.6714878385417473,-0.6714878385417473
2018-08-05,-1.2601338392096795,-1.2601338392096795,-1.2601338392096795,-1.4807579777122222,-1.4807579777122222,-1.4807579777122222,-1.4461738459748044,-1.4461738459748044,-1.4461738459748044,-1.6205472745924594,-1.6205472745924594,-1.6205472745924594
2018-08-12,-1.7351429866915078,-1.7351429866915078,-1.7351429866915078,-1.6177210830075854,-1.6177210830075854,-1.6177210830075854,-1.713740943980529,-1.713740943980529,-1.713740943980529,-1.585620027729116,-1.585620027729116,-1.585620027729116
2018-08-19,-0.7929618540697005,-0.7929618540697005,-0.7929618540697005,-0.9702898422140915,-0.9702898422140915,-0.9702898422140915,-0.8825090004311172,-0.8825090004311172,-0.8825090004311172,-0.9628458568726629,-0.9628458568726629,-0.9628458568726629
2018-08-26,-0.497667474257833,-0.497667474257833,-0.497667474257833,-0.6887746004302349,-0.6887746004302349,-0.6887746004302349,-0.6042931493102728,-0.6042931493102728,-0.6042931493102728,-0.6801082965565513,-0.6801082965565513,-0.6801082965565513
2018-09-02,-1.7691301895021947,-1.7691301895021947,-1.7691301895021947,-1.766739554496255,-1.766739554496255,-1.766739554496255,-1.7227832353313328,-1.7227832353313328,-1.7227832353313328,-1.8187474568212763,-1.8187474568212763,-1.8187474568212763
2018-09-09,-0.6238462477995668,-0.6238462477995668,-0.6238462477995668,-0.8037002457862088,-0.8037002457862088,-0.8037002457862088,-0.9139292081277629,-0.9139292081277629,-0.9139292081277629,-0.9704293360149597,-0.9704293360149597,-0.9704293360149597
2018-09-16,0.6866953927704736,0.6866953927704736,0.6866953927704736,0.5291985328700235,0.5291985328700235,0.5291985328700235,0.7058173479202534,0.7058173479202534,0.7058173479202534,0.5078698943155948,0.5078698943155948,0.5078698943155948
2018-09-23,0.03284676420218984,0.03284676420218984,0.03284676420218984,-0.028237212507543512,-0.028237212507543512,-0.028237212507543512,-0.11170924535325664,-0.11170924535325664,-0.11170924535325664,-0.25106495285823266,-0.25106495285823266,-0.25106495285823266
2018-09-30,-1.6896459536416049,-1.6896459536416049,-1.6896459536416049,-1.8969937378379635,-1.8969937378379635,-1.8969937378379635,-1.9141014236433942,-1.9141014236433942,-1.9141014236433942,-1.9551969463595467,-1.9551969463595467,-1.9551969463595467
2018-10-07,-2.753411227706629,-2.753411227706629,-2.753411227706629,-2.8431859877374346,-2.8431859877374346,-2.8431859877374346,-2.944270013011921,-2.944270013011921,-2.944270013011921,-2.880743000673364,-2.880743000673364,-2.880743000673364
2018-10-14,-2.431224875791577,-2.431224875791577,-2.431224875791577,-2.4741361549276766,-2.4741361549276766,-2.4741361549276766,-2.372325237829039,-2.372325237829039,-2.372325237829039,-2.4464670306348024,-2.4464670306348024,-2.4464670306348024
2018-10-21,-2.961618427508118,-2.961618427508118,-2.961618427508118,-2.8145044985672723,-2.8145044985672723,-2.8145044985672723,-2.9223630127911147,-2.9223630127911147,-2.9223630127911147,-2.7958422833385046,-2.7958422833385046,-2.7958422833385046
