Date,iShares Europe_Open_average,iShares Europe_Open_max,iShares Europe_Open_min,iShares Europe_High_average,iShares Europe_High_max,iShares Europe_High_min,iShares Europe_Low_average,iShares Europe_Low_max,iShares Europe_Low_min,iShares Europe_Close_average,iShares Europe_Close_max,iShares Europe_Close_min
2018-04-08,0.23477826199561005,0.23477826199561005,0.23477826199561005,0.07617972055286917,0.07617972055286917,0.07617972055286917,0.31576099511261124,0.31576099511261124,0.31576099511261124,0.1853047219309452,0.1853047219309452,0.1853047219309452
2018-04-15,0.41124055691708505,0.41124055691708505,0.41124055691708505,0.3255620862161425,0.3255620862161425,0.3255620862161425,0.5714437470572183,0.5714437470572183,0.5714437470572183,0.49638371992630637,0.49638371992630637,0.49638371992630637
2018-04-22,0.5610951785102777,0.5610951785102777,0.5610951785102777,0.5638744171010303,0.5638744171010303,0.5638744171010303,0.8505932812228476,0.8505932812228476,0.8505932812228476,0.6536202681323544,0.6536202681323544,0.6536202681323544
2018-04-29,0.6817897277268784,0.6817897277268784,0.6817897277268784,0.708963644520824,0.708963644520824,0.708963644520824,0.7820362945652154,0.7820362945652154,0.7820362945652154,0.6354282982298384,0.6354282982298384,0.6354282982298384
2018-05-06,1.4192655919453472,1.4192655919453472,1.4192655919453472,1.3759039350107953,1.3759039350107953,1.3759039350107953,1.2641869607580616,1.2641869607580616,1.2641869607580616,1.2827902356077134,1.2827902356077134,1.2827902356077134
2018-05-13,1.1102028997845121,1.1102028997845121,1.1102028997845121,1.0902947444185898,1.0902947444185898,1.0902947444185898,1.0889938551698488,1.0889938551698488,1.0889938551698488,1.1556645876753775,1.1556645876753775,1.1556645876753775
2018-05-20,-0.44702705817869554,-0.44702705817869554,-0.44702705817869554,-0.6168401010489283,-0.6168401010489283,-0.6168401010489283,-0.3117425602583937,-0.3117425602583937,-0.3117425602583937,-0.4574455532402603,-0.4574455532402603,-0.4574455532402603
2018-05-27,-0.581248484406731,-0.581248484406731,-0.581248484406731,-0.6895736606201296,-0.6895736606201296,-0.6895736606201296,-0.4451884650002948,-0.4451884650002948,-0.4451884650002948,-0.6948955137979762,-0.6948955137979762,-0.6948955137979762
2018-06-03,-0.4011990908194417,-0.4011990908194417,-0.4011990908194417,-0.041098373983733144,-0.041098373983733144,-0.041098373983733144,-0.059485019636170575,-0.059485019636170575,-0.059485019636170575,0.10173762745995346,0.10173762745995346,0.10173762745995346
2018-06-10,-1.6109397990633199,-1.6109397990633199,-1.6109397990633199,-1.5450883968390872,-1.5450883968390872,-1.5450883968390872,-1.1926241948202514,-1.1926241948202514,-1.1926241948202514,-1.1895928271782417,-1.1895928271782417,-1.1895928271782417
2018-06-17,-2.4620523818439572,-2.4620523818439572,-2.4620523818439572,-2.5732995968569563,-2.5732995968569563,-2.5732995968569563,-2.3923261653536527,-2.3923261653536527,-2.3923261653536527,-2.512092780162501,-2.512092780162501,-2.512092780162501
2018-06-24,-2.2575256553219396,-2.2575256553219396,-2.2575256553219396,-2.2159397499088422,-2.2159397499088422,-2.2159397499088422,-2.129036059314572,-2.129036059314572,-2.129036059314572,-2.105345962006716,-2.105345962006716,-2.105345962006716
2018-07-01,-0.9034838203902481,-0.9034838203902481,-0.9034838203902481,-0.9901924767820962,-0.9901924767820962,-0.9901924767820962,-0.882094698723721,-0.882094698723721,-0.882094698723721,-0.8933058240323027,-0.8933058240323027,-0.8933058240323027
2018-07-08,-0.9255748040886589,-0.9255748040886589,-0.9255748040886589,-0.968880260507571,-0.968880260507571,-0.968880260507571,-0.8738037868273001,-0.8738037868273001,-0.8738037868273001,-0.8870590070895901,-0.8870590070895901,-0.8870590070895901
2018-07-15,-0.7185745465452356,-0.7185745465452356,-0.7185745465452356,-0.7835120742479009,-0.7835120742479009,-0.7835120742479009,-0.6871894097547846,-0.6871894097547846,-0.6871894097547846,-0.751455992499563,-0.751455992499563,-0.751455992499563
2018-07-22,-0.1211970938745154,-0.1211970938745154,-0.1211970938745154,-0.15685449061335605,-0.15685449061335605,-0.15685449061335605,-0.1265911275387952,-0.1265911275387952,-0.1265911275387952,-0.22423251817412856,-0.22423251817412856,-0.22423251817412856
2018-07-29,-0.745321899124821,-0.745321899124821,-0.745321899124821,-0.7023219255014312,-0.7023219255014312,-0.7023219255014312,-0.6976301549180917,-0.6976301549180917,-0.6976301549180917,-0.6614777621440361,-0.6614777621440361,-0.6614777621440361
2018-08-05,-1.2700641855003922,-1.2700641855003922,-1.2700641855003922,-1.2788580574175998,-1.2788580574175998,-1.2788580574175998,-1.295025264845262,-1.295025264845262,-1.295025264845262,-1.3146716214037537,-1.3146716214037537,-1.3146716214037537
2018-08-12,-1.2477939325579461,-1.2477939325579461,-1.2477939325579461,-1.252695017756092,-1.252695017756092,-1.252695017756092,-1.1275782982317775,-1.1275782982317775,-1.1275782982317775,-1.1804330365130913,-1.1804330365130913,-1.1804330365130913
2018-08-19,-0.13413429312808067,-0.13413429312808067,-0.13413429312808067,0.06323794168698067,0.06323794168698067,0.06323794168698067,-0.019613160040678413,-0.019613160040678413,-0.019613160040678413,0.14931147456559524,0.14931147456559524,0.14931147456559524
2018-08-26,-0.4253573881613172,-0.4253573881613172,-0.4253573881613172,-0.4343206607150499,-0.4343206607150499,-0.4343206607150499,-0.656728470952474,-0.656728470952474,-0.656728470952474,-0.6046542003756262,-0.6046542003756262,-0.6046542003756262
2018-09-02,-1.4416347529076772,-1.4416347529076772,-1.4416347529076772,-1.5499988305430519,-1.5499988305430519,-1.5499988305430519,-1.3683622746547115,-1.3683622746547115,-1.3683622746547115,-1.4661327882560402,-1.4661327882560402,-1.4661327882560402
2018-09-09,-0.49010562068878205,-0.49010562068878205,-0.49010562068878205,-0.5372313089327028,-0.5372313089327028,-0.5372313089327028,-0.5164196339017866,-0.5164196339017866,-0.5164196339017866,-0.6515308938073572,-0.6515308938073572,-0.6515308938073572
2018-09-16,1.0009196824808122,1.0009196824808122,1.0009196824808122,0.871553370842202,0.871553370842202,0.871553370842202,0.7950561200431673,0.7950561200431673,0.7950561200431673,0.6374801776788375,0.6374801776788375,0.6374801776788375
2018-09-23,0.11357544329842435,0.11357544329842435,0.11357544329842435,0.006188928585796294,0.006188928585796294,0.006188928585796294,-0.0720499859321629,-0.0720499859321629,-0.0720499859321629,-0.2149024625148677,-0.2149024625148677,-0.2149024625148677
2018-09-30,-2.0825463007815106,-2.0825463007815106,-2.0825463007815106,-1.96359859233589,-1.96359859233589,-1.96359859233589,-2.0521502316565923,-2.0521502316565923,-2.0521502316565923,-1.8548759201952931,-1.8548759201952931,-1.8548759201952931
2018-10-07,-2.339190087628997,-2.339190087628997,-2.339190087628997,-2.3262866153451403,-2.3262866153451403,-2.3262866153451403,-2.341732667576066,-2.341732667576066,-2.341732667576066,-2.3680495366062067,-2.3680495366062067,-2.3680495366062067
2018-10-14,-1.8313620913224122,-1.8313620913224122,-1.8313620913224122,-1.9204388075256162,-1.9204388075256162,-1.9204388075256162,-1.9618886534200737,-1.9618886534200737,-1.9618886534200737,-2.006901290275606,-2.006901290275606,-2.006901290275606
2018-10-21,-1.95836532857348,-1.95836532857348,-1.95836532857348,-1.981895143160583,-1.981895143160583,-1.981895143160583,-2.2008162476062445,-2.2008162476062445,-2.2008162476062445,-2.1542381816030955,-2.1542381816030955,-2.1542381816030955
2018-10-28,-1.1361447181838709,-1.1361447181838709,-1.1361447181838709,-1.163051467953607,-1.163051467953607,-1.163051467953607,-1.0359161298281283,-1.0359161298281283,-1.0359161298281283,-1.0509740111271564,-1.0509740111271564,-1.0509740111271564
2018-11-04,-1.2494305980474083,-1.2494305980474083,-1.2494305980474083,-1.303409149574563,-1.303409149574563,-1.303409149574563,-1.2689081183904118,-1.2689081183904118,-1.2689081183904118,-1.3609430098990836,-1.3609430098990836,-1.3609430098990836
