Date,PowerShares DWA Industrials Momentum PortfolioEtf_Open_average,PowerShares DWA Industrials Momentum PortfolioEtf_Open_max,PowerShares DWA Industrials Momentum PortfolioEtf_Open_min,PowerShares DWA Industrials Momentum PortfolioEtf_High_average,PowerShares DWA Industrials Momentum PortfolioEtf_High_max,PowerShares DWA Industrials Momentum PortfolioEtf_High_min,PowerShares DWA Industrials Momentum PortfolioEtf_Low_average,PowerShares DWA Industrials Momentum PortfolioEtf_Low_max,PowerShares DWA Industrials Momentum PortfolioEtf_Low_min,PowerShares DWA Industrials Momentum PortfolioEtf_Close_average,PowerShares DWA Industrials Momentum PortfolioEtf_Close_max,PowerShares DWA Industrials Momentum PortfolioEtf_Close_min
2018-05-27,0.15545569497380235,0.15545569497380235,0.15545569497380235,0.01797604705810802,0.01797604705810802,0.01797604705810802,0.20865684580804855,0.20865684580804855,0.20865684580804855,0.0008227048533901321,0.0008227048533901321,0.0008227048533901321
2018-06-03,0.8282466569054101,0.8282466569054101,0.8282466569054101,0.7893639933557745,0.7893639933557745,0.7893639933557745,0.880958542107499,0.880958542107499,0.880958542107499,0.8995967091267282,0.8995967091267282,0.8995967091267282
2018-06-10,0.8717006137811972,0.8717006137811972,0.8717006137811972,0.8929599476347829,0.8929599476347829,0.8929599476347829,0.9449476593244176,0.9449476593244176,0.9449476593244176,1.0191713370445805,1.0191713370445805,1.0191713370445805
2018-06-17,0.6043717897767182,0.6043717897767182,0.6043717897767182,0.36445214560200934,0.36445214560200934,0.36445214560200934,0.37495940837240943,0.37495940837240943,0.37495940837240943,0.11855736537174957,0.11855736537174957,0.11855736537174957
2018-06-24,-0.7115757984152452,-0.7115757984152452,-0.7115757984152452,-0.6880402612008163,-0.6880402612008163,-0.6880402612008163,-0.537991967180832,-0.537991967180832,-0.537991967180832,-0.5142996238605313,-0.5142996238605313,-0.5142996238605313
2018-07-01,-0.42338259197139316,-0.42338259197139316,-0.42338259197139316,-0.42992137028679533,-0.42992137028679533,-0.42992137028679533,-0.35489386725136884,-0.35489386725136884,-0.35489386725136884,-0.4371269801535856,-0.4371269801535856,-0.4371269801535856
2018-07-08,0.7093268992580365,0.7093268992580365,0.7093268992580365,0.48192277099954184,0.48192277099954184,0.48192277099954184,0.7148877875678367,0.7148877875678367,0.7148877875678367,0.5560185642860215,0.5560185642860215,0.5560185642860215
2018-07-15,1.1813389076330738,1.1813389076330738,1.1813389076330738,1.2168907079743736,1.2168907079743736,1.2168907079743736,1.2526676192326953,1.2526676192326953,1.2526676192326953,1.140982513391422,1.140982513391422,1.140982513391422
2018-07-22,1.410314456311242,1.410314456311242,1.410314456311242,1.3151794052674461,1.3151794052674461,1.3151794052674461,0.9208519084241037,0.9208519084241037,0.9208519084241037,0.8093028484858055,0.8093028484858055,0.8093028484858055
2018-07-29,1.3941795129936134,1.3941795129936134,1.3941795129936134,1.352561899630228,1.352561899630228,1.352561899630228,1.1892696485637155,1.1892696485637155,1.1892696485637155,1.2985085089891784,1.2985085089891784,1.2985085089891784
