Date,Credit Suisse X Links Gold Shares Covered CallEtf_Open_average,Credit Suisse X Links Gold Shares Covered CallEtf_Open_max,Credit Suisse X Links Gold Shares Covered CallEtf_Open_min,Credit Suisse X Links Gold Shares Covered CallEtf_High_average,Credit Suisse X Links Gold Shares Covered CallEtf_High_max,Credit Suisse X Links Gold Shares Covered CallEtf_High_min,Credit Suisse X Links Gold Shares Covered CallEtf_Low_average,Credit Suisse X Links Gold Shares Covered CallEtf_Low_max,Credit Suisse X Links Gold Shares Covered CallEtf_Low_min,Credit Suisse X Links Gold Shares Covered CallEtf_Close_average,Credit Suisse X Links Gold Shares Covered CallEtf_Close_max,Credit Suisse X Links Gold Shares Covered CallEtf_Close_min
2018-05-27,-2.389273286016304,-2.389273286016304,-2.389273286016304,-2.1636429265888006,-2.1636429265888006,-2.1636429265888006,-2.2257274453410054,-2.2257274453410054,-2.2257274453410054,-2.109276716432771,-2.109276716432771,-2.109276716432771
2018-06-03,-2.381180196153585,-2.381180196153585,-2.381180196153585,-1.7849145883668815,-1.7849145883668815,-1.7849145883668815,-2.303364711922868,-2.303364711922868,-2.303364711922868,-1.7439689771258768,-1.7439689771258768,-1.7439689771258768
2018-06-10,-1.3131731233819182,-1.3131731233819182,-1.3131731233819182,-1.5957501644006784,-1.5957501644006784,-1.5957501644006784,-1.985160539342044,-1.985160539342044,-1.985160539342044,-2.1302702550895036,-2.1302702550895036,-2.1302702550895036
2018-06-17,-2.2916535054754674,-2.2916535054754674,-2.2916535054754674,-2.3430332648281573,-2.3430332648281573,-2.3430332648281573,-2.1252921245347007,-2.1252921245347007,-2.1252921245347007,-2.1596117707430382,-2.1596117707430382,-2.1596117707430382
2018-06-24,-2.4006827295004127,-2.4006827295004127,-2.4006827295004127,-2.4493496658402623,-2.4493496658402623,-2.4493496658402623,-2.2639608791284433,-2.2639608791284433,-2.2639608791284433,-2.4217783977549,-2.4217783977549,-2.4217783977549
2018-07-01,-1.7929656296886338,-1.7929656296886338,-1.7929656296886338,-1.9805012982539045,-1.9805012982539045,-1.9805012982539045,-1.8116632867308229,-1.8116632867308229,-1.8116632867308229,-1.9940069530670959,-1.9940069530670959,-1.9940069530670959
2018-07-08,-1.9753736742310064,-1.9753736742310064,-1.9753736742310064,-2.051043924915128,-2.051043924915128,-2.051043924915128,-1.9571925529801029,-1.9571925529801029,-1.9571925529801029,-2.028100319394292,-2.028100319394292,-2.028100319394292
2018-07-15,-2.270468022352335,-2.270468022352335,-2.270468022352335,-2.0901941672498787,-2.0901941672498787,-2.0901941672498787,-2.204506293070152,-2.204506293070152,-2.204506293070152,-2.043940085707538,-2.043940085707538,-2.043940085707538
2018-07-22,-1.8684780146777533,-1.8684780146777533,-1.8684780146777533,-1.9563800553617072,-1.9563800553617072,-1.9563800553617072,-1.8237154689379296,-1.8237154689379296,-1.8237154689379296,-1.9240115978635908,-1.9240115978635908,-1.9240115978635908
2018-07-29,-1.7781984851678625,-1.7781984851678625,-1.7781984851678625,-1.7722639015284318,-1.7722639015284318,-1.7722639015284318,-1.772029485466666,-1.772029485466666,-1.772029485466666,-1.8252666527461565,-1.8252666527461565,-1.8252666527461565
2018-08-05,-1.6204811258647538,-1.6204811258647538,-1.6204811258647538,-1.6244774224686083,-1.6244774224686083,-1.6244774224686083,-1.5968191619299748,-1.5968191619299748,-1.5968191619299748,-1.6887355630257197,-1.6887355630257197,-1.6887355630257197
2018-08-12,-1.8647131367172707,-1.8647131367172707,-1.8647131367172707,-1.8670125747698012,-1.8670125747698012,-1.8670125747698012,-1.8610472086850478,-1.8610472086850478,-1.8610472086850478,-1.8455928119495082,-1.8455928119495082,-1.8455928119495082
2018-08-19,-1.429069024990632,-1.429069024990632,-1.429069024990632,-1.3481989563364432,-1.3481989563364432,-1.3481989563364432,-1.4244357677104313,-1.4244357677104313,-1.4244357677104313,-1.307606687849771,-1.307606687849771,-1.307606687849771
2018-08-26,-1.0913934722878276,-1.0913934722878276,-1.0913934722878276,-1.2603716298926408,-1.2603716298926408,-1.2603716298926408,-1.2059622351382369,-1.2059622351382369,-1.2059622351382369,-1.3267423200787374,-1.3267423200787374,-1.3267423200787374
2018-09-02,-1.1280699795612699,-1.1280699795612699,-1.1280699795612699,-1.2588932062416114,-1.2588932062416114,-1.2588932062416114,-1.1589476110111383,-1.1589476110111383,-1.1589476110111383,-1.2636203455440322,-1.2636203455440322,-1.2636203455440322
2018-09-09,-0.7906249927635716,-0.7906249927635716,-0.7906249927635716,-0.9342232942465459,-0.9342232942465459,-0.9342232942465459,-1.0889373055230176,-1.0889373055230176,-1.0889373055230176,-1.1870701276069093,-1.1870701276069093,-1.1870701276069093
2018-09-16,-0.995812070910501,-0.995812070910501,-0.995812070910501,-1.1361528493892212,-1.1361528493892212,-1.1361528493892212,-1.0830066372746274,-1.0830066372746274,-1.0830066372746274,-1.0866290798114324,-1.0866290798114324,-1.0866290798114324
2018-09-23,-1.1968487222284352,-1.1968487222284352,-1.1968487222284352,-1.1798094973714248,-1.1798094973714248,-1.1798094973714248,-1.1346082732442757,-1.1346082732442757,-1.1346082732442757,-1.1863125391987717,-1.1863125391987717,-1.1863125391987717
2018-09-30,-0.5580052890261901,-0.5580052890261901,-0.5580052890261901,-0.6977821546075492,-0.6977821546075492,-0.6977821546075492,-0.8211520776022221,-0.8211520776022221,-0.8211520776022221,-0.8088511837623573,-0.8088511837623573,-0.8088511837623573
2018-10-07,-0.8079516997482856,-0.8079516997482856,-0.8079516997482856,-0.5887320396446354,-0.5887320396446354,-0.5887320396446354,-0.7141443831829639,-0.7141443831829639,-0.7141443831829639,-0.4894954378320961,-0.4894954378320961,-0.4894954378320961
