Date,Loncar Cancer ImmunotherapyEtf_Open_average,Loncar Cancer ImmunotherapyEtf_Open_max,Loncar Cancer ImmunotherapyEtf_Open_min,Loncar Cancer ImmunotherapyEtf_High_average,Loncar Cancer ImmunotherapyEtf_High_max,Loncar Cancer ImmunotherapyEtf_High_min,Loncar Cancer ImmunotherapyEtf_Low_average,Loncar Cancer ImmunotherapyEtf_Low_max,Loncar Cancer ImmunotherapyEtf_Low_min,Loncar Cancer ImmunotherapyEtf_Close_average,Loncar Cancer ImmunotherapyEtf_Close_max,Loncar Cancer ImmunotherapyEtf_Close_min
2018-05-27,0.09760114531524924,0.09760114531524924,0.09760114531524924,0.02435301170878915,0.02435301170878915,0.02435301170878915,0.18832508594729364,0.18832508594729364,0.18832508594729364,0.15423990300508955,0.15423990300508955,0.15423990300508955
2018-06-03,-1.1362641859617253,-1.1362641859617253,-1.1362641859617253,-1.0994993350037539,-1.0994993350037539,-1.0994993350037539,-0.9771505965223921,-0.9771505965223921,-0.9771505965223921,-0.9396159202869094,-0.9396159202869094,-0.9396159202869094
2018-06-10,-1.0479438850049099,-1.0479438850049099,-1.0479438850049099,-1.1374573909529235,-1.1374573909529235,-1.1374573909529235,-0.9516053735033632,-0.9516053735033632,-0.9516053735033632,-1.1171914102834326,-1.1171914102834326,-1.1171914102834326
2018-06-17,-1.3999468437057472,-1.3999468437057472,-1.3999468437057472,-1.5197028993310506,-1.5197028993310506,-1.5197028993310506,-1.4825074537618173,-1.4825074537618173,-1.4825074537618173,-1.5595150037745047,-1.5595150037745047,-1.5595150037745047
2018-06-24,-2.1852248040311926,-2.1852248040311926,-2.1852248040311926,-2.075888224747147,-2.075888224747147,-2.075888224747147,-2.0760063943680906,-2.0760063943680906,-2.0760063943680906,-2.1115284216220838,-2.1115284216220838,-2.1115284216220838
2018-07-01,-1.5783739494034166,-1.5783739494034166,-1.5783739494034166,-1.4967148623187783,-1.4967148623187783,-1.4967148623187783,-1.4749841843460976,-1.4749841843460976,-1.4749841843460976,-1.384946564538083,-1.384946564538083,-1.384946564538083
2018-07-08,-1.2431563398444956,-1.2431563398444956,-1.2431563398444956,-1.3608792445510747,-1.3608792445510747,-1.3608792445510747,-1.2706321915732608,-1.2706321915732608,-1.2706321915732608,-1.2870179377381432,-1.2870179377381432,-1.2870179377381432
2018-07-15,-1.0648964060394919,-1.0648964060394919,-1.0648964060394919,-1.0884449142004535,-1.0884449142004535,-1.0884449142004535,-1.0584964375968626,-1.0584964375968626,-1.0584964375968626,-1.1595427123964026,-1.1595427123964026,-1.1595427123964026
2018-07-22,-1.3001018252627174,-1.3001018252627174,-1.3001018252627174,-1.3883638210365705,-1.3883638210365705,-1.3883638210365705,-1.6201502339541538,-1.6201502339541538,-1.6201502339541538,-1.666281817512669,-1.666281817512669,-1.666281817512669
2018-07-29,-1.5107913970806555,-1.5107913970806555,-1.5107913970806555,-1.580381343943938,-1.580381343943938,-1.580381343943938,-1.662447446838663,-1.662447446838663,-1.662447446838663,-1.7328271427370714,-1.7328271427370714,-1.7328271427370714
