Date,Guggenheim CurrencyShares Euro_etf_Open_average,Guggenheim CurrencyShares Euro_etf_Open_max,Guggenheim CurrencyShares Euro_etf_Open_min,Guggenheim CurrencyShares Euro_etf_High_average,Guggenheim CurrencyShares Euro_etf_High_max,Guggenheim CurrencyShares Euro_etf_High_min,Guggenheim CurrencyShares Euro_etf_Low_average,Guggenheim CurrencyShares Euro_etf_Low_max,Guggenheim CurrencyShares Euro_etf_Low_min,Guggenheim CurrencyShares Euro_etf_Close_average,Guggenheim CurrencyShares Euro_etf_Close_max,Guggenheim CurrencyShares Euro_etf_Close_min
2018-09-30,-0.7293119218050147,-0.7293119218050147,-0.7293119218050147,-0.8524348121591857,-0.8524348121591857,-0.8524348121591857,-0.8295889925784079,-0.8295889925784079,-0.8295889925784079,-0.8333739818815895,-0.8333739818815895,-0.8333739818815895
2018-10-07,-0.44984422975075444,-0.44984422975075444,-0.44984422975075444,-0.577073767492554,-0.577073767492554,-0.577073767492554,-0.43459775362075737,-0.43459775362075737,-0.43459775362075737,-0.4097786513813307,-0.4097786513813307,-0.4097786513813307
2018-10-14,-1.1508128985567392,-1.1508128985567392,-1.1508128985567392,-0.8078486504583233,-0.8078486504583233,-0.8078486504583233,-1.0024910850610373,-1.0024910850610373,-1.0024910850610373,-0.8242533883210085,-0.8242533883210085,-0.8242533883210085
2018-10-21,-1.825945142325425,-1.825945142325425,-1.825945142325425,-1.701569718879801,-1.701569718879801,-1.701569718879801,-1.7574407021775345,-1.7574407021775345,-1.7574407021775345,-1.5898275733256413,-1.5898275733256413,-1.5898275733256413
2018-10-28,-1.1341098093315882,-1.1341098093315882,-1.1341098093315882,-1.3193271347282562,-1.3193271347282562,-1.3193271347282562,-1.3129345033192092,-1.3129345033192092,-1.3129345033192092,-1.4332998042940488,-1.4332998042940488,-1.4332998042940488
2018-11-04,-1.4658085591596375,-1.4658085591596375,-1.4658085591596375,-1.7126314732787709,-1.7126314732787709,-1.7126314732787709,-1.6070838048802751,-1.6070838048802751,-1.6070838048802751,-1.740338140355831,-1.740338140355831,-1.740338140355831
2018-11-11,-0.9964034454269385,-0.9964034454269385,-0.9964034454269385,-1.1645970790001932,-1.1645970790001932,-1.1645970790001932,-0.9906965755469721,-0.9906965755469721,-0.9906965755469721,-1.0370302061477938,-1.0370302061477938,-1.0370302061477938
2018-11-18,-1.2312325152048067,-1.2312325152048067,-1.2312325152048067,-1.372943255817638,-1.372943255817638,-1.372943255817638,-1.2352285954903564,-1.2352285954903564,-1.2352285954903564,-1.4095105071912506,-1.4095105071912506,-1.4095105071912506
2018-11-25,-1.0465993807523744,-1.0465993807523744,-1.0465993807523744,-1.1969613847694416,-1.1969613847694416,-1.1969613847694416,-1.2266391567754882,-1.2266391567754882,-1.2266391567754882,-1.283481399029435,-1.283481399029435,-1.283481399029435
2018-12-02,-0.7208144710248887,-0.7208144710248887,-0.7208144710248887,-0.6247993776093813,-0.6247993776093813,-0.6247993776093813,-0.6054773054569584,-0.6054773054569584,-0.6054773054569584,-0.5527561248117487,-0.5527561248117487,-0.5527561248117487
2018-12-09,-1.3606851776551423,-1.3606851776551423,-1.3606851776551423,-1.2585713130813652,-1.2585713130813652,-1.2585713130813652,-1.1966371346517233,-1.1966371346517233,-1.1966371346517233,-1.182344192276985,-1.182344192276985,-1.182344192276985
2018-12-16,-0.08613410326932011,-0.08613410326932011,-0.08613410326932011,-0.32988833196671224,-0.32988833196671224,-0.32988833196671224,-0.5110310436471713,-0.5110310436471713,-0.5110310436471713,-0.6976462401330707,-0.6976462401330707,-0.6976462401330707
2018-12-23,0.4551625836510113,0.4551625836510113,0.4551625836510113,0.3026685707632506,0.3026685707632506,0.3026685707632506,0.4379236475504811,0.4379236475504811,0.4379236475504811,0.28218115451334813,0.28218115451334813,0.28218115451334813
2018-12-30,-0.8127073103640632,-0.8127073103640632,-0.8127073103640632,-0.21284900941187737,-0.21284900941187737,-0.21284900941187737,-0.5258992945744605,-0.5258992945744605,-0.5258992945744605,-0.1340294402844493,-0.1340294402844493,-0.1340294402844493
2019-01-06,1.3706930233722734,1.3706930233722734,1.3706930233722734,1.0151948529104338,1.0151948529104338,1.0151948529104338,1.3712014382930353,1.3712014382930353,1.3712014382930353,0.9945955971538287,0.9945955971538287,0.9945955971538287
2019-01-13,0.12585055679987817,0.12585055679987817,0.12585055679987817,-0.3136810756927285,-0.3136810756927285,-0.3136810756927285,-0.32393806896126853,-0.32393806896126853,-0.32393806896126853,-0.5233400323044293,-0.5233400323044293,-0.5233400323044293
2019-01-20,-0.6273402844696119,-0.6273402844696119,-0.6273402844696119,0.032706056798661655,0.032706056798661655,0.032706056798661655,-0.17422205285330486,-0.17422205285330486,-0.17422205285330486,0.46590049742297,0.46590049742297,0.46590049742297
2019-01-27,1.151356384538517,1.151356384538517,1.151356384538517,1.3463990643055703,1.3463990643055703,1.3463990643055703,1.3573498516010065,1.3573498516010065,1.3573498516010065,1.2091287891495446,1.2091287891495446,1.2091287891495446
2019-02-03,-0.7903822762841978,-0.7903822762841978,-0.7903822762841978,-1.2459532665005186,-1.2459532665005186,-1.2459532665005186,-1.0346121724572817,-1.0346121724572817,-1.0346121724572817,-1.398124147285107,-1.398124147285107,-1.398124147285107
2019-02-10,-1.5769125055845699,-1.5769125055845699,-1.5769125055845699,-1.7178905292323448,-1.7178905292323448,-1.7178905292323448,-1.7257178766475956,-1.7257178766475956,-1.7257178766475956,-1.4797949357562827,-1.4797949357562827,-1.4797949357562827
2019-02-17,-0.7831056268568708,-0.7831056268568708,-0.7831056268568708,-0.9110545534981463,-0.9110545534981463,-0.9110545534981463,-0.6002084419031086,-0.6002084419031086,-0.6002084419031086,-0.8886042349318216,-0.8886042349318216,-0.8886042349318216
2019-02-24,-0.1567345029456845,-0.1567345029456845,-0.1567345029456845,-0.12092016856600618,-0.12092016856600618,-0.12092016856600618,-0.25270697860990743,-0.25270697860990743,-0.25270697860990743,-0.43318381553718843,-0.43318381553718843,-0.43318381553718843
2019-03-03,-1.9151873754511077,-1.9151873754511077,-1.9151873754511077,-2.0221213359008394,-2.0221213359008394,-2.0221213359008394,-1.819651824982025,-1.819651824982025,-1.819651824982025,-2.005256705296933,-2.005256705296933,-2.005256705296933
2019-03-10,-0.959436282884674,-0.959436282884674,-0.959436282884674,-0.7963873994028021,-0.7963873994028021,-0.7963873994028021,-0.73756146110548,-0.73756146110548,-0.73756146110548,-0.749591927128401,-0.749591927128401,-0.749591927128401
2019-03-17,-0.9035530997689257,-0.9035530997689257,-0.9035530997689257,-1.0274469383609164,-1.0274469383609164,-1.0274469383609164,-1.0622216165200524,-1.0622216165200524,-1.0622216165200524,-1.0020605629261845,-1.0020605629261845,-1.0020605629261845
2019-03-24,-1.5005786082479768,-1.5005786082479768,-1.5005786082479768,-1.6289943932784234,-1.6289943932784234,-1.6289943932784234,-1.545791908800411,-1.545791908800411,-1.545791908800411,-1.663625523770664,-1.663625523770664,-1.663625523770664
2019-03-31,-1.3733453097593524,-1.3733453097593524,-1.3733453097593524,-1.4253374745654168,-1.4253374745654168,-1.4253374745654168,-1.3438471735062143,-1.3438471735062143,-1.3438471735062143,-1.3997227184509855,-1.3997227184509855,-1.3997227184509855
2019-04-07,-0.2440748460909505,-0.2440748460909505,-0.2440748460909505,-0.3745890370213054,-0.3745890370213054,-0.3745890370213054,-0.2908261368930361,-0.2908261368930361,-0.2908261368930361,-0.419209434412391,-0.419209434412391,-0.419209434412391
2019-04-14,-0.9706920179005433,-0.9706920179005433,-0.9706920179005433,-1.0768262990601978,-1.0768262990601978,-1.0768262990601978,-1.057808325111953,-1.057808325111953,-1.057808325111953,-1.122265020508651,-1.122265020508651,-1.122265020508651
2019-04-21,-1.8041633879729027,-1.8041633879729027,-1.8041633879729027,-1.6616652793066289,-1.6616652793066289,-1.6616652793066289,-1.7220037848734835,-1.7220037848734835,-1.7220037848734835,-1.792725819778927,-1.792725819778927,-1.792725819778927
2019-04-28,-1.5817120180059017,-1.5817120180059017,-1.5817120180059017,-1.3084279081423211,-1.3084279081423211,-1.3084279081423211,-1.5357063600804868,-1.5357063600804868,-1.5357063600804868,-1.1392639927422166,-1.1392639927422166,-1.1392639927422166
2019-05-05,-0.48072536051120546,-0.48072536051120546,-0.48072536051120546,-0.5446827432969542,-0.5446827432969542,-0.5446827432969542,-0.45781105686146456,-0.45781105686146456,-0.45781105686146456,-0.6164950588994392,-0.6164950588994392,-0.6164950588994392
2019-05-12,-1.1979463444142033,-1.1979463444142033,-1.1979463444142033,-1.348473810965233,-1.348473810965233,-1.348473810965233,-1.280512471339849,-1.280512471339849,-1.280512471339849,-1.3627959933527818,-1.3627959933527818,-1.3627959933527818
2019-05-19,-0.8408077138480086,-0.8408077138480086,-0.8408077138480086,-0.7810750500604873,-0.7810750500604873,-0.7810750500604873,-0.763013248365335,-0.763013248365335,-0.763013248365335,-0.6216115952056712,-0.6216115952056712,-0.6216115952056712
2019-05-26,-1.2851252834017763,-1.2851252834017763,-1.2851252834017763,-1.2203323372289179,-1.2203323372289179,-1.2203323372289179,-1.3890236789125348,-1.3890236789125348,-1.3890236789125348,-1.0669746075781925,-1.0669746075781925,-1.0669746075781925
2019-06-02,1.1431381383114692,1.1431381383114692,1.1431381383114692,1.296677907525824,1.296677907525824,1.296677907525824,1.2281767873296616,1.2281767873296616,1.2281767873296616,1.3724338409650116,1.3724338409650116,1.3724338409650116
2019-06-09,0.09010724203642506,0.09010724203642506,0.09010724203642506,-0.1636453801591546,-0.1636453801591546,-0.1636453801591546,-0.3677135886494784,-0.3677135886494784,-0.3677135886494784,-0.5409311902857531,-0.5409311902857531,-0.5409311902857531
2019-06-16,1.3556112485063698,1.3556112485063698,1.3556112485063698,1.8814236533964768,1.8814236533964768,1.8814236533964768,1.4964240363058738,1.4964240363058738,1.4964240363058738,2.041231126200009,2.041231126200009,2.041231126200009
2019-06-23,1.8274429273419344,1.8274429273419344,1.8274429273419344,1.667387825166764,1.667387825166764,1.667387825166764,1.7200426722099091,1.7200426722099091,1.7200426722099091,1.6498384933587251,1.6498384933587251,1.6498384933587251
2019-06-30,-0.2988162226677597,-0.2988162226677597,-0.2988162226677597,-0.5288225900938965,-0.5288225900938965,-0.5288225900938965,-0.3766836404875238,-0.3766836404875238,-0.3766836404875238,-0.371329428221398,-0.371329428221398,-0.371329428221398
2019-07-07,-0.042660676568518685,-0.042660676568518685,-0.042660676568518685,0.1329743852332566,0.1329743852332566,0.1329743852332566,0.18656742874598134,0.18656742874598134,0.18656742874598134,0.29771904222733736,0.29771904222733736,0.29771904222733736
2019-07-14,-0.32502759784428004,-0.32502759784428004,-0.32502759784428004,-0.3625383036795958,-0.3625383036795958,-0.3625383036795958,-0.4339251122179492,-0.4339251122179492,-0.4339251122179492,-0.45248939452047504,-0.45248939452047504,-0.45248939452047504
2019-07-21,-1.4676578585791284,-1.4676578585791284,-1.4676578585791284,-1.583849031057588,-1.583849031057588,-1.583849031057588,-1.6028947040302473,-1.6028947040302473,-1.6028947040302473,-1.6194360848851197,-1.6194360848851197,-1.6194360848851197
2019-07-28,-1.8057267644099826,-1.8057267644099826,-1.8057267644099826,-1.5982120858602693,-1.5982120858602693,-1.5982120858602693,-1.6572324522639645,-1.6572324522639645,-1.6572324522639645,-1.5281014733018057,-1.5281014733018057,-1.5281014733018057
2019-08-04,-0.40323728541412707,-0.40323728541412707,-0.40323728541412707,-0.37492669224074016,-0.37492669224074016,-0.37492669224074016,-0.36064854836216653,-0.36064854836216653,-0.36064854836216653,-0.4396975448686598,-0.4396975448686598,-0.4396975448686598
2019-08-11,-1.6332067221948443,-1.6332067221948443,-1.6332067221948443,-1.4819618545005555,-1.4819618545005555,-1.4819618545005555,-1.5644926379530184,-1.5644926379530184,-1.5644926379530184,-1.4768057161231078,-1.4768057161231078,-1.4768057161231078
2019-08-18,-1.3670837362693335,-1.3670837362693335,-1.3670837362693335,-0.8989189623782892,-0.8989189623782892,-0.8989189623782892,-1.5318531378451075,-1.5318531378451075,-1.5318531378451075,-0.8885603708659704,-0.8885603708659704,-0.8885603708659704
2019-08-25,-1.4717297735945873,-1.4717297735945873,-1.4717297735945873,-1.618800313554143,-1.618800313554143,-1.618800313554143,-1.8361862607733135,-1.8361862607733135,-1.8361862607733135,-1.8523096164225739,-1.8523096164225739,-1.8523096164225739
2019-09-01,-1.2388077367743064,-1.2388077367743064,-1.2388077367743064,-1.3411846787911392,-1.3411846787911392,-1.3411846787911392,-1.151607016072345,-1.151607016072345,-1.151607016072345,-1.343124063443938,-1.343124063443938,-1.343124063443938
2019-09-08,-0.8625139577238295,-0.8625139577238295,-0.8625139577238295,-0.9437822343673049,-0.9437822343673049,-0.9437822343673049,-0.7355130248479308,-0.7355130248479308,-0.7355130248479308,-0.8511990725110578,-0.8511990725110578,-0.8511990725110578
2019-09-15,-1.1725544246308652,-1.1725544246308652,-1.1725544246308652,-1.3187993680510182,-1.3187993680510182,-1.3187993680510182,-1.1222933787729399,-1.1222933787729399,-1.1222933787729399,-1.1551191830663412,-1.1551191830663412,-1.1551191830663412
2019-09-22,-1.859519007814947,-1.859519007814947,-1.859519007814947,-1.7766881179372307,-1.7766881179372307,-1.7766881179372307,-1.6234563451165185,-1.6234563451165185,-1.6234563451165185,-1.68814651315881,-1.68814651315881,-1.68814651315881
2019-09-29,-1.3197481800165922,-1.3197481800165922,-1.3197481800165922,-1.270134235878574,-1.270134235878574,-1.270134235878574,-1.1330631391410377,-1.1330631391410377,-1.1330631391410377,-1.1341799600397227,-1.1341799600397227,-1.1341799600397227
2019-10-06,-0.2854111193492414,-0.2854111193492414,-0.2854111193492414,-0.4465056536717007,-0.4465056536717007,-0.4465056536717007,-0.38647924171302817,-0.38647924171302817,-0.38647924171302817,-0.4599811328716903,-0.4599811328716903,-0.4599811328716903
2019-10-13,0.9135516013619925,0.9135516013619925,0.9135516013619925,0.90283150313152,0.90283150313152,0.90283150313152,1.0042007662181731,1.0042007662181731,1.0042007662181731,1.030168396546665,1.030168396546665,1.030168396546665
2019-10-20,0.3609547850057313,0.3609547850057313,0.3609547850057313,0.05821892351283913,0.05821892351283913,0.05821892351283913,0.27504159733801464,0.27504159733801464,0.27504159733801464,0.04920557860277506,0.04920557860277506,0.04920557860277506
2019-10-27,0.9919964508677489,0.9919964508677489,0.9919964508677489,0.9629909375026215,0.9629909375026215,0.9629909375026215,1.1175694474682212,1.1175694474682212,1.1175694474682212,1.0990102226512073,1.0990102226512073,1.0990102226512073
2019-11-03,-0.6163137392617986,-0.6163137392617986,-0.6163137392617986,-0.7652216773721006,-0.7652216773721006,-0.7652216773721006,-0.41900095197124276,-0.41900095197124276,-0.41900095197124276,-0.657143896325734,-0.657143896325734,-0.657143896325734
2019-11-10,-0.40860692587382635,-0.40860692587382635,-0.40860692587382635,-0.3675792675642877,-0.3675792675642877,-0.3675792675642877,-0.13327010688096524,-0.13327010688096524,-0.13327010688096524,-0.1418520153117343,-0.1418520153117343,-0.1418520153117343
2019-11-17,-0.003966599065357682,-0.003966599065357682,-0.003966599065357682,-0.23633814471447726,-0.23633814471447726,-0.23633814471447726,-0.4265555605080598,-0.4265555605080598,-0.4265555605080598,-0.5345846368795503,-0.5345846368795503,-0.5345846368795503
2019-11-24,-0.9724428069191722,-0.9724428069191722,-0.9724428069191722,-0.730646266757964,-0.730646266757964,-0.730646266757964,-0.8468126399320275,-0.8468126399320275,-0.8468126399320275,-0.6534112008835627,-0.6534112008835627,-0.6534112008835627
2019-12-01,0.26622039562588573,0.26622039562588573,0.26622039562588573,0.040230341891972055,0.040230341891972055,0.040230341891972055,-0.06218874683193161,-0.06218874683193161,-0.06218874683193161,-0.014166706702998307,-0.014166706702998307,-0.014166706702998307
2019-12-08,1.3956468501568269,1.3956468501568269,1.3956468501568269,1.3064816895599654,1.3064816895599654,1.3064816895599654,1.0002490512315079,1.0002490512315079,1.0002490512315079,0.8172608129164499,0.8172608129164499,0.8172608129164499
2019-12-15,0.22865941160917885,0.22865941160917885,0.22865941160917885,0.03929628544054997,0.03929628544054997,0.03929628544054997,0.21025026396308,0.21025026396308,0.21025026396308,0.10432380003746726,0.10432380003746726,0.10432380003746726
2019-12-22,1.0962237753017774,1.0962237753017774,1.0962237753017774,1.3952375558776364,1.3952375558776364,1.3952375558776364,1.4217204448239331,1.4217204448239331,1.4217204448239331,1.4286332959598405,1.4286332959598405,1.4286332959598405
2019-12-29,0.8169156529192105,0.8169156529192105,0.8169156529192105,1.0888920300394591,1.0888920300394591,1.0888920300394591,1.1069505059683515,1.1069505059683515,1.1069505059683515,1.031808557869672,1.031808557869672,1.031808557869672
