Date,PowerShares S&P International Developed High Divid_Open_average,PowerShares S&P International Developed High Divid_Open_max,PowerShares S&P International Developed High Divid_Open_min,PowerShares S&P International Developed High Divid_High_average,PowerShares S&P International Developed High Divid_High_max,PowerShares S&P International Developed High Divid_High_min,PowerShares S&P International Developed High Divid_Low_average,PowerShares S&P International Developed High Divid_Low_max,PowerShares S&P International Developed High Divid_Low_min,PowerShares S&P International Developed High Divid_Close_average,PowerShares S&P International Developed High Divid_Close_max,PowerShares S&P International Developed High Divid_Close_min
2018-04-08,-0.6646898716042617,-0.6646898716042617,-0.6646898716042617,0.061468603825304106,0.061468603825304106,0.061468603825304106,-0.5535100371797842,-0.5535100371797842,-0.5535100371797842,0.17243087984776734,0.17243087984776734,0.17243087984776734
2018-04-15,0.10467567239026486,0.10467567239026486,0.10467567239026486,0.09338320636606853,0.09338320636606853,0.09338320636606853,0.23178499523209434,0.23178499523209434,0.23178499523209434,0.21311920890296543,0.21311920890296543,0.21311920890296543
2018-04-22,0.4530921399649073,0.4530921399649073,0.4530921399649073,0.4392029673553027,0.4392029673553027,0.4392029673553027,0.647806316664026,0.647806316664026,0.647806316664026,0.6254012164120549,0.6254012164120549,0.6254012164120549
2018-04-29,0.8248815369999036,0.8248815369999036,0.8248815369999036,0.5325710528042477,0.5325710528042477,0.5325710528042477,0.6849231578772275,0.6849231578772275,0.6849231578772275,0.5936229277734909,0.5936229277734909,0.5936229277734909
2018-05-06,1.0185469196598103,1.0185469196598103,1.0185469196598103,0.8991949747358562,0.8991949747358562,0.8991949747358562,0.253091335640063,0.253091335640063,0.253091335640063,-0.10254837984679945,-0.10254837984679945,-0.10254837984679945
2018-05-13,0.27096659218011254,0.27096659218011254,0.27096659218011254,0.02081645240940219,0.02081645240940219,0.02081645240940219,0.4955315668243698,0.4955315668243698,0.4955315668243698,0.236225347029279,0.236225347029279,0.236225347029279
2018-05-20,-0.6982818366999367,-0.6982818366999367,-0.6982818366999367,-1.0457828750884886,-1.0457828750884886,-1.0457828750884886,-0.5983863856316349,-0.5983863856316349,-0.5983863856316349,-0.9282395125505445,-0.9282395125505445,-0.9282395125505445
2018-05-27,-1.3848477336398834,-1.3848477336398834,-1.3848477336398834,0.10499298959374853,0.10499298959374853,0.10499298959374853,-1.3986305990539474,-1.3986305990539474,-1.3986305990539474,0.31759524381657606,0.31759524381657606,0.31759524381657606
2018-06-03,-0.2331183815262842,-0.2331183815262842,-0.2331183815262842,-0.6598395400172864,-0.6598395400172864,-0.6598395400172864,-0.11584879050722707,-0.11584879050722707,-0.11584879050722707,-0.5598025734747036,-0.5598025734747036,-0.5598025734747036
2018-06-10,-1.861139374700524,-1.861139374700524,-1.861139374700524,-2.1670953050070523,-2.1670953050070523,-2.1670953050070523,-1.9609588824742983,-1.9609588824742983,-1.9609588824742983,-2.2039641784299366,-2.2039641784299366,-2.2039641784299366
2018-06-17,-2.0788783990980253,-2.0788783990980253,-2.0788783990980253,-2.0379768350769156,-2.0379768350769156,-2.0379768350769156,-2.1691137276799863,-2.1691137276799863,-2.1691137276799863,-2.219772475951144,-2.219772475951144,-2.219772475951144
2018-06-24,-1.6278971984841522,-1.6278971984841522,-1.6278971984841522,-1.6957700555383113,-1.6957700555383113,-1.6957700555383113,-1.7066631457531756,-1.7066631457531756,-1.7066631457531756,-1.7786311654236497,-1.7786311654236497,-1.7786311654236497
2018-07-01,0.15589063548333934,0.15589063548333934,0.15589063548333934,-0.07398234491863617,-0.07398234491863617,-0.07398234491863617,0.24332622303493157,0.24332622303493157,0.24332622303493157,0.023000097709211326,0.023000097709211326,0.023000097709211326
2018-07-08,-0.6657349198734881,-0.6657349198734881,-0.6657349198734881,-0.8454283343001283,-0.8454283343001283,-0.8454283343001283,-0.6438636782696382,-0.6438636782696382,-0.6438636782696382,-0.7474475805364471,-0.7474475805364471,-0.7474475805364471
2018-07-15,-0.13307218998529735,-0.13307218998529735,-0.13307218998529735,0.07307992012747237,0.07307992012747237,0.07307992012747237,-0.0682739355810879,-0.0682739355810879,-0.0682739355810879,0.1736048321147062,0.1736048321147062,0.1736048321147062
2018-07-22,-0.26425137682054367,-0.26425137682054367,-0.26425137682054367,-0.447392588341025,-0.447392588341025,-0.447392588341025,-0.21198585865523775,-0.21198585865523775,-0.21198585865523775,-0.35084940545650006,-0.35084940545650006,-0.35084940545650006
2018-07-29,-0.6559229411919876,-0.6559229411919876,-0.6559229411919876,-0.8298866686746577,-0.8298866686746577,-0.8298866686746577,-0.6593058723557493,-0.6593058723557493,-0.6593058723557493,-0.7530549887455422,-0.7530549887455422,-0.7530549887455422
2018-08-05,-1.4077329699716647,-1.4077329699716647,-1.4077329699716647,-1.5083574822874082,-1.5083574822874082,-1.5083574822874082,-1.5206695123113294,-1.5206695123113294,-1.5206695123113294,-1.4988995961756943,-1.4988995961756943,-1.4988995961756943
2018-08-12,-0.8243966125478649,-0.8243966125478649,-0.8243966125478649,-0.925491884877278,-0.925491884877278,-0.925491884877278,-0.7848665772435297,-0.7848665772435297,-0.7848665772435297,-0.809257241895181,-0.809257241895181,-0.809257241895181
2018-08-19,0.07572924987296244,0.07572924987296244,0.07572924987296244,-0.1419873170124592,-0.1419873170124592,-0.1419873170124592,-0.22415700936410804,-0.22415700936410804,-0.22415700936410804,-0.1692611521644893,-0.1692611521644893,-0.1692611521644893
2018-08-26,-0.2663165521433603,-0.2663165521433603,-0.2663165521433603,-0.365772197379513,-0.365772197379513,-0.365772197379513,-0.571560862575386,-0.571560862575386,-0.571560862575386,-0.6015145914661252,-0.6015145914661252,-0.6015145914661252
2018-09-02,-1.6147708073519909,-1.6147708073519909,-1.6147708073519909,-1.5939579719773553,-1.5939579719773553,-1.5939579719773553,-1.5062273718697998,-1.5062273718697998,-1.5062273718697998,-1.3872710342699837,-1.3872710342699837,-1.3872710342699837
2018-09-09,-0.5949133257555854,-0.5949133257555854,-0.5949133257555854,-0.6883614767540416,-0.6883614767540416,-0.6883614767540416,-0.5086483233386999,-0.5086483233386999,-0.5086483233386999,-0.5449853312720745,-0.5449853312720745,-0.5449853312720745
2018-09-16,0.20516324667355038,0.20516324667355038,0.20516324667355038,0.12071646361478862,0.12071646361478862,0.12071646361478862,-0.17259928715015418,-0.17259928715015418,-0.17259928715015418,-0.2301085343558548,-0.2301085343558548,-0.2301085343558548
2018-09-23,-1.3455427123862795,-1.3455427123862795,-1.3455427123862795,-0.6188862941782469,-0.6188862941782469,-0.6188862941782469,-1.218820274533596,-1.218820274533596,-1.218820274533596,-0.5095281861148321,-0.5095281861148321,-0.5095281861148321
2018-09-30,-2.5126092490755205,-2.5126092490755205,-2.5126092490755205,-2.102634273951957,-2.102634273951957,-2.102634273951957,-2.4820789098249785,-2.4820789098249785,-2.4820789098249785,-2.3901503680578045,-2.3901503680578045,-2.3901503680578045
2018-10-07,-1.8498291017710384,-1.8498291017710384,-1.8498291017710384,-1.7098578758512057,-1.7098578758512057,-1.7098578758512057,-2.16601674063624,-2.16601674063624,-2.16601674063624,-2.1739865062073886,-2.1739865062073886,-2.1739865062073886
