Date,iShares Aaa - A Rated Corporate BondEtf_Open_average,iShares Aaa - A Rated Corporate BondEtf_Open_max,iShares Aaa - A Rated Corporate BondEtf_Open_min,iShares Aaa - A Rated Corporate BondEtf_High_average,iShares Aaa - A Rated Corporate BondEtf_High_max,iShares Aaa - A Rated Corporate BondEtf_High_min,iShares Aaa - A Rated Corporate BondEtf_Low_average,iShares Aaa - A Rated Corporate BondEtf_Low_max,iShares Aaa - A Rated Corporate BondEtf_Low_min,iShares Aaa - A Rated Corporate BondEtf_Close_average,iShares Aaa - A Rated Corporate BondEtf_Close_max,iShares Aaa - A Rated Corporate BondEtf_Close_min
2018-05-27,-0.7544365283063058,-0.7544365283063058,-0.7544365283063058,-0.7547233137007551,-0.7547233137007551,-0.7547233137007551,-0.7425530675719042,-0.7425530675719042,-0.7425530675719042,-0.7336387662946011,-0.7336387662946011,-0.7336387662946011
2018-06-03,-0.971260128559345,-0.971260128559345,-0.971260128559345,-0.8161942863346138,-0.8161942863346138,-0.8161942863346138,-0.891135911064195,-0.891135911064195,-0.891135911064195,-0.8302570499455056,-0.8302570499455056,-0.8302570499455056
2018-06-10,-0.48430715731674123,-0.48430715731674123,-0.48430715731674123,-0.5455564462606568,-0.5455564462606568,-0.5455564462606568,-0.5934732796908102,-0.5934732796908102,-0.5934732796908102,-0.6742451887058498,-0.6742451887058498,-0.6742451887058498
2018-06-17,-1.1690045699013958,-1.1690045699013958,-1.1690045699013958,-1.3172722054107102,-1.3172722054107102,-1.3172722054107102,-1.2893437934546823,-1.2893437934546823,-1.2893437934546823,-1.3486339199621749,-1.3486339199621749,-1.3486339199621749
2018-06-24,-0.6475107714499697,-0.6475107714499697,-0.6475107714499697,-0.6487044844366288,-0.6487044844366288,-0.6487044844366288,-0.6114206029351801,-0.6114206029351801,-0.6114206029351801,-0.723824897556414,-0.723824897556414,-0.723824897556414
2018-07-01,-0.18784933827876463,-0.18784933827876463,-0.18784933827876463,-0.12242584206504431,-0.12242584206504431,-0.12242584206504431,-0.1222229091087626,-0.1222229091087626,-0.1222229091087626,-0.06338562023511006,-0.06338562023511006,-0.06338562023511006
2018-07-08,0.6943104499182406,0.6943104499182406,0.6943104499182406,0.5900493364624687,0.5900493364624687,0.5900493364624687,0.6791794757811038,0.6791794757811038,0.6791794757811038,0.6638631121052075,0.6638631121052075,0.6638631121052075
2018-07-15,0.35570056319123544,0.35570056319123544,0.35570056319123544,0.1636730322117723,0.1636730322117723,0.1636730322117723,-0.19025996834644573,-0.19025996834644573,-0.19025996834644573,-0.2961719381554237,-0.2961719381554237,-0.2961719381554237
2018-07-22,0.2462183505360893,0.2462183505360893,0.2462183505360893,0.2049188923098253,0.2049188923098253,0.2049188923098253,0.2422233606799476,0.2422233606799476,0.2422233606799476,0.17394471267772246,0.17394471267772246,0.17394471267772246
2018-07-29,0.10508329596991421,0.10508329596991421,0.10508329596991421,0.5073794841832812,0.5073794841832812,0.5073794841832812,0.29952825702309266,0.29952825702309266,0.29952825702309266,0.7277487314288731,0.7277487314288731,0.7277487314288731
