Date,Shares JPX-Nikkei 400Etf_Open_average,Shares JPX-Nikkei 400Etf_Open_max,Shares JPX-Nikkei 400Etf_Open_min,Shares JPX-Nikkei 400Etf_High_average,Shares JPX-Nikkei 400Etf_High_max,Shares JPX-Nikkei 400Etf_High_min,Shares JPX-Nikkei 400Etf_Low_average,Shares JPX-Nikkei 400Etf_Low_max,Shares JPX-Nikkei 400Etf_Low_min,Shares JPX-Nikkei 400Etf_Close_average,Shares JPX-Nikkei 400Etf_Close_max,Shares JPX-Nikkei 400Etf_Close_min
2018-05-27,-0.6718814781914079,-0.6718814781914079,-0.6718814781914079,-0.496915133247931,-0.496915133247931,-0.496915133247931,-0.4129429382349259,-0.4129429382349259,-0.4129429382349259,-0.5081014273083696,-0.5081014273083696,-0.5081014273083696
2018-06-03,-0.18818461208863785,-0.18818461208863785,-0.18818461208863785,-0.14128152584353385,-0.14128152584353385,-0.14128152584353385,-0.012569314678194476,-0.012569314678194476,-0.012569314678194476,0.02217126027074836,0.02217126027074836,0.02217126027074836
2018-06-10,-0.2709852620755587,-0.2709852620755587,-0.2709852620755587,-0.3612021182735323,-0.3612021182735323,-0.3612021182735323,-0.09101287790271113,-0.09101287790271113,-0.09101287790271113,-0.2566014414951942,-0.2566014414951942,-0.2566014414951942
2018-06-17,-1.6891333571679652,-1.6891333571679652,-1.6891333571679652,-1.9483920926148417,-1.9483920926148417,-1.9483920926148417,-1.1194294338952089,-1.1194294338952089,-1.1194294338952089,-1.6308052958975807,-1.6308052958975807,-1.6308052958975807
2018-06-24,-2.7605198397215025,-2.7605198397215025,-2.7605198397215025,-2.833538742495695,-2.833538742495695,-2.833538742495695,-2.382623661818411,-2.382623661818411,-2.382623661818411,-2.403664771826698,-2.403664771826698,-2.403664771826698
2018-07-01,-2.786811272675721,-2.786811272675721,-2.786811272675721,-2.880413866393262,-2.880413866393262,-2.880413866393262,-2.5812390111976686,-2.5812390111976686,-2.5812390111976686,-2.578927495130263,-2.578927495130263,-2.578927495130263
2018-07-08,-2.1661449302660305,-2.1661449302660305,-2.1661449302660305,-2.2594941321849213,-2.2594941321849213,-2.2594941321849213,-2.0344381751302145,-2.0344381751302145,-2.0344381751302145,-2.0793016942194407,-2.0793016942194407,-2.0793016942194407
2018-07-15,-1.5468938878505873,-1.5468938878505873,-1.5468938878505873,-1.5093179797370067,-1.5093179797370067,-1.5093179797370067,-1.4395710019023304,-1.4395710019023304,-1.4395710019023304,-1.3996767771924623,-1.3996767771924623,-1.3996767771924623
2018-07-22,-0.11350499007413851,-0.11350499007413851,-0.11350499007413851,-0.1810333488113243,-0.1810333488113243,-0.1810333488113243,-0.23755312586152436,-0.23755312586152436,-0.23755312586152436,-0.274033656875398,-0.274033656875398,-0.274033656875398
2018-07-29,-1.2687667991917027,-1.2687667991917027,-1.2687667991917027,-1.1459519501756787,-1.1459519501756787,-1.1459519501756787,-1.169238853750662,-1.169238853750662,-1.169238853750662,-1.019401025125174,-1.019401025125174,-1.019401025125174
2018-08-05,-1.5363281439999334,-1.5363281439999334,-1.5363281439999334,-1.5813798328296214,-1.5813798328296214,-1.5813798328296214,-1.711739908200707,-1.711739908200707,-1.711739908200707,-1.7351380038038813,-1.7351380038038813,-1.7351380038038813
2018-08-12,-1.6948046936659347,-1.6948046936659347,-1.6948046936659347,-1.6095146039043506,-1.6095146039043506,-1.6095146039043506,-1.6448667975133207,-1.6448667975133207,-1.6448667975133207,-1.5725849646939765,-1.5725849646939765,-1.5725849646939765
2018-08-19,-1.2718511562090915,-1.2718511562090915,-1.2718511562090915,-1.2903256572446082,-1.2903256572446082,-1.2903256572446082,-1.2314302114836608,-1.2314302114836608,-1.2314302114836608,-1.232475256281804,-1.232475256281804,-1.232475256281804
2018-08-26,-0.7094977513861489,-0.7094977513861489,-0.7094977513861489,-0.7645124348753435,-0.7645124348753435,-0.7645124348753435,-0.8729340167470505,-0.8729340167470505,-0.8729340167470505,-0.9094363267547786,-0.9094363267547786,-0.9094363267547786
2018-09-02,-1.5976948514531297,-1.5976948514531297,-1.5976948514531297,-1.516502301827633,-1.516502301827633,-1.516502301827633,-1.5901526946391804,-1.5901526946391804,-1.5901526946391804,-1.5507212777945176,-1.5507212777945176,-1.5507212777945176
2018-09-09,-0.5714525139313243,-0.5714525139313243,-0.5714525139313243,-0.6094486919504356,-0.6094486919504356,-0.6094486919504356,-0.6504003081423976,-0.6504003081423976,-0.6504003081423976,-0.5354576264658286,-0.5354576264658286,-0.5354576264658286
2018-09-16,0.7069995077292351,0.7069995077292351,0.7069995077292351,0.6786641092686314,0.6786641092686314,0.6786641092686314,0.6799809690543666,0.6799809690543666,0.6799809690543666,0.7665068313544816,0.7665068313544816,0.7665068313544816
2018-09-23,0.9102148527025694,0.9102148527025694,0.9102148527025694,0.9402931149911697,0.9402931149911697,0.9402931149911697,0.9901380583672944,0.9901380583672944,0.9901380583672944,0.9436803639832492,0.9436803639832492,0.9436803639832492
2018-09-30,0.34768826415642756,0.34768826415642756,0.34768826415642756,0.26652669296348813,0.26652669296348813,0.26652669296348813,0.09192049507207915,0.09192049507207915,0.09192049507207915,0.22015733194872664,0.22015733194872664,0.22015733194872664
2018-10-07,-1.411848608571798,-1.411848608571798,-1.411848608571798,-1.4477904851205943,-1.4477904851205943,-1.4477904851205943,-1.7155346673783372,-1.7155346673783372,-1.7155346673783372,-1.448319847049889,-1.448319847049889,-1.448319847049889
2018-10-14,-1.233687280581255,-1.233687280581255,-1.233687280581255,-1.2757886734378587,-1.2757886734378587,-1.2757886734378587,-1.123091031756599,-1.123091031756599,-1.123091031756599,-1.205954133825387,-1.205954133825387,-1.205954133825387
2018-10-21,-2.781708375165515,-2.781708375165515,-2.781708375165515,-2.5843576469415854,-2.5843576469415854,-2.5843576469415854,-2.8888458034661917,-2.8888458034661917,-2.8888458034661917,-2.6822608468391667,-2.6822608468391667,-2.6822608468391667
2018-10-28,-1.5509248957594155,-1.5509248957594155,-1.5509248957594155,-1.678351009775042,-1.678351009775042,-1.678351009775042,-1.794786744814607,-1.794786744814607,-1.794786744814607,-1.977514060856599,-1.977514060856599,-1.977514060856599
2018-11-04,-1.654859655363056,-1.654859655363056,-1.654859655363056,-1.7212013601862037,-1.7212013601862037,-1.7212013601862037,-1.4854670456156622,-1.4854670456156622,-1.4854670456156622,-1.5831264844355843,-1.5831264844355843,-1.5831264844355843
2018-11-11,-1.5898322928461726,-1.5898322928461726,-1.5898322928461726,-1.6017005657267895,-1.6017005657267895,-1.6017005657267895,-1.4566279134543225,-1.4566279134543225,-1.4566279134543225,-1.5472367749493876,-1.5472367749493876,-1.5472367749493876
2018-11-18,-1.6029671527155986,-1.6029671527155986,-1.6029671527155986,-1.6319734825733154,-1.6319734825733154,-1.6319734825733154,-1.488965187166132,-1.488965187166132,-1.488965187166132,-1.5671458912147513,-1.5671458912147513,-1.5671458912147513
2018-11-25,-0.9723674744785394,-0.9723674744785394,-0.9723674744785394,-0.8997951313464275,-0.8997951313464275,-0.8997951313464275,-0.8746139750587342,-0.8746139750587342,-0.8746139750587342,-0.897116471109079,-0.897116471109079,-0.897116471109079
2018-12-02,-1.4131562290348454,-1.4131562290348454,-1.4131562290348454,-1.4665369848948422,-1.4665369848948422,-1.4665369848948422,-1.5680612798465412,-1.5680612798465412,-1.5680612798465412,-1.5366567407686562,-1.5366567407686562,-1.5366567407686562
2018-12-09,-1.7208001410970009,-1.7208001410970009,-1.7208001410970009,-1.7315534995744586,-1.7315534995744586,-1.7315534995744586,-1.6092875709099077,-1.6092875709099077,-1.6092875709099077,-1.6883452899352207,-1.6883452899352207,-1.6883452899352207
2018-12-16,-2.395331583707995,-2.395331583707995,-2.395331583707995,-2.405960267704407,-2.405960267704407,-2.405960267704407,-2.4533620906754,-2.4533620906754,-2.4533620906754,-2.515279749885144,-2.515279749885144,-2.515279749885144
2018-12-23,-1.7846607106235701,-1.7846607106235701,-1.7846607106235701,-1.803473651727497,-1.803473651727497,-1.803473651727497,-1.7580460317586926,-1.7580460317586926,-1.7580460317586926,-1.7140645303248239,-1.7140645303248239,-1.7140645303248239
2018-12-30,-1.3773415494573533,-1.3773415494573533,-1.3773415494573533,-1.1525103918459425,-1.1525103918459425,-1.1525103918459425,-1.2908507958861277,-1.2908507958861277,-1.2908507958861277,-1.0510652957940998,-1.0510652957940998,-1.0510652957940998
2019-01-06,-0.9127762637740504,-0.9127762637740504,-0.9127762637740504,-0.9937083409863464,-0.9937083409863464,-0.9937083409863464,-0.8647552545325112,-0.8647552545325112,-0.8647552545325112,-0.9238934218014253,-0.9238934218014253,-0.9238934218014253
2019-01-13,-0.39676548210269436,-0.39676548210269436,-0.39676548210269436,-0.43991859040929204,-0.43991859040929204,-0.43991859040929204,-0.3829300273153696,-0.3829300273153696,-0.3829300273153696,-0.3661677392493499,-0.3661677392493499,-0.3661677392493499
2019-01-20,-0.3842166228000051,-0.3842166228000051,-0.3842166228000051,-0.4526410057450082,-0.4526410057450082,-0.4526410057450082,-0.3365866121960289,-0.3365866121960289,-0.3365866121960289,-0.4175869672539382,-0.4175869672539382,-0.4175869672539382
2019-01-27,-0.20889886473850552,-0.20889886473850552,-0.20889886473850552,-0.26911822959293485,-0.26911822959293485,-0.26911822959293485,-0.22119811805085923,-0.22119811805085923,-0.22119811805085923,-0.28668239045139177,-0.28668239045139177,-0.28668239045139177
2019-02-03,-0.733599464618431,-0.733599464618431,-0.733599464618431,-0.7856353819886484,-0.7856353819886484,-0.7856353819886484,-0.697518037999885,-0.697518037999885,-0.697518037999885,-0.6952809049613886,-0.6952809049613886,-0.6952809049613886
2019-02-10,0.061669177241155136,0.061669177241155136,0.061669177241155136,0.08986705054890366,0.08986705054890366,0.08986705054890366,0.12385387428735646,0.12385387428735646,0.12385387428735646,0.17410157407174118,0.17410157407174118,0.17410157407174118
2019-02-17,0.5165361279015797,0.5165361279015797,0.5165361279015797,0.4350664074650455,0.4350664074650455,0.4350664074650455,0.547455882842145,0.547455882842145,0.547455882842145,0.4469109172421922,0.4469109172421922,0.4469109172421922
2019-02-24,0.4939702830593974,0.4939702830593974,0.4939702830593974,0.4135745400399713,0.4135745400399713,0.4135745400399713,0.5027405366714146,0.5027405366714146,0.5027405366714146,0.5033199904979175,0.5033199904979175,0.5033199904979175
2019-03-03,-0.32225568576853486,-0.32225568576853486,-0.32225568576853486,-0.29459252826223,-0.29459252826223,-0.29459252826223,-0.1986056998517087,-0.1986056998517087,-0.1986056998517087,-0.16211775601569253,-0.16211775601569253,-0.16211775601569253
2019-03-10,0.4731968994814121,0.4731968994814121,0.4731968994814121,0.4432226555529138,0.4432226555529138,0.4432226555529138,0.5027527937745834,0.5027527937745834,0.5027527937745834,0.48107707187702314,0.48107707187702314,0.48107707187702314
