Date,VanEck Vectors Mortgage REIT IncomeEtf_Open_average,VanEck Vectors Mortgage REIT IncomeEtf_Open_max,VanEck Vectors Mortgage REIT IncomeEtf_Open_min,VanEck Vectors Mortgage REIT IncomeEtf_High_average,VanEck Vectors Mortgage REIT IncomeEtf_High_max,VanEck Vectors Mortgage REIT IncomeEtf_High_min,VanEck Vectors Mortgage REIT IncomeEtf_Low_average,VanEck Vectors Mortgage REIT IncomeEtf_Low_max,VanEck Vectors Mortgage REIT IncomeEtf_Low_min,VanEck Vectors Mortgage REIT IncomeEtf_Close_average,VanEck Vectors Mortgage REIT IncomeEtf_Close_max,VanEck Vectors Mortgage REIT IncomeEtf_Close_min
2018-05-27,1.4669415400482504,1.4669415400482504,1.4669415400482504,1.3395110031712918,1.3395110031712918,1.3395110031712918,1.3401639175650033,1.3401639175650033,1.3401639175650033,1.3812746446584898,1.3812746446584898,1.3812746446584898
2018-06-03,1.476898229140403,1.476898229140403,1.476898229140403,1.5976553944937342,1.5976553944937342,1.5976553944937342,1.5571112922092514,1.5571112922092514,1.5571112922092514,1.652378818116199,1.652378818116199,1.652378818116199
2018-06-10,1.5708098488529778,1.5708098488529778,1.5708098488529778,1.5555862665646607,1.5555862665646607,1.5555862665646607,1.5337918299375832,1.5337918299375832,1.5337918299375832,1.3786633539108024,1.3786633539108024,1.3786633539108024
2018-06-17,2.058488763866692,2.058488763866692,2.058488763866692,1.9638611562741246,1.9638611562741246,1.9638611562741246,1.8548507844701596,1.8548507844701596,1.8548507844701596,1.8243941583924315,1.8243941583924315,1.8243941583924315
2018-06-24,1.6160880467941454,1.6160880467941454,1.6160880467941454,1.6023996911005514,1.6023996911005514,1.6023996911005514,1.5517008939565229,1.5517008939565229,1.5517008939565229,1.5657667099606642,1.5657667099606642,1.5657667099606642
2018-07-01,1.6077621972130034,1.6077621972130034,1.6077621972130034,1.5860954995719077,1.5860954995719077,1.5860954995719077,1.5869394919860302,1.5869394919860302,1.5869394919860302,1.648906991395757,1.648906991395757,1.648906991395757
2018-07-08,1.4805727183561697,1.4805727183561697,1.4805727183561697,1.4390024849076222,1.4390024849076222,1.4390024849076222,1.3133617496225056,1.3133617496225056,1.3133617496225056,1.2574620648461445,1.2574620648461445,1.2574620648461445
2018-07-15,1.282631581117454,1.282631581117454,1.282631581117454,1.2543470831383001,1.2543470831383001,1.2543470831383001,1.3813249819042093,1.3813249819042093,1.3813249819042093,1.3627529628772101,1.3627529628772101,1.3627529628772101
2018-07-22,1.1711732951741516,1.1711732951741516,1.1711732951741516,1.1197724347928844,1.1197724347928844,1.1197724347928844,1.1279355539250733,1.1279355539250733,1.1279355539250733,1.2101555778707045,1.2101555778707045,1.2101555778707045
2018-07-29,1.447483193217509,1.447483193217509,1.447483193217509,1.4086427578804988,1.4086427578804988,1.4086427578804988,1.3588275689806049,1.3588275689806049,1.3588275689806049,1.2741885974949512,1.2741885974949512,1.2741885974949512
2018-08-05,0.7557861889450713,0.7557861889450713,0.7557861889450713,0.7887543947754799,0.7887543947754799,0.7887543947754799,0.837165472138419,0.837165472138419,0.837165472138419,0.7456592503347101,0.7456592503347101,0.7456592503347101
2018-08-12,1.0740213499224363,1.0740213499224363,1.0740213499224363,1.2398002223578304,1.2398002223578304,1.2398002223578304,1.2622370522649669,1.2622370522649669,1.2622370522649669,1.2928222387194541,1.2928222387194541,1.2928222387194541
2018-08-19,1.4014550111170674,1.4014550111170674,1.4014550111170674,1.35944423418543,1.35944423418543,1.35944423418543,1.3142454206771428,1.3142454206771428,1.3142454206771428,1.2511380527359355,1.2511380527359355,1.2511380527359355
2018-08-26,1.411442718017846,1.411442718017846,1.411442718017846,1.3918810582434995,1.3918810582434995,1.3918810582434995,1.4021961232548747,1.4021961232548747,1.4021961232548747,1.4101050146061151,1.4101050146061151,1.4101050146061151
2018-09-02,1.6122627522141142,1.6122627522141142,1.6122627522141142,1.7847328142157464,1.7847328142157464,1.7847328142157464,1.4955344015866598,1.4955344015866598,1.4955344015866598,1.6575681590081188,1.6575681590081188,1.6575681590081188
2018-09-09,0.9435058610932251,0.9435058610932251,0.9435058610932251,0.9132539278468659,0.9132539278468659,0.9132539278468659,0.9429565532527541,0.9429565532527541,0.9429565532527541,0.9743910065996012,0.9743910065996012,0.9743910065996012
