Date,First Trust Developed Markets ex-US Small Cap AlphEtf_Open_average,First Trust Developed Markets ex-US Small Cap AlphEtf_Open_max,First Trust Developed Markets ex-US Small Cap AlphEtf_Open_min,First Trust Developed Markets ex-US Small Cap AlphEtf_High_average,First Trust Developed Markets ex-US Small Cap AlphEtf_High_max,First Trust Developed Markets ex-US Small Cap AlphEtf_High_min,First Trust Developed Markets ex-US Small Cap AlphEtf_Low_average,First Trust Developed Markets ex-US Small Cap AlphEtf_Low_max,First Trust Developed Markets ex-US Small Cap AlphEtf_Low_min,First Trust Developed Markets ex-US Small Cap AlphEtf_Close_average,First Trust Developed Markets ex-US Small Cap AlphEtf_Close_max,First Trust Developed Markets ex-US Small Cap AlphEtf_Close_min
2018-05-27,-0.7117600963982912,-0.7117600963982912,-0.7117600963982912,-0.6485555266478736,-0.6485555266478736,-0.6485555266478736,-0.5467477686007467,-0.5467477686007467,-0.5467477686007467,-0.5502057272596734,-0.5502057272596734,-0.5502057272596734
2018-06-03,-0.0029945427785995475,-0.0029945427785995475,-0.0029945427785995475,-0.09995238573542838,-0.09995238573542838,-0.09995238573542838,0.03052498203030667,0.03052498203030667,0.03052498203030667,0.048927614010052245,0.048927614010052245,0.048927614010052245
2018-06-10,-0.37167138891614443,-0.37167138891614443,-0.37167138891614443,-0.5292872751672,-0.5292872751672,-0.5292872751672,-0.9299680075296247,-0.9299680075296247,-0.9299680075296247,-1.2306597755209063,-1.2306597755209063,-1.2306597755209063
2018-06-17,-2.431310983368973,-2.431310983368973,-2.431310983368973,-2.6926917595344375,-2.6926917595344375,-2.6926917595344375,-1.8683828609507491,-1.8683828609507491,-1.8683828609507491,-2.214270797549642,-2.214270797549642,-2.214270797549642
2018-06-24,-2.556726278564804,-2.556726278564804,-2.556726278564804,-2.740407478212025,-2.740407478212025,-2.740407478212025,-2.3562333474903467,-2.3562333474903467,-2.3562333474903467,-2.4783128757661723,-2.4783128757661723,-2.4783128757661723
2018-07-01,-2.345159869314107,-2.345159869314107,-2.345159869314107,-2.4448625483827815,-2.4448625483827815,-2.4448625483827815,-2.2248516174440667,-2.2248516174440667,-2.2248516174440667,-2.2960175404629175,-2.2960175404629175,-2.2960175404629175
2018-07-08,-2.0908263102082563,-2.0908263102082563,-2.0908263102082563,-2.088767498344507,-2.088767498344507,-2.088767498344507,-2.0196895590525332,-2.0196895590525332,-2.0196895590525332,-1.9899712562754415,-1.9899712562754415,-1.9899712562754415
2018-07-15,-1.7506835604660804,-1.7506835604660804,-1.7506835604660804,-1.6314228597203662,-1.6314228597203662,-1.6314228597203662,-1.707368426642449,-1.707368426642449,-1.707368426642449,-1.6305407023035663,-1.6305407023035663,-1.6305407023035663
2018-07-22,-1.2690287932297242,-1.2690287932297242,-1.2690287932297242,-1.2804532351455524,-1.2804532351455524,-1.2804532351455524,-1.2253619411274517,-1.2253619411274517,-1.2253619411274517,-1.216575132565484,-1.216575132565484,-1.216575132565484
2018-07-29,-1.1641840996989152,-1.1641840996989152,-1.1641840996989152,-1.2353118363636524,-1.2353118363636524,-1.2353118363636524,-1.1276220049975019,-1.1276220049975019,-1.1276220049975019,-1.1814752130826567,-1.1814752130826567,-1.1814752130826567
2018-08-05,-1.4744475628434632,-1.4744475628434632,-1.4744475628434632,-1.493868548728513,-1.493868548728513,-1.493868548728513,-1.5207909855866197,-1.5207909855866197,-1.5207909855866197,-1.5469609291659423,-1.5469609291659423,-1.5469609291659423
2018-08-12,-1.9947131187316047,-1.9947131187316047,-1.9947131187316047,-1.9026231585689914,-1.9026231585689914,-1.9026231585689914,-2.0234460776154473,-2.0234460776154473,-2.0234460776154473,-1.8829522466572217,-1.8829522466572217,-1.8829522466572217
2018-08-19,-1.111789902751595,-1.111789902751595,-1.111789902751595,-1.132955690459259,-1.132955690459259,-1.132955690459259,-1.1174796607895243,-1.1174796607895243,-1.1174796607895243,-1.1462941269840825,-1.1462941269840825,-1.1462941269840825
2018-08-26,-0.9619744191765623,-0.9619744191765623,-0.9619744191765623,-1.0076013116748983,-1.0076013116748983,-1.0076013116748983,-1.0386157045676265,-1.0386157045676265,-1.0386157045676265,-1.0807227061495048,-1.0807227061495048,-1.0807227061495048
2018-09-02,-1.518926561621002,-1.518926561621002,-1.518926561621002,-1.5799795904488334,-1.5799795904488334,-1.5799795904488334,-1.515445739617565,-1.515445739617565,-1.515445739617565,-1.5634405762764538,-1.5634405762764538,-1.5634405762764538
2018-09-09,-1.07806233896558,-1.07806233896558,-1.07806233896558,-1.128899386475186,-1.128899386475186,-1.128899386475186,-1.0666828078367387,-1.0666828078367387,-1.0666828078367387,-1.1087544418333166,-1.1087544418333166,-1.1087544418333166
2018-09-16,-0.27445928985463797,-0.27445928985463797,-0.27445928985463797,-0.28550821355578215,-0.28550821355578215,-0.28550821355578215,-0.23181843390447993,-0.23181843390447993,-0.23181843390447993,-0.2398792388691583,-0.2398792388691583,-0.2398792388691583
2018-09-23,-0.14361672721522406,-0.14361672721522406,-0.14361672721522406,-0.13101130340021813,-0.13101130340021813,-0.13101130340021813,-0.5238690603454296,-0.5238690603454296,-0.5238690603454296,-0.15910514508499599,-0.15910514508499599,-0.15910514508499599
2018-09-30,-0.7837939070378872,-0.7837939070378872,-0.7837939070378872,-0.48877639168428944,-0.48877639168428944,-0.48877639168428944,-1.0161336491992046,-1.0161336491992046,-1.0161336491992046,-0.9452162748430907,-0.9452162748430907,-0.9452162748430907
2018-10-07,-2.052293556059464,-2.052293556059464,-2.052293556059464,-2.1218282089225267,-2.1218282089225267,-2.1218282089225267,-2.5163451258921024,-2.5163451258921024,-2.5163451258921024,-2.3203328069097946,-2.3203328069097946,-2.3203328069097946
2018-10-14,-2.2158323519716934,-2.2158323519716934,-2.2158323519716934,-2.169273609443826,-2.169273609443826,-2.169273609443826,-2.0802413974247607,-2.0802413974247607,-2.0802413974247607,-2.1547704415384628,-2.1547704415384628,-2.1547704415384628
2018-10-21,-2.7626045616348764,-2.7626045616348764,-2.7626045616348764,-2.7587002864896384,-2.7587002864896384,-2.7587002864896384,-2.875606248198671,-2.875606248198671,-2.875606248198671,-2.7892234173083112,-2.7892234173083112,-2.7892234173083112
2018-10-28,-1.8740938630437232,-1.8740938630437232,-1.8740938630437232,-1.955472614412154,-1.955472614412154,-1.955472614412154,-1.6734647214489138,-1.6734647214489138,-1.6734647214489138,-1.8761025364440866,-1.8761025364440866,-1.8761025364440866
2018-11-04,-1.6808347689004484,-1.6808347689004484,-1.6808347689004484,-1.7402871064297643,-1.7402871064297643,-1.7402871064297643,-1.5221290459441392,-1.5221290459441392,-1.5221290459441392,-1.6821815940533917,-1.6821815940533917,-1.6821815940533917
2018-11-11,-1.8691937602056496,-1.8691937602056496,-1.8691937602056496,-1.8782853477289567,-1.8782853477289567,-1.8782853477289567,-1.7383418175506662,-1.7383418175506662,-1.7383418175506662,-1.8612521217954978,-1.8612521217954978,-1.8612521217954978
2018-11-18,-1.9209020880653953,-1.9209020880653953,-1.9209020880653953,-1.8725240293903407,-1.8725240293903407,-1.8725240293903407,-1.9050152645228629,-1.9050152645228629,-1.9050152645228629,-1.8655684326400512,-1.8655684326400512,-1.8655684326400512
2018-11-25,-1.3507581894361105,-1.3507581894361105,-1.3507581894361105,-1.3710851358537814,-1.3710851358537814,-1.3710851358537814,-1.4133021657944858,-1.4133021657944858,-1.4133021657944858,-1.4141055373068814,-1.4141055373068814,-1.4141055373068814
2018-12-02,-1.3739467252116768,-1.3739467252116768,-1.3739467252116768,-1.4139252294171443,-1.4139252294171443,-1.4139252294171443,-1.4633942669387623,-1.4633942669387623,-1.4633942669387623,-1.5629551350670845,-1.5629551350670845,-1.5629551350670845
2018-12-09,-1.6739288260732406,-1.6739288260732406,-1.6739288260732406,-1.6779558425235275,-1.6779558425235275,-1.6779558425235275,-1.5733419585530326,-1.5733419585530326,-1.5733419585530326,-1.6569215261643282,-1.6569215261643282,-1.6569215261643282
2018-12-16,-1.9671762930072005,-1.9671762930072005,-1.9671762930072005,-1.9915901102237166,-1.9915901102237166,-1.9915901102237166,-2.0414239795698066,-2.0414239795698066,-2.0414239795698066,-2.0606774225007616,-2.0606774225007616,-2.0606774225007616
2018-12-23,-1.643025791364136,-1.643025791364136,-1.643025791364136,-1.60035219218509,-1.60035219218509,-1.60035219218509,-1.548869703049046,-1.548869703049046,-1.548869703049046,-1.612250298311059,-1.612250298311059,-1.612250298311059
2018-12-30,-1.3747855447371424,-1.3747855447371424,-1.3747855447371424,-1.2957884518150442,-1.2957884518150442,-1.2957884518150442,-1.2840611837623201,-1.2840611837623201,-1.2840611837623201,-1.2900707724546159,-1.2900707724546159,-1.2900707724546159
