Date,iShares MSCI Argentina and Global Exposure_etf_Open_average,iShares MSCI Argentina and Global Exposure_etf_Open_max,iShares MSCI Argentina and Global Exposure_etf_Open_min,iShares MSCI Argentina and Global Exposure_etf_High_average,iShares MSCI Argentina and Global Exposure_etf_High_max,iShares MSCI Argentina and Global Exposure_etf_High_min,iShares MSCI Argentina and Global Exposure_etf_Low_average,iShares MSCI Argentina and Global Exposure_etf_Low_max,iShares MSCI Argentina and Global Exposure_etf_Low_min,iShares MSCI Argentina and Global Exposure_etf_Close_average,iShares MSCI Argentina and Global Exposure_etf_Close_max,iShares MSCI Argentina and Global Exposure_etf_Close_min
2018-10-28,0.6816585464935588,0.6816585464935588,0.6816585464935588,0.5690906474251876,0.5690906474251876,0.5690906474251876,0.7187074739583218,0.7187074739583218,0.7187074739583218,0.6310322010413036,0.6310322010413036,0.6310322010413036
2018-11-04,-0.11294722854712037,-0.11294722854712037,-0.11294722854712037,-0.3222011829103804,-0.3222011829103804,-0.3222011829103804,0.02500583971911503,0.02500583971911503,0.02500583971911503,-0.17792430123144962,-0.17792430123144962,-0.17792430123144962
2018-11-11,-0.022925184875123468,-0.022925184875123468,-0.022925184875123468,-0.01751012202056185,-0.01751012202056185,-0.01751012202056185,0.08391465423167438,0.08391465423167438,0.08391465423167438,0.12297354262893999,0.12297354262893999,0.12297354262893999
2018-11-18,-0.5572482528358836,-0.5572482528358836,-0.5572482528358836,-0.8075382156607767,-0.8075382156607767,-0.8075382156607767,-0.46769021522743215,-0.46769021522743215,-0.46769021522743215,-0.7507287666112842,-0.7507287666112842,-0.7507287666112842
2018-11-25,0.00998232452227576,0.00998232452227576,0.00998232452227576,-0.1369530897932087,-0.1369530897932087,-0.1369530897932087,0.03380415561291392,0.03380415561291392,0.03380415561291392,-0.10452584639938964,-0.10452584639938964,-0.10452584639938964
2018-12-02,-0.22310497101723634,-0.22310497101723634,-0.22310497101723634,-0.3446565059079351,-0.3446565059079351,-0.3446565059079351,-0.3225160941858327,-0.3225160941858327,-0.3225160941858327,-0.4873336714355978,-0.4873336714355978,-0.4873336714355978
2018-12-09,-1.0556345673754124,-1.0556345673754124,-1.0556345673754124,-1.0559928367320877,-1.0559928367320877,-1.0559928367320877,-0.9962555290470403,-0.9962555290470403,-0.9962555290470403,-1.146338971003842,-1.146338971003842,-1.146338971003842
2018-12-16,-2.150359112419707,-2.150359112419707,-2.150359112419707,-2.2953052815551835,-2.2953052815551835,-2.2953052815551835,-2.3110715380888514,-2.3110715380888514,-2.3110715380888514,-2.4820345404597712,-2.4820345404597712,-2.4820345404597712
2018-12-23,-1.3822706330362435,-1.3822706330362435,-1.3822706330362435,-1.3407463211718897,-1.3407463211718897,-1.3407463211718897,-1.4880929645181122,-1.4880929645181122,-1.4880929645181122,-1.4078098299046151,-1.4078098299046151,-1.4078098299046151
2018-12-30,-0.3607459196720085,-0.3607459196720085,-0.3607459196720085,-0.06582045696941673,-0.06582045696941673,-0.06582045696941673,-0.24050275731526827,-0.24050275731526827,-0.24050275731526827,0.015480306509228063,0.015480306509228063,0.015480306509228063
2019-01-06,1.1671409052473827,1.1671409052473827,1.1671409052473827,1.213801551101831,1.213801551101831,1.213801551101831,1.191616813104362,1.191616813104362,1.191616813104362,1.2200265870644298,1.2200265870644298,1.2200265870644298
2019-01-13,1.114183367252083,1.114183367252083,1.114183367252083,1.3271674918571463,1.3271674918571463,1.3271674918571463,1.128553468606365,1.128553468606365,1.128553468606365,1.3342866879551876,1.3342866879551876,1.3342866879551876
2019-01-20,1.3179708460987218,1.3179708460987218,1.3179708460987218,1.2808627091802844,1.2808627091802844,1.2808627091802844,1.300530487249874,1.300530487249874,1.300530487249874,1.244012338263989,1.244012338263989,1.244012338263989
2019-01-27,1.814862825763821,1.814862825763821,1.814862825763821,1.8190844140732692,1.8190844140732692,1.8190844140732692,1.7574269347251879,1.7574269347251879,1.7574269347251879,1.7711784356797133,1.7711784356797133,1.7711784356797133
2019-02-03,1.2235064624280851,1.2235064624280851,1.2235064624280851,1.1634756817866243,1.1634756817866243,1.1634756817866243,1.029974379576888,1.029974379576888,1.029974379576888,1.1559169391830504,1.1559169391830504,1.1559169391830504
2019-02-10,1.3166672885837443,1.3166672885837443,1.3166672885837443,1.2753204814495316,1.2753204814495316,1.2753204814495316,1.325781704645763,1.325781704645763,1.325781704645763,1.2613963985896877,1.2613963985896877,1.2613963985896877
2019-02-17,0.9326524503640259,0.9326524503640259,0.9326524503640259,1.021933726416442,1.021933726416442,1.021933726416442,0.9062614203240938,0.9062614203240938,0.9062614203240938,1.0160281508566928,1.0160281508566928,1.0160281508566928
2019-02-24,1.2949453403986422,1.2949453403986422,1.2949453403986422,1.215303347754734,1.215303347754734,1.215303347754734,0.9949664867142548,0.9949664867142548,0.9949664867142548,0.8885314043255629,0.8885314043255629,0.8885314043255629
2019-03-03,0.18267544873821653,0.18267544873821653,0.18267544873821653,0.3820939341862847,0.3820939341862847,0.3820939341862847,0.25719534769168617,0.25719534769168617,0.25719534769168617,0.436261313123579,0.436261313123579,0.436261313123579
2019-03-10,1.0091049627174367,1.0091049627174367,1.0091049627174367,1.0673683403692908,1.0673683403692908,1.0673683403692908,1.0658313545839524,1.0658313545839524,1.0658313545839524,1.0883019616716016,1.0883019616716016,1.0883019616716016
2019-03-17,1.148051201607818,1.148051201607818,1.148051201607818,1.0580368424869708,1.0580368424869708,1.0580368424869708,0.8298485929939361,0.8298485929939361,0.8298485929939361,0.6976067480702397,0.6976067480702397,0.6976067480702397
2019-03-24,0.2884426674680952,0.2884426674680952,0.2884426674680952,0.288751483851284,0.288751483851284,0.288751483851284,0.456528105147019,0.456528105147019,0.456528105147019,0.42884715407445645,0.42884715407445645,0.42884715407445645
2019-03-31,0.07503853526208999,0.07503853526208999,0.07503853526208999,-0.16439824495976613,-0.16439824495976613,-0.16439824495976613,0.30330065356293995,0.30330065356293995,0.30330065356293995,0.0,0.0,0.0
2019-04-07,0.03420419019394715,0.03420419019394715,0.03420419019394715,-0.04495869358520459,-0.04495869358520459,-0.04495869358520459,0.21331725146339656,0.21331725146339656,0.21331725146339656,0.1368091192111249,0.1368091192111249,0.1368091192111249
2019-04-14,0.3773341494617607,0.3773341494617607,0.3773341494617607,0.1501015060030246,0.1501015060030246,0.1501015060030246,-0.3395975585205123,-0.3395975585205123,-0.3395975585205123,-0.7793564797293798,-0.7793564797293798,-0.7793564797293798
2019-04-21,-2.121251101892277,-2.121251101892277,-2.121251101892277,-2.348619771949641,-2.348619771949641,-2.348619771949641,-2.201684288551368,-2.201684288551368,-2.201684288551368,-2.507470706194184,-2.507470706194184,-2.507470706194184
2019-04-28,0.5027590801987187,0.5027590801987187,0.5027590801987187,0.8449494368542245,0.8449494368542245,0.8449494368542245,0.8975118768346275,0.8975118768346275,0.8975118768346275,1.129223153119647,1.129223153119647,1.129223153119647
2019-05-05,0.21630347916524503,0.21630347916524503,0.21630347916524503,0.1055427226088888,0.1055427226088888,0.1055427226088888,0.42172320199646507,0.42172320199646507,0.42172320199646507,0.3962319892474381,0.3962319892474381,0.3962319892474381
2019-05-12,0.6276659326926345,0.6276659326926345,0.6276659326926345,0.4885984572538196,0.4885984572538196,0.4885984572538196,0.8758449347410034,0.8758449347410034,0.8758449347410034,0.6318717816483873,0.6318717816483873,0.6318717816483873
2019-05-19,0.959467955291964,0.959467955291964,0.959467955291964,1.1655067824190672,1.1655067824190672,1.1655067824190672,1.2370415059240807,1.2370415059240807,1.2370415059240807,1.505269250937053,1.505269250937053,1.505269250937053
2019-05-26,0.577025776133788,0.577025776133788,0.577025776133788,0.43869990556079097,0.43869990556079097,0.43869990556079097,0.8040214973747676,0.8040214973747676,0.8040214973747676,0.6310713835374403,0.6310713835374403,0.6310713835374403
2019-06-02,1.7904620035032526,1.7904620035032526,1.7904620035032526,1.6284230947574796,1.6284230947574796,1.6284230947574796,1.9720721991689287,1.9720721991689287,1.9720721991689287,1.741169108858471,1.741169108858471,1.741169108858471
2019-06-09,2.6398129708656604,2.6398129708656604,2.6398129708656604,2.620916924974327,2.620916924974327,2.620916924974327,2.6669106965190816,2.6669106965190816,2.6669106965190816,2.6126560192038997,2.6126560192038997,2.6126560192038997
2019-06-16,2.165124191497701,2.165124191497701,2.165124191497701,2.186251264572207,2.186251264572207,2.186251264572207,2.1976650312385275,2.1976650312385275,2.1976650312385275,2.2211210137450292,2.2211210137450292,2.2211210137450292
2019-06-23,1.8011869008490768,1.8011869008490768,1.8011869008490768,1.7815662566370447,1.7815662566370447,1.7815662566370447,1.8381476802186247,1.8381476802186247,1.8381476802186247,1.8041460681236139,1.8041460681236139,1.8041460681236139
2019-06-30,1.570417098693949,1.570417098693949,1.570417098693949,1.6798778690099445,1.6798778690099445,1.6798778690099445,1.5925396219010086,1.5925396219010086,1.5925396219010086,1.6784164061613764,1.6784164061613764,1.6784164061613764
2019-07-07,1.6238219372633806,1.6238219372633806,1.6238219372633806,1.6742169848768578,1.6742169848768578,1.6742169848768578,1.6332103841160008,1.6332103841160008,1.6332103841160008,1.67439771559206,1.67439771559206,1.67439771559206
2019-07-14,1.1772089336154938,1.1772089336154938,1.1772089336154938,1.1217195972901441,1.1217195972901441,1.1217195972901441,1.0018215463618483,1.0018215463618483,1.0018215463618483,0.94352173749789,0.94352173749789,0.94352173749789
2019-07-21,0.8105081840583473,0.8105081840583473,0.8105081840583473,1.041981257346891,1.041981257346891,1.041981257346891,0.8605842265180774,0.8605842265180774,0.8605842265180774,1.092117227309312,1.092117227309312,1.092117227309312
2019-07-28,0.3995355594461999,0.3995355594461999,0.3995355594461999,0.37578666573657205,0.37578666573657205,0.37578666573657205,0.2920005436781749,0.2920005436781749,0.2920005436781749,0.3911631552670409,0.3911631552670409,0.3911631552670409
2019-08-04,0.4229694732194545,0.4229694732194545,0.4229694732194545,0.8784226549012116,0.8784226549012116,0.8784226549012116,0.48430260105666434,0.48430260105666434,0.48430260105666434,0.9243694268091733,0.9243694268091733,0.9243694268091733
2019-08-11,-2.3649485365661453,-2.3649485365661453,-2.3649485365661453,-2.3056351548206004,-2.3056351548206004,-2.3056351548206004,-2.3904163461003094,-2.3904163461003094,-2.3904163461003094,-2.3482448582606583,-2.3482448582606583,-2.3482448582606583
2019-08-18,-2.067197203629505,-2.067197203629505,-2.067197203629505,-2.054739405250581,-2.054739405250581,-2.054739405250581,-2.158351412047057,-2.158351412047057,-2.158351412047057,-2.136592288864043,-2.136592288864043,-2.136592288864043
2019-08-25,-2.012047826172987,-2.012047826172987,-2.012047826172987,-2.004028660942009,-2.004028660942009,-2.004028660942009,-2.0234776930538443,-2.0234776930538443,-2.0234776930538443,-2.0065209742601335,-2.0065209742601335,-2.0065209742601335
2019-09-01,-1.5361978850759104,-1.5361978850759104,-1.5361978850759104,-1.5190613027921285,-1.5190613027921285,-1.5190613027921285,-1.5288316874411656,-1.5288316874411656,-1.5288316874411656,-1.527233379013707,-1.527233379013707,-1.527233379013707
2019-09-08,-1.389678601168367,-1.389678601168367,-1.389678601168367,-1.39545223291385,-1.39545223291385,-1.39545223291385,-1.3892957577089189,-1.3892957577089189,-1.3892957577089189,-1.3854343539402203,-1.3854343539402203,-1.3854343539402203
2019-09-15,-1.1717973774094124,-1.1717973774094124,-1.1717973774094124,-1.1766120497908314,-1.1766120497908314,-1.1766120497908314,-1.133514061443736,-1.133514061443736,-1.133514061443736,-1.1170064181182886,-1.1170064181182886,-1.1170064181182886
2019-09-22,-1.0127578168179157,-1.0127578168179157,-1.0127578168179157,-1.016180060196793,-1.016180060196793,-1.016180060196793,-0.9726135280189243,-0.9726135280189243,-0.9726135280189243,-0.974496847251586,-0.974496847251586,-0.974496847251586
2019-09-29,-0.8926532807730791,-0.8926532807730791,-0.8926532807730791,-0.8358762293806561,-0.8358762293806561,-0.8358762293806561,-0.8272070018106433,-0.8272070018106433,-0.8272070018106433,-0.7709911622908726,-0.7709911622908726,-0.7709911622908726
2019-10-06,-0.6726231706497977,-0.6726231706497977,-0.6726231706497977,-0.6865249668047525,-0.6865249668047525,-0.6865249668047525,-0.6453265379341704,-0.6453265379341704,-0.6453265379341704,-0.6573533846286594,-0.6573533846286594,-0.6573533846286594
2019-10-13,-0.6748035805745625,-0.6748035805745625,-0.6748035805745625,-0.6784734734874804,-0.6784734734874804,-0.6784734734874804,-0.6981663696096932,-0.6981663696096932,-0.6981663696096932,-0.6815377733819247,-0.6815377733819247,-0.6815377733819247
2019-10-20,-0.623057746613139,-0.623057746613139,-0.623057746613139,-0.6051545663667627,-0.6051545663667627,-0.6051545663667627,-0.597405420174944,-0.597405420174944,-0.597405420174944,-0.5843841888203278,-0.5843841888203278,-0.5843841888203278
2019-10-27,-0.6587357481292622,-0.6587357481292622,-0.6587357481292622,-0.6367838520035736,-0.6367838520035736,-0.6367838520035736,-0.7336527838348541,-0.7336527838348541,-0.7336527838348541,-0.6710712607596407,-0.6710712607596407,-0.6710712607596407
2019-11-03,-1.4242827664166298,-1.4242827664166298,-1.4242827664166298,-1.4325785708771395,-1.4325785708771395,-1.4325785708771395,-1.2380670935895273,-1.2380670935895273,-1.2380670935895273,-1.2163348589298557,-1.2163348589298557,-1.2163348589298557
2019-11-10,-1.1426086845867751,-1.1426086845867751,-1.1426086845867751,-1.0644304993367502,-1.0644304993367502,-1.0644304993367502,-0.8218954313055387,-0.8218954313055387,-0.8218954313055387,-0.929056885111701,-0.929056885111701,-0.929056885111701
2019-11-17,-0.09252219474295574,-0.09252219474295574,-0.09252219474295574,0.08559578877837991,0.08559578877837991,0.08559578877837991,0.3658719820943218,0.3658719820943218,0.3658719820943218,0.5440828047614152,0.5440828047614152,0.5440828047614152
2019-11-24,1.6828890343962304,1.6828890343962304,1.6828890343962304,1.7745289906042574,1.7745289906042574,1.7745289906042574,1.8543184037266467,1.8543184037266467,1.8543184037266467,1.7508953864047334,1.7508953864047334,1.7508953864047334
2019-12-01,1.7898158553283197,1.7898158553283197,1.7898158553283197,1.8479772084216441,1.8479772084216441,1.8479772084216441,1.8061236950356723,1.8061236950356723,1.8061236950356723,1.9659874763959524,1.9659874763959524,1.9659874763959524
2019-12-08,2.3371112804581284,2.3371112804581284,2.3371112804581284,2.4032228145119965,2.4032228145119965,2.4032228145119965,2.3220132581602124,2.3220132581602124,2.3220132581602124,2.2782624079386458,2.2782624079386458,2.2782624079386458
2019-12-15,2.201582172923958,2.201582172923958,2.201582172923958,2.2228828631889805,2.2228828631889805,2.2228828631889805,2.1654414375200113,2.1654414375200113,2.1654414375200113,2.269803609531234,2.269803609531234,2.269803609531234
2019-12-22,2.560180494795417,2.560180494795417,2.560180494795417,2.405594395001374,2.405594395001374,2.405594395001374,2.3285004764603645,2.3285004764603645,2.3285004764603645,2.2235730013460886,2.2235730013460886,2.2235730013460886
2019-12-29,1.4058243151656205,1.4058243151656205,1.4058243151656205,1.3312316551527725,1.3312316551527725,1.3312316551527725,1.4082559356124935,1.4082559356124935,1.4082559356124935,1.4552481086084126,1.4552481086084126,1.4552481086084126
