Date,Deutsche X-trackers MSCI All China Equity_etf_Open_average,Deutsche X-trackers MSCI All China Equity_etf_Open_max,Deutsche X-trackers MSCI All China Equity_etf_Open_min,Deutsche X-trackers MSCI All China Equity_etf_High_average,Deutsche X-trackers MSCI All China Equity_etf_High_max,Deutsche X-trackers MSCI All China Equity_etf_High_min,Deutsche X-trackers MSCI All China Equity_etf_Low_average,Deutsche X-trackers MSCI All China Equity_etf_Low_max,Deutsche X-trackers MSCI All China Equity_etf_Low_min,Deutsche X-trackers MSCI All China Equity_etf_Close_average,Deutsche X-trackers MSCI All China Equity_etf_Close_max,Deutsche X-trackers MSCI All China Equity_etf_Close_min
2018-04-08,-0.5995236878423158,-0.5995236878423158,-0.5995236878423158,-0.7205218328098294,-0.7205218328098294,-0.7205218328098294,-0.5749804425750845,-0.5749804425750845,-0.5749804425750845,-0.7734512701759797,-0.7734512701759797,-0.7734512701759797
2018-04-15,-1.0677000717686487,-1.0677000717686487,-1.0677000717686487,-1.1602655268403792,-1.1602655268403792,-1.1602655268403792,-0.8803230048725293,-0.8803230048725293,-0.8803230048725293,-1.0459782669789448,-1.0459782669789448,-1.0459782669789448
2018-04-22,-1.0735601118762639,-1.0735601118762639,-1.0735601118762639,-1.0866539079779411,-1.0866539079779411,-1.0866539079779411,-0.8235367752111542,-0.8235367752111542,-0.8235367752111542,-0.8938988875075108,-0.8938988875075108,-0.8938988875075108
2018-04-29,-1.1200195518350944,-1.1200195518350944,-1.1200195518350944,-0.7780283341127643,-0.7780283341127643,-0.7780283341127643,-0.7632659283152498,-0.7632659283152498,-0.7632659283152498,-0.5795138156007146,-0.5795138156007146,-0.5795138156007146
2018-05-06,0.3447007427854298,0.3447007427854298,0.3447007427854298,0.14550633892551534,0.14550633892551534,0.14550633892551534,0.39302905428293144,0.39302905428293144,0.39302905428293144,0.2386941436253787,0.2386941436253787,0.2386941436253787
2018-05-13,0.24575567455658476,0.24575567455658476,0.24575567455658476,0.06348915010194361,0.06348915010194361,0.06348915010194361,0.328860012949207,0.328860012949207,0.328860012949207,0.1484239772723274,0.1484239772723274,0.1484239772723274
2018-05-20,-0.16300100752999924,-0.16300100752999924,-0.16300100752999924,-0.23547767176049464,-0.23547767176049464,-0.23547767176049464,0.006738957577789127,0.006738957577789127,0.006738957577789127,-0.10126350375571191,-0.10126350375571191,-0.10126350375571191
2018-05-27,-0.09961716536818634,-0.09961716536818634,-0.09961716536818634,-0.06229508410020176,-0.06229508410020176,-0.06229508410020176,0.062160360434352836,0.062160360434352836,0.062160360434352836,0.06861920714563227,0.06861920714563227,0.06861920714563227
2018-06-03,0.37943153664688883,0.37943153664688883,0.37943153664688883,0.6026037479813501,0.6026037479813501,0.6026037479813501,0.5247428904213909,0.5247428904213909,0.5247428904213909,0.7156857800859039,0.7156857800859039,0.7156857800859039
2018-06-10,0.1286087425322233,0.1286087425322233,0.1286087425322233,-0.14072352996412194,-0.14072352996412194,-0.14072352996412194,-0.32506264420805425,-0.32506264420805425,-0.32506264420805425,0.11608418611462086,0.11608418611462086,0.11608418611462086
2018-06-17,-2.0087949261090357,-2.0087949261090357,-2.0087949261090357,-2.2241877149189895,-2.2241877149189895,-2.2241877149189895,-1.8291219537982972,-1.8291219537982972,-1.8291219537982972,-2.025987331409157,-2.025987331409157,-2.025987331409157
2018-06-24,-2.5570804405615273,-2.5570804405615273,-2.5570804405615273,-2.533602484874847,-2.533602484874847,-2.533602484874847,-2.4414393565226837,-2.4414393565226837,-2.4414393565226837,-2.4715837432007537,-2.4715837432007537,-2.4715837432007537
2018-07-01,-2.3115248875645316,-2.3115248875645316,-2.3115248875645316,-2.239896872847168,-2.239896872847168,-2.239896872847168,-2.287732891929316,-2.287732891929316,-2.287732891929316,-2.243435619738263,-2.243435619738263,-2.243435619738263
2018-07-08,-1.408862846092842,-1.408862846092842,-1.408862846092842,-1.5681992666763276,-1.5681992666763276,-1.5681992666763276,-1.410482510027636,-1.410482510027636,-1.410482510027636,-1.5712359365311228,-1.5712359365311228,-1.5712359365311228
2018-07-15,-1.350613011741432,-1.350613011741432,-1.350613011741432,-1.4801015854142832,-1.4801015854142832,-1.4801015854142832,-1.3528913548212655,-1.3528913548212655,-1.3528913548212655,-1.4577975254801947,-1.4577975254801947,-1.4577975254801947
2018-07-22,-0.9393761203922733,-0.9393761203922733,-0.9393761203922733,-1.038579401365128,-1.038579401365128,-1.038579401365128,-1.0815371889991243,-1.0815371889991243,-1.0815371889991243,-1.138341555759387,-1.138341555759387,-1.138341555759387
2018-07-29,-1.5853055349768648,-1.5853055349768648,-1.5853055349768648,-1.6391680614387498,-1.6391680614387498,-1.6391680614387498,-1.5538487496692392,-1.5538487496692392,-1.5538487496692392,-1.5919114011511009,-1.5919114011511009,-1.5919114011511009
2018-08-05,-1.3058900379846852,-1.3058900379846852,-1.3058900379846852,-1.2959725303199547,-1.2959725303199547,-1.2959725303199547,-1.2787948194554026,-1.2787948194554026,-1.2787948194554026,-1.3115110271871713,-1.3115110271871713,-1.3115110271871713
2018-08-12,-1.701725058803964,-1.701725058803964,-1.701725058803964,-1.522649043225496,-1.522649043225496,-1.522649043225496,-1.6929443160112405,-1.6929443160112405,-1.6929443160112405,-1.4827453358271814,-1.4827453358271814,-1.4827453358271814
2018-08-19,-1.0445040529240608,-1.0445040529240608,-1.0445040529240608,-1.0263391406332427,-1.0263391406332427,-1.0263391406332427,-1.0330557125169673,-1.0330557125169673,-1.0330557125169673,-1.0092181386996397,-1.0092181386996397,-1.0092181386996397
2018-08-26,-0.902032786459714,-0.902032786459714,-0.902032786459714,-0.9966915591810639,-0.9966915591810639,-0.9966915591810639,-0.9577767970003023,-0.9577767970003023,-0.9577767970003023,-0.9650294790352576,-0.9650294790352576,-0.9650294790352576
2018-09-02,-1.3422234688251586,-1.3422234688251586,-1.3422234688251586,-1.4081442637087511,-1.4081442637087511,-1.4081442637087511,-1.423989058090094,-1.423989058090094,-1.423989058090094,-1.4831554341163788,-1.4831554341163788,-1.4831554341163788
2018-09-09,-1.1059370040210434,-1.1059370040210434,-1.1059370040210434,-1.2923589800339932,-1.2923589800339932,-1.2923589800339932,-1.322704580946194,-1.322704580946194,-1.322704580946194,-1.4398380470820262,-1.4398380470820262,-1.4398380470820262
2018-09-16,-0.2059251583663082,-0.2059251583663082,-0.2059251583663082,-0.2962371257020883,-0.2962371257020883,-0.2962371257020883,-0.14262210687502452,-0.14262210687502452,-0.14262210687502452,-0.29547556276546044,-0.29547556276546044,-0.29547556276546044
2018-09-23,-0.2778789238234742,-0.2778789238234742,-0.2778789238234742,-0.45302828019249664,-0.45302828019249664,-0.45302828019249664,-0.2857551927397419,-0.2857551927397419,-0.2857551927397419,-0.4230341356701109,-0.4230341356701109,-0.4230341356701109
2018-09-30,-1.3486273162610827,-1.3486273162610827,-1.3486273162610827,-1.4735043798746725,-1.4735043798746725,-1.4735043798746725,-1.3909241479879109,-1.3909241479879109,-1.3909241479879109,-1.5638986791448746,-1.5638986791448746,-1.5638986791448746
2018-10-07,-1.9565850786225254,-1.9565850786225254,-1.9565850786225254,-1.9908512596236634,-1.9908512596236634,-1.9908512596236634,-1.887631711525997,-1.887631711525997,-1.887631711525997,-1.8808033989488262,-1.8808033989488262,-1.8808033989488262
2018-10-14,-1.7552117733501125,-1.7552117733501125,-1.7552117733501125,-1.8491350291805246,-1.8491350291805246,-1.8491350291805246,-1.8312260486721192,-1.8312260486721192,-1.8312260486721192,-1.9256288034763716,-1.9256288034763716,-1.9256288034763716
2018-10-21,-1.8462757649518513,-1.8462757649518513,-1.8462757649518513,-1.7778550611219603,-1.7778550611219603,-1.7778550611219603,-1.8155611195635566,-1.8155611195635566,-1.8155611195635566,-1.7521168200003834,-1.7521168200003834,-1.7521168200003834
2018-10-28,-0.09881925208736249,-0.09881925208736249,-0.09881925208736249,-0.2522533377385241,-0.2522533377385241,-0.2522533377385241,-0.6053936625208559,-0.6053936625208559,-0.6053936625208559,-0.5074504173912112,-0.5074504173912112,-0.5074504173912112
2018-11-04,-1.0287342636605172,-1.0287342636605172,-1.0287342636605172,-1.186498815587669,-1.186498815587669,-1.186498815587669,-1.1316293395760355,-1.1316293395760355,-1.1316293395760355,-1.1385013123413035,-1.1385013123413035,-1.1385013123413035
2018-11-11,-0.1832109837946574,-0.1832109837946574,-0.1832109837946574,-0.11002432832663701,-0.11002432832663701,-0.11002432832663701,-0.0465917881151119,-0.0465917881151119,-0.0465917881151119,0.024626236196714998,0.024626236196714998,0.024626236196714998
2018-11-18,-0.7305855267357018,-0.7305855267357018,-0.7305855267357018,-0.832404332139009,-0.832404332139009,-0.832404332139009,-0.5536078085936531,-0.5536078085936531,-0.5536078085936531,-0.673467698787998,-0.673467698787998,-0.673467698787998
2018-11-25,-0.06620129211356703,-0.06620129211356703,-0.06620129211356703,-0.13213944153195747,-0.13213944153195747,-0.13213944153195747,0.08261139366605268,0.08261139366605268,0.08261139366605268,-0.03002520172080503,-0.03002520172080503,-0.03002520172080503
2018-12-02,-0.08152869405460195,-0.08152869405460195,-0.08152869405460195,-0.04804688201214363,-0.04804688201214363,-0.04804688201214363,-0.21317138405028033,-0.21317138405028033,-0.21317138405028033,-0.3426275593845461,-0.3426275593845461,-0.3426275593845461
2018-12-09,-0.1966584257678352,-0.1966584257678352,-0.1966584257678352,-0.31086465136772856,-0.31086465136772856,-0.31086465136772856,-0.2386065352838071,-0.2386065352838071,-0.2386065352838071,-0.20102902711184203,-0.20102902711184203,-0.20102902711184203
2018-12-16,-1.6839801104928993,-1.6839801104928993,-1.6839801104928993,-1.7661704807814664,-1.7661704807814664,-1.7661704807814664,-1.7512691773140368,-1.7512691773140368,-1.7512691773140368,-1.9080847984857277,-1.9080847984857277,-1.9080847984857277
