Date,iShares Emerging Markets Corporate Bond_Open_average,iShares Emerging Markets Corporate Bond_Open_max,iShares Emerging Markets Corporate Bond_Open_min,iShares Emerging Markets Corporate Bond_High_average,iShares Emerging Markets Corporate Bond_High_max,iShares Emerging Markets Corporate Bond_High_min,iShares Emerging Markets Corporate Bond_Low_average,iShares Emerging Markets Corporate Bond_Low_max,iShares Emerging Markets Corporate Bond_Low_min,iShares Emerging Markets Corporate Bond_Close_average,iShares Emerging Markets Corporate Bond_Close_max,iShares Emerging Markets Corporate Bond_Close_min
2018-07-01,-0.8624392140591929,-0.8624392140591929,-0.8624392140591929,-0.7360033925938856,-0.7360033925938856,-0.7360033925938856,-0.6857222505504659,-0.6857222505504659,-0.6857222505504659,-0.513831046021627,-0.513831046021627,-0.513831046021627
2018-07-08,-0.45903558751883144,-0.45903558751883144,-0.45903558751883144,-0.2017347021381164,-0.2017347021381164,-0.2017347021381164,-0.27792194684966665,-0.27792194684966665,-0.27792194684966665,-0.07396655268864341,-0.07396655268864341,-0.07396655268864341
2018-07-15,0.29271122565076185,0.29271122565076185,0.29271122565076185,-0.009434845737699545,-0.009434845737699545,-0.009434845737699545,-0.06347340855895667,-0.06347340855895667,-0.06347340855895667,-0.26965987331220836,-0.26965987331220836,-0.26965987331220836
2018-07-22,1.2932972462901857,1.2932972462901857,1.2932972462901857,1.1316086220112989,1.1316086220112989,1.1316086220112989,1.23827165669831,1.23827165669831,1.23827165669831,1.0289091373505777,1.0289091373505777,1.0289091373505777
2018-07-29,0.5558121887284582,0.5558121887284582,0.5558121887284582,0.18904343815793345,0.18904343815793345,0.18904343815793345,-0.11274783407134349,-0.11274783407134349,-0.11274783407134349,-0.2865186625398767,-0.2865186625398767,-0.2865186625398767
2018-08-05,-1.930047757614911,-1.930047757614911,-1.930047757614911,-2.288516030229802,-2.288516030229802,-2.288516030229802,-2.7262340517254966,-2.7262340517254966,-2.7262340517254966,-2.8778885577954436,-2.8778885577954436,-2.8778885577954436
2018-08-12,-0.9053280770945143,-0.9053280770945143,-0.9053280770945143,-1.111477089747877,-1.111477089747877,-1.111477089747877,-0.9384771211558567,-0.9384771211558567,-0.9384771211558567,-1.109784366851357,-1.109784366851357,-1.109784366851357
2018-08-19,-0.09613252223486211,-0.09613252223486211,-0.09613252223486211,-0.2816652988213849,-0.2816652988213849,-0.2816652988213849,-0.12251824396579371,-0.12251824396579371,-0.12251824396579371,0.2526455763199656,0.2526455763199656,0.2526455763199656
2018-08-26,-0.6222019197197828,-0.6222019197197828,-0.6222019197197828,-0.8801767624590286,-0.8801767624590286,-0.8801767624590286,-2.107181643146069,-2.107181643146069,-2.107181643146069,-0.7635607294154755,-0.7635607294154755,-0.7635607294154755
2018-09-02,-1.8961868623922347,-1.8961868623922347,-1.8961868623922347,-1.6463119344323784,-1.6463119344323784,-1.6463119344323784,-1.204110644441449,-1.204110644441449,-1.204110644441449,-1.0450230960666966,-1.0450230960666966,-1.0450230960666966
2018-09-09,-0.8635983824411302,-0.8635983824411302,-0.8635983824411302,-1.0971481358957778,-1.0971481358957778,-1.0971481358957778,-0.4553723904705358,-0.4553723904705358,-0.4553723904705358,-0.5584391993309211,-0.5584391993309211,-0.5584391993309211
2018-09-16,-0.7757084370569605,-0.7757084370569605,-0.7757084370569605,-0.8770973122144132,-0.8770973122144132,-0.8770973122144132,-0.0715120730316844,-0.0715120730316844,-0.0715120730316844,-0.508045648084313,-0.508045648084313,-0.508045648084313
2018-09-23,0.01365999153757353,0.01365999153757353,0.01365999153757353,0.2313268279464219,0.2313268279464219,0.2313268279464219,0.23557805201310866,0.23557805201310866,0.23557805201310866,0.30977831619165624,0.30977831619165624,0.30977831619165624
2018-09-30,-1.315520114335943,-1.315520114335943,-1.315520114335943,-1.1246642904640485,-1.1246642904640485,-1.1246642904640485,-0.5170324550063713,-0.5170324550063713,-0.5170324550063713,-0.8723940088873436,-0.8723940088873436,-0.8723940088873436
2018-10-07,-0.4457588359724837,-0.4457588359724837,-0.4457588359724837,-0.6064301641503548,-0.6064301641503548,-0.6064301641503548,-0.27493375361559463,-0.27493375361559463,-0.27493375361559463,-0.6985312990832233,-0.6985312990832233,-0.6985312990832233
2018-10-14,-0.4705543153578337,-0.4705543153578337,-0.4705543153578337,-0.6651878805179273,-0.6651878805179273,-0.6651878805179273,-0.28609296617964447,-0.28609296617964447,-0.28609296617964447,-0.7057083997399154,-0.7057083997399154,-0.7057083997399154
2018-10-21,-0.5627476256861762,-0.5627476256861762,-0.5627476256861762,-0.81726195700379,-0.81726195700379,-0.81726195700379,-0.3567210574082625,-0.3567210574082625,-0.3567210574082625,-0.37180696677340336,-0.37180696677340336,-0.37180696677340336
2018-10-28,-1.325871516641859,-1.325871516641859,-1.325871516641859,-1.6179033260815678,-1.6179033260815678,-1.6179033260815678,-0.6741684168535681,-0.6741684168535681,-0.6741684168535681,-1.2401230370462197,-1.2401230370462197,-1.2401230370462197
2018-11-04,-0.9129370943585559,-0.9129370943585559,-0.9129370943585559,-1.1208763897177068,-1.1208763897177068,-1.1208763897177068,-0.8222743099143027,-0.8222743099143027,-0.8222743099143027,-1.4472660785041105,-1.4472660785041105,-1.4472660785041105
2018-11-11,-1.4469337109311873,-1.4469337109311873,-1.4469337109311873,-1.5664752364476937,-1.5664752364476937,-1.5664752364476937,-0.7095764358154358,-0.7095764358154358,-0.7095764358154358,-1.147302807332378,-1.147302807332378,-1.147302807332378
2018-11-18,-1.9264434078688901,-1.9264434078688901,-1.9264434078688901,-1.9772698586350035,-1.9772698586350035,-1.9772698586350035,-1.6756522159738363,-1.6756522159738363,-1.6756522159738363,-1.957874816150208,-1.957874816150208,-1.957874816150208
2018-11-25,-1.91129835271061,-1.91129835271061,-1.91129835271061,-1.5040343841726371,-1.5040343841726371,-1.5040343841726371,-1.4781446732580932,-1.4781446732580932,-1.4781446732580932,-1.5800441612898288,-1.5800441612898288,-1.5800441612898288
2018-12-02,-1.0575193889101442,-1.0575193889101442,-1.0575193889101442,-1.2210806526173081,-1.2210806526173081,-1.2210806526173081,-1.3409279214726133,-1.3409279214726133,-1.3409279214726133,-1.195318156592461,-1.195318156592461,-1.195318156592461
2018-12-09,-1.0256553584271875,-1.0256553584271875,-1.0256553584271875,-0.6193970233189148,-0.6193970233189148,-0.6193970233189148,-0.730408640489942,-0.730408640489942,-0.730408640489942,-0.1136598702332703,-0.1136598702332703,-0.1136598702332703
2018-12-16,-1.2187049883325283,-1.2187049883325283,-1.2187049883325283,-1.2957295053426423,-1.2957295053426423,-1.2957295053426423,-1.4220962452324881,-1.4220962452324881,-1.4220962452324881,-1.3647521460036574,-1.3647521460036574,-1.3647521460036574
2018-12-23,-0.4003115615537628,-0.4003115615537628,-0.4003115615537628,-0.49083504205216094,-0.49083504205216094,-0.49083504205216094,-0.05385938565413408,-0.05385938565413408,-0.05385938565413408,-0.17767544279586034,-0.17767544279586034,-0.17767544279586034
2018-12-30,1.2300242471965621,1.2300242471965621,1.2300242471965621,1.340003324079922,1.340003324079922,1.340003324079922,1.4309991862551887,1.4309991862551887,1.4309991862551887,1.7441414829702706,1.7441414829702706,1.7441414829702706
2019-01-06,1.9602024511375125,1.9602024511375125,1.9602024511375125,2.348315152923659,2.348315152923659,2.348315152923659,2.3569236338472552,2.3569236338472552,2.3569236338472552,2.3264793617888255,2.3264793617888255,2.3264793617888255
2019-01-13,2.1788026176500876,2.1788026176500876,2.1788026176500876,2.224822869481233,2.224822869481233,2.224822869481233,2.242559655123515,2.242559655123515,2.242559655123515,2.0502277377299167,2.0502277377299167,2.0502277377299167
2019-01-20,2.04394755616167,2.04394755616167,2.04394755616167,2.0859811697140316,2.0859811697140316,2.0859811697140316,1.9898780297639498,1.9898780297639498,1.9898780297639498,2.034028027737727,2.034028027737727,2.034028027737727
2019-01-27,1.9354092141205934,1.9354092141205934,1.9354092141205934,1.8434944408995255,1.8434944408995255,1.8434944408995255,1.796981483286042,1.796981483286042,1.796981483286042,1.8654186263190073,1.8654186263190073,1.8654186263190073
2019-02-03,1.6655066477964435,1.6655066477964435,1.6655066477964435,1.5490649273010197,1.5490649273010197,1.5490649273010197,1.5482089628880884,1.5482089628880884,1.5482089628880884,1.4947669669916364,1.4947669669916364,1.4947669669916364
2019-02-10,1.5354374133714292,1.5354374133714292,1.5354374133714292,1.4467953502387159,1.4467953502387159,1.4467953502387159,1.4224164685434786,1.4224164685434786,1.4224164685434786,1.308900008526864,1.308900008526864,1.308900008526864
2019-02-17,1.3024903026651145,1.3024903026651145,1.3024903026651145,1.4156211399257357,1.4156211399257357,1.4156211399257357,1.415803326034275,1.415803326034275,1.415803326034275,1.4484629959570852,1.4484629959570852,1.4484629959570852
2019-02-24,1.1449687787498228,1.1449687787498228,1.1449687787498228,1.0459577298479437,1.0459577298479437,1.0459577298479437,1.1669318806970166,1.1669318806970166,1.1669318806970166,1.0621511199350802,1.0621511199350802,1.0621511199350802
2019-03-03,0.8940280187441779,0.8940280187441779,0.8940280187441779,0.986957527500772,0.986957527500772,0.986957527500772,0.9217144471710823,0.9217144471710823,0.9217144471710823,0.8756872625974005,0.8756872625974005,0.8756872625974005
2019-03-10,1.0246106653422313,1.0246106653422313,1.0246106653422313,1.0850128980553801,1.0850128980553801,1.0850128980553801,1.1099250402144718,1.1099250402144718,1.1099250402144718,1.1572656017068403,1.1572656017068403,1.1572656017068403
2019-03-17,1.474048431864507,1.474048431864507,1.474048431864507,1.4473481443971294,1.4473481443971294,1.4473481443971294,1.4844416051097753,1.4844416051097753,1.4844416051097753,1.5131052452179463,1.5131052452179463,1.5131052452179463
2019-03-24,1.3301989957457288,1.3301989957457288,1.3301989957457288,1.2130315900571385,1.2130315900571385,1.2130315900571385,1.198427496033225,1.198427496033225,1.198427496033225,1.2934396484600899,1.2934396484600899,1.2934396484600899
2019-03-31,1.5181120775823194,1.5181120775823194,1.5181120775823194,1.447875877418957,1.447875877418957,1.447875877418957,1.392864386070706,1.392864386070706,1.392864386070706,1.4464376997399775,1.4464376997399775,1.4464376997399775
2019-04-07,1.319497108663938,1.319497108663938,1.319497108663938,1.28000984248184,1.28000984248184,1.28000984248184,1.2491337403735319,1.2491337403735319,1.2491337403735319,1.2955327967590664,1.2955327967590664,1.2955327967590664
2019-04-14,1.2793953240650118,1.2793953240650118,1.2793953240650118,1.230422383506916,1.230422383506916,1.230422383506916,1.3772826911054625,1.3772826911054625,1.3772826911054625,1.217275397989919,1.217275397989919,1.217275397989919
2019-04-21,1.3706186546898274,1.3706186546898274,1.3706186546898274,1.3499388176029874,1.3499388176029874,1.3499388176029874,1.2919240415206847,1.2919240415206847,1.2919240415206847,1.3323437889837269,1.3323437889837269,1.3323437889837269
2019-04-28,1.027791932349072,1.027791932349072,1.027791932349072,1.0299378211968857,1.0299378211968857,1.0299378211968857,1.0394591048037805,1.0394591048037805,1.0394591048037805,0.7064804743699846,0.7064804743699846,0.7064804743699846
2019-05-05,0.8414761568231518,0.8414761568231518,0.8414761568231518,0.7638467606689586,0.7638467606689586,0.7638467606689586,0.7189349300318082,0.7189349300318082,0.7189349300318082,0.7567973116620587,0.7567973116620587,0.7567973116620587
2019-05-12,0.8311064677400353,0.8311064677400353,0.8311064677400353,0.7831264551122962,0.7831264551122962,0.7831264551122962,0.9376622751201581,0.9376622751201581,0.9376622751201581,0.6509888062986657,0.6509888062986657,0.6509888062986657
2019-05-19,0.6810354408787186,0.6810354408787186,0.6810354408787186,0.8363764368356027,0.8363764368356027,0.8363764368356027,0.9758146705229888,0.9758146705229888,0.9758146705229888,0.6719157913161914,0.6719157913161914,0.6719157913161914
2019-05-26,0.4978516456812631,0.4978516456812631,0.4978516456812631,0.7198243603567244,0.7198243603567244,0.7198243603567244,0.3082152607914323,0.3082152607914323,0.3082152607914323,0.8473375272181871,0.8473375272181871,0.8473375272181871
2019-06-02,1.588298739206431,1.588298739206431,1.588298739206431,2.055427951517459,2.055427951517459,2.055427951517459,2.065874522124598,2.065874522124598,2.065874522124598,2.045862830475082,2.045862830475082,2.045862830475082
2019-06-09,2.7068404877727135,2.7068404877727135,2.7068404877727135,2.576480774316878,2.576480774316878,2.576480774316878,2.5922229801155057,2.5922229801155057,2.5922229801155057,2.609770791360881,2.609770791360881,2.609770791360881
2019-06-16,2.782526551471623,2.782526551471623,2.782526551471623,2.6751667427032153,2.6751667427032153,2.6751667427032153,2.5781855000886957,2.5781855000886957,2.5781855000886957,2.6815891205384843,2.6815891205384843,2.6815891205384843
2019-06-23,2.056200453442853,2.056200453442853,2.056200453442853,2.172994734937649,2.172994734937649,2.172994734937649,2.0548122225915253,2.0548122225915253,2.0548122225915253,2.2513745791196613,2.2513745791196613,2.2513745791196613
2019-06-30,1.9419233362703214,1.9419233362703214,1.9419233362703214,1.859146763918456,1.859146763918456,1.859146763918456,1.7833167691569112,1.7833167691569112,1.7833167691569112,1.601306193501115,1.601306193501115,1.601306193501115
2019-07-07,1.5427675128889577,1.5427675128889577,1.5427675128889577,1.533114133467858,1.533114133467858,1.533114133467858,1.5618291029944213,1.5618291029944213,1.5618291029944213,1.64500861657703,1.64500861657703,1.64500861657703
2019-07-14,1.441886233238086,1.441886233238086,1.441886233238086,1.3780576677674508,1.3780576677674508,1.3780576677674508,1.4411781213621813,1.4411781213621813,1.4411781213621813,1.3690671529304397,1.3690671529304397,1.3690671529304397
2019-07-21,1.1580279082915808,1.1580279082915808,1.1580279082915808,1.3552506577080852,1.3552506577080852,1.3552506577080852,1.3334752936921752,1.3334752936921752,1.3334752936921752,1.4165086064713508,1.4165086064713508,1.4165086064713508
2019-07-28,1.0550623145095108,1.0550623145095108,1.0550623145095108,0.9627879986750332,0.9627879986750332,0.9627879986750332,0.9569966800291172,0.9569966800291172,0.9569966800291172,0.9904627628391055,0.9904627628391055,0.9904627628391055
2019-08-04,0.8289816420347533,0.8289816420347533,0.8289816420347533,0.8139722563654196,0.8139722563654196,0.8139722563654196,0.8436479730387831,0.8436479730387831,0.8436479730387831,0.9036437391520349,0.9036437391520349,0.9036437391520349
2019-08-11,0.6719069461015956,0.6719069461015956,0.6719069461015956,0.8254029741276461,0.8254029741276461,0.8254029741276461,0.7972516744226045,0.7972516744226045,0.7972516744226045,0.8918785542735641,0.8918785542735641,0.8918785542735641
2019-08-18,0.647064368170087,0.647064368170087,0.647064368170087,0.8235836929627787,0.8235836929627787,0.8235836929627787,0.7691602331115179,0.7691602331115179,0.7691602331115179,0.5997962870224919,0.5997962870224919,0.5997962870224919
2019-08-25,0.9252048519963159,0.9252048519963159,0.9252048519963159,0.8806084084708296,0.8806084084708296,0.8806084084708296,0.8802072503347187,0.8802072503347187,0.8802072503347187,0.988004353818169,0.988004353818169,0.988004353818169
2019-09-01,0.4793490540707858,0.4793490540707858,0.4793490540707858,0.6854797172970736,0.6854797172970736,0.6854797172970736,0.8898754425771522,0.8898754425771522,0.8898754425771522,0.5160689613767308,0.5160689613767308,0.5160689613767308
2019-09-08,-0.9189607801743447,-0.9189607801743447,-0.9189607801743447,-0.8482278486763233,-0.8482278486763233,-0.8482278486763233,-0.7711634792741636,-0.7711634792741636,-0.7711634792741636,-1.1516458550630753,-1.1516458550630753,-1.1516458550630753
2019-09-15,1.7400624764633479,1.7400624764633479,1.7400624764633479,1.4401415295129534,1.4401415295129534,1.4401415295129534,1.8383643709024624,1.8383643709024624,1.8383643709024624,1.1427896615219744,1.1427896615219744,1.1427896615219744
2019-09-22,1.048593110463796,1.048593110463796,1.048593110463796,0.8769104161388079,0.8769104161388079,0.8769104161388079,1.2382432776326202,1.2382432776326202,1.2382432776326202,0.7089620499617445,0.7089620499617445,0.7089620499617445
2019-09-29,-0.054993438095804106,-0.054993438095804106,-0.054993438095804106,0.45371014526150105,0.45371014526150105,0.45371014526150105,0.5928298533719478,0.5928298533719478,0.5928298533719478,-0.19802950859529728,-0.19802950859529728,-0.19802950859529728
2019-10-06,-0.5869377245134021,-0.5869377245134021,-0.5869377245134021,-1.1477987798385758,-1.1477987798385758,-1.1477987798385758,-1.1823951337971348,-1.1823951337971348,-1.1823951337971348,-0.6049452682651302,-0.6049452682651302,-0.6049452682651302
2019-10-13,1.0111999493712442,1.0111999493712442,1.0111999493712442,0.9684212361080256,0.9684212361080256,0.9684212361080256,1.0955778973865404,1.0955778973865404,1.0955778973865404,1.3228797257172926,1.3228797257172926,1.3228797257172926
2019-10-20,2.4210469590834602,2.4210469590834602,2.4210469590834602,2.2917207207506642,2.2917207207506642,2.2917207207506642,2.2400545871176507,2.2400545871176507,2.2400545871176507,2.202845783509537,2.202845783509537,2.202845783509537
2019-10-27,1.8918204091140554,1.8918204091140554,1.8918204091140554,1.5835079152071048,1.5835079152071048,1.5835079152071048,1.346668371269639,1.346668371269639,1.346668371269639,1.450586752798531,1.450586752798531,1.450586752798531
2019-11-03,0.5278200434338741,0.5278200434338741,0.5278200434338741,0.23191563241354005,0.23191563241354005,0.23191563241354005,0.52179835952093,0.52179835952093,0.52179835952093,0.4482780532048521,0.4482780532048521,0.4482780532048521
2019-11-10,1.081334376092968,1.081334376092968,1.081334376092968,0.99494870902723,0.99494870902723,0.99494870902723,1.0199245557684649,1.0199245557684649,1.0199245557684649,0.970610460757496,0.970610460757496,0.970610460757496
2019-11-17,1.5689178374212491,1.5689178374212491,1.5689178374212491,1.6754475711975647,1.6754475711975647,1.6754475711975647,1.6067828186663378,1.6067828186663378,1.6067828186663378,1.6794606730161137,1.6794606730161137,1.6794606730161137
2019-11-24,0.6021305780849072,0.6021305780849072,0.6021305780849072,0.3964251670346161,0.3964251670346161,0.3964251670346161,0.3700407228632312,0.3700407228632312,0.3700407228632312,0.4600955547316015,0.4600955547316015,0.4600955547316015
2019-12-01,0.9195348351510213,0.9195348351510213,0.9195348351510213,0.8979257672364888,0.8979257672364888,0.8979257672364888,0.6235200768853977,0.6235200768853977,0.6235200768853977,0.8284469517143335,0.8284469517143335,0.8284469517143335
2019-12-08,2.0805383642928943,2.0805383642928943,2.0805383642928943,2.202679566193387,2.202679566193387,2.202679566193387,2.0079849309683935,2.0079849309683935,2.0079849309683935,2.0113709277520693,2.0113709277520693,2.0113709277520693
2019-12-15,1.7196399347661322,1.7196399347661322,1.7196399347661322,1.7918802539353913,1.7918802539353913,1.7918802539353913,1.8168765063047974,1.8168765063047974,1.8168765063047974,1.907349397154961,1.907349397154961,1.907349397154961
2019-12-22,1.8235383384670114,1.8235383384670114,1.8235383384670114,1.756329467556168,1.756329467556168,1.756329467556168,1.7929216027538528,1.7929216027538528,1.7929216027538528,1.8173617548394292,1.8173617548394292,1.8173617548394292
2019-12-29,1.8319169154732409,1.8319169154732409,1.8319169154732409,1.8688085505476049,1.8688085505476049,1.8688085505476049,1.7591264727699467,1.7591264727699467,1.7591264727699467,1.9225917267652841,1.9225917267652841,1.9225917267652841
