Date,iShares Yield Optimized BondEtf_Open_average,iShares Yield Optimized BondEtf_Open_max,iShares Yield Optimized BondEtf_Open_min,iShares Yield Optimized BondEtf_High_average,iShares Yield Optimized BondEtf_High_max,iShares Yield Optimized BondEtf_High_min,iShares Yield Optimized BondEtf_Low_average,iShares Yield Optimized BondEtf_Low_max,iShares Yield Optimized BondEtf_Low_min,iShares Yield Optimized BondEtf_Close_average,iShares Yield Optimized BondEtf_Close_max,iShares Yield Optimized BondEtf_Close_min
2018-04-08,-0.2757575269636175,-0.2757575269636175,-0.2757575269636175,-0.381767373059833,-0.381767373059833,-0.381767373059833,-0.36117985499823657,-0.36117985499823657,-0.36117985499823657,-0.4022190802243051,-0.4022190802243051,-0.4022190802243051
2018-04-15,-0.93744604994247,-0.93744604994247,-0.93744604994247,-1.0306957090544022,-1.0306957090544022,-1.0306957090544022,-1.0059817117982952,-1.0059817117982952,-1.0059817117982952,-1.1655692003475122,-1.1655692003475122,-1.1655692003475122
2018-04-22,-1.721636848810124,-1.721636848810124,-1.721636848810124,-1.6713028272568942,-1.6713028272568942,-1.6713028272568942,-1.5778016847616603,-1.5778016847616603,-1.5778016847616603,-1.6192588921675037,-1.6192588921675037,-1.6192588921675037
2018-04-29,-2.5476463349805507,-2.5476463349805507,-2.5476463349805507,-2.2262618740412377,-2.2262618740412377,-2.2262618740412377,-2.4843588223436845,-2.4843588223436845,-2.4843588223436845,-2.186149587677124,-2.186149587677124,-2.186149587677124
2018-05-06,-1.5827467494979188,-1.5827467494979188,-1.5827467494979188,-1.681450668497996,-1.681450668497996,-1.681450668497996,-1.641057988956412,-1.641057988956412,-1.641057988956412,-1.6517508197425406,-1.6517508197425406,-1.6517508197425406
2018-05-13,-1.8295209288430048,-1.8295209288430048,-1.8295209288430048,-1.9811974432882493,-1.9811974432882493,-1.9811974432882493,-1.9735084238939349,-1.9735084238939349,-1.9735084238939349,-2.1190788617632785,-2.1190788617632785,-2.1190788617632785
2018-05-20,-0.5915477305640551,-0.5915477305640551,-0.5915477305640551,-0.5755060094467036,-0.5755060094467036,-0.5755060094467036,-0.5819000757691658,-0.5819000757691658,-0.5819000757691658,-0.5330891370168851,-0.5330891370168851,-0.5330891370168851
2018-05-27,-0.7832604499879395,-0.7832604499879395,-0.7832604499879395,-0.6334460659719019,-0.6334460659719019,-0.6334460659719019,-0.6414302627642964,-0.6414302627642964,-0.6414302627642964,-0.7376681075910292,-0.7376681075910292,-0.7376681075910292
2018-06-03,-1.06846855311877,-1.06846855311877,-1.06846855311877,-1.2034070195818964,-1.2034070195818964,-1.2034070195818964,-1.0320494418486732,-1.0320494418486732,-1.0320494418486732,-1.1126071799346409,-1.1126071799346409,-1.1126071799346409
2018-06-10,-0.7160320047602021,-0.7160320047602021,-0.7160320047602021,-0.769990503509026,-0.769990503509026,-0.769990503509026,-0.8160046691709594,-0.8160046691709594,-0.8160046691709594,-0.7462009369581198,-0.7462009369581198,-0.7462009369581198
2018-06-17,-0.8798541838036328,-0.8798541838036328,-0.8798541838036328,-0.7939230819090208,-0.7939230819090208,-0.7939230819090208,-0.7714605698215442,-0.7714605698215442,-0.7714605698215442,-0.9189765900167629,-0.9189765900167629,-0.9189765900167629
2018-06-24,-0.2944031746928103,-0.2944031746928103,-0.2944031746928103,-0.4521021093440839,-0.4521021093440839,-0.4521021093440839,-0.5037492355953666,-0.5037492355953666,-0.5037492355953666,-0.5768472493733713,-0.5768472493733713,-0.5768472493733713
2018-07-01,-0.17573302304934874,-0.17573302304934874,-0.17573302304934874,-0.04804845727972411,-0.04804845727972411,-0.04804845727972411,0.016889418237975014,0.016889418237975014,0.016889418237975014,-0.06671262463986366,-0.06671262463986366,-0.06671262463986366
2018-07-08,0.9095193095167216,0.9095193095167216,0.9095193095167216,1.3190826165236624,1.3190826165236624,1.3190826165236624,1.1856779111429456,1.1856779111429456,1.1856779111429456,0.9384504153004206,0.9384504153004206,0.9384504153004206
2018-07-15,1.626911436051076,1.626911436051076,1.626911436051076,1.1883194571851157,1.1883194571851157,1.1883194571851157,0.8715081939523225,0.8715081939523225,0.8715081939523225,0.5781586095057646,0.5781586095057646,0.5781586095057646
