Date,VanEck Vectors Vietnam_Open_average,VanEck Vectors Vietnam_Open_max,VanEck Vectors Vietnam_Open_min,VanEck Vectors Vietnam_High_average,VanEck Vectors Vietnam_High_max,VanEck Vectors Vietnam_High_min,VanEck Vectors Vietnam_Low_average,VanEck Vectors Vietnam_Low_max,VanEck Vectors Vietnam_Low_min,VanEck Vectors Vietnam_Close_average,VanEck Vectors Vietnam_Close_max,VanEck Vectors Vietnam_Close_min
2018-04-08,0.8021541502087506,0.8021541502087506,0.8021541502087506,0.6553552453979726,0.6553552453979726,0.6553552453979726,0.76714360008609,0.76714360008609,0.76714360008609,0.6633835615241269,0.6633835615241269,0.6633835615241269
2018-04-15,-0.7498706662682296,-0.7498706662682296,-0.7498706662682296,-1.0033486986343207,-1.0033486986343207,-1.0033486986343207,-0.7740497842516235,-0.7740497842516235,-0.7740497842516235,-0.9405497601153382,-0.9405497601153382,-0.9405497601153382
2018-04-22,-0.9976690004264224,-0.9976690004264224,-0.9976690004264224,-1.2226681698974329,-1.2226681698974329,-1.2226681698974329,-0.9281104156190038,-0.9281104156190038,-0.9281104156190038,-1.1450435517298119,-1.1450435517298119,-1.1450435517298119
2018-04-29,-1.2617541001408248,-1.2617541001408248,-1.2617541001408248,-1.2799772999827848,-1.2799772999827848,-1.2799772999827848,-1.0664376974339789,-1.0664376974339789,-1.0664376974339789,-1.170211910856518,-1.170211910856518,-1.170211910856518
2018-05-06,-0.9783095582207713,-0.9783095582207713,-0.9783095582207713,-1.0745214667216174,-1.0745214667216174,-1.0745214667216174,-0.9368288003334266,-0.9368288003334266,-0.9368288003334266,-1.0684896436787426,-1.0684896436787426,-1.0684896436787426
2018-05-13,-1.7538837453536147,-1.7538837453536147,-1.7538837453536147,-1.7778876213071129,-1.7778876213071129,-1.7778876213071129,-1.8753178695333437,-1.8753178695333437,-1.8753178695333437,-1.874515412695178,-1.874515412695178,-1.874515412695178
2018-05-20,-2.113546704907808,-2.113546704907808,-2.113546704907808,-2.143499474095352,-2.143499474095352,-2.143499474095352,-2.1064509897458903,-2.1064509897458903,-2.1064509897458903,-2.090346250130136,-2.090346250130136,-2.090346250130136
2018-05-27,-0.9254420652012534,-0.9254420652012534,-0.9254420652012534,-0.7538677559961088,-0.7538677559961088,-0.7538677559961088,-0.8749756355303046,-0.8749756355303046,-0.8749756355303046,-0.7170458730381891,-0.7170458730381891,-0.7170458730381891
2018-06-03,-0.7495078153617066,-0.7495078153617066,-0.7495078153617066,-0.8408662420179095,-0.8408662420179095,-0.8408662420179095,-0.7613368764828877,-0.7613368764828877,-0.7613368764828877,-0.7725941998105195,-0.7725941998105195,-0.7725941998105195
2018-06-10,-1.3027135898189366,-1.3027135898189366,-1.3027135898189366,-1.3513268752638612,-1.3513268752638612,-1.3513268752638612,-1.4041578465027456,-1.4041578465027456,-1.4041578465027456,-1.3729536625729368,-1.3729536625729368,-1.3729536625729368
