Date,ALPS Sprott Junior Gold MinersEtf_Open_average,ALPS Sprott Junior Gold MinersEtf_Open_max,ALPS Sprott Junior Gold MinersEtf_Open_min,ALPS Sprott Junior Gold MinersEtf_High_average,ALPS Sprott Junior Gold MinersEtf_High_max,ALPS Sprott Junior Gold MinersEtf_High_min,ALPS Sprott Junior Gold MinersEtf_Low_average,ALPS Sprott Junior Gold MinersEtf_Low_max,ALPS Sprott Junior Gold MinersEtf_Low_min,ALPS Sprott Junior Gold MinersEtf_Close_average,ALPS Sprott Junior Gold MinersEtf_Close_max,ALPS Sprott Junior Gold MinersEtf_Close_min
2018-08-05,-2.1268959788224024,-2.1268959788224024,-2.1268959788224024,-2.071749938674268,-2.071749938674268,-2.071749938674268,-2.119679375267965,-2.119679375267965,-2.119679375267965,-2.129289839104544,-2.129289839104544,-2.129289839104544
2018-08-12,-3.128548947881419,-3.128548947881419,-3.128548947881419,-3.0337979736402487,-3.0337979736402487,-3.0337979736402487,-3.1335757405066014,-3.1335757405066014,-3.1335757405066014,-2.986681634014079,-2.986681634014079,-2.986681634014079
2018-08-19,-2.216934404253451,-2.216934404253451,-2.216934404253451,-2.04380448946422,-2.04380448946422,-2.04380448946422,-2.2110000835084676,-2.2110000835084676,-2.2110000835084676,-2.042548267217463,-2.042548267217463,-2.042548267217463
2018-08-26,-1.8967868863280257,-1.8967868863280257,-1.8967868863280257,-2.019789528763987,-2.019789528763987,-2.019789528763987,-1.9354331867890708,-1.9354331867890708,-1.9354331867890708,-2.002846804017103,-2.002846804017103,-2.002846804017103
2018-09-02,-2.0546962267608184,-2.0546962267608184,-2.0546962267608184,-2.2487599260962003,-2.2487599260962003,-2.2487599260962003,-2.1674613494480313,-2.1674613494480313,-2.1674613494480313,-2.2119088216621634,-2.2119088216621634,-2.2119088216621634
2018-09-09,-1.682277503327502,-1.682277503327502,-1.682277503327502,-1.8455176150857941,-1.8455176150857941,-1.8455176150857941,-1.7422354368346484,-1.7422354368346484,-1.7422354368346484,-1.828027793919817,-1.828027793919817,-1.828027793919817
2018-09-16,-1.2325155668084589,-1.2325155668084589,-1.2325155668084589,-1.2562064113127624,-1.2562064113127624,-1.2562064113127624,-1.221943625362292,-1.221943625362292,-1.221943625362292,-1.2679102439488106,-1.2679102439488106,-1.2679102439488106
2018-09-23,-1.4450134603060494,-1.4450134603060494,-1.4450134603060494,-1.4365084244474824,-1.4365084244474824,-1.4365084244474824,-1.3860587090893657,-1.3860587090893657,-1.3860587090893657,-1.4431567944416364,-1.4431567944416364,-1.4431567944416364
2018-09-30,-0.9569397922022898,-0.9569397922022898,-0.9569397922022898,-1.0440754181055842,-1.0440754181055842,-1.0440754181055842,-1.0403665492030139,-1.0403665492030139,-1.0403665492030139,-1.0925190965908411,-1.0925190965908411,-1.0925190965908411
2018-10-07,-0.6448889607151964,-0.6448889607151964,-0.6448889607151964,-0.7191151221417155,-0.7191151221417155,-0.7191151221417155,-0.7275303113648589,-0.7275303113648589,-0.7275303113648589,-0.6051739557707608,-0.6051739557707608,-0.6051739557707608
2018-10-14,-0.5117957481945882,-0.5117957481945882,-0.5117957481945882,-0.5937952988194887,-0.5937952988194887,-0.5937952988194887,-0.48389040468432143,-0.48389040468432143,-0.48389040468432143,-0.5740597363551818,-0.5740597363551818,-0.5740597363551818
2018-10-21,-1.013384590789636,-1.013384590789636,-1.013384590789636,-0.9856735543622863,-0.9856735543622863,-0.9856735543622863,-1.0093433276462012,-1.0093433276462012,-1.0093433276462012,-1.0941897544439023,-1.0941897544439023,-1.0941897544439023
2018-10-28,-1.0928821038877061,-1.0928821038877061,-1.0928821038877061,-1.191365846522038,-1.191365846522038,-1.191365846522038,-1.0127849917794596,-1.0127849917794596,-1.0127849917794596,-1.061034839746563,-1.061034839746563,-1.061034839746563
2018-11-04,-1.44395397706656,-1.44395397706656,-1.44395397706656,-1.538406093668357,-1.538406093668357,-1.538406093668357,-1.4536959344225309,-1.4536959344225309,-1.4536959344225309,-1.4852771340492816,-1.4852771340492816,-1.4852771340492816
2018-11-11,-1.0787169627894972,-1.0787169627894972,-1.0787169627894972,-1.180034370074841,-1.180034370074841,-1.180034370074841,-1.1034688902391803,-1.1034688902391803,-1.1034688902391803,-1.1359388297862292,-1.1359388297862292,-1.1359388297862292
2018-11-18,-1.0718571660786096,-1.0718571660786096,-1.0718571660786096,-1.1571020212768244,-1.1571020212768244,-1.1571020212768244,-1.243333395498698,-1.243333395498698,-1.243333395498698,-1.3052107969777849,-1.3052107969777849,-1.3052107969777849
2018-11-25,-1.6347694856522932,-1.6347694856522932,-1.6347694856522932,-1.7054054129059197,-1.7054054129059197,-1.7054054129059197,-1.660252714790033,-1.660252714790033,-1.660252714790033,-1.6075215977147232,-1.6075215977147232,-1.6075215977147232
2018-12-02,-1.2511727370214762,-1.2511727370214762,-1.2511727370214762,-0.9624350750750063,-0.9624350750750063,-0.9624350750750063,-1.12232177697354,-1.12232177697354,-1.12232177697354,-0.9332297614404104,-0.9332297614404104,-0.9332297614404104
2018-12-09,-0.9917305873904164,-0.9917305873904164,-0.9917305873904164,-1.0895674048745523,-1.0895674048745523,-1.0895674048745523,-0.9730933184791625,-0.9730933184791625,-0.9730933184791625,-1.0331150726333291,-1.0331150726333291,-1.0331150726333291
2018-12-16,-0.15146036800523383,-0.15146036800523383,-0.15146036800523383,-0.3134232691724924,-0.3134232691724924,-0.3134232691724924,-0.29327889870584495,-0.29327889870584495,-0.29327889870584495,-0.36118340296926515,-0.36118340296926515,-0.36118340296926515
2018-12-23,0.5493107833923868,0.5493107833923868,0.5493107833923868,0.5476655167786242,0.5476655167786242,0.5476655167786242,0.5389468355580896,0.5389468355580896,0.5389468355580896,0.44081296527646746,0.44081296527646746,0.44081296527646746
2018-12-30,1.5318501165090963,1.5318501165090963,1.5318501165090963,1.5484472857144553,1.5484472857144553,1.5484472857144553,1.6136526869033792,1.6136526869033792,1.6136526869033792,1.5555702642859892,1.5555702642859892,1.5555702642859892
2019-01-06,1.427175018767845,1.427175018767845,1.427175018767845,1.2476614694275279,1.2476614694275279,1.2476614694275279,1.302727977354022,1.302727977354022,1.302727977354022,1.2527622775503384,1.2527622775503384,1.2527622775503384
2019-01-13,0.47035579105519765,0.47035579105519765,0.47035579105519765,0.4269367602775028,0.4269367602775028,0.4269367602775028,0.221693878511858,0.221693878511858,0.221693878511858,0.10545541615098845,0.10545541615098845,0.10545541615098845
2019-01-20,0.8513810304016168,0.8513810304016168,0.8513810304016168,1.14130011795101,1.14130011795101,1.14130011795101,1.0348801696777041,1.0348801696777041,1.0348801696777041,1.332535515807427,1.332535515807427,1.332535515807427
2019-01-27,2.438464196004217,2.438464196004217,2.438464196004217,2.291654913013651,2.291654913013651,2.291654913013651,2.2761727380519385,2.2761727380519385,2.2761727380519385,2.4417643255541903,2.4417643255541903,2.4417643255541903
2019-02-03,1.7816473503254442,1.7816473503254442,1.7816473503254442,1.9987628659794932,1.9987628659794932,1.9987628659794932,1.93305968803172,1.93305968803172,1.93305968803172,2.0527538878198537,2.0527538878198537,2.0527538878198537
2019-02-10,1.7325997939993958,1.7325997939993958,1.7325997939993958,1.723973080773822,1.723973080773822,1.723973080773822,1.7036315990478097,1.7036315990478097,1.7036315990478097,1.7704134059847383,1.7704134059847383,1.7704134059847383
2019-02-17,2.205682236116075,2.205682236116075,2.205682236116075,2.227902372891904,2.227902372891904,2.227902372891904,2.2650228159949766,2.2650228159949766,2.2650228159949766,2.1055888141040464,2.1055888141040464,2.1055888141040464
2019-02-24,1.5057102931304867,1.5057102931304867,1.5057102931304867,1.517707242097066,1.517707242097066,1.517707242097066,1.388944552840842,1.388944552840842,1.388944552840842,1.2778043037719553,1.2778043037719553,1.2778043037719553
2019-03-03,1.2886091348345832,1.2886091348345832,1.2886091348345832,1.469000871527901,1.469000871527901,1.469000871527901,1.314361467346471,1.314361467346471,1.314361467346471,1.5929722296427358,1.5929722296427358,1.5929722296427358
2019-03-10,1.3291553363256543,1.3291553363256543,1.3291553363256543,1.2156973620622182,1.2156973620622182,1.2156973620622182,1.3183152770083766,1.3183152770083766,1.3183152770083766,1.2271856128685095,1.2271856128685095,1.2271856128685095
2019-03-17,1.4072786479020152,1.4072786479020152,1.4072786479020152,1.3667733533847917,1.3667733533847917,1.3667733533847917,1.4327825013358866,1.4327825013358866,1.4327825013358866,1.363446319739411,1.363446319739411,1.363446319739411
2019-03-24,0.9481169910670938,0.9481169910670938,0.9481169910670938,0.8122398389086256,0.8122398389086256,0.8122398389086256,0.8882785752396354,0.8882785752396354,0.8882785752396354,0.7709771969910193,0.7709771969910193,0.7709771969910193
2019-03-31,0.7097699127975837,0.7097699127975837,0.7097699127975837,0.6080822244018889,0.6080822244018889,0.6080822244018889,0.8095562146711501,0.8095562146711501,0.8095562146711501,0.7220288098184575,0.7220288098184575,0.7220288098184575
2019-04-07,0.44892021117434705,0.44892021117434705,0.44892021117434705,0.3292419763206711,0.3292419763206711,0.3292419763206711,0.35644491863733146,0.35644491863733146,0.35644491863733146,0.24921187702848066,0.24921187702848066,0.24921187702848066
2019-04-14,-0.0164746740982744,-0.0164746740982744,-0.0164746740982744,-0.128088567348507,-0.128088567348507,-0.128088567348507,-0.09532384330369936,-0.09532384330369936,-0.09532384330369936,-0.17205791710250884,-0.17205791710250884,-0.17205791710250884
2019-04-21,-0.3612583846237686,-0.3612583846237686,-0.3612583846237686,-0.21096809518564383,-0.21096809518564383,-0.21096809518564383,-0.21789286338927513,-0.21789286338927513,-0.21789286338927513,-0.1179485494519906,-0.1179485494519906,-0.1179485494519906
2019-04-28,-1.0365402270788,-1.0365402270788,-1.0365402270788,-1.0862193677358527,-1.0862193677358527,-1.0862193677358527,-0.9953107715122712,-0.9953107715122712,-0.9953107715122712,-1.0348841013785481,-1.0348841013785481,-1.0348841013785481
2019-05-05,-1.3372203290396008,-1.3372203290396008,-1.3372203290396008,-1.424114044335435,-1.424114044335435,-1.424114044335435,-1.2152009020186483,-1.2152009020186483,-1.2152009020186483,-1.2965486182132062,-1.2965486182132062,-1.2965486182132062
2019-05-12,-1.518714120668825,-1.518714120668825,-1.518714120668825,-1.4184825375362393,-1.4184825375362393,-1.4184825375362393,-1.4376842250550699,-1.4376842250550699,-1.4376842250550699,-1.2690172991987623,-1.2690172991987623,-1.2690172991987623
2019-05-19,-1.6438000308673022,-1.6438000308673022,-1.6438000308673022,-1.6668241377345874,-1.6668241377345874,-1.6668241377345874,-1.5808340145406528,-1.5808340145406528,-1.5808340145406528,-1.6337185062019381,-1.6337185062019381,-1.6337185062019381
2019-05-26,-1.0684693999788992,-1.0684693999788992,-1.0684693999788992,-0.8348804863677003,-0.8348804863677003,-0.8348804863677003,-0.9639193379249867,-0.9639193379249867,-0.9639193379249867,-0.8437658096591716,-0.8437658096591716,-0.8437658096591716
2019-06-02,0.28773938657681697,0.28773938657681697,0.28773938657681697,0.12582221599088858,0.12582221599088858,0.12582221599088858,0.1408716152602961,0.1408716152602961,0.1408716152602961,-0.020844567075098554,-0.020844567075098554,-0.020844567075098554
2019-06-09,0.4916990579920578,0.4916990579920578,0.4916990579920578,0.5317505116282638,0.5317505116282638,0.5317505116282638,0.27654430911045896,0.27654430911045896,0.27654430911045896,0.2482483776858439,0.2482483776858439,0.2482483776858439
2019-06-16,1.6559225005930562,1.6559225005930562,1.6559225005930562,1.568627979618107,1.568627979618107,1.568627979618107,1.5898515755708185,1.5898515755708185,1.5898515755708185,1.7593643501375142,1.7593643501375142,1.7593643501375142
2019-06-23,1.5930576858668348,1.5930576858668348,1.5930576858668348,1.598533099098206,1.598533099098206,1.598533099098206,1.714492281809989,1.714492281809989,1.714492281809989,1.734912942583397,1.734912942583397,1.734912942583397
2019-06-30,1.220729898037304,1.220729898037304,1.220729898037304,1.3801538597412846,1.3801538597412846,1.3801538597412846,1.278563134302851,1.278563134302851,1.278563134302851,1.4936697617841792,1.4936697617841792,1.4936697617841792
2019-07-07,1.8700082271054306,1.8700082271054306,1.8700082271054306,1.9175173631838052,1.9175173631838052,1.9175173631838052,2.0173504614433293,2.0173504614433293,2.0173504614433293,1.9864850894452593,1.9864850894452593,1.9864850894452593
2019-07-14,2.6743378254889216,2.6743378254889216,2.6743378254889216,2.702321095595339,2.702321095595339,2.702321095595339,2.711375306871737,2.711375306871737,2.711375306871737,2.6743086366599167,2.6743086366599167,2.6743086366599167
2019-07-21,1.9068174422028863,1.9068174422028863,1.9068174422028863,1.7912973745308771,1.7912973745308771,1.7912973745308771,1.92202095144625,1.92202095144625,1.92202095144625,1.7960478387512844,1.7960478387512844,1.7960478387512844
2019-07-28,1.6519764879759136,1.6519764879759136,1.6519764879759136,1.668113344095573,1.668113344095573,1.668113344095573,1.679924037975741,1.679924037975741,1.679924037975741,1.6511519200815892,1.6511519200815892,1.6511519200815892
2019-08-04,2.035334634862456,2.035334634862456,2.035334634862456,1.9746325779431817,1.9746325779431817,1.9746325779431817,2.0316988293397404,2.0316988293397404,2.0316988293397404,1.9531291372897093,1.9531291372897093,1.9531291372897093
2019-08-11,1.404568636476614,1.404568636476614,1.404568636476614,1.3505902461285488,1.3505902461285488,1.3505902461285488,1.3133567269325095,1.3133567269325095,1.3133567269325095,1.260057320045838,1.260057320045838,1.260057320045838
2019-08-18,0.881863324898485,0.881863324898485,0.881863324898485,1.0762714858175546,1.0762714858175546,1.0762714858175546,0.9495054204934004,0.9495054204934004,0.9495054204934004,1.1213983998107164,1.1213983998107164,1.1213983998107164
2019-08-25,1.094876314602376,1.094876314602376,1.094876314602376,1.0465305378988752,1.0465305378988752,1.0465305378988752,1.1279263935973631,1.1279263935973631,1.1279263935973631,1.0570182621345783,1.0570182621345783,1.0570182621345783
2019-09-01,0.9595502764636427,0.9595502764636427,0.9595502764636427,0.8742705468343785,0.8742705468343785,0.8742705468343785,0.8101272718239058,0.8101272718239058,0.8101272718239058,0.7296749625726409,0.7296749625726409,0.7296749625726409
2019-09-08,0.47416406739659456,0.47416406739659456,0.47416406739659456,0.4343038282672364,0.4343038282672364,0.4343038282672364,0.41819443031417797,0.41819443031417797,0.41819443031417797,0.34071703802119724,0.34071703802119724,0.34071703802119724
2019-09-15,0.4942364424349174,0.4942364424349174,0.4942364424349174,0.5315059032120991,0.5315059032120991,0.5315059032120991,0.5503854765142453,0.5503854765142453,0.5503854765142453,0.6096577615730725,0.6096577615730725,0.6096577615730725
2019-09-22,0.15875754529750305,0.15875754529750305,0.15875754529750305,0.19646195498677008,0.19646195498677008,0.19646195498677008,0.14557419767954738,0.14557419767954738,0.14557419767954738,0.24133631899612423,0.24133631899612423,0.24133631899612423
2019-09-29,-0.09047592558754469,-0.09047592558754469,-0.09047592558754469,-0.04176673027367664,-0.04176673027367664,-0.04176673027367664,-0.01863940751745861,-0.01863940751745861,-0.01863940751745861,0.04511671471082673,0.04511671471082673,0.04511671471082673
2019-10-06,-0.19621968971072729,-0.19621968971072729,-0.19621968971072729,-0.2828429679677868,-0.2828429679677868,-0.2828429679677868,-0.22303675909894555,-0.22303675909894555,-0.22303675909894555,-0.3232103805195143,-0.3232103805195143,-0.3232103805195143
2019-10-13,-0.5425941585335089,-0.5425941585335089,-0.5425941585335089,-0.6467917886276295,-0.6467917886276295,-0.6467917886276295,-0.4733995109529795,-0.4733995109529795,-0.4733995109529795,-0.5222318334864571,-0.5222318334864571,-0.5222318334864571
2019-10-20,-0.037777260699907736,-0.037777260699907736,-0.037777260699907736,-0.20269209046979056,-0.20269209046979056,-0.20269209046979056,-0.2194856405493086,-0.2194856405493086,-0.2194856405493086,-0.21191818715064917,-0.21191818715064917,-0.21191818715064917
2019-10-27,0.05567372138016433,0.05567372138016433,0.05567372138016433,0.0600871152461738,0.0600871152461738,0.0600871152461738,0.21498611010543228,0.21498611010543228,0.21498611010543228,0.15399689622921683,0.15399689622921683,0.15399689622921683
2019-11-03,-1.1311174722003825,-1.1311174722003825,-1.1311174722003825,-1.2003978409016782,-1.2003978409016782,-1.2003978409016782,-1.2111246828317195,-1.2111246828317195,-1.2111246828317195,-1.2083579067120982,-1.2083579067120982,-1.2083579067120982
2019-11-10,-0.9312610994837546,-0.9312610994837546,-0.9312610994837546,-1.001009796761022,-1.001009796761022,-1.001009796761022,-0.8908990402091334,-0.8908990402091334,-0.8908990402091334,-1.098864329417971,-1.098864329417971,-1.098864329417971
2019-11-17,-1.6737885866160056,-1.6737885866160056,-1.6737885866160056,-1.8067635898999004,-1.8067635898999004,-1.8067635898999004,-1.683393817431102,-1.683393817431102,-1.683393817431102,-1.7963901061683183,-1.7963901061683183,-1.7963901061683183
2019-11-24,-1.2752234995184626,-1.2752234995184626,-1.2752234995184626,-1.2262476464130574,-1.2262476464130574,-1.2262476464130574,-1.1403611535173017,-1.1403611535173017,-1.1403611535173017,-1.1360694157678588,-1.1360694157678588,-1.1360694157678588
2019-12-01,-0.8998402616035687,-0.8998402616035687,-0.8998402616035687,-0.8327332643276529,-0.8327332643276529,-0.8327332643276529,-0.7678351280462382,-0.7678351280462382,-0.7678351280462382,-0.8872878015712752,-0.8872878015712752,-0.8872878015712752
2019-12-08,-0.5698100447332826,-0.5698100447332826,-0.5698100447332826,-0.5892387245268914,-0.5892387245268914,-0.5892387245268914,-0.43445436896193507,-0.43445436896193507,-0.43445436896193507,-0.5053931993294913,-0.5053931993294913,-0.5053931993294913
2019-12-15,-0.6965159939319441,-0.6965159939319441,-0.6965159939319441,-0.799745538527112,-0.799745538527112,-0.799745538527112,-0.7463974576445624,-0.7463974576445624,-0.7463974576445624,-0.8662897570649871,-0.8662897570649871,-0.8662897570649871
2019-12-22,0.8644149466142392,0.8644149466142392,0.8644149466142392,0.8068556156119308,0.8068556156119308,0.8068556156119308,0.9574900061355952,0.9574900061355952,0.9574900061355952,0.8288503538615681,0.8288503538615681,0.8288503538615681
2019-12-29,2.0583772541759076,2.0583772541759076,2.0583772541759076,1.8199915841501912,1.8199915841501912,1.8199915841501912,1.8732388261521487,1.8732388261521487,1.8732388261521487,1.6168351694287704,1.6168351694287704,1.6168351694287704
