Date,iShares Currency Hedged MSCI United KingdomEtf_Open_average,iShares Currency Hedged MSCI United KingdomEtf_Open_max,iShares Currency Hedged MSCI United KingdomEtf_Open_min,iShares Currency Hedged MSCI United KingdomEtf_High_average,iShares Currency Hedged MSCI United KingdomEtf_High_max,iShares Currency Hedged MSCI United KingdomEtf_High_min,iShares Currency Hedged MSCI United KingdomEtf_Low_average,iShares Currency Hedged MSCI United KingdomEtf_Low_max,iShares Currency Hedged MSCI United KingdomEtf_Low_min,iShares Currency Hedged MSCI United KingdomEtf_Close_average,iShares Currency Hedged MSCI United KingdomEtf_Close_max,iShares Currency Hedged MSCI United KingdomEtf_Close_min
2018-05-27,1.387825387359777,1.387825387359777,1.387825387359777,1.3761914739171048,1.3761914739171048,1.3761914739171048,1.3622563635688218,1.3622563635688218,1.3622563635688218,1.355904201021099,1.355904201021099,1.355904201021099
2018-06-03,1.2960620132704088,1.2960620132704088,1.2960620132704088,1.2719003178382733,1.2719003178382733,1.2719003178382733,1.282190304146739,1.282190304146739,1.282190304146739,1.3112182814823288,1.3112182814823288,1.3112182814823288
2018-06-10,1.08222726920985,1.08222726920985,1.08222726920985,1.128911173965761,1.128911173965761,1.128911173965761,1.1102046750641124,1.1102046750641124,1.1102046750641124,1.148460125024942,1.148460125024942,1.148460125024942
2018-06-17,1.0650977189396873,1.0650977189396873,1.0650977189396873,1.1023316804363161,1.1023316804363161,1.1023316804363161,1.0778316737075533,1.0778316737075533,1.0778316737075533,1.1276860725182052,1.1276860725182052,1.1276860725182052
2018-06-24,1.0141694039248559,1.0141694039248559,1.0141694039248559,0.9559081951877566,0.9559081951877566,0.9559081951877566,0.9128373403585762,0.9128373403585762,0.9128373403585762,0.8672181541066154,0.8672181541066154,0.8672181541066154
2018-07-01,0.07258908988308808,0.07258908988308808,0.07258908988308808,0.22173056457841633,0.22173056457841633,0.22173056457841633,0.07187290818387196,0.07187290818387196,0.07187290818387196,0.24677107872242246,0.24677107872242246,0.24677107872242246
2018-07-08,0.3826936988763689,0.3826936988763689,0.3826936988763689,0.3209876559917631,0.3209876559917631,0.3209876559917631,0.4043892827547076,0.4043892827547076,0.4043892827547076,0.35602311198041964,0.35602311198041964,0.35602311198041964
2018-07-15,0.17167618281272304,0.17167618281272304,0.17167618281272304,0.2279262349954443,0.2279262349954443,0.2279262349954443,0.1827699305268196,0.1827699305268196,0.1827699305268196,0.2643215008505283,0.2643215008505283,0.2643215008505283
2018-07-22,0.2580778345421525,0.2580778345421525,0.2580778345421525,0.19064938388794694,0.19064938388794694,0.19064938388794694,0.2808713732527731,0.2808713732527731,0.2808713732527731,0.22781355791767474,0.22781355791767474,0.22781355791767474
2018-07-29,0.1856286465744387,0.1856286465744387,0.1856286465744387,0.11550868153118612,0.11550868153118612,0.11550868153118612,0.20924374217890687,0.20924374217890687,0.20924374217890687,0.15522923554989204,0.15522923554989204,0.15522923554989204
2018-08-05,0.25160827760452936,0.25160827760452936,0.25160827760452936,0.16895108112700108,0.16895108112700108,0.16895108112700108,0.22163971999266588,0.22163971999266588,0.22163971999266588,0.18480744380717168,0.18480744380717168,0.18480744380717168
2018-08-12,-0.6263790065353543,-0.6263790065353543,-0.6263790065353543,-0.4273797029699477,-0.4273797029699477,-0.4273797029699477,-0.5963946550826468,-0.5963946550826468,-0.5963946550826468,-0.44781138349387184,-0.44781138349387184,-0.44781138349387184
2018-08-19,-0.3646274401301895,-0.3646274401301895,-0.3646274401301895,-0.4850548738095679,-0.4850548738095679,-0.4850548738095679,-0.422202498025991,-0.422202498025991,-0.422202498025991,-0.5345837530994284,-0.5345837530994284,-0.5345837530994284
2018-08-26,-1.6339613283311751,-1.6339613283311751,-1.6339613283311751,-1.599809904777527,-1.599809904777527,-1.599809904777527,-1.631241075449182,-1.631241075449182,-1.631241075449182,-1.5921542752033997,-1.5921542752033997,-1.5921542752033997
2018-09-02,-2.481184431967717,-2.481184431967717,-2.481184431967717,-2.5723962697599236,-2.5723962697599236,-2.5723962697599236,-2.4960916635530297,-2.4960916635530297,-2.4960916635530297,-2.6048970377832523,-2.6048970377832523,-2.6048970377832523
2018-09-09,-1.9399668811895758,-1.9399668811895758,-1.9399668811895758,-2.0386236836438334,-2.0386236836438334,-2.0386236836438334,-1.9445036712136028,-1.9445036712136028,-1.9445036712136028,-2.052822248784874,-2.052822248784874,-2.052822248784874
2018-09-16,-0.7444990291566707,-0.7444990291566707,-0.7444990291566707,-0.6911954128506798,-0.6911954128506798,-0.6911954128506798,-0.7259262063068792,-0.7259262063068792,-0.7259262063068792,-0.7571299712408194,-0.7571299712408194,-0.7571299712408194
2018-09-23,-0.23408659989581151,-0.23408659989581151,-0.23408659989581151,-0.34660262955082427,-0.34660262955082427,-0.34660262955082427,-0.5219209041886057,-0.5219209041886057,-0.5219209041886057,-0.569720972904317,-0.569720972904317,-0.569720972904317
2018-09-30,-1.454140492646851,-1.454140492646851,-1.454140492646851,-1.5234734733315172,-1.5234734733315172,-1.5234734733315172,-1.4393001875624278,-1.4393001875624278,-1.4393001875624278,-1.505875045099505,-1.505875045099505,-1.505875045099505
2018-10-07,-2.2961051111494557,-2.2961051111494557,-2.2961051111494557,-2.365558687612656,-2.365558687612656,-2.365558687612656,-2.5406191449799835,-2.5406191449799835,-2.5406191449799835,-2.589346071107041,-2.589346071107041,-2.589346071107041
2018-10-14,-2.031340877084564,-2.031340877084564,-2.031340877084564,-2.075021902616176,-2.075021902616176,-2.075021902616176,-1.998599023678,-1.998599023678,-1.998599023678,-2.0293105823829083,-2.0293105823829083,-2.0293105823829083
2018-10-21,-2.365874244301768,-2.365874244301768,-2.365874244301768,-2.1231038428181868,-2.1231038428181868,-2.1231038428181868,-2.305656319159927,-2.305656319159927,-2.305656319159927,-2.0971958681086686,-2.0971958681086686,-2.0971958681086686
2018-10-28,-1.0173710926798911,-1.0173710926798911,-1.0173710926798911,-1.11859513648707,-1.11859513648707,-1.11859513648707,-1.231943058039576,-1.231943058039576,-1.231943058039576,-1.2576582803923915,-1.2576582803923915,-1.2576582803923915
2018-11-04,-1.154808132155122,-1.154808132155122,-1.154808132155122,-1.2542897507618431,-1.2542897507618431,-1.2542897507618431,-1.0742680892663874,-1.0742680892663874,-1.0742680892663874,-1.1631130239689587,-1.1631130239689587,-1.1631130239689587
2018-11-11,-1.1278701086434844,-1.1278701086434844,-1.1278701086434844,-1.2173977878135218,-1.2173977878135218,-1.2173977878135218,-1.0460846194485125,-1.0460846194485125,-1.0460846194485125,-1.1261864830258865,-1.1261864830258865,-1.1261864830258865
2018-11-18,-1.3584222383892148,-1.3584222383892148,-1.3584222383892148,-1.43548424757701,-1.43548424757701,-1.43548424757701,-1.2832132344760039,-1.2832132344760039,-1.2832132344760039,-1.3519123996174307,-1.3519123996174307,-1.3519123996174307
2018-11-25,-1.1756846278998978,-1.1756846278998978,-1.1756846278998978,-1.0663765640312026,-1.0663765640312026,-1.0663765640312026,-1.1112116590361523,-1.1112116590361523,-1.1112116590361523,-0.9968521253521605,-0.9968521253521605,-0.9968521253521605
2018-12-02,-1.5335634655973784,-1.5335634655973784,-1.5335634655973784,-1.5046638407587059,-1.5046638407587059,-1.5046638407587059,-1.511104634221177,-1.511104634221177,-1.511104634221177,-1.5885724705652207,-1.5885724705652207,-1.5885724705652207
2018-12-09,-1.2785070959814218,-1.2785070959814218,-1.2785070959814218,-1.367387101621801,-1.367387101621801,-1.367387101621801,-1.4208005002247568,-1.4208005002247568,-1.4208005002247568,-1.4837682716706886,-1.4837682716706886,-1.4837682716706886
2018-12-16,-1.7773873240340132,-1.7773873240340132,-1.7773873240340132,-1.850748173023183,-1.850748173023183,-1.850748173023183,-1.8778197771961405,-1.8778197771961405,-1.8778197771961405,-1.9223083313493272,-1.9223083313493272,-1.9223083313493272
2018-12-23,-1.9759507816268587,-1.9759507816268587,-1.9759507816268587,-1.9495492195656587,-1.9495492195656587,-1.9495492195656587,-1.890343888847861,-1.890343888847861,-1.890343888847861,-1.9093255513038612,-1.9093255513038612,-1.9093255513038612
2018-12-30,-1.416790425076464,-1.416790425076464,-1.416790425076464,-1.4128532828950664,-1.4128532828950664,-1.4128532828950664,-1.3420689871579328,-1.3420689871579328,-1.3420689871579328,-1.30418170960783,-1.30418170960783,-1.30418170960783
2019-01-06,-0.9422039831529688,-0.9422039831529688,-0.9422039831529688,-0.9662037823842526,-0.9662037823842526,-0.9662037823842526,-0.9202031078370086,-0.9202031078370086,-0.9202031078370086,-0.9048202589669687,-0.9048202589669687,-0.9048202589669687
2019-01-13,-0.6546372625316272,-0.6546372625316272,-0.6546372625316272,-0.5847437399626407,-0.5847437399626407,-0.5847437399626407,-0.5836437258698594,-0.5836437258698594,-0.5836437258698594,-0.49198212622992415,-0.49198212622992415,-0.49198212622992415
2019-01-20,-1.1641514542848885,-1.1641514542848885,-1.1641514542848885,-1.2472960984818908,-1.2472960984818908,-1.2472960984818908,-1.1636806015281365,-1.1636806015281365,-1.1636806015281365,-1.2184017564453167,-1.2184017564453167,-1.2184017564453167
2019-01-27,-0.3066513296573565,-0.3066513296573565,-0.3066513296573565,-0.25698879860774304,-0.25698879860774304,-0.25698879860774304,-0.23322602668749703,-0.23322602668749703,-0.23322602668749703,-0.19354265460992445,-0.19354265460992445,-0.19354265460992445
2019-02-03,0.2157583438799313,0.2157583438799313,0.2157583438799313,0.23912502572585903,0.23912502572585903,0.23912502572585903,0.20514694854510612,0.20514694854510612,0.20514694854510612,0.33749383677182077,0.33749383677182077,0.33749383677182077
2019-02-10,1.3593177488046357,1.3593177488046357,1.3593177488046357,1.3100434058307406,1.3100434058307406,1.3100434058307406,1.447171290759561,1.447171290759561,1.447171290759561,1.3693674413706902,1.3693674413706902,1.3693674413706902
2019-02-17,1.2968913335173577,1.2968913335173577,1.2968913335173577,1.2471986402126258,1.2471986402126258,1.2471986402126258,1.396446927569275,1.396446927569275,1.396446927569275,1.3160484980074805,1.3160484980074805,1.3160484980074805
2019-02-24,0.9077975465609988,0.9077975465609988,0.9077975465609988,0.954178799727389,0.954178799727389,0.954178799727389,0.9209462400069787,0.9209462400069787,0.9209462400069787,0.9991666442088485,0.9991666442088485,0.9991666442088485
2019-03-03,0.952440042068691,0.952440042068691,0.952440042068691,1.094012121500616,1.094012121500616,1.094012121500616,0.9460966497987529,0.9460966497987529,0.9460966497987529,1.1241813204962727,1.1241813204962727,1.1241813204962727
2019-03-10,1.5411035007422433,1.5411035007422433,1.5411035007422433,1.490031533322633,1.490031533322633,1.490031533322633,1.5446813956786176,1.5446813956786176,1.5446813956786176,1.4921478256694953,1.4921478256694953,1.4921478256694953
2019-03-17,1.5555630917562546,1.5555630917562546,1.5555630917562546,1.5092242930522506,1.5092242930522506,1.5092242930522506,1.3066145743751099,1.3066145743751099,1.3066145743751099,1.2205440593378383,1.2205440593378383,1.2205440593378383
2019-03-24,1.6674493716414864,1.6674493716414864,1.6674493716414864,1.6310828428888986,1.6310828428888986,1.6310828428888986,1.6904491731262572,1.6904491731262572,1.6904491731262572,1.6135931942624033,1.6135931942624033,1.6135931942624033
2019-03-31,2.081166541673246,2.081166541673246,2.081166541673246,2.0745801114242126,2.0745801114242126,2.0745801114242126,2.117116578113197,2.117116578113197,2.117116578113197,2.0702603928900802,2.0702603928900802,2.0702603928900802
2019-04-07,1.7713825072694986,1.7713825072694986,1.7713825072694986,1.8151140971575317,1.8151140971575317,1.8151140971575317,1.789453347315353,1.789453347315353,1.789453347315353,1.813122833414001,1.813122833414001,1.813122833414001
