Date,First Trust Asia Pacific Ex-Japan AlphaDEX_Open_average,First Trust Asia Pacific Ex-Japan AlphaDEX_Open_max,First Trust Asia Pacific Ex-Japan AlphaDEX_Open_min,First Trust Asia Pacific Ex-Japan AlphaDEX_High_average,First Trust Asia Pacific Ex-Japan AlphaDEX_High_max,First Trust Asia Pacific Ex-Japan AlphaDEX_High_min,First Trust Asia Pacific Ex-Japan AlphaDEX_Low_average,First Trust Asia Pacific Ex-Japan AlphaDEX_Low_max,First Trust Asia Pacific Ex-Japan AlphaDEX_Low_min,First Trust Asia Pacific Ex-Japan AlphaDEX_Close_average,First Trust Asia Pacific Ex-Japan AlphaDEX_Close_max,First Trust Asia Pacific Ex-Japan AlphaDEX_Close_min
2018-04-08,-0.6605097452581079,-0.6605097452581079,-0.6605097452581079,-0.8811396563019683,-0.8811396563019683,-0.8811396563019683,-0.5559179237635257,-0.5559179237635257,-0.5559179237635257,-0.795933885033239,-0.795933885033239,-0.795933885033239
2018-04-15,-0.9637142359957757,-0.9637142359957757,-0.9637142359957757,-1.1640524096611813,-1.1640524096611813,-1.1640524096611813,-0.9155868154574562,-0.9155868154574562,-0.9155868154574562,-1.0480852441637794,-1.0480852441637794,-1.0480852441637794
2018-04-22,-0.8926119233288958,-0.8926119233288958,-0.8926119233288958,-0.9579322137130147,-0.9579322137130147,-0.9579322137130147,-0.6194063024541334,-0.6194063024541334,-0.6194063024541334,-0.6458539092733683,-0.6458539092733683,-0.6458539092733683
2018-04-29,-1.4041778584198104,-1.4041778584198104,-1.4041778584198104,-1.2452913423619734,-1.2452913423619734,-1.2452913423619734,-0.9783438389470829,-0.9783438389470829,-0.9783438389470829,-1.0298690404805293,-1.0298690404805293,-1.0298690404805293
2018-05-06,-0.4201897515572571,-0.4201897515572571,-0.4201897515572571,-0.6186730743229716,-0.6186730743229716,-0.6186730743229716,-0.3764593055534072,-0.3764593055534072,-0.3764593055534072,-0.3700657725032409,-0.3700657725032409,-0.3700657725032409
2018-05-13,-1.0607140685057528,-1.0607140685057528,-1.0607140685057528,-1.0822741147523343,-1.0822741147523343,-1.0822741147523343,-0.7731734263455251,-0.7731734263455251,-0.7731734263455251,-0.8554895667292951,-0.8554895667292951,-0.8554895667292951
2018-05-20,-0.8737748473077409,-0.8737748473077409,-0.8737748473077409,-0.854439907492493,-0.854439907492493,-0.854439907492493,-0.7523281100110475,-0.7523281100110475,-0.7523281100110475,-0.7861791703354764,-0.7861791703354764,-0.7861791703354764
2018-05-27,-0.8176674082306894,-0.8176674082306894,-0.8176674082306894,-0.9284605445650038,-0.9284605445650038,-0.9284605445650038,-0.5648684787339244,-0.5648684787339244,-0.5648684787339244,-0.6779095658766888,-0.6779095658766888,-0.6779095658766888
2018-06-03,-0.1463873398461547,-0.1463873398461547,-0.1463873398461547,-0.07409848281704785,-0.07409848281704785,-0.07409848281704785,0.12218495261948513,0.12218495261948513,0.12218495261948513,0.17230705602464289,0.17230705602464289,0.17230705602464289
2018-06-10,-2.072780849280149,-2.072780849280149,-2.072780849280149,-1.8428742784146006,-1.8428742784146006,-1.8428742784146006,-2.0857215021345263,-2.0857215021345263,-2.0857215021345263,-2.195888925643342,-2.195888925643342,-2.195888925643342
2018-06-17,-2.6487348386379583,-2.6487348386379583,-2.6487348386379583,-2.8100836245177097,-2.8100836245177097,-2.8100836245177097,-2.7766832284491976,-2.7766832284491976,-2.7766832284491976,-2.7161153971765457,-2.7161153971765457,-2.7161153971765457
2018-06-24,-2.494137011860436,-2.494137011860436,-2.494137011860436,-2.502900267854301,-2.502900267854301,-2.502900267854301,-2.4411577424484987,-2.4411577424484987,-2.4411577424484987,-2.421814096801698,-2.421814096801698,-2.421814096801698
2018-07-01,-2.205023951770868,-2.205023951770868,-2.205023951770868,-2.167775525432009,-2.167775525432009,-2.167775525432009,-2.1805389371371873,-2.1805389371371873,-2.1805389371371873,-2.1626894021686187,-2.1626894021686187,-2.1626894021686187
2018-07-08,-1.5945345083538778,-1.5945345083538778,-1.5945345083538778,-1.621917764964638,-1.621917764964638,-1.621917764964638,-1.5716235203724573,-1.5716235203724573,-1.5716235203724573,-1.6360680617121781,-1.6360680617121781,-1.6360680617121781
2018-07-15,-1.5192814510564807,-1.5192814510564807,-1.5192814510564807,-1.47839744844954,-1.47839744844954,-1.47839744844954,-1.5044668230691092,-1.5044668230691092,-1.5044668230691092,-1.476065945790964,-1.476065945790964,-1.476065945790964
2018-07-22,-0.9023798686401932,-0.9023798686401932,-0.9023798686401932,-0.9523116940156844,-0.9523116940156844,-0.9523116940156844,-1.0359943307590873,-1.0359943307590873,-1.0359943307590873,-1.108715895850675,-1.108715895850675,-1.108715895850675
