Date,iShares Global High Yield Corporate Bond_Open_average,iShares Global High Yield Corporate Bond_Open_max,iShares Global High Yield Corporate Bond_Open_min,iShares Global High Yield Corporate Bond_High_average,iShares Global High Yield Corporate Bond_High_max,iShares Global High Yield Corporate Bond_High_min,iShares Global High Yield Corporate Bond_Low_average,iShares Global High Yield Corporate Bond_Low_max,iShares Global High Yield Corporate Bond_Low_min,iShares Global High Yield Corporate Bond_Close_average,iShares Global High Yield Corporate Bond_Close_max,iShares Global High Yield Corporate Bond_Close_min
2018-06-17,-0.7497242259307477,-0.7497242259307477,-0.7497242259307477,-0.8847243698340215,-0.8847243698340215,-0.8847243698340215,-0.9579998887354412,-0.9579998887354412,-0.9579998887354412,-1.0546987262485552,-1.0546987262485552,-1.0546987262485552
2018-06-24,-1.6239587391302406,-1.6239587391302406,-1.6239587391302406,-1.5003802148503096,-1.5003802148503096,-1.5003802148503096,-1.5503701581918798,-1.5503701581918798,-1.5503701581918798,-1.496508522870812,-1.496508522870812,-1.496508522870812
2018-07-01,-0.6193490128206045,-0.6193490128206045,-0.6193490128206045,-0.7229272126339427,-0.7229272126339427,-0.7229272126339427,-0.6640284393361477,-0.6640284393361477,-0.6640284393361477,-0.6721002990878465,-0.6721002990878465,-0.6721002990878465
2018-07-08,-0.377260188911121,-0.377260188911121,-0.377260188911121,-0.5376482694219593,-0.5376482694219593,-0.5376482694219593,-0.3801261375116176,-0.3801261375116176,-0.3801261375116176,-0.5938015475106242,-0.5938015475106242,-0.5938015475106242
2018-07-15,-0.21330085789713302,-0.21330085789713302,-0.21330085789713302,-0.3726074180329942,-0.3726074180329942,-0.3726074180329942,-0.10089461086009062,-0.10089461086009062,-0.10089461086009062,-0.3038424882003195,-0.3038424882003195,-0.3038424882003195
2018-07-22,0.3484874425286731,0.3484874425286731,0.3484874425286731,0.4701957006754967,0.4701957006754967,0.4701957006754967,0.5118368039463729,0.5118368039463729,0.5118368039463729,0.21992997290227542,0.21992997290227542,0.21992997290227542
2018-07-29,-0.06792430129736615,-0.06792430129736615,-0.06792430129736615,-0.34061546826952627,-0.34061546826952627,-0.34061546826952627,0.051363738894703234,0.051363738894703234,0.051363738894703234,-0.14768598876789882,-0.14768598876789882,-0.14768598876789882
2018-08-05,-0.4218120315414535,-0.4218120315414535,-0.4218120315414535,-0.777358655092142,-0.777358655092142,-0.777358655092142,-1.0146478710626223,-1.0146478710626223,-1.0146478710626223,-1.4868091869072606,-1.4868091869072606,-1.4868091869072606
2018-08-12,-0.0861234653871755,-0.0861234653871755,-0.0861234653871755,-0.38056783639692243,-0.38056783639692243,-0.38056783639692243,-0.27720350416138007,-0.27720350416138007,-0.27720350416138007,-0.31696311811012023,-0.31696311811012023,-0.31696311811012023
2018-08-19,1.1578947368420978,1.1578947368420978,1.1578947368420978,1.6704872330754716,1.6704872330754716,1.6704872330754716,1.4121303181544043,1.4121303181544043,1.4121303181544043,1.575005753882861,1.575005753882861,1.575005753882861
2018-08-26,1.1619562576954647,1.1619562576954647,1.1619562576954647,1.060456583479913,1.060456583479913,1.060456583479913,0.9052963887221609,0.9052963887221609,0.9052963887221609,0.7805547385092663,0.7805547385092663,0.7805547385092663
2018-09-02,-0.22164273121750347,-0.22164273121750347,-0.22164273121750347,-0.4532837040464893,-0.4532837040464893,-0.4532837040464893,-0.3230550448324117,-0.3230550448324117,-0.3230550448324117,-0.1865724061508434,-0.1865724061508434,-0.1865724061508434
2018-09-09,1.5924698340704122,1.5924698340704122,1.5924698340704122,1.502814147600972,1.502814147600972,1.502814147600972,1.523916725730078,1.523916725730078,1.523916725730078,1.511963820952543,1.511963820952543,1.511963820952543
2018-09-16,1.8687254412758345,1.8687254412758345,1.8687254412758345,1.8303957938106126,1.8303957938106126,1.8303957938106126,1.7102226717986755,1.7102226717986755,1.7102226717986755,1.9531561279042706,1.9531561279042706,1.9531561279042706
2018-09-23,0.8635321818477486,0.8635321818477486,0.8635321818477486,0.7112501550822495,0.7112501550822495,0.7112501550822495,0.5911830266534197,0.5911830266534197,0.5911830266534197,0.4668190495695961,0.4668190495695961,0.4668190495695961
2018-09-30,-1.5854889403726182,-1.5854889403726182,-1.5854889403726182,-1.2237047569493096,-1.2237047569493096,-1.2237047569493096,-1.3811766291655028,-1.3811766291655028,-1.3811766291655028,-1.1654602041291484,-1.1654602041291484,-1.1654602041291484
2018-10-07,-1.2712210014028695,-1.2712210014028695,-1.2712210014028695,-1.3911862520173182,-1.3911862520173182,-1.3911862520173182,-1.3943575358719051,-1.3943575358719051,-1.3943575358719051,-1.5261621403126522,-1.5261621403126522,-1.5261621403126522
2018-10-14,-1.8948814088301684,-1.8948814088301684,-1.8948814088301684,-1.915321506424427,-1.915321506424427,-1.915321506424427,-1.9197234368731775,-1.9197234368731775,-1.9197234368731775,-1.7784979849390352,-1.7784979849390352,-1.7784979849390352
2018-10-21,-2.1769968156562776,-2.1769968156562776,-2.1769968156562776,-2.211615400587283,-2.211615400587283,-2.211615400587283,-2.468162817162272,-2.468162817162272,-2.468162817162272,-2.5029150495579184,-2.5029150495579184,-2.5029150495579184
2018-10-28,-1.9336324022906128,-1.9336324022906128,-1.9336324022906128,-1.8837332903490693,-1.8837332903490693,-1.8837332903490693,-1.7797601193235264,-1.7797601193235264,-1.7797601193235264,-1.7990745062718492,-1.7990745062718492,-1.7990745062718492
2018-11-04,-1.7565564279573984,-1.7565564279573984,-1.7565564279573984,-1.7926602994995788,-1.7926602994995788,-1.7926602994995788,-1.853373267255649,-1.853373267255649,-1.853373267255649,-1.8466573650085556,-1.8466573650085556,-1.8466573650085556
2018-11-11,-2.0504522696293708,-2.0504522696293708,-2.0504522696293708,-2.0633433552995464,-2.0633433552995464,-2.0633433552995464,-2.0217555963254337,-2.0217555963254337,-2.0217555963254337,-1.9865728237681994,-1.9865728237681994,-1.9865728237681994
2018-11-18,-1.674736466758775,-1.674736466758775,-1.674736466758775,-1.6811574826512612,-1.6811574826512612,-1.6811574826512612,-1.5543867739235153,-1.5543867739235153,-1.5543867739235153,-1.5500723255147655,-1.5500723255147655,-1.5500723255147655
2018-11-25,-1.2486188289955136,-1.2486188289955136,-1.2486188289955136,-1.264085327011242,-1.264085327011242,-1.264085327011242,-1.237843930099715,-1.237843930099715,-1.237843930099715,-1.2715099963158198,-1.2715099963158198,-1.2715099963158198
2018-12-02,-1.611944538966017,-1.611944538966017,-1.611944538966017,-1.5236812398679354,-1.5236812398679354,-1.5236812398679354,-1.5454959766232452,-1.5454959766232452,-1.5454959766232452,-1.5487525265769642,-1.5487525265769642,-1.5487525265769642
2018-12-09,-1.2403795929384396,-1.2403795929384396,-1.2403795929384396,-1.1665208129275169,-1.1665208129275169,-1.1665208129275169,-1.2781514473874624,-1.2781514473874624,-1.2781514473874624,-1.268456378381427,-1.268456378381427,-1.268456378381427
2018-12-16,-2.213558992718576,-2.213558992718576,-2.213558992718576,-2.1580617813228895,-2.1580617813228895,-2.1580617813228895,-2.3726015974103936,-2.3726015974103936,-2.3726015974103936,-2.409395857717543,-2.409395857717543,-2.409395857717543
2018-12-23,-1.577227219153556,-1.577227219153556,-1.577227219153556,-1.622009878293194,-1.622009878293194,-1.622009878293194,-1.3603286717211351,-1.3603286717211351,-1.3603286717211351,-1.3379710803978324,-1.3379710803978324,-1.3379710803978324
2018-12-30,-0.7763412104413919,-0.7763412104413919,-0.7763412104413919,-0.6225639896342089,-0.6225639896342089,-0.6225639896342089,-0.6649691138549267,-0.6649691138549267,-0.6649691138549267,-0.4917062725877705,-0.4917062725877705,-0.4917062725877705
2019-01-06,-0.15330064868922094,-0.15330064868922094,-0.15330064868922094,-0.017489430707620646,-0.017489430707620646,-0.017489430707620646,-0.13391735092760212,-0.13391735092760212,-0.13391735092760212,-0.005752692690425133,-0.005752692690425133,-0.005752692690425133
2019-01-13,0.4479634435554174,0.4479634435554174,0.4479634435554174,0.5218887349591382,0.5218887349591382,0.5218887349591382,0.5859875734216409,0.5859875734216409,0.5859875734216409,0.6410946797945529,0.6410946797945529,0.6410946797945529
2019-01-20,0.3129617645157377,0.3129617645157377,0.3129617645157377,0.6140980267132885,0.6140980267132885,0.6140980267132885,0.46515963763422935,0.46515963763422935,0.46515963763422935,0.6958217086448062,0.6958217086448062,0.6958217086448062
2019-01-27,0.9856869153472667,0.9856869153472667,0.9856869153472667,1.0919364263512596,1.0919364263512596,1.0919364263512596,1.0643871185402412,1.0643871185402412,1.0643871185402412,0.9879348309704894,0.9879348309704894,0.9879348309704894
2019-02-03,1.002164904763278,1.002164904763278,1.002164904763278,0.8872520134181181,0.8872520134181181,0.8872520134181181,0.8934378551022683,0.8934378551022683,0.8934378551022683,0.7723165365166511,0.7723165365166511,0.7723165365166511
2019-02-10,1.4310467416382988,1.4310467416382988,1.4310467416382988,1.3552370293739553,1.3552370293739553,1.3552370293739553,1.274625943759626,1.274625943759626,1.274625943759626,1.2459160215835552,1.2459160215835552,1.2459160215835552
2019-02-17,1.7802951774634306,1.7802951774634306,1.7802951774634306,1.7074082451531396,1.7074082451531396,1.7074082451531396,1.4211121705484542,1.4211121705484542,1.4211121705484542,1.3226795796948498,1.3226795796948498,1.3226795796948498
2019-02-24,1.280055944341344,1.280055944341344,1.280055944341344,1.2137473272032508,1.2137473272032508,1.2137473272032508,1.2106975792215013,1.2106975792215013,1.2106975792215013,1.2199758159652692,1.2199758159652692,1.2199758159652692
2019-03-03,0.6850508309144591,0.6850508309144591,0.6850508309144591,0.8280985940982457,0.8280985940982457,0.8280985940982457,0.7674750223194,0.7674750223194,0.7674750223194,0.8978850438967381,0.8978850438967381,0.8978850438967381
2019-03-10,1.1089020974073145,1.1089020974073145,1.1089020974073145,1.0927783418099386,1.0927783418099386,1.0927783418099386,1.1294539920962032,1.1294539920962032,1.1294539920962032,1.0960307356122327,1.0960307356122327,1.0960307356122327
2019-03-17,0.9482666481515775,0.9482666481515775,0.9482666481515775,0.9527369578368078,0.9527369578368078,0.9527369578368078,1.0689168456168012,1.0689168456168012,1.0689168456168012,1.026223414282392,1.026223414282392,1.026223414282392
2019-03-24,1.0626991848307967,1.0626991848307967,1.0626991848307967,1.138997000691842,1.138997000691842,1.138997000691842,1.1598114968646793,1.1598114968646793,1.1598114968646793,1.130000790591695,1.130000790591695,1.130000790591695
2019-03-31,1.3213697741619665,1.3213697741619665,1.3213697741619665,1.2957085031082993,1.2957085031082993,1.2957085031082993,1.3959637605783812,1.3959637605783812,1.3959637605783812,1.4405091135145882,1.4405091135145882,1.4405091135145882
2019-04-07,1.6304309216263244,1.6304309216263244,1.6304309216263244,1.6520824581465672,1.6520824581465672,1.6520824581465672,1.6705939410533335,1.6705939410533335,1.6705939410533335,1.6068428797526344,1.6068428797526344,1.6068428797526344
2019-04-14,1.099398250662338,1.099398250662338,1.099398250662338,1.186205241980759,1.186205241980759,1.186205241980759,1.3023989782358192,1.3023989782358192,1.3023989782358192,1.2651277302103745,1.2651277302103745,1.2651277302103745
2019-04-21,0.9221681743215258,0.9221681743215258,0.9221681743215258,1.0268896702096175,1.0268896702096175,1.0268896702096175,1.1524723425642662,1.1524723425642662,1.1524723425642662,1.084282894546141,1.084282894546141,1.084282894546141
2019-04-28,0.3694543910680891,0.3694543910680891,0.3694543910680891,0.4485934506758805,0.4485934506758805,0.4485934506758805,0.5337705256462199,0.5337705256462199,0.5337705256462199,0.6214892828307287,0.6214892828307287,0.6214892828307287
2019-05-05,0.39607774367082643,0.39607774367082643,0.39607774367082643,0.23445902348691236,0.23445902348691236,0.23445902348691236,-0.6626034209468766,-0.6626034209468766,-0.6626034209468766,-0.7984870543445657,-0.7984870543445657,-0.7984870543445657
2019-05-12,-1.4236300577585899,-1.4236300577585899,-1.4236300577585899,-1.2665759073321694,-1.2665759073321694,-1.2665759073321694,-1.0247890007932856,-1.0247890007932856,-1.0247890007932856,-1.1231967986769722,-1.1231967986769722,-1.1231967986769722
2019-05-19,-0.6884804699779666,-0.6884804699779666,-0.6884804699779666,-0.9890114934620802,-0.9890114934620802,-0.9890114934620802,-0.6874676563967181,-0.6874676563967181,-0.6874676563967181,-0.9555271701441534,-0.9555271701441534,-0.9555271701441534
2019-05-26,-1.823539949738757,-1.823539949738757,-1.823539949738757,-2.1483697949344136,-2.1483697949344136,-2.1483697949344136,-2.0122554664166286,-2.0122554664166286,-2.0122554664166286,-2.2940143195424683,-2.2940143195424683,-2.2940143195424683
2019-06-02,-0.37727448706829225,-0.37727448706829225,-0.37727448706829225,-0.2017527757653896,-0.2017527757653896,-0.2017527757653896,-0.13709350712152307,-0.13709350712152307,-0.13709350712152307,-0.14179173144051743,-0.14179173144051743,-0.14179173144051743
2019-06-09,-0.25395429341608206,-0.25395429341608206,-0.25395429341608206,-0.4120282452055875,-0.4120282452055875,-0.4120282452055875,-0.105897289999662,-0.105897289999662,-0.105897289999662,-0.24801583223061163,-0.24801583223061163,-0.24801583223061163
2019-06-16,1.5267126148109036,1.5267126148109036,1.5267126148109036,1.4439474321407997,1.4439474321407997,1.4439474321407997,1.4308116304664908,1.4308116304664908,1.4308116304664908,1.2991113955304356,1.2991113955304356,1.2991113955304356
2019-06-23,0.957077987605638,0.957077987605638,0.957077987605638,1.0320658873229325,1.0320658873229325,1.0320658873229325,0.9979144059982684,0.9979144059982684,0.9979144059982684,0.9517677052206885,0.9517677052206885,0.9517677052206885
2019-06-30,0.4358652940443116,0.4358652940443116,0.4358652940443116,0.5478074516015385,0.5478074516015385,0.5478074516015385,0.5765820050180538,0.5765820050180538,0.5765820050180538,0.4813121855298618,0.4813121855298618,0.4813121855298618
2019-07-07,0.6069719646340076,0.6069719646340076,0.6069719646340076,0.6265338076091778,0.6265338076091778,0.6265338076091778,0.5776588532901533,0.5776588532901533,0.5776588532901533,0.57351191066492,0.57351191066492,0.57351191066492
2019-07-14,0.3861398114830315,0.3861398114830315,0.3861398114830315,0.3299989175302415,0.3299989175302415,0.3299989175302415,0.40848221914550603,0.40848221914550603,0.40848221914550603,0.5125798767213999,0.5125798767213999,0.5125798767213999
2019-07-21,0.6190179452124793,0.6190179452124793,0.6190179452124793,0.6962172284479451,0.6962172284479451,0.6962172284479451,0.735793633666662,0.735793633666662,0.735793633666662,0.7862309508018839,0.7862309508018839,0.7862309508018839
2019-07-28,-0.7854817820710296,-0.7854817820710296,-0.7854817820710296,-0.8835548341678569,-0.8835548341678569,-0.8835548341678569,-0.7898980893520777,-0.7898980893520777,-0.7898980893520777,-0.8973572988892217,-0.8973572988892217,-0.8973572988892217
2019-08-04,-0.39917070364225615,-0.39917070364225615,-0.39917070364225615,-0.49592540749334985,-0.49592540749334985,-0.49592540749334985,-0.5192285797540319,-0.5192285797540319,-0.5192285797540319,-0.5196753824729003,-0.5196753824729003,-0.5196753824729003
2019-08-11,-0.596744884518556,-0.596744884518556,-0.596744884518556,-0.4356919945941382,-0.4356919945941382,-0.4356919945941382,-0.3586808104878988,-0.3586808104878988,-0.3586808104878988,-0.27447755243968874,-0.27447755243968874,-0.27447755243968874
2019-08-18,0.27290698594160123,0.27290698594160123,0.27290698594160123,0.20495933692986634,0.20495933692986634,0.20495933692986634,0.3279587810690248,0.3279587810690248,0.3279587810690248,0.2654561689021265,0.2654561689021265,0.2654561689021265
2019-08-25,0.4969522484695234,0.4969522484695234,0.4969522484695234,0.41140249590927747,0.41140249590927747,0.41140249590927747,0.13914505395122007,0.13914505395122007,0.13914505395122007,0.5417577961583843,0.5417577961583843,0.5417577961583843
2019-09-01,-0.002808065715278989,-0.002808065715278989,-0.002808065715278989,0.16606582904097597,0.16606582904097597,0.16606582904097597,0.23799535437602642,0.23799535437602642,0.23799535437602642,0.35517182279565573,0.35517182279565573,0.35517182279565573
2019-09-08,0.1668280376799302,0.1668280376799302,0.1668280376799302,0.31794982956977824,0.31794982956977824,0.31794982956977824,0.43370694422091854,0.43370694422091854,0.43370694422091854,0.5671783124106037,0.5671783124106037,0.5671783124106037
2019-09-15,0.33997374361245297,0.33997374361245297,0.33997374361245297,0.5350449393978816,0.5350449393978816,0.5350449393978816,0.578918235733499,0.578918235733499,0.578918235733499,0.7401711352662044,0.7401711352662044,0.7401711352662044
2019-09-22,-0.39437108675772214,-0.39437108675772214,-0.39437108675772214,-0.36472385053466794,-0.36472385053466794,-0.36472385053466794,-0.18457060828505523,-0.18457060828505523,-0.18457060828505523,-0.33564317274418887,-0.33564317274418887,-0.33564317274418887
2019-09-29,-1.5890495695990332,-1.5890495695990332,-1.5890495695990332,-1.4406876118867065,-1.4406876118867065,-1.4406876118867065,-1.3270826810234895,-1.3270826810234895,-1.3270826810234895,-1.3502668362646795,-1.3502668362646795,-1.3502668362646795
2019-10-06,-0.208072502023324,-0.208072502023324,-0.208072502023324,-0.4789752679950461,-0.4789752679950461,-0.4789752679950461,-0.2986673775452256,-0.2986673775452256,-0.2986673775452256,-0.41934246235723394,-0.41934246235723394,-0.41934246235723394
2019-10-13,1.4277154855329346,1.4277154855329346,1.4277154855329346,1.1484100059695135,1.1484100059695135,1.1484100059695135,1.2739391881223894,1.2739391881223894,1.2739391881223894,1.0612079001580683,1.0612079001580683,1.0612079001580683
2019-10-20,1.2400222235430218,1.2400222235430218,1.2400222235430218,1.140618824496562,1.140618824496562,1.140618824496562,1.3520908660546833,1.3520908660546833,1.3520908660546833,1.1102358972714779,1.1102358972714779,1.1102358972714779
2019-10-27,0.7023177046669585,0.7023177046669585,0.7023177046669585,0.7747435410275549,0.7747435410275549,0.7747435410275549,0.8834954381484762,0.8834954381484762,0.8834954381484762,0.6338836875846122,0.6338836875846122,0.6338836875846122
2019-11-03,0.36593353323194194,0.36593353323194194,0.36593353323194194,0.13722363558903247,0.13722363558903247,0.13722363558903247,0.27059967958254294,0.27059967958254294,0.27059967958254294,0.2081340922840566,0.2081340922840566,0.2081340922840566
2019-11-10,0.18814852616127498,0.18814852616127498,0.18814852616127498,0.2813428967689132,0.2813428967689132,0.2813428967689132,0.2525476048083181,0.2525476048083181,0.2525476048083181,0.142029395222541,0.142029395222541,0.142029395222541
2019-11-17,-0.6110226178841095,-0.6110226178841095,-0.6110226178841095,-0.24957837616598155,-0.24957837616598155,-0.24957837616598155,-0.4136763275661886,-0.4136763275661886,-0.4136763275661886,-0.09656367571468705,-0.09656367571468705,-0.09656367571468705
2019-11-24,-0.10505671926497115,-0.10505671926497115,-0.10505671926497115,-0.03206856301878687,-0.03206856301878687,-0.03206856301878687,-0.28979766521621314,-0.28979766521621314,-0.28979766521621314,0.042279109366652884,0.042279109366652884,0.042279109366652884
2019-12-01,0.9173074415211733,0.9173074415211733,0.9173074415211733,0.8890701637240865,0.8890701637240865,0.8890701637240865,0.9164810798247276,0.9164810798247276,0.9164810798247276,0.8450338362482704,0.8450338362482704,0.8450338362482704
2019-12-08,2.399238457858034,2.399238457858034,2.399238457858034,2.5979112640124176,2.5979112640124176,2.5979112640124176,2.461524325017663,2.461524325017663,2.461524325017663,2.5636182941967185,2.5636182941967185,2.5636182941967185
2019-12-15,1.8854827069762814,1.8854827069762814,1.8854827069762814,1.8268708479806446,1.8268708479806446,1.8268708479806446,1.8841340212452689,1.8841340212452689,1.8841340212452689,1.7456838889176198,1.7456838889176198,1.7456838889176198
2019-12-22,2.0567438918050414,2.0567438918050414,2.0567438918050414,1.9250321977409457,1.9250321977409457,1.9250321977409457,1.8449458970643098,1.8449458970643098,1.8449458970643098,1.8904792079961936,1.8904792079961936,1.8904792079961936
2019-12-29,1.5927146471512643,1.5927146471512643,1.5927146471512643,1.764424851393096,1.764424851393096,1.764424851393096,1.7083184350768972,1.7083184350768972,1.7083184350768972,1.7513478207690845,1.7513478207690845,1.7513478207690845
