Date,PowerShares Global Short Term High Yield Bond Port_Open_average,PowerShares Global Short Term High Yield Bond Port_Open_max,PowerShares Global Short Term High Yield Bond Port_Open_min,PowerShares Global Short Term High Yield Bond Port_High_average,PowerShares Global Short Term High Yield Bond Port_High_max,PowerShares Global Short Term High Yield Bond Port_High_min,PowerShares Global Short Term High Yield Bond Port_Low_average,PowerShares Global Short Term High Yield Bond Port_Low_max,PowerShares Global Short Term High Yield Bond Port_Low_min,PowerShares Global Short Term High Yield Bond Port_Close_average,PowerShares Global Short Term High Yield Bond Port_Close_max,PowerShares Global Short Term High Yield Bond Port_Close_min
2018-06-17,-1.9604601956156187,-1.9604601956156187,-1.9604601956156187,-2.1240878859544443,-2.1240878859544443,-2.1240878859544443,-1.7946639253151344,-1.7946639253151344,-1.7946639253151344,-2.0075768536757357,-2.0075768536757357,-2.0075768536757357
2018-06-24,-1.6852626670584423,-1.6852626670584423,-1.6852626670584423,-1.3929084156551452,-1.3929084156551452,-1.3929084156551452,-1.8291706889956003,-1.8291706889956003,-1.8291706889956003,-1.8318974796321386,-1.8318974796321386,-1.8318974796321386
2018-07-01,-1.2840774750115538,-1.2840774750115538,-1.2840774750115538,-0.9176529182731072,-0.9176529182731072,-0.9176529182731072,-1.1387968832326478,-1.1387968832326478,-1.1387968832326478,-0.8366301474194918,-0.8366301474194918,-0.8366301474194918
2018-07-08,-0.5969994266151151,-0.5969994266151151,-0.5969994266151151,-0.9366444306280127,-0.9366444306280127,-0.9366444306280127,-1.0658530334400655,-1.0658530334400655,-1.0658530334400655,-1.2644655445302957,-1.2644655445302957,-1.2644655445302957
2018-07-15,-0.840874824772481,-0.840874824772481,-0.840874824772481,-1.1627310173313168,-1.1627310173313168,-1.1627310173313168,-0.9138979576904599,-0.9138979576904599,-0.9138979576904599,-0.9471676361179914,-0.9471676361179914,-0.9471676361179914
2018-07-22,-0.026394352212862685,-0.026394352212862685,-0.026394352212862685,-0.2959251142510146,-0.2959251142510146,-0.2959251142510146,-0.21208343746928207,-0.21208343746928207,-0.21208343746928207,-0.21433316637288147,-0.21433316637288147,-0.21433316637288147
2018-07-29,0.1729275984723366,0.1729275984723366,0.1729275984723366,0.09250358036736307,0.09250358036736307,0.09250358036736307,0.22235845532416604,0.22235845532416604,0.22235845532416604,0.42394692742384216,0.42394692742384216,0.42394692742384216
2018-08-05,-0.05948638537225681,-0.05948638537225681,-0.05948638537225681,-0.2828230931000997,-0.2828230931000997,-0.2828230931000997,-0.7711398948428478,-0.7711398948428478,-0.7711398948428478,-0.7772494422559802,-0.7772494422559802,-0.7772494422559802
2018-08-12,-1.2802574718268729,-1.2802574718268729,-1.2802574718268729,-1.5058663841736255,-1.5058663841736255,-1.5058663841736255,-2.122533829218111,-2.122533829218111,-2.122533829218111,-1.8823588677271976,-1.8823588677271976,-1.8823588677271976
2018-08-19,-1.796807192836316,-1.796807192836316,-1.796807192836316,-1.9145798554724978,-1.9145798554724978,-1.9145798554724978,-1.295041168263218,-1.295041168263218,-1.295041168263218,-1.124922928851491,-1.124922928851491,-1.124922928851491
2018-08-26,-1.7427649355114638,-1.7427649355114638,-1.7427649355114638,-0.786070406185356,-0.786070406185356,-0.786070406185356,-1.4079490897451588,-1.4079490897451588,-1.4079490897451588,-1.2419480606559992,-1.2419480606559992,-1.2419480606559992
2018-09-02,-1.3981573975591448,-1.3981573975591448,-1.3981573975591448,-1.8683878181511453,-1.8683878181511453,-1.8683878181511453,-1.1469547581947945,-1.1469547581947945,-1.1469547581947945,-1.3077586106440295,-1.3077586106440295,-1.3077586106440295
2018-09-09,-1.1869428921017717,-1.1869428921017717,-1.1869428921017717,-1.1162327557431462,-1.1162327557431462,-1.1162327557431462,-0.9837727521566091,-0.9837727521566091,-0.9837727521566091,-0.9250054229738159,-0.9250054229738159,-0.9250054229738159
2018-09-16,-1.5480342739887498,-1.5480342739887498,-1.5480342739887498,-0.6749452164885946,-0.6749452164885946,-0.6749452164885946,-1.2600324812559744,-1.2600324812559744,-1.2600324812559744,-0.8133186061166356,-0.8133186061166356,-0.8133186061166356
2018-09-23,-0.561517819035493,-0.561517819035493,-0.561517819035493,-0.8157535430103552,-0.8157535430103552,-0.8157535430103552,-1.0055076170355028,-1.0055076170355028,-1.0055076170355028,-0.24782402589166003,-0.24782402589166003,-0.24782402589166003
2018-09-30,-0.8568822030460532,-0.8568822030460532,-0.8568822030460532,-0.45808002719954194,-0.45808002719954194,-0.45808002719954194,-0.8631932592958541,-0.8631932592958541,-0.8631932592958541,-0.4742203239052443,-0.4742203239052443,-0.4742203239052443
2018-10-07,-0.8190595068348053,-0.8190595068348053,-0.8190595068348053,-1.4667748005650423,-1.4667748005650423,-1.4667748005650423,-1.3809281670727043,-1.3809281670727043,-1.3809281670727043,-1.5947506471394666,-1.5947506471394666,-1.5947506471394666
2018-10-14,-1.690884726891149,-1.690884726891149,-1.690884726891149,-2.1512438407821888,-2.1512438407821888,-2.1512438407821888,-1.6927506468218338,-1.6927506468218338,-1.6927506468218338,-1.7921831883675896,-1.7921831883675896,-1.7921831883675896
2018-10-21,-2.131384492336886,-2.131384492336886,-2.131384492336886,-2.016350568308769,-2.016350568308769,-2.016350568308769,-1.9781197334052567,-1.9781197334052567,-1.9781197334052567,-2.0172123242272937,-2.0172123242272937,-2.0172123242272937
2018-10-28,-1.2886103387626653,-1.2886103387626653,-1.2886103387626653,-1.2138934654092148,-1.2138934654092148,-1.2138934654092148,-1.664607303034952,-1.664607303034952,-1.664607303034952,-0.7668721577766329,-0.7668721577766329,-0.7668721577766329
2018-11-04,-1.3378917511889659,-1.3378917511889659,-1.3378917511889659,-1.1572064220109637,-1.1572064220109637,-1.1572064220109637,-1.0487635077103459,-1.0487635077103459,-1.0487635077103459,-1.3354811504736472,-1.3354811504736472,-1.3354811504736472
2018-11-11,-1.7072591551117788,-1.7072591551117788,-1.7072591551117788,-1.8457875488190365,-1.8457875488190365,-1.8457875488190365,-2.154746673211191,-2.154746673211191,-2.154746673211191,-2.208458306526083,-2.208458306526083,-2.208458306526083
2018-11-18,-2.0436824091815207,-2.0436824091815207,-2.0436824091815207,-1.9753906028164139,-1.9753906028164139,-1.9753906028164139,-1.9075993049257172,-1.9075993049257172,-1.9075993049257172,-1.7859193713311696,-1.7859193713311696,-1.7859193713311696
2018-11-25,-1.1187009283177114,-1.1187009283177114,-1.1187009283177114,-1.229578762115747,-1.229578762115747,-1.229578762115747,-1.3577219208314102,-1.3577219208314102,-1.3577219208314102,-1.0272050124372802,-1.0272050124372802,-1.0272050124372802
2018-12-02,-1.5513666170035885,-1.5513666170035885,-1.5513666170035885,-1.402209936793642,-1.402209936793642,-1.402209936793642,-1.2679686955850846,-1.2679686955850846,-1.2679686955850846,-1.1421843706209978,-1.1421843706209978,-1.1421843706209978
2018-12-09,-0.646370986138097,-0.646370986138097,-0.646370986138097,-0.6070380478574113,-0.6070380478574113,-0.6070380478574113,-0.3670649733546503,-0.3670649733546503,-0.3670649733546503,-0.5386981782217465,-0.5386981782217465,-0.5386981782217465
2018-12-16,-2.072027799928178,-2.072027799928178,-2.072027799928178,-2.0176510687719835,-2.0176510687719835,-2.0176510687719835,-2.1833450268155694,-2.1833450268155694,-2.1833450268155694,-2.1441285775849734,-2.1441285775849734,-2.1441285775849734
2018-12-23,-1.5304583372780123,-1.5304583372780123,-1.5304583372780123,-1.561756007550575,-1.561756007550575,-1.561756007550575,-1.7727306575970434,-1.7727306575970434,-1.7727306575970434,-1.6038104992932272,-1.6038104992932272,-1.6038104992932272
2018-12-30,-0.8009359399766742,-0.8009359399766742,-0.8009359399766742,-0.7922099797734284,-0.7922099797734284,-0.7922099797734284,-0.6849600706554516,-0.6849600706554516,-0.6849600706554516,-0.7541719506403995,-0.7541719506403995,-0.7541719506403995
2019-01-06,0.14255441494146995,0.14255441494146995,0.14255441494146995,0.5738737198305605,0.5738737198305605,0.5738737198305605,-0.03044822378806546,-0.03044822378806546,-0.03044822378806546,0.8209335962213368,0.8209335962213368,0.8209335962213368
2019-01-13,1.0635649221056938,1.0635649221056938,1.0635649221056938,1.1224366469264468,1.1224366469264468,1.1224366469264468,0.9592641937585468,0.9592641937585468,0.9592641937585468,0.9023960797331146,0.9023960797331146,0.9023960797331146
2019-01-20,0.6120675011660249,0.6120675011660249,0.6120675011660249,0.5631962075142342,0.5631962075142342,0.5631962075142342,0.5158607041753364,0.5158607041753364,0.5158607041753364,0.5157209586419627,0.5157209586419627,0.5157209586419627
2019-01-27,0.8900717292239836,0.8900717292239836,0.8900717292239836,1.3145634607708223,1.3145634607708223,1.3145634607708223,1.004853663341535,1.004853663341535,1.004853663341535,1.4487063462729488,1.4487063462729488,1.4487063462729488
2019-02-03,1.572608641814956,1.572608641814956,1.572608641814956,1.3777066348292477,1.3777066348292477,1.3777066348292477,1.1288823261183645,1.1288823261183645,1.1288823261183645,0.6626516799828072,0.6626516799828072,0.6626516799828072
2019-02-10,1.603070048866601,1.603070048866601,1.603070048866601,1.2987286730087448,1.2987286730087448,1.2987286730087448,1.2732284572641985,1.2732284572641985,1.2732284572641985,0.9100888954343659,0.9100888954343659,0.9100888954343659
2019-02-17,0.6801593701666201,0.6801593701666201,0.6801593701666201,0.35308988749407333,0.35308988749407333,0.35308988749407333,0.93212651277407,0.93212651277407,0.93212651277407,0.6293716098124844,0.6293716098124844,0.6293716098124844
2019-02-24,1.0867203424879346,1.0867203424879346,1.0867203424879346,0.8122946064106096,0.8122946064106096,0.8122946064106096,0.9813304256919383,0.9813304256919383,0.9813304256919383,0.8872715235626646,0.8872715235626646,0.8872715235626646
2019-03-03,0.5740582031209678,0.5740582031209678,0.5740582031209678,0.4785932645020629,0.4785932645020629,0.4785932645020629,0.7492790009757075,0.7492790009757075,0.7492790009757075,0.7241870014922994,0.7241870014922994,0.7241870014922994
2019-03-10,0.673891169487351,0.673891169487351,0.673891169487351,0.54246192404727,0.54246192404727,0.54246192404727,0.7504490632220948,0.7504490632220948,0.7504490632220948,0.607219490999361,0.607219490999361,0.607219490999361
2019-03-17,0.3821576089549761,0.3821576089549761,0.3821576089549761,0.2922985487524988,0.2922985487524988,0.2922985487524988,0.6567894283756812,0.6567894283756812,0.6567894283756812,0.37708049858359366,0.37708049858359366,0.37708049858359366
2019-03-24,1.2676500776980446,1.2676500776980446,1.2676500776980446,1.0295542241438538,1.0295542241438538,1.0295542241438538,0.9347860558493976,0.9347860558493976,0.9347860558493976,0.9626004014498118,0.9626004014498118,0.9626004014498118
2019-03-31,1.4057250904822922,1.4057250904822922,1.4057250904822922,1.3478435046650366,1.3478435046650366,1.3478435046650366,1.7684514126870357,1.7684514126870357,1.7684514126870357,1.8493392352522615,1.8493392352522615,1.8493392352522615
2019-04-07,1.506620567051793,1.506620567051793,1.506620567051793,1.4620542700507044,1.4620542700507044,1.4620542700507044,2.036232383214782,2.036232383214782,2.036232383214782,1.9578469970979064,1.9578469970979064,1.9578469970979064
2019-04-14,0.5895009009469083,0.5895009009469083,0.5895009009469083,0.95941959078113,0.95941959078113,0.95941959078113,0.09842722110540382,0.09842722110540382,0.09842722110540382,-0.16257834438104563,-0.16257834438104563,-0.16257834438104563
2019-04-21,0.7570788489690929,0.7570788489690929,0.7570788489690929,0.8556848218959406,0.8556848218959406,0.8556848218959406,1.425090905504368,1.425090905504368,1.425090905504368,1.5479250670149685,1.5479250670149685,1.5479250670149685
2019-04-28,0.15498338980880674,0.15498338980880674,0.15498338980880674,0.41729118321747394,0.41729118321747394,0.41729118321747394,1.0768322548207259,1.0768322548207259,1.0768322548207259,0.8464038109929942,0.8464038109929942,0.8464038109929942
2019-05-05,0.7821807961419929,0.7821807961419929,0.7821807961419929,0.5738190417569624,0.5738190417569624,0.5738190417569624,-1.170028408442011,-1.170028408442011,-1.170028408442011,-0.5983003805610039,-0.5983003805610039,-0.5983003805610039
2019-05-12,-0.5504731946078388,-0.5504731946078388,-0.5504731946078388,-0.8248462600904213,-0.8248462600904213,-0.8248462600904213,-1.2075824388289937,-1.2075824388289937,-1.2075824388289937,-0.6187371601287126,-0.6187371601287126,-0.6187371601287126
2019-05-19,-1.0475216150431912,-1.0475216150431912,-1.0475216150431912,-0.4776081213725408,-0.4776081213725408,-0.4776081213725408,-1.4113147209416281,-1.4113147209416281,-1.4113147209416281,-0.1843320147098629,-0.1843320147098629,-0.1843320147098629
2019-05-26,-2.2794725797586377,-2.2794725797586377,-2.2794725797586377,-2.2512020533226362,-2.2512020533226362,-2.2512020533226362,-1.4654834092512727,-1.4654834092512727,-1.4654834092512727,-1.8596367407373977,-1.8596367407373977,-1.8596367407373977
2019-06-02,-0.8616188220140006,-0.8616188220140006,-0.8616188220140006,-0.2586251087091319,-0.2586251087091319,-0.2586251087091319,-0.14990633779919532,-0.14990633779919532,-0.14990633779919532,0.4096732451993949,0.4096732451993949,0.4096732451993949
2019-06-09,-0.4362626946906498,-0.4362626946906498,-0.4362626946906498,-0.2897125924108488,-0.2897125924108488,-0.2897125924108488,0.2539805059951229,0.2539805059951229,0.2539805059951229,-0.12997612990931093,-0.12997612990931093,-0.12997612990931093
2019-06-16,-0.4804494265195398,-0.4804494265195398,-0.4804494265195398,-0.5287513065513116,-0.5287513065513116,-0.5287513065513116,-0.06963028090202449,-0.06963028090202449,-0.06963028090202449,-0.20352513013969312,-0.20352513013969312,-0.20352513013969312
2019-06-23,0.6992011830212826,0.6992011830212826,0.6992011830212826,0.41767351700905037,0.41767351700905037,0.41767351700905037,0.757364389040586,0.757364389040586,0.757364389040586,0.14925176210246252,0.14925176210246252,0.14925176210246252
2019-06-30,-0.23570498847829902,-0.23570498847829902,-0.23570498847829902,0.28074049317931343,0.28074049317931343,0.28074049317931343,0.5293018864457493,0.5293018864457493,0.5293018864457493,0.8548055465867738,0.8548055465867738,0.8548055465867738
2019-07-07,0.6546626599312843,0.6546626599312843,0.6546626599312843,0.7449848380098348,0.7449848380098348,0.7449848380098348,0.6826561487862709,0.6826561487862709,0.6826561487862709,1.2888044650576609,1.2888044650576609,1.2888044650576609
2019-07-14,-1.010423398257898,-1.010423398257898,-1.010423398257898,-0.5585896657398917,-0.5585896657398917,-0.5585896657398917,-0.3270419657087053,-0.3270419657087053,-0.3270419657087053,-0.8951997507078606,-0.8951997507078606,-0.8951997507078606
2019-07-21,1.2281268769726887,1.2281268769726887,1.2281268769726887,1.1012196267443832,1.1012196267443832,1.1012196267443832,1.3735762559767677,1.3735762559767677,1.3735762559767677,1.4686870910051424,1.4686870910051424,1.4686870910051424
2019-07-28,0.4451914674926581,0.4451914674926581,0.4451914674926581,0.11410431807432846,0.11410431807432846,0.11410431807432846,0.6070168602894155,0.6070168602894155,0.6070168602894155,-0.1003900250870311,-0.1003900250870311,-0.1003900250870311
2019-08-04,-1.2701699270745803,-1.2701699270745803,-1.2701699270745803,-1.751784430231714,-1.751784430231714,-1.751784430231714,-1.7461067181192653,-1.7461067181192653,-1.7461067181192653,-2.0510869312057,-2.0510869312057,-2.0510869312057
2019-08-11,-2.468365679385535,-2.468365679385535,-2.468365679385535,-2.255198124150484,-2.255198124150484,-2.255198124150484,-2.4192717655360227,-2.4192717655360227,-2.4192717655360227,-2.489086993244514,-2.489086993244514,-2.489086993244514
2019-08-18,-1.4234506165417267,-1.4234506165417267,-1.4234506165417267,-1.307507605388076,-1.307507605388076,-1.307507605388076,-1.435111374944077,-1.435111374944077,-1.435111374944077,-1.0282449772814652,-1.0282449772814652,-1.0282449772814652
2019-08-25,-1.098139234392299,-1.098139234392299,-1.098139234392299,-1.6473981580553805,-1.6473981580553805,-1.6473981580553805,-2.1720427852434687,-2.1720427852434687,-2.1720427852434687,-1.7309985723172807,-1.7309985723172807,-1.7309985723172807
2019-09-01,-1.1177905501473682,-1.1177905501473682,-1.1177905501473682,-1.6798297858721267,-1.6798297858721267,-1.6798297858721267,-1.1116139232136049,-1.1116139232136049,-1.1116139232136049,-1.306517911250317,-1.306517911250317,-1.306517911250317
2019-09-08,-0.9644503111154408,-0.9644503111154408,-0.9644503111154408,-0.8233036488177415,-0.8233036488177415,-0.8233036488177415,-0.49529645123472554,-0.49529645123472554,-0.49529645123472554,-0.3031435274512522,-0.3031435274512522,-0.3031435274512522
2019-09-15,-1.2502953676137571,-1.2502953676137571,-1.2502953676137571,-1.133534270150467,-1.133534270150467,-1.133534270150467,-1.0694701314323798,-1.0694701314323798,-1.0694701314323798,-0.6689154668942091,-0.6689154668942091,-0.6689154668942091
2019-09-22,-1.0816521609939747,-1.0816521609939747,-1.0816521609939747,-1.5014091942146426,-1.5014091942146426,-1.5014091942146426,-0.9194672386417027,-0.9194672386417027,-0.9194672386417027,-1.1028875064501988,-1.1028875064501988,-1.1028875064501988
2019-09-29,-1.3277880091875676,-1.3277880091875676,-1.3277880091875676,-1.54470556336156,-1.54470556336156,-1.54470556336156,-1.1087011451325577,-1.1087011451325577,-1.1087011451325577,-1.3306234536987376,-1.3306234536987376,-1.3306234536987376
2019-10-06,-1.2287843410360828,-1.2287843410360828,-1.2287843410360828,-1.1270091100271127,-1.1270091100271127,-1.1270091100271127,-0.8285190541826388,-0.8285190541826388,-0.8285190541826388,-0.9782494756100812,-0.9782494756100812,-0.9782494756100812
2019-10-13,-1.181126653264731,-1.181126653264731,-1.181126653264731,-1.1969145906957546,-1.1969145906957546,-1.1969145906957546,-1.1833912868359804,-1.1833912868359804,-1.1833912868359804,-1.2476665402741172,-1.2476665402741172,-1.2476665402741172
2019-10-20,-0.7047138579747254,-0.7047138579747254,-0.7047138579747254,-1.2199298475110405,-1.2199298475110405,-1.2199298475110405,-0.804705993276346,-0.804705993276346,-0.804705993276346,-0.9702097752041938,-0.9702097752041938,-0.9702097752041938
2019-10-27,-1.4576969671878652,-1.4576969671878652,-1.4576969671878652,-0.7310771441319168,-0.7310771441319168,-0.7310771441319168,-0.9284366124337515,-0.9284366124337515,-0.9284366124337515,-0.8176756790047007,-0.8176756790047007,-0.8176756790047007
2019-11-03,-1.2342838275432397,-1.2342838275432397,-1.2342838275432397,-1.1490672962685589,-1.1490672962685589,-1.1490672962685589,-0.6819200092516153,-0.6819200092516153,-0.6819200092516153,-0.4407150526331592,-0.4407150526331592,-0.4407150526331592
2019-11-10,-1.4127980115472014,-1.4127980115472014,-1.4127980115472014,-1.9043112025756206,-1.9043112025756206,-1.9043112025756206,-1.8111562581114415,-1.8111562581114415,-1.8111562581114415,-1.8101654700955288,-1.8101654700955288,-1.8101654700955288
2019-11-17,-1.9232502939517457,-1.9232502939517457,-1.9232502939517457,-1.6166548249753279,-1.6166548249753279,-1.6166548249753279,-1.6329931618554179,-1.6329931618554179,-1.6329931618554179,-1.5364639776553204,-1.5364639776553204,-1.5364639776553204
2019-11-24,-1.0678426032280093,-1.0678426032280093,-1.0678426032280093,-1.467860165797157,-1.467860165797157,-1.467860165797157,-1.4054603512188264,-1.4054603512188264,-1.4054603512188264,-1.6104785798596981,-1.6104785798596981,-1.6104785798596981
2019-12-01,-1.3694165073596154,-1.3694165073596154,-1.3694165073596154,-1.3346971450458556,-1.3346971450458556,-1.3346971450458556,-0.9936744419802634,-0.9936744419802634,-0.9936744419802634,-1.0188534162170035,-1.0188534162170035,-1.0188534162170035
2019-12-08,-0.7566499084579849,-0.7566499084579849,-0.7566499084579849,-0.7785793524820529,-0.7785793524820529,-0.7785793524820529,-0.5227788244368091,-0.5227788244368091,-0.5227788244368091,-0.73475406677915,-0.73475406677915,-0.73475406677915
2019-12-15,-0.18270369864544228,-0.18270369864544228,-0.18270369864544228,-0.6819200092516672,-0.6819200092516672,-0.6819200092516672,-0.7252079659807341,-0.7252079659807341,-0.7252079659807341,-0.5064653965534308,-0.5064653965534308,-0.5064653965534308
2019-12-22,-0.031420503593487935,-0.031420503593487935,-0.031420503593487935,-0.40375903080612824,-0.40375903080612824,-0.40375903080612824,-0.06272371950980922,-0.06272371950980922,-0.06272371950980922,0.09503527303667114,0.09503527303667114,0.09503527303667114
2019-12-29,-0.1345345587992783,-0.1345345587992783,-0.1345345587992783,0.028830997299664658,0.028830997299664658,0.028830997299664658,0.43133109281374354,0.43133109281374354,0.43133109281374354,0.48435464844551757,0.48435464844551757,0.48435464844551757
