Date,iShares MSCI All Country Asia ex Japan_Open_average,iShares MSCI All Country Asia ex Japan_Open_max,iShares MSCI All Country Asia ex Japan_Open_min,iShares MSCI All Country Asia ex Japan_High_average,iShares MSCI All Country Asia ex Japan_High_max,iShares MSCI All Country Asia ex Japan_High_min,iShares MSCI All Country Asia ex Japan_Low_average,iShares MSCI All Country Asia ex Japan_Low_max,iShares MSCI All Country Asia ex Japan_Low_min,iShares MSCI All Country Asia ex Japan_Close_average,iShares MSCI All Country Asia ex Japan_Close_max,iShares MSCI All Country Asia ex Japan_Close_min
2018-04-08,-0.713445571425357,-0.713445571425357,-0.713445571425357,-0.8469687912228941,-0.8469687912228941,-0.8469687912228941,-0.4790114280067135,-0.4790114280067135,-0.4790114280067135,-0.5400571560413973,-0.5400571560413973,-0.5400571560413973
2018-04-15,-0.8438972209084263,-0.8438972209084263,-0.8438972209084263,-1.0315599653154375,-1.0315599653154375,-1.0315599653154375,-0.7356092096100095,-0.7356092096100095,-0.7356092096100095,-0.9209570646151735,-0.9209570646151735,-0.9209570646151735
2018-04-22,-0.30186323301074014,-0.30186323301074014,-0.30186323301074014,-0.5933455751152552,-0.5933455751152552,-0.5933455751152552,-0.3580622133079443,-0.3580622133079443,-0.3580622133079443,-0.6806978322985724,-0.6806978322985724,-0.6806978322985724
2018-04-29,-1.3094707248345465,-1.3094707248345465,-1.3094707248345465,-1.2902649864053266,-1.2902649864053266,-1.2902649864053266,-1.0444374787561692,-1.0444374787561692,-1.0444374787561692,-1.0985360955949488,-1.0985360955949488,-1.0985360955949488
2018-05-06,0.292918920922993,0.292918920922993,0.292918920922993,0.21476621545955205,0.21476621545955205,0.21476621545955205,0.46480204695872374,0.46480204695872374,0.46480204695872374,0.19628348213882518,0.19628348213882518,0.19628348213882518
2018-05-13,-0.37948320736264674,-0.37948320736264674,-0.37948320736264674,-0.5510391879315435,-0.5510391879315435,-0.5510391879315435,-0.2230138420485134,-0.2230138420485134,-0.2230138420485134,-0.3679299490448955,-0.3679299490448955,-0.3679299490448955
2018-05-20,-0.4826482026355241,-0.4826482026355241,-0.4826482026355241,-0.42773278525560604,-0.42773278525560604,-0.42773278525560604,-0.10954387089546834,-0.10954387089546834,-0.10954387089546834,-0.09860090363476044,-0.09860090363476044,-0.09860090363476044
2018-05-27,0.08702819882836314,0.08702819882836314,0.08702819882836314,0.21482753240319638,0.21482753240319638,0.21482753240319638,0.4842158865631631,0.4842158865631631,0.4842158865631631,0.442774906147052,0.442774906147052,0.442774906147052
2018-06-03,0.7653661177416101,0.7653661177416101,0.7653661177416101,0.5849338806461656,0.5849338806461656,0.5849338806461656,1.0998944842719016,1.0998944842719016,1.0998944842719016,0.8634644250734471,0.8634644250734471,0.8634644250734471
2018-06-10,-2.106160803166896,-2.106160803166896,-2.106160803166896,-2.3290035825288258,-2.3290035825288258,-2.3290035825288258,-1.9937147906457717,-1.9937147906457717,-1.9937147906457717,-1.9214882595070613,-1.9214882595070613,-1.9214882595070613
2018-06-17,-2.6534367070114957,-2.6534367070114957,-2.6534367070114957,-2.735198043266679,-2.735198043266679,-2.735198043266679,-2.7223384182097874,-2.7223384182097874,-2.7223384182097874,-2.7346881905611036,-2.7346881905611036,-2.7346881905611036
2018-06-24,-2.4783710879581413,-2.4783710879581413,-2.4783710879581413,-2.405776901580236,-2.405776901580236,-2.405776901580236,-2.2893918922895304,-2.2893918922895304,-2.2893918922895304,-2.336695539987505,-2.336695539987505,-2.336695539987505
2018-07-01,-1.4315380475134887,-1.4315380475134887,-1.4315380475134887,-1.3823613263896686,-1.3823613263896686,-1.3823613263896686,-1.3350255282800558,-1.3350255282800558,-1.3350255282800558,-1.31468087649568,-1.31468087649568,-1.31468087649568
2018-07-08,-1.335110241325555,-1.335110241325555,-1.335110241325555,-1.409332083651417,-1.409332083651417,-1.409332083651417,-1.2674118082074846,-1.2674118082074846,-1.2674118082074846,-1.3876488274815255,-1.3876488274815255,-1.3876488274815255
2018-07-15,-1.1122191746342167,-1.1122191746342167,-1.1122191746342167,-1.1908551490960941,-1.1908551490960941,-1.1908551490960941,-1.115804560410432,-1.115804560410432,-1.115804560410432,-1.203970888104459,-1.203970888104459,-1.203970888104459
