Date,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Open_average,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Open_max,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Open_min,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_High_average,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_High_max,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_High_min,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Low_average,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Low_max,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Low_min,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Close_average,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Close_max,Deutsche X-trackers CSI 300 China A-Shares HedgedEtf_Close_min
2018-05-27,-0.6943360677160584,-0.6943360677160584,-0.6943360677160584,-0.703600842059558,-0.703600842059558,-0.703600842059558,-0.6469272238336998,-0.6469272238336998,-0.6469272238336998,-0.6764038705323324,-0.6764038705323324,-0.6764038705323324
2018-06-03,-0.6486016728257331,-0.6486016728257331,-0.6486016728257331,-0.6600134147129532,-0.6600134147129532,-0.6600134147129532,-0.5999147401892277,-0.5999147401892277,-0.5999147401892277,-0.6317415149977333,-0.6317415149977333,-0.6317415149977333
2018-06-10,-0.7270911028781413,-0.7270911028781413,-0.7270911028781413,-0.7206836616802369,-0.7206836616802369,-0.7206836616802369,-0.6861760214307029,-0.6861760214307029,-0.6861760214307029,-0.7186268019622184,-0.7186268019622184,-0.7186268019622184
2018-06-17,-1.68947679615727,-1.68947679615727,-1.68947679615727,-1.7053979903100907,-1.7053979903100907,-1.7053979903100907,-1.6456564232537743,-1.6456564232537743,-1.6456564232537743,-1.7132116125684618,-1.7132116125684618,-1.7132116125684618
2018-06-24,-2.4295319837879794,-2.4295319837879794,-2.4295319837879794,-2.4540257831744734,-2.4540257831744734,-2.4540257831744734,-2.3777713823654345,-2.3777713823654345,-2.3777713823654345,-2.392180968262473,-2.392180968262473,-2.392180968262473
2018-07-01,-2.6884021408967818,-2.6884021408967818,-2.6884021408967818,-2.7021443025406913,-2.7021443025406913,-2.7021443025406913,-2.658395317589654,-2.658395317589654,-2.658395317589654,-2.6659910814748002,-2.6659910814748002,-2.6659910814748002
2018-07-08,-1.7338020172453352,-1.7338020172453352,-1.7338020172453352,-1.6634825668957933,-1.6634825668957933,-1.6634825668957933,-1.8204919718599444,-1.8204919718599444,-1.8204919718599444,-1.6397013951597263,-1.6397013951597263,-1.6397013951597263
2018-07-15,-1.8451280065044717,-1.8451280065044717,-1.8451280065044717,-1.7503735134062686,-1.7503735134062686,-1.7503735134062686,-1.8074511559981792,-1.8074511559981792,-1.8074511559981792,-1.7331631847256275,-1.7331631847256275,-1.7331631847256275
2018-07-22,-1.519144292029231,-1.519144292029231,-1.519144292029231,-1.5683585780454397,-1.5683585780454397,-1.5683585780454397,-1.4891681039030167,-1.4891681039030167,-1.4891681039030167,-1.5565128538870592,-1.5565128538870592,-1.5565128538870592
2018-07-29,-2.032371986088536,-2.032371986088536,-2.032371986088536,-2.022887896954547,-2.022887896954547,-2.022887896954547,-2.113245230277241,-2.113245230277241,-2.113245230277241,-2.0956438096160195,-2.0956438096160195,-2.0956438096160195
2018-08-05,-1.5696130268206778,-1.5696130268206778,-1.5696130268206778,-1.6106514224426356,-1.6106514224426356,-1.6106514224426356,-1.524167757340757,-1.524167757340757,-1.524167757340757,-1.5868751543878579,-1.5868751543878579,-1.5868751543878579
2018-08-12,-1.9236389469053223,-1.9236389469053223,-1.9236389469053223,-1.9375499748786118,-1.9375499748786118,-1.9375499748786118,-1.9071610437732458,-1.9071610437732458,-1.9071610437732458,-1.9254906096558233,-1.9254906096558233,-1.9254906096558233
2018-08-19,-1.358592130142837,-1.358592130142837,-1.358592130142837,-1.395028720207618,-1.395028720207618,-1.395028720207618,-1.3313927251585622,-1.3313927251585622,-1.3313927251585622,-1.3858492014763486,-1.3858492014763486,-1.3858492014763486
2018-08-26,-1.2733423367073802,-1.2733423367073802,-1.2733423367073802,-1.3043057295568026,-1.3043057295568026,-1.3043057295568026,-1.2441537705369716,-1.2441537705369716,-1.2441537705369716,-1.2908958588913175,-1.2908958588913175,-1.2908958588913175
2018-09-02,-1.3133570177174068,-1.3133570177174068,-1.3133570177174068,-1.2950099184984412,-1.2950099184984412,-1.2950099184984412,-1.287381002581377,-1.287381002581377,-1.287381002581377,-1.3060716355996607,-1.3060716355996607,-1.3060716355996607
2018-09-09,-1.2039255845076062,-1.2039255845076062,-1.2039255845076062,-1.2341861380733705,-1.2341861380733705,-1.2341861380733705,-1.181522849883232,-1.181522849883232,-1.181522849883232,-1.2208843236950624,-1.2208843236950624,-1.2208843236950624
2018-09-16,-0.6044109838634018,-0.6044109838634018,-0.6044109838634018,-0.6283234440155847,-0.6283234440155847,-0.6283234440155847,-0.5865018653530646,-0.5865018653530646,-0.5865018653530646,-0.6173885829691451,-0.6173885829691451,-0.6173885829691451
2018-09-23,-0.425041265687613,-0.425041265687613,-0.425041265687613,-0.44812552124377547,-0.44812552124377547,-0.44812552124377547,-0.44022383155444683,-0.44022383155444683,-0.44022383155444683,-0.4702877394154831,-0.4702877394154831,-0.4702877394154831
2018-09-30,-0.8335371794942292,-0.8335371794942292,-0.8335371794942292,-0.8590099836441267,-0.8590099836441267,-0.8590099836441267,-0.8725109695745349,-0.8725109695745349,-0.8725109695745349,-0.8994430613816009,-0.8994430613816009,-0.8994430613816009
2018-10-07,-1.092257410728197,-1.092257410728197,-1.092257410728197,-1.1181558291716822,-1.1181558291716822,-1.1181558291716822,-1.2297324887164498,-1.2297324887164498,-1.2297324887164498,-1.2639322445598964,-1.2639322445598964,-1.2639322445598964
2018-10-14,-1.426357318855643,-1.426357318855643,-1.426357318855643,-1.4420531340347014,-1.4420531340347014,-1.4420531340347014,-1.3910476414920845,-1.3910476414920845,-1.3910476414920845,-1.420452852888699,-1.420452852888699,-1.420452852888699
2018-10-21,-1.2713644188939872,-1.2713644188939872,-1.2713644188939872,-1.2912764605984424,-1.2912764605984424,-1.2912764605984424,-1.2232024977246028,-1.2232024977246028,-1.2232024977246028,-1.2475949462349303,-1.2475949462349303,-1.2475949462349303
2018-10-28,-0.8309741718008496,-0.8309741718008496,-0.8309741718008496,-0.8109983981629058,-0.8109983981629058,-0.8109983981629058,-0.7796293188082148,-0.7796293188082148,-0.7796293188082148,-0.763969583201309,-0.763969583201309,-0.763969583201309
2018-11-04,-1.7480267375137881,-1.7480267375137881,-1.7480267375137881,-1.6483190328101545,-1.6483190328101545,-1.6483190328101545,-1.692582207157885,-1.692582207157885,-1.692582207157885,-1.5801649527101722,-1.5801649527101722,-1.5801649527101722
2018-11-11,-0.5734024698143243,-0.5734024698143243,-0.5734024698143243,-0.5325868400184888,-0.5325868400184888,-0.5325868400184888,-0.5199645673731368,-0.5199645673731368,-0.5199645673731368,-0.48279481755824594,-0.48279481755824594,-0.48279481755824594
2018-11-18,-1.4473161673755017,-1.4473161673755017,-1.4473161673755017,-1.4723725155534442,-1.4723725155534442,-1.4723725155534442,-1.4091950366487869,-1.4091950366487869,-1.4091950366487869,-1.4176523125392277,-1.4176523125392277,-1.4176523125392277
2018-11-25,-1.1765447318005977,-1.1765447318005977,-1.1765447318005977,-1.1189634660330776,-1.1189634660330776,-1.1189634660330776,-1.140527115062184,-1.140527115062184,-1.140527115062184,-1.0706147598412366,-1.0706147598412366,-1.0706147598412366
2018-12-02,-0.9118473637021712,-0.9118473637021712,-0.9118473637021712,-0.9660849507228647,-0.9660849507228647,-0.9660849507228647,-0.8653187378140021,-0.8653187378140021,-0.8653187378140021,-0.9215698715102933,-0.9215698715102933,-0.9215698715102933
2018-12-09,-0.6628652897059201,-0.6628652897059201,-0.6628652897059201,-0.7163750433886086,-0.7163750433886086,-0.7163750433886086,-0.6486427259668722,-0.6486427259668722,-0.6486427259668722,-0.7052190055330196,-0.7052190055330196,-0.7052190055330196
2018-12-16,-2.1722601333795923,-2.1722601333795923,-2.1722601333795923,-2.2265126789200154,-2.2265126789200154,-2.2265126789200154,-2.1472848918373715,-2.1472848918373715,-2.1472848918373715,-2.200873386772467,-2.200873386772467,-2.200873386772467
2018-12-23,-1.5823770362668985,-1.5823770362668985,-1.5823770362668985,-1.6223384700914658,-1.6223384700914658,-1.6223384700914658,-1.5638945915643203,-1.5638945915643203,-1.5638945915643203,-1.6037728778462363,-1.6037728778462363,-1.6037728778462363
2018-12-30,-1.2356270092791977,-1.2356270092791977,-1.2356270092791977,-0.9501115509307557,-0.9501115509307557,-0.9501115509307557,-1.2188408431964142,-1.2188408431964142,-1.2188408431964142,-0.9268669042525243,-0.9268669042525243,-0.9268669042525243
2019-01-06,-0.2491567164776087,-0.2491567164776087,-0.2491567164776087,-0.3012566859430424,-0.3012566859430424,-0.3012566859430424,-0.21991618619507208,-0.21991618619507208,-0.21991618619507208,-0.2698713423477862,-0.2698713423477862,-0.2698713423477862
