Date,Direxion Daily S&P 500 Bear 3X Shares_Open_average,Direxion Daily S&P 500 Bear 3X Shares_Open_max,Direxion Daily S&P 500 Bear 3X Shares_High_average,Direxion Daily S&P 500 Bear 3X Shares_High_max,Direxion Daily S&P 500 Bear 3X Shares_Low_average,Direxion Daily S&P 500 Bear 3X Shares_Low_max,Direxion Daily S&P 500 Bear 3X Shares_Close_average,Direxion Daily S&P 500 Bear 3X Shares_Close_max
2016-03-27,-1.4849072206933658,-1.4849072206933658,-1.4180634721836678,-1.4180634721836678,-1.4416593884783386,-1.4416593884783386,-1.4294693233651146,-1.4294693233651146
2016-04-03,-1.1494182230783216,-1.1494182230783216,-1.0761208644472673,-1.0761208644472673,-1.156575732134945,-1.156575732134945,-1.0568731701589436,-1.0568731701589436
2016-04-10,-1.1394887860209777,-1.1394887860209777,-1.1529366148250497,-1.1529366148250497,-1.2401358267767444,-1.2401358267767444,-1.293246081801645,-1.293246081801645
2016-04-17,-1.0634057789925369,-1.0634057789925369,-1.0347773727718028,-1.0347773727718028,-1.0229563120075649,-1.0229563120075649,-1.0797750914888657,-1.0797750914888657
2016-04-24,-0.8214867693613662,-0.8214867693613662,-0.8111043988172393,-0.8111043988172393,-0.8561113353856481,-0.8561113353856481,-0.8942334041702742,-0.8942334041702742
2016-05-01,-0.6057057929309956,-0.6057057929309956,-0.6404961232991492,-0.6404961232991492,-0.6017819053287746,-0.6017819053287746,-0.6194772688970592,-0.6194772688970592
2016-05-08,-0.4854530391024861,-0.4854530391024861,-0.557949177093271,-0.557949177093271,-0.7095285888300731,-0.7095285888300731,-0.6809348145612036,-0.6809348145612036
2016-05-15,-0.48753624722641303,-0.48753624722641303,-0.47873158733960297,-0.47873158733960297,-0.3538759019320339,-0.3538759019320339,-0.32748036927549473,-0.32748036927549473
2016-05-22,-1.4560633373227445,-1.4560633373227445,-1.5748524136709854,-1.5748524136709854,-1.399252120826945,-1.399252120826945,-1.4620951627541554,-1.4620951627541554
2016-05-29,-1.7815787754331438,-1.7815787754331438,-1.7900349668610782,-1.7900349668610782,-1.73086501906977,-1.73086501906977,-1.6546955872815547,-1.6546955872815547
2016-06-05,-1.272192526968763,-1.272192526968763,-1.0325198259942223,-1.0325198259942223,-1.231759508206926,-1.231759508206926,-0.7288130076956564,-0.7288130076956564
2016-06-12,-1.2991513985585759,-1.2991513985585759,-1.055220297314885,-1.055220297314885,-1.2006263157461725,-1.2006263157461725,-0.7834352046838969,-0.7834352046838969
2016-06-19,1.4771569746857434,1.4771569746857434,2.1008965510922164,2.1008965510922164,1.8094688796555751,1.8094688796555751,2.0670256705784427,2.0670256705784427
2016-06-26,-1.5762383298033449,-1.5762383298033449,-1.5166925699236644,-1.5166925699236644,-1.5688009915094445,-1.5688009915094445,-1.4627813646261147,-1.4627813646261147
2016-07-03,-2.1231908381112476,-2.1231908381112476,-1.9948098949799866,-1.9948098949799866,-2.0474626381397254,-2.0474626381397254,-1.9573590374100633,-1.9573590374100633
2016-07-10,-2.0409471154100896,-2.0409471154100896,-1.9438362172948738,-1.9438362172948738,-1.9890298957967976,-1.9890298957967976,-2.0039948320262724,-2.0039948320262724
2016-07-17,-1.7612231715645408,-1.7612231715645408,-1.613795479357222,-1.613795479357222,-1.6653793973447701,-1.6653793973447701,-1.6273755974501594,-1.6273755974501594
2016-07-24,-1.466965427271527,-1.466965427271527,-1.3875039673350598,-1.3875039673350598,-1.4414993472741855,-1.4414993472741855,-1.385897145378527,-1.385897145378527
2016-07-31,-1.388825544604929,-1.388825544604929,-1.328787300748634,-1.328787300748634,-1.335640970901824,-1.335640970901824,-1.3131577300861523,-1.3131577300861523
2016-08-07,-1.2508165086447833,-1.2508165086447833,-1.2629140033402784,-1.2629140033402784,-1.255733745101485,-1.255733745101485,-1.239142151826363,-1.239142151826363
2016-08-14,-1.0165058914031468,-1.0165058914031468,-0.9726147330845454,-0.9726147330845454,-1.0077562843431997,-1.0077562843431997,-1.0063004088940364,-1.0063004088940364
2016-08-21,-0.7639823412185172,-0.7639823412185172,-0.7933154422059618,-0.7933154422059618,-0.852997950572483,-0.852997950572483,-0.8443382353664286,-0.8443382353664286
2016-08-28,-0.7842375553545795,-0.7842375553545795,-0.7168728974941023,-0.7168728974941023,-0.7643348395390642,-0.7643348395390642,-0.7420157432455121,-0.7420157432455121
2016-09-04,0.20399962566473856,0.20399962566473856,0.08789028313695152,0.08789028313695152,-0.40440339218274957,-0.40440339218274957,-0.4069039523837005,-0.4069039523837005
2016-09-11,-0.22248252532273366,-0.22248252532273366,-0.12697590219911176,-0.12697590219911176,-0.19163076385745426,-0.19163076385745426,-0.035390110438205065,-0.035390110438205065
2016-09-18,-0.2596642571514174,-0.2596642571514174,-0.1077489241006008,-0.1077489241006008,-0.028324012224013127,-0.028324012224013127,0.09354743394315938,0.09354743394315938
2016-09-25,-0.5002572163825157,-0.5002572163825157,-0.41061192697999294,-0.41061192697999294,-0.2872477027207874,-0.2872477027207874,-0.38175632360171735,-0.38175632360171735
2016-10-02,-0.572028039277831,-0.572028039277831,-0.8107702336770322,-0.8107702336770322,-0.7015696116064835,-0.7015696116064835,-0.5909128982191223,-0.5909128982191223
2016-10-09,1.137883065011856,1.137883065011856,1.3088447812516966,1.3088447812516966,2.1604280706970003,2.1604280706970003,2.002622709338661,2.002622709338661
