Date,ProShares UltraPro QQQ_Open_average,ProShares UltraPro QQQ_Open_max,ProShares UltraPro QQQ_Open_min,ProShares UltraPro QQQ_High_average,ProShares UltraPro QQQ_High_max,ProShares UltraPro QQQ_High_min,ProShares UltraPro QQQ_Low_average,ProShares UltraPro QQQ_Low_max,ProShares UltraPro QQQ_Low_min,ProShares UltraPro QQQ_Close_average,ProShares UltraPro QQQ_Close_max,ProShares UltraPro QQQ_Close_min
2018-04-08,-0.5745958434611123,-0.5745958434611123,-0.5745958434611123,-0.8398224802435774,-0.8398224802435774,-0.8398224802435774,-0.5532934508769929,-0.5532934508769929,-0.5532934508769929,-0.7708768208286951,-0.7708768208286951,-0.7708768208286951
2018-04-15,-0.26298139149739846,-0.26298139149739846,-0.26298139149739846,-0.5332343182108257,-0.5332343182108257,-0.5332343182108257,-0.3544891377819727,-0.3544891377819727,-0.3544891377819727,-0.5588916482511823,-0.5588916482511823,-0.5588916482511823
2018-04-22,-0.23926365723752333,-0.23926365723752333,-0.23926365723752333,-0.5099177502047941,-0.5099177502047941,-0.5099177502047941,-0.3538056103108279,-0.3538056103108279,-0.3538056103108279,-0.5071034907635305,-0.5071034907635305,-0.5071034907635305
2018-04-29,-0.7445691448480358,-0.7445691448480358,-0.7445691448480358,-0.27898564570421713,-0.27898564570421713,-0.27898564570421713,-0.3170253288147418,-0.3170253288147418,-0.3170253288147418,-0.015866194081740972,-0.015866194081740972,-0.015866194081740972
2018-05-06,0.7745771110478873,0.7745771110478873,0.7745771110478873,0.5689123774656872,0.5689123774656872,0.5689123774656872,0.8476407954178503,0.8476407954178503,0.8476407954178503,0.6848459430420066,0.6848459430420066,0.6848459430420066
2018-05-13,0.3823524593523656,0.3823524593523656,0.3823524593523656,0.1883684358207667,0.1883684358207667,0.1883684358207667,0.5338669931155859,0.5338669931155859,0.5338669931155859,0.27723087380464667,0.27723087380464667,0.27723087380464667
2018-05-20,0.7568091609538455,0.7568091609538455,0.7568091609538455,0.6678693720225477,0.6678693720225477,0.6678693720225477,0.8730154006786228,0.8730154006786228,0.8730154006786228,0.7146270334003632,0.7146270334003632,0.7146270334003632
2018-05-27,0.903371208168752,0.903371208168752,0.903371208168752,1.118332650465323,1.118332650465323,1.118332650465323,1.035804520790361,1.035804520790361,1.035804520790361,1.169735095999063,1.169735095999063,1.169735095999063
2018-06-03,1.4732006222879048,1.4732006222879048,1.4732006222879048,1.5986755473955856,1.5986755473955856,1.5986755473955856,1.4529462318925577,1.4529462318925577,1.4529462318925577,1.5419859014074178,1.5419859014074178,1.5419859014074178
2018-06-10,1.989851819315785,1.989851819315785,1.989851819315785,1.9862877516204416,1.9862877516204416,1.9862877516204416,1.8359275033571758,1.8359275033571758,1.8359275033571758,1.8201623341592044,1.8201623341592044,1.8201623341592044
