Date,ProShares Ultra MSCI Emerging Markets_etf_Open_average,ProShares Ultra MSCI Emerging Markets_etf_Open_max,ProShares Ultra MSCI Emerging Markets_etf_Open_min,ProShares Ultra MSCI Emerging Markets_etf_High_average,ProShares Ultra MSCI Emerging Markets_etf_High_max,ProShares Ultra MSCI Emerging Markets_etf_High_min,ProShares Ultra MSCI Emerging Markets_etf_Low_average,ProShares Ultra MSCI Emerging Markets_etf_Low_max,ProShares Ultra MSCI Emerging Markets_etf_Low_min,ProShares Ultra MSCI Emerging Markets_etf_Close_average,ProShares Ultra MSCI Emerging Markets_etf_Close_max,ProShares Ultra MSCI Emerging Markets_etf_Close_min
2018-04-08,-0.640477765454098,-0.640477765454098,-0.640477765454098,-0.8639443244586605,-0.8639443244586605,-0.8639443244586605,-0.6027655229328068,-0.6027655229328068,-0.6027655229328068,-0.8236521466401056,-0.8236521466401056,-0.8236521466401056
2018-04-15,-0.7410793992084803,-0.7410793992084803,-0.7410793992084803,-0.9414986210481959,-0.9414986210481959,-0.9414986210481959,-0.7109876671446339,-0.7109876671446339,-0.7109876671446339,-0.8704355369405569,-0.8704355369405569,-0.8704355369405569
2018-04-22,-1.0059485320242711,-1.0059485320242711,-1.0059485320242711,-1.1921247736198886,-1.1921247736198886,-1.1921247736198886,-0.7363742239549459,-0.7363742239549459,-0.7363742239549459,-0.855797491663424,-0.855797491663424,-0.855797491663424
2018-04-29,-1.864429231213291,-1.864429231213291,-1.864429231213291,-1.5498136393838458,-1.5498136393838458,-1.5498136393838458,-1.4069468256395194,-1.4069468256395194,-1.4069468256395194,-1.3037122880873193,-1.3037122880873193,-1.3037122880873193
2018-05-06,-0.4315845236302375,-0.4315845236302375,-0.4315845236302375,-0.6777932678162145,-0.6777932678162145,-0.6777932678162145,-0.460806587060536,-0.460806587060536,-0.460806587060536,-0.6400385132131503,-0.6400385132131503,-0.6400385132131503
2018-05-13,-1.5014778196163243,-1.5014778196163243,-1.5014778196163243,-1.6970499106622514,-1.6970499106622514,-1.6970499106622514,-1.2829250923805977,-1.2829250923805977,-1.2829250923805977,-1.3933649858065449,-1.3933649858065449,-1.3933649858065449
2018-05-20,-1.237412262871349,-1.237412262871349,-1.237412262871349,-1.2907548591234344,-1.2907548591234344,-1.2907548591234344,-0.9674840878646742,-0.9674840878646742,-0.9674840878646742,-1.1690790505338955,-1.1690790505338955,-1.1690790505338955
2018-05-27,-1.1808860369514917,-1.1808860369514917,-1.1808860369514917,-1.1740607066560895,-1.1740607066560895,-1.1740607066560895,-1.0514121856859817,-1.0514121856859817,-1.0514121856859817,-1.0027781043547062,-1.0027781043547062,-1.0027781043547062
2018-06-03,-1.0740919930488513,-1.0740919930488513,-1.0740919930488513,-1.0597968920538943,-1.0597968920538943,-1.0597968920538943,-0.9191417987844835,-0.9191417987844835,-0.9191417987844835,-0.9476471603327284,-0.9476471603327284,-0.9476471603327284
2018-06-10,-1.695181037459313,-1.695181037459313,-1.695181037459313,-1.912204940251534,-1.912204940251534,-1.912204940251534,-1.9087396569860937,-1.9087396569860937,-1.9087396569860937,-1.9917764662749708,-1.9917764662749708,-1.9917764662749708
2018-06-17,-1.9254467711379284,-1.9254467711379284,-1.9254467711379284,-2.0513213127899967,-2.0513213127899967,-2.0513213127899967,-2.1333727884695874,-2.1333727884695874,-2.1333727884695874,-2.1502869770151856,-2.1502869770151856,-2.1502869770151856
2018-06-24,-1.966410843517218,-1.966410843517218,-1.966410843517218,-1.9755527324487687,-1.9755527324487687,-1.9755527324487687,-2.002130080550585,-2.002130080550585,-2.002130080550585,-2.0719195015479825,-2.0719195015479825,-2.0719195015479825
2018-07-01,-1.7416210418373927,-1.7416210418373927,-1.7416210418373927,-1.614802600738744,-1.614802600738744,-1.614802600738744,-1.747731726480727,-1.747731726480727,-1.747731726480727,-1.7114065552334619,-1.7114065552334619,-1.7114065552334619
2018-07-08,-1.1173002865403865,-1.1173002865403865,-1.1173002865403865,-1.2720528693180126,-1.2720528693180126,-1.2720528693180126,-1.1170953169589848,-1.1170953169589848,-1.1170953169589848,-1.2354196975582044,-1.2354196975582044,-1.2354196975582044
2018-07-15,-0.967310052798782,-0.967310052798782,-0.967310052798782,-0.9888552902200616,-0.9888552902200616,-0.9888552902200616,-0.9229005457136071,-0.9229005457136071,-0.9229005457136071,-0.9429945428458066,-0.9429945428458066,-0.9429945428458066
2018-07-22,-0.197595599325546,-0.197595599325546,-0.197595599325546,-0.35356248058268164,-0.35356248058268164,-0.35356248058268164,-0.2610400275917909,-0.2610400275917909,-0.2610400275917909,-0.354330241448564,-0.354330241448564,-0.354330241448564
2018-07-29,-0.6519232482847073,-0.6519232482847073,-0.6519232482847073,-0.6607081670681321,-0.6607081670681321,-0.6607081670681321,-0.5941323995518718,-0.5941323995518718,-0.5941323995518718,-0.6563353798858448,-0.6563353798858448,-0.6563353798858448
2018-08-05,-1.2300405031348352,-1.2300405031348352,-1.2300405031348352,-1.258810244982235,-1.258810244982235,-1.258810244982235,-1.2627948062676093,-1.2627948062676093,-1.2627948062676093,-1.2306504323465004,-1.2306504323465004,-1.2306504323465004
2018-08-12,-1.9289265720069098,-1.9289265720069098,-1.9289265720069098,-1.6963874802402035,-1.6963874802402035,-1.6963874802402035,-1.910986642416591,-1.910986642416591,-1.910986642416591,-1.6966862961458917,-1.6966862961458917,-1.6966862961458917
2018-08-19,-0.7417581422119603,-0.7417581422119603,-0.7417581422119603,-0.811199213293841,-0.811199213293841,-0.811199213293841,-0.7431345214351076,-0.7431345214351076,-0.7431345214351076,-0.7668171639107122,-0.7668171639107122,-0.7668171639107122
2018-08-26,-0.90073587860199,-0.90073587860199,-0.90073587860199,-0.8209356205860716,-0.8209356205860716,-0.8209356205860716,-0.8525702760128848,-0.8525702760128848,-0.8525702760128848,-0.7784273548264988,-0.7784273548264988,-0.7784273548264988
2018-09-02,-1.7511951045134053,-1.7511951045134053,-1.7511951045134053,-2.0372392874188416,-2.0372392874188416,-2.0372392874188416,-1.8481168827867505,-1.8481168827867505,-1.8481168827867505,-2.1579235970283506,-2.1579235970283506,-2.1579235970283506
2018-09-09,-1.1992731566213655,-1.1992731566213655,-1.1992731566213655,-1.4297393799818936,-1.4297393799818936,-1.4297393799818936,-1.4356477199412185,-1.4356477199412185,-1.4356477199412185,-1.4522756901125842,-1.4522756901125842,-1.4522756901125842
2018-09-16,-0.10040542524506074,-0.10040542524506074,-0.10040542524506074,-0.3338580875692859,-0.3338580875692859,-0.3338580875692859,-0.08965267343905516,-0.08965267343905516,-0.08965267343905516,-0.3432183406203702,-0.3432183406203702,-0.3432183406203702
2018-09-23,-0.3629017612870998,-0.3629017612870998,-0.3629017612870998,-0.5590488111143737,-0.5590488111143737,-0.5590488111143737,-0.3637377690656559,-0.3637377690656559,-0.3637377690656559,-0.4726082231043949,-0.4726082231043949,-0.4726082231043949
2018-09-30,-1.7388045707352104,-1.7388045707352104,-1.7388045707352104,-1.9417982820168307,-1.9417982820168307,-1.9417982820168307,-1.92877831055915,-1.92877831055915,-1.92877831055915,-1.9591376063689077,-1.9591376063689077,-1.9591376063689077
2018-10-07,-1.8315325467325039,-1.8315325467325039,-1.8315325467325039,-1.9184608886658818,-1.9184608886658818,-1.9184608886658818,-1.7246526029223788,-1.7246526029223788,-1.7246526029223788,-1.831969687402236,-1.831969687402236,-1.831969687402236
2018-10-14,-1.6343540079084529,-1.6343540079084529,-1.6343540079084529,-1.7182478705361581,-1.7182478705361581,-1.7182478705361581,-1.6755649136756836,-1.6755649136756836,-1.6755649136756836,-1.8117821560877494,-1.8117821560877494,-1.8117821560877494
2018-10-21,-2.0993652119307176,-2.0993652119307176,-2.0993652119307176,-2.0030103797705934,-2.0030103797705934,-2.0030103797705934,-1.9549054440071503,-1.9549054440071503,-1.9549054440071503,-1.9553556933230158,-1.9553556933230158,-1.9553556933230158
2018-10-28,-0.46895532542598284,-0.46895532542598284,-0.46895532542598284,-0.49819872692987016,-0.49819872692987016,-0.49819872692987016,-0.7849664884326903,-0.7849664884326903,-0.7849664884326903,-0.7358947088336866,-0.7358947088336866,-0.7358947088336866
2018-11-04,-1.114374279272871,-1.114374279272871,-1.114374279272871,-1.143483815475529,-1.143483815475529,-1.143483815475529,-1.1358125636732628,-1.1358125636732628,-1.1358125636732628,-1.0774444239950762,-1.0774444239950762,-1.0774444239950762
2018-11-11,-0.6812109504013849,-0.6812109504013849,-0.6812109504013849,-0.42640853619828584,-0.42640853619828584,-0.42640853619828584,-0.5380362863849125,-0.5380362863849125,-0.5380362863849125,-0.41057927207219724,-0.41057927207219724,-0.41057927207219724
2018-11-18,-1.0018655101828362,-1.0018655101828362,-1.0018655101828362,-1.0642737038367038,-1.0642737038367038,-1.0642737038367038,-0.8698152564200151,-0.8698152564200151,-0.8698152564200151,-0.9932259424662223,-0.9932259424662223,-0.9932259424662223
2018-11-25,-0.1599526427303939,-0.1599526427303939,-0.1599526427303939,-0.17866152367743338,-0.17866152367743338,-0.17866152367743338,-0.045339470622165166,-0.045339470622165166,-0.045339470622165166,-0.06324899914125892,-0.06324899914125892,-0.06324899914125892
2018-12-02,-0.3493998418575818,-0.3493998418575818,-0.3493998418575818,-0.45074309533181356,-0.45074309533181356,-0.45074309533181356,-0.6661390903706447,-0.6661390903706447,-0.6661390903706447,-0.763003854157321,-0.763003854157321,-0.763003854157321
2018-12-09,-0.7512251324837573,-0.7512251324837573,-0.7512251324837573,-0.8562405096841716,-0.8562405096841716,-0.8562405096841716,-0.5885767112418503,-0.5885767112418503,-0.5885767112418503,-0.6954059152120006,-0.6954059152120006,-0.6954059152120006
2018-12-16,-0.9701642822336036,-0.9701642822336036,-0.9701642822336036,-1.0807801226897966,-1.0807801226897966,-1.0807801226897966,-1.1717497065421583,-1.1717497065421583,-1.1717497065421583,-1.2391479404917414,-1.2391479404917414,-1.2391479404917414
2018-12-23,-0.7979753555232967,-0.7979753555232967,-0.7979753555232967,-0.056077125515962216,-0.056077125515962216,-0.056077125515962216,-0.5937816311680193,-0.5937816311680193,-0.5937816311680193,-0.5731407714381378,-0.5731407714381378,-0.5731407714381378
2018-12-30,-0.9752557560941619,-0.9752557560941619,-0.9752557560941619,-0.11958086196374733,-0.11958086196374733,-0.11958086196374733,-0.7416338448730889,-0.7416338448730889,-0.7416338448730889,0.13635476862593265,0.13635476862593265,0.13635476862593265
2019-01-06,1.120913458424266,1.120913458424266,1.120913458424266,1.0328910118123722,1.0328910118123722,1.0328910118123722,0.8647957603348182,0.8647957603348182,0.8647957603348182,1.2887469035160508,1.2887469035160508,1.2887469035160508
2019-01-13,1.7948816245196708,1.7948816245196708,1.7948816245196708,1.8470655924475734,1.8470655924475734,1.8470655924475734,2.1763502711035,2.1763502711035,2.1763502711035,1.9009179033872516,1.9009179033872516,1.9009179033872516
