Date,U.S. Global GO GOLD and Precious Metal Miners_Open_average,U.S. Global GO GOLD and Precious Metal Miners_Open_max,U.S. Global GO GOLD and Precious Metal Miners_Open_min,U.S. Global GO GOLD and Precious Metal Miners_High_average,U.S. Global GO GOLD and Precious Metal Miners_High_max,U.S. Global GO GOLD and Precious Metal Miners_High_min,U.S. Global GO GOLD and Precious Metal Miners_Low_average,U.S. Global GO GOLD and Precious Metal Miners_Low_max,U.S. Global GO GOLD and Precious Metal Miners_Low_min,U.S. Global GO GOLD and Precious Metal Miners_Close_average,U.S. Global GO GOLD and Precious Metal Miners_Close_max,U.S. Global GO GOLD and Precious Metal Miners_Close_min
2018-04-08,0.7616951691589734,0.7616951691589734,0.7616951691589734,0.8023553956184853,0.8023553956184853,0.8023553956184853,1.0538812810327174,1.0538812810327174,1.0538812810327174,1.0730124043551266,1.0730124043551266,1.0730124043551266
2018-04-15,0.9880070686331157,0.9880070686331157,0.9880070686331157,0.8990714468021344,0.8990714468021344,0.8990714468021344,0.9934216100646608,0.9934216100646608,0.9934216100646608,0.7402416466396721,0.7402416466396721,0.7402416466396721
2018-04-22,1.13522037254903,1.13522037254903,1.13522037254903,1.0432040796560953,1.0432040796560953,1.0432040796560953,0.9833454978334586,0.9833454978334586,0.9833454978334586,0.9346061099506974,0.9346061099506974,0.9346061099506974
2018-04-29,1.5637738854118655,1.5637738854118655,1.5637738854118655,1.89676239630038,1.89676239630038,1.89676239630038,1.845855215851761,1.845855215851761,1.845855215851761,1.9569643279697744,1.9569643279697744,1.9569643279697744
2018-05-06,1.992960972463662,1.992960972463662,1.992960972463662,2.028081074353753,2.028081074353753,2.028081074353753,1.9511062468576454,1.9511062468576454,1.9511062468576454,1.9212071977159546,1.9212071977159546,1.9212071977159546
2018-05-13,0.9361349642898934,0.9361349642898934,0.9361349642898934,0.7822391047481372,0.7822391047481372,0.7822391047481372,0.7789389991482039,0.7789389991482039,0.7789389991482039,0.7431203976397871,0.7431203976397871,0.7431203976397871
2018-05-20,1.0024577542416429,1.0024577542416429,1.0024577542416429,0.9038787290476726,0.9038787290476726,0.9038787290476726,0.7272283110367486,0.7272283110367486,0.7272283110367486,0.5869679633883782,0.5869679633883782,0.5869679633883782
2018-05-27,0.2695577398246156,0.2695577398246156,0.2695577398246156,0.41206187115408927,0.41206187115408927,0.41206187115408927,0.18816578783311677,0.18816578783311677,0.18816578783311677,0.7514641375532702,0.7514641375532702,0.7514641375532702
2018-06-03,0.521017754749427,0.521017754749427,0.521017754749427,0.40019766628673537,0.40019766628673537,0.40019766628673537,0.7020884003859239,0.7020884003859239,0.7020884003859239,0.5972217810322002,0.5972217810322002,0.5972217810322002
2018-06-10,-0.19677039448306216,-0.19677039448306216,-0.19677039448306216,-0.11967274851210838,-0.11967274851210838,-0.11967274851210838,-0.3228846668222205,-0.3228846668222205,-0.3228846668222205,0.11415715706917674,0.11415715706917674,0.11415715706917674
2018-06-17,-1.1630474215100055,-1.1630474215100055,-1.1630474215100055,-0.536855059340414,-0.536855059340414,-0.536855059340414,-0.8817373894604078,-0.8817373894604078,-0.8817373894604078,-0.7128534266725087,-0.7128534266725087,-0.7128534266725087
2018-06-24,-0.8797614750706921,-0.8797614750706921,-0.8797614750706921,-0.3286683809708201,-0.3286683809708201,-0.3286683809708201,-0.5799261105649244,-0.5799261105649244,-0.5799261105649244,-0.448291159851158,-0.448291159851158,-0.448291159851158
2018-07-01,0.3517333918303795,0.3517333918303795,0.3517333918303795,0.20986871863710038,0.20986871863710038,0.20986871863710038,0.6651142079708166,0.6651142079708166,0.6651142079708166,0.3872915268217043,0.3872915268217043,0.3872915268217043
