Date,KraneShares EM Consumer TechnologyEtf_Open_average,KraneShares EM Consumer TechnologyEtf_Open_max,KraneShares EM Consumer TechnologyEtf_Open_min,KraneShares EM Consumer TechnologyEtf_High_average,KraneShares EM Consumer TechnologyEtf_High_max,KraneShares EM Consumer TechnologyEtf_High_min,KraneShares EM Consumer TechnologyEtf_Low_average,KraneShares EM Consumer TechnologyEtf_Low_max,KraneShares EM Consumer TechnologyEtf_Low_min,KraneShares EM Consumer TechnologyEtf_Close_average,KraneShares EM Consumer TechnologyEtf_Close_max,KraneShares EM Consumer TechnologyEtf_Close_min
2018-09-16,-1.168645651692171,-1.168645651692171,-1.168645651692171,-1.2680074349510149,-1.2680074349510149,-1.2680074349510149,-1.1786506714276432,-1.1786506714276432,-1.1786506714276432,-1.2614804567453022,-1.2614804567453022,-1.2614804567453022
2018-09-23,-1.3372263772486606,-1.3372263772486606,-1.3372263772486606,-1.4128436385140821,-1.4128436385140821,-1.4128436385140821,-1.4072973361373327,-1.4072973361373327,-1.4072973361373327,-1.4214089867647952,-1.4214089867647952,-1.4214089867647952
2018-09-30,-1.8974517000810969,-1.8974517000810969,-1.8974517000810969,-1.9171080230745332,-1.9171080230745332,-1.9171080230745332,-2.052349054535635,-2.052349054535635,-2.052349054535635,-1.992647157878913,-1.992647157878913,-1.992647157878913
2018-10-07,-2.0947279131435805,-2.0947279131435805,-2.0947279131435805,-1.8900399652046398,-1.8900399652046398,-1.8900399652046398,-2.0123853774172975,-2.0123853774172975,-2.0123853774172975,-1.8160908582322177,-1.8160908582322177,-1.8160908582322177
2018-10-14,-1.7294395241500722,-1.7294395241500722,-1.7294395241500722,-1.7562066540677554,-1.7562066540677554,-1.7562066540677554,-1.7880765616189254,-1.7880765616189254,-1.7880765616189254,-1.846209612009205,-1.846209612009205,-1.846209612009205
2018-10-21,-2.095072235414315,-2.095072235414315,-2.095072235414315,-1.9501731309383832,-1.9501731309383832,-1.9501731309383832,-2.0799405509952993,-2.0799405509952993,-2.0799405509952993,-1.9345674135855861,-1.9345674135855861,-1.9345674135855861
2018-10-28,-0.9412547018989067,-0.9412547018989067,-0.9412547018989067,-1.0574644161563456,-1.0574644161563456,-1.0574644161563456,-1.0955995150962279,-1.0955995150962279,-1.0955995150962279,-1.1512428888998938,-1.1512428888998938,-1.1512428888998938
2018-11-04,-1.4068356343892114,-1.4068356343892114,-1.4068356343892114,-1.5173985666037435,-1.5173985666037435,-1.5173985666037435,-1.4994250917886702,-1.4994250917886702,-1.4994250917886702,-1.5433302549740249,-1.5433302549740249,-1.5433302549740249
2018-11-11,-1.1264834258438325,-1.1264834258438325,-1.1264834258438325,-1.168703753544286,-1.168703753544286,-1.168703753544286,-1.0794626046769196,-1.0794626046769196,-1.0794626046769196,-1.1002770728225513,-1.1002770728225513,-1.1002770728225513
2018-11-18,-1.3076100808239566,-1.3076100808239566,-1.3076100808239566,-1.3934142535160838,-1.3934142535160838,-1.3934142535160838,-1.228831756381311,-1.228831756381311,-1.228831756381311,-1.3386747878141092,-1.3386747878141092,-1.3386747878141092
2018-11-25,-0.8678843441186862,-0.8678843441186862,-0.8678843441186862,-0.7858723607620519,-0.7858723607620519,-0.7858723607620519,-0.7737979925137232,-0.7737979925137232,-0.7737979925137232,-0.7021966395154156,-0.7021966395154156,-0.7021966395154156
2018-12-02,-0.7337179949478231,-0.7337179949478231,-0.7337179949478231,-0.7615418322098254,-0.7615418322098254,-0.7615418322098254,-0.7821422133647118,-0.7821422133647118,-0.7821422133647118,-0.9020714832148278,-0.9020714832148278,-0.9020714832148278
2018-12-09,-0.839897566501195,-0.839897566501195,-0.839897566501195,-0.9316794553482272,-0.9316794553482272,-0.9316794553482272,-0.8714879774024197,-0.8714879774024197,-0.8714879774024197,-0.9081458503764511,-0.9081458503764511,-0.9081458503764511
2018-12-16,-1.1982565842101467,-1.1982565842101467,-1.1982565842101467,-1.3369422680144356,-1.3369422680144356,-1.3369422680144356,-1.3460531551552273,-1.3460531551552273,-1.3460531551552273,-1.423138132636898,-1.423138132636898,-1.423138132636898
2018-12-23,-1.1094323901505543,-1.1094323901505543,-1.1094323901505543,-1.2083671755459424,-1.2083671755459424,-1.2083671755459424,-1.0050689859194417,-1.0050689859194417,-1.0050689859194417,-1.051567765370167,-1.051567765370167,-1.051567765370167
2018-12-30,-0.8265451851524226,-0.8265451851524226,-0.8265451851524226,-0.6805001213493299,-0.6805001213493299,-0.6805001213493299,-0.6692018519491675,-0.6692018519491675,-0.6692018519491675,-0.5958099638242346,-0.5958099638242346,-0.5958099638242346
2019-01-06,-0.11017467663896142,-0.11017467663896142,-0.11017467663896142,-0.18225087234576579,-0.18225087234576579,-0.18225087234576579,0.037784065494158976,0.037784065494158976,0.037784065494158976,-0.04235991832238136,-0.04235991832238136,-0.04235991832238136
2019-01-13,0.3729476951540432,0.3729476951540432,0.3729476951540432,0.5022711403882312,0.5022711403882312,0.5022711403882312,0.5271869875321544,0.5271869875321544,0.5271869875321544,0.5534255906919919,0.5534255906919919,0.5534255906919919
2019-01-20,0.8636386327115512,0.8636386327115512,0.8636386327115512,0.8275057603033642,0.8275057603033642,0.8275057603033642,0.9690617158955523,0.9690617158955523,0.9690617158955523,0.9360179738996106,0.9360179738996106,0.9360179738996106
2019-01-27,1.2298081218371735,1.2298081218371735,1.2298081218371735,1.314442639985149,1.314442639985149,1.314442639985149,1.361142684645521,1.361142684645521,1.361142684645521,1.4186413051827094,1.4186413051827094,1.4186413051827094
2019-02-03,1.2049643034317106,1.2049643034317106,1.2049643034317106,1.2695502288031624,1.2695502288031624,1.2695502288031624,1.342237826221717,1.342237826221717,1.342237826221717,1.3713165463272072,1.3713165463272072,1.3713165463272072
2019-02-10,1.6427696464877517,1.6427696464877517,1.6427696464877517,1.6052153784100005,1.6052153784100005,1.6052153784100005,1.7206853356202818,1.7206853356202818,1.7206853356202818,1.6343177911880675,1.6343177911880675,1.6343177911880675
2019-02-17,1.9250884349062996,1.9250884349062996,1.9250884349062996,1.9917124974765663,1.9917124974765663,1.9917124974765663,1.9236445479184976,1.9236445479184976,1.9236445479184976,1.9902523882104866,1.9902523882104866,1.9902523882104866
2019-02-24,2.244500199588631,2.244500199588631,2.244500199588631,2.2046969882449563,2.2046969882449563,2.2046969882449563,2.0835735627840544,2.0835735627840544,2.0835735627840544,2.0500545481394625,2.0500545481394625,2.0500545481394625
2019-03-03,1.3302755104314556,1.3302755104314556,1.3302755104314556,1.4828458167120366,1.4828458167120366,1.4828458167120366,1.3644254100938058,1.3644254100938058,1.3644254100938058,1.5212350491202575,1.5212350491202575,1.5212350491202575
2019-03-10,1.9400076067763101,1.9400076067763101,1.9400076067763101,1.9333733265727961,1.9333733265727961,1.9333733265727961,1.930468176304055,1.930468176304055,1.930468176304055,1.8982408191798732,1.8982408191798732,1.8982408191798732
2019-03-17,1.58194444883773,1.58194444883773,1.58194444883773,1.4713303908586781,1.4713303908586781,1.4713303908586781,1.3697168780375086,1.3697168780375086,1.3697168780375086,1.279832104851345,1.279832104851345,1.279832104851345
2019-03-24,1.6581730537522337,1.6581730537522337,1.6581730537522337,1.6834914379526875,1.6834914379526875,1.6834914379526875,1.6810302149993142,1.6810302149993142,1.6810302149993142,1.6838773352827867,1.6838773352827867,1.6838773352827867
2019-03-31,1.8843849984151324,1.8843849984151324,1.8843849984151324,1.8570423826895661,1.8570423826895661,1.8570423826895661,1.8900352380006267,1.8900352380006267,1.8900352380006267,1.8509944227658723,1.8509944227658723,1.8509944227658723
2019-04-07,1.6639467526820007,1.6639467526820007,1.6639467526820007,1.63069541007126,1.63069541007126,1.63069541007126,1.6103872781889377,1.6103872781889377,1.6103872781889377,1.578810980326427,1.578810980326427,1.578810980326427
2019-04-14,1.2863253320756929,1.2863253320756929,1.2863253320756929,1.2843248825382558,1.2843248825382558,1.2843248825382558,1.3016678643746329,1.3016678643746329,1.3016678643746329,1.2945379964440524,1.2945379964440524,1.2945379964440524
2019-04-21,0.9986669515102823,0.9986669515102823,0.9986669515102823,0.9963300048476934,0.9963300048476934,0.9963300048476934,1.012033706016022,1.012033706016022,1.012033706016022,1.039620698832928,1.039620698832928,1.039620698832928
2019-04-28,1.1889634518315924,1.1889634518315924,1.1889634518315924,1.2363858815469349,1.2363858815469349,1.2363858815469349,1.2016530569680361,1.2016530569680361,1.2016530569680361,1.272262285447357,1.272262285447357,1.272262285447357
2019-05-05,0.46204463919506716,0.46204463919506716,0.46204463919506716,0.3766918380739992,0.3766918380739992,0.3766918380739992,0.23430207987871585,0.23430207987871585,0.23430207987871585,0.35114270862948743,0.35114270862948743,0.35114270862948743
2019-05-12,-0.3030417625778824,-0.3030417625778824,-0.3030417625778824,-0.38386646112670336,-0.38386646112670336,-0.38386646112670336,-0.3999079833576667,-0.3999079833576667,-0.3999079833576667,-0.47489586523315047,-0.47489586523315047,-0.47489586523315047
2019-05-19,-1.0966482261185202,-1.0966482261185202,-1.0966482261185202,-1.1235131862231114,-1.1235131862231114,-1.1235131862231114,-1.1549958926529111,-1.1549958926529111,-1.1549958926529111,-1.236556792549457,-1.236556792549457,-1.236556792549457
2019-05-26,-1.20188692280915,-1.20188692280915,-1.20188692280915,-1.2623422300142428,-1.2623422300142428,-1.2623422300142428,-1.1420354120782963,-1.1420354120782963,-1.1420354120782963,-1.197699282299649,-1.197699282299649,-1.197699282299649
2019-06-02,-0.979916410819398,-0.979916410819398,-0.979916410819398,-0.8287760501426531,-0.8287760501426531,-0.8287760501426531,-0.914073592940033,-0.914073592940033,-0.914073592940033,-0.8370724443257149,-0.8370724443257149,-0.8370724443257149
2019-06-09,-0.683289279015434,-0.683289279015434,-0.683289279015434,-0.8026486783582415,-0.8026486783582415,-0.8026486783582415,-0.6480970419202305,-0.6480970419202305,-0.6480970419202305,-0.7466584311376424,-0.7466584311376424,-0.7466584311376424
2019-06-16,0.26371750391230747,0.26371750391230747,0.26371750391230747,0.15331939267993472,0.15331939267993472,0.15331939267993472,0.23104023216411054,0.23104023216411054,0.23104023216411054,0.2014101746332094,0.2014101746332094,0.2014101746332094
2019-06-23,0.10968486442738802,0.10968486442738802,0.10968486442738802,0.0022840156685675094,0.0022840156685675094,0.0022840156685675094,0.17778138109518835,0.17778138109518835,0.17778138109518835,0.08655306251748981,0.08655306251748981,0.08655306251748981
2019-06-30,0.11825377478686498,0.11825377478686498,0.11825377478686498,0.07875868216928605,0.07875868216928605,0.07875868216928605,0.1992415649676287,0.1992415649676287,0.1992415649676287,0.1518614361887591,0.1518614361887591,0.1518614361887591
2019-07-07,0.10127094365723469,0.10127094365723469,0.10127094365723469,0.03350557257553507,0.03350557257553507,0.03350557257553507,0.13806750872223994,0.13806750872223994,0.13806750872223994,0.07471580248336294,0.07471580248336294,0.07471580248336294
2019-07-14,0.0923175612710378,0.0923175612710378,0.0923175612710378,-0.00957475271443579,-0.00957475271443579,-0.00957475271443579,0.008260449239793782,0.008260449239793782,0.008260449239793782,-0.08823529411764625,-0.08823529411764625,-0.08823529411764625
2019-07-21,0.3384591846686558,0.3384591846686558,0.3384591846686558,0.24991337941701763,0.24991337941701763,0.24991337941701763,0.4029693523429235,0.4029693523429235,0.4029693523429235,0.3196479582243982,0.3196479582243982,0.3196479582243982
2019-07-28,-0.5378153787803841,-0.5378153787803841,-0.5378153787803841,-0.608748181554395,-0.608748181554395,-0.608748181554395,-0.8186334284259846,-0.8186334284259846,-0.8186334284259846,-0.700584227534314,-0.700584227534314,-0.700584227534314
2019-08-04,-0.7671279214091974,-0.7671279214091974,-0.7671279214091974,-0.8318478729993218,-0.8318478729993218,-0.8318478729993218,-0.886395313905193,-0.886395313905193,-0.886395313905193,-0.8267881607855417,-0.8267881607855417,-0.8267881607855417
2019-08-11,-1.2022062335278074,-1.2022062335278074,-1.2022062335278074,-1.0279047570160071,-1.0279047570160071,-1.0279047570160071,-1.0799285995145824,-1.0799285995145824,-1.0799285995145824,-0.9357291814241535,-0.9357291814241535,-0.9357291814241535
2019-08-18,-0.6413660837946319,-0.6413660837946319,-0.6413660837946319,-0.719103737576533,-0.719103737576533,-0.719103737576533,-0.9390262603234978,-0.9390262603234978,-0.9390262603234978,-1.036101548077052,-1.036101548077052,-1.036101548077052
2019-08-25,-0.12665589450491743,-0.12665589450491743,-0.12665589450491743,-0.1674828024412788,-0.1674828024412788,-0.1674828024412788,0.00193435022622647,0.00193435022622647,0.00193435022622647,-0.10168805479890101,-0.10168805479890101,-0.10168805479890101
2019-09-01,0.6996353142863027,0.6996353142863027,0.6996353142863027,0.6842654831242778,0.6842654831242778,0.6842654831242778,0.7558743951707785,0.7558743951707785,0.7558743951707785,0.6687812619266542,0.6687812619266542,0.6687812619266542
2019-09-08,1.0637911677430745,1.0637911677430745,1.0637911677430745,1.0921342248990717,1.0921342248990717,1.0921342248990717,1.1645904785444818,1.1645904785444818,1.1645904785444818,1.0640153773650578,1.0640153773650578,1.0640153773650578
2019-09-15,0.8617301950087843,0.8617301950087843,0.8617301950087843,0.8998101562334155,0.8998101562334155,0.8998101562334155,0.8021606829028979,0.8021606829028979,0.8021606829028979,0.8005019260029163,0.8005019260029163,0.8005019260029163
2019-09-22,-0.9140643020455583,-0.9140643020455583,-0.9140643020455583,-0.8521619902471035,-0.8521619902471035,-0.8521619902471035,-0.7539123549263801,-0.7539123549263801,-0.7539123549263801,-0.6864353466757905,-0.6864353466757905,-0.6864353466757905
2019-09-29,-0.5546469754411136,-0.5546469754411136,-0.5546469754411136,-0.33452777289601343,-0.33452777289601343,-0.33452777289601343,-0.4212296803195937,-0.4212296803195937,-0.4212296803195937,-0.2046857314585851,-0.2046857314585851,-0.2046857314585851
2019-10-06,0.137350117233381,0.137350117233381,0.137350117233381,0.202218215268029,0.202218215268029,0.202218215268029,0.25756271775322037,0.25756271775322037,0.25756271775322037,0.31205801846794784,0.31205801846794784,0.31205801846794784
2019-10-13,0.2814501906576443,0.2814501906576443,0.2814501906576443,0.1831023867437108,0.1831023867437108,0.1831023867437108,-0.08186768118456661,-0.08186768118456661,-0.08186768118456661,-0.13225458704514825,-0.13225458704514825,-0.13225458704514825
2019-10-20,0.5826067292053966,0.5826067292053966,0.5826067292053966,1.0187039009547174,1.0187039009547174,1.0187039009547174,0.715476156805143,0.715476156805143,0.715476156805143,0.981108147604909,0.981108147604909,0.981108147604909
2019-10-27,1.2256165972019077,1.2256165972019077,1.2256165972019077,1.1966477285433061,1.1966477285433061,1.1966477285433061,1.2230872008279436,1.2230872008279436,1.2230872008279436,1.2769834872930879,1.2769834872930879,1.2769834872930879
2019-11-03,1.8920039980762078,1.8920039980762078,1.8920039980762078,1.906478223889128,1.906478223889128,1.906478223889128,1.7352159920509482,1.7352159920509482,1.7352159920509482,1.743713805878386,1.743713805878386,1.743713805878386
2019-11-10,1.3078465459249893,1.3078465459249893,1.3078465459249893,1.2737598946248618,1.2737598946248618,1.2737598946248618,1.299850371252205,1.299850371252205,1.299850371252205,1.278825147376688,1.278825147376688,1.278825147376688
2019-11-17,0.9081512473469291,0.9081512473469291,0.9081512473469291,0.8602262393176011,0.8602262393176011,0.8602262393176011,0.9740760835530099,0.9740760835530099,0.9740760835530099,0.9354560398063376,0.9354560398063376,0.9354560398063376
2019-11-24,1.07330083545038,1.07330083545038,1.07330083545038,1.0433258276613786,1.0433258276613786,1.0433258276613786,1.0339228989778164,1.0339228989778164,1.0339228989778164,1.0878836849841909,1.0878836849841909,1.0878836849841909
2019-12-01,1.0381752668083397,1.0381752668083397,1.0381752668083397,1.1228125129325115,1.1228125129325115,1.1228125129325115,1.0976451130560676,1.0976451130560676,1.0976451130560676,1.0868645696579233,1.0868645696579233,1.0868645696579233
2019-12-08,1.8024197107495339,1.8024197107495339,1.8024197107495339,2.054065981975575,2.054065981975575,2.054065981975575,1.811689578047298,1.811689578047298,1.811689578047298,1.8765723687038378,1.8765723687038378,1.8765723687038378
2019-12-15,2.1933280766650385,2.1933280766650385,2.1933280766650385,2.234249330451838,2.234249330451838,2.234249330451838,2.1923003029107955,2.1923003029107955,2.1923003029107955,2.2991860845681806,2.2991860845681806,2.2991860845681806
2019-12-22,1.9259361002397786,1.9259361002397786,1.9259361002397786,1.933538857335759,1.933538857335759,1.933538857335759,1.9233292691365542,1.9233292691365542,1.9233292691365542,1.9302089756496552,1.9302089756496552,1.9302089756496552
2019-12-29,1.917017684273937,1.917017684273937,1.917017684273937,1.9828283346439668,1.9828283346439668,1.9828283346439668,1.90371131181331,1.90371131181331,1.90371131181331,1.954969351224002,1.954969351224002,1.954969351224002
