Date,SPDR Dorsey Wright Fixed Income Allocation_Open_average,SPDR Dorsey Wright Fixed Income Allocation_Open_max,SPDR Dorsey Wright Fixed Income Allocation_Open_min,SPDR Dorsey Wright Fixed Income Allocation_High_average,SPDR Dorsey Wright Fixed Income Allocation_High_max,SPDR Dorsey Wright Fixed Income Allocation_High_min,SPDR Dorsey Wright Fixed Income Allocation_Low_average,SPDR Dorsey Wright Fixed Income Allocation_Low_max,SPDR Dorsey Wright Fixed Income Allocation_Low_min,SPDR Dorsey Wright Fixed Income Allocation_Close_average,SPDR Dorsey Wright Fixed Income Allocation_Close_max,SPDR Dorsey Wright Fixed Income Allocation_Close_min
2018-04-08,-0.9052676079199306,-0.9052676079199306,-0.9052676079199306,-0.5343988462121594,-0.5343988462121594,-0.5343988462121594,-0.4422373070666629,-0.4422373070666629,-0.4422373070666629,-0.5368082186143684,-0.5368082186143684,-0.5368082186143684
2018-04-15,-1.578852048301146,-1.578852048301146,-1.578852048301146,-1.8124726855012367,-1.8124726855012367,-1.8124726855012367,-1.5252456348783585,-1.5252456348783585,-1.5252456348783585,-1.6082615909649285,-1.6082615909649285,-1.6082615909649285
2018-04-22,-1.952484653040353,-1.952484653040353,-1.952484653040353,-2.21447059031894,-2.21447059031894,-2.21447059031894,-2.201330722029854,-2.201330722029854,-2.201330722029854,-2.21845301274693,-2.21845301274693,-2.21845301274693
2018-04-29,-2.2534145476745677,-2.2534145476745677,-2.2534145476745677,-2.3118839862964413,-2.3118839862964413,-2.3118839862964413,-2.0872383714968716,-2.0872383714968716,-2.0872383714968716,-1.963794733982184,-1.963794733982184,-1.963794733982184
2018-05-06,-1.7193724763545448,-1.7193724763545448,-1.7193724763545448,-1.6786963829916037,-1.6786963829916037,-1.6786963829916037,-1.7307519982145323,-1.7307519982145323,-1.7307519982145323,-1.6702214818234804,-1.6702214818234804,-1.6702214818234804
2018-05-13,-2.190669996425714,-2.190669996425714,-2.190669996425714,-2.1721511701510843,-2.1721511701510843,-2.1721511701510843,-2.112176204321742,-2.112176204321742,-2.112176204321742,-2.0852321014663477,-2.0852321014663477,-2.0852321014663477
2018-05-20,-1.815172969579547,-1.815172969579547,-1.815172969579547,-1.746202448320442,-1.746202448320442,-1.746202448320442,-1.6386940697279913,-1.6386940697279913,-1.6386940697279913,-1.6563238766182362,-1.6563238766182362,-1.6563238766182362
2018-05-27,-1.2008101373065225,-1.2008101373065225,-1.2008101373065225,-1.2599278711940058,-1.2599278711940058,-1.2599278711940058,-1.292573906959124,-1.292573906959124,-1.292573906959124,-1.194595596908266,-1.194595596908266,-1.194595596908266
2018-06-03,-1.3507805365646768,-1.3507805365646768,-1.3507805365646768,-1.1481316198713432,-1.1481316198713432,-1.1481316198713432,-1.20515264027224,-1.20515264027224,-1.20515264027224,-1.0863624911072116,-1.0863624911072116,-1.0863624911072116
2018-06-10,-1.2145949245990348,-1.2145949245990348,-1.2145949245990348,-1.1875094197474814,-1.1875094197474814,-1.1875094197474814,-1.1446754810252,-1.1446754810252,-1.1446754810252,-1.083842527728607,-1.083842527728607,-1.083842527728607
2018-06-17,-1.0761193651886503,-1.0761193651886503,-1.0761193651886503,-1.1665572888892717,-1.1665572888892717,-1.1665572888892717,-1.2716675731143887,-1.2716675731143887,-1.2716675731143887,-1.276955215683425,-1.276955215683425,-1.276955215683425
2018-06-24,-2.0731908974097903,-2.0731908974097903,-2.0731908974097903,-1.573130751570638,-1.573130751570638,-1.573130751570638,-1.9838680934909527,-1.9838680934909527,-1.9838680934909527,-1.5731862630555293,-1.5731862630555293,-1.5731862630555293
2018-07-01,-0.6318361622230105,-0.6318361622230105,-0.6318361622230105,-0.7750494947929207,-0.7750494947929207,-0.7750494947929207,-0.5721519252352795,-0.5721519252352795,-0.5721519252352795,-0.7096413387278113,-0.7096413387278113,-0.7096413387278113
2018-07-08,-0.2925944522587688,-0.2925944522587688,-0.2925944522587688,-0.5371123511728605,-0.5371123511728605,-0.5371123511728605,-0.6607602039653966,-0.6607602039653966,-0.6607602039653966,-0.8535971711046575,-0.8535971711046575,-0.8535971711046575
2018-07-15,-0.583955713083623,-0.583955713083623,-0.583955713083623,-0.9249595812231223,-0.9249595812231223,-0.9249595812231223,-0.6645214707191428,-0.6645214707191428,-0.6645214707191428,-1.0547191709592318,-1.0547191709592318,-1.0547191709592318
2018-07-22,-0.8267271090408834,-0.8267271090408834,-0.8267271090408834,-0.9209992779117778,-0.9209992779117778,-0.9209992779117778,-0.6495195582082656,-0.6495195582082656,-0.6495195582082656,-0.8757941547961634,-0.8757941547961634,-0.8757941547961634
2018-07-29,-0.24706289978729634,-0.24706289978729634,-0.24706289978729634,-0.643033201764799,-0.643033201764799,-0.643033201764799,-0.8865791800379859,-0.8865791800379859,-0.8865791800379859,-1.1072089429398007,-1.1072089429398007,-1.1072089429398007
2018-08-05,-1.804656091034833,-1.804656091034833,-1.804656091034833,-2.227775958539584,-2.227775958539584,-2.227775958539584,-1.6675741884360034,-1.6675741884360034,-1.6675741884360034,-2.228014148368909,-2.228014148368909,-2.228014148368909
2018-08-12,-1.1731802935353832,-1.1731802935353832,-1.1731802935353832,-1.5879096105852801,-1.5879096105852801,-1.5879096105852801,-1.1666445383320747,-1.1666445383320747,-1.1666445383320747,-1.2655499041768508,-1.2655499041768508,-1.2655499041768508
2018-08-19,-0.8819512634921352,-0.8819512634921352,-0.8819512634921352,-0.8335617113595295,-0.8335617113595295,-0.8335617113595295,-0.7208653581508806,-0.7208653581508806,-0.7208653581508806,-0.6909190730382195,-0.6909190730382195,-0.6909190730382195
2018-08-26,-0.04296557718972721,-0.04296557718972721,-0.04296557718972721,-0.3878109997504228,-0.3878109997504228,-0.3878109997504228,0.010415965544819857,0.010415965544819857,0.010415965544819857,-0.15516088324033184,-0.15516088324033184,-0.15516088324033184
2018-09-02,-0.9943462149622208,-0.9943462149622208,-0.9943462149622208,-1.5953683474222506,-1.5953683474222506,-1.5953683474222506,-1.0542562272212561,-1.0542562272212561,-1.0542562272212561,-1.5013486337924982,-1.5013486337924982,-1.5013486337924982
2018-09-09,-0.49013815775509356,-0.49013815775509356,-0.49013815775509356,-0.8290238048264821,-0.8290238048264821,-0.8290238048264821,-0.5611472146688355,-0.5611472146688355,-0.5611472146688355,-1.0466423538068153,-1.0466423538068153,-1.0466423538068153
2018-09-16,-0.582572709423239,-0.582572709423239,-0.582572709423239,-0.901203980980454,-0.901203980980454,-0.901203980980454,-0.505305720852013,-0.505305720852013,-0.505305720852013,-0.5820003633339881,-0.5820003633339881,-0.5820003633339881
2018-09-23,0.24536475736983335,0.24536475736983335,0.24536475736983335,0.017371530446902275,0.017371530446902275,0.017371530446902275,-1.0503432915102358,-1.0503432915102358,-1.0503432915102358,-1.2070365649048187,-1.2070365649048187,-1.2070365649048187
