Date,Cambria Global ValueEtf_Open_average,Cambria Global ValueEtf_Open_max,Cambria Global ValueEtf_Open_min,Cambria Global ValueEtf_High_average,Cambria Global ValueEtf_High_max,Cambria Global ValueEtf_High_min,Cambria Global ValueEtf_Low_average,Cambria Global ValueEtf_Low_max,Cambria Global ValueEtf_Low_min,Cambria Global ValueEtf_Close_average,Cambria Global ValueEtf_Close_max,Cambria Global ValueEtf_Close_min
2018-05-27,-2.0272832556213873,-2.0272832556213873,-2.0272832556213873,-1.9276624265778795,-1.9276624265778795,-1.9276624265778795,-1.8533195313216195,-1.8533195313216195,-1.8533195313216195,-1.9090594593596466,-1.9090594593596466,-1.9090594593596466
2018-06-03,-1.5388861983795061,-1.5388861983795061,-1.5388861983795061,-1.5203123161476046,-1.5203123161476046,-1.5203123161476046,-1.4964321549980615,-1.4964321549980615,-1.4964321549980615,-1.437062796841475,-1.437062796841475,-1.437062796841475
2018-06-10,-1.8842920603211843,-1.8842920603211843,-1.8842920603211843,-1.9632719979541466,-1.9632719979541466,-1.9632719979541466,-1.9976007812391403,-1.9976007812391403,-1.9976007812391403,-2.0339199934561165,-2.0339199934561165,-2.0339199934561165
2018-06-17,-1.9104854416657555,-1.9104854416657555,-1.9104854416657555,-1.9233753314924587,-1.9233753314924587,-1.9233753314924587,-1.7838214763649074,-1.7838214763649074,-1.7838214763649074,-1.862029144553354,-1.862029144553354,-1.862029144553354
2018-06-24,-1.994575537457419,-1.994575537457419,-1.994575537457419,-1.922033536046494,-1.922033536046494,-1.922033536046494,-1.8867579703684916,-1.8867579703684916,-1.8867579703684916,-1.906003243908895,-1.906003243908895,-1.906003243908895
2018-07-01,-1.4894833993673444,-1.4894833993673444,-1.4894833993673444,-1.4278735002867078,-1.4278735002867078,-1.4278735002867078,-1.4128451292022675,-1.4128451292022675,-1.4128451292022675,-1.3535665008436595,-1.3535665008436595,-1.3535665008436595
2018-07-08,-1.3956489917810573,-1.3956489917810573,-1.3956489917810573,-1.4342648209924371,-1.4342648209924371,-1.4342648209924371,-1.3529084882266398,-1.3529084882266398,-1.3529084882266398,-1.3600334493738457,-1.3600334493738457,-1.3600334493738457
2018-07-15,-1.2282194359393197,-1.2282194359393197,-1.2282194359393197,-1.1816103867486325,-1.1816103867486325,-1.1816103867486325,-1.1651276217541786,-1.1651276217541786,-1.1651276217541786,-1.1349412719465386,-1.1349412719465386,-1.1349412719465386
2018-07-22,-0.6390754066527848,-0.6390754066527848,-0.6390754066527848,-0.7161693331169862,-0.7161693331169862,-0.7161693331169862,-0.6873741139274839,-0.6873741139274839,-0.6873741139274839,-0.7503144489146185,-0.7503144489146185,-0.7503144489146185
2018-07-29,-0.9149257182763385,-0.9149257182763385,-0.9149257182763385,-0.9140973456980449,-0.9140973456980449,-0.9140973456980449,-0.8519134341593955,-0.8519134341593955,-0.8519134341593955,-0.8401612197524327,-0.8401612197524327,-0.8401612197524327
2018-08-05,-1.5169429544450441,-1.5169429544450441,-1.5169429544450441,-1.5841905743869082,-1.5841905743869082,-1.5841905743869082,-1.6623858237672426,-1.6623858237672426,-1.6623858237672426,-1.6957019108302136,-1.6957019108302136,-1.6957019108302136
2018-08-12,-1.6734603397943786,-1.6734603397943786,-1.6734603397943786,-1.6379478339087952,-1.6379478339087952,-1.6379478339087952,-1.7422566057353464,-1.7422566057353464,-1.7422566057353464,-1.6114849113030956,-1.6114849113030956,-1.6114849113030956
2018-08-19,-1.1725967751013344,-1.1725967751013344,-1.1725967751013344,-1.1756961155823975,-1.1756961155823975,-1.1756961155823975,-1.114550775567513,-1.114550775567513,-1.114550775567513,-1.1175729065085527,-1.1175729065085527,-1.1175729065085527
2018-08-26,-0.9781907518209847,-0.9781907518209847,-0.9781907518209847,-0.9688563896633458,-0.9688563896633458,-0.9688563896633458,-1.0135347358643563,-1.0135347358643563,-1.0135347358643563,-0.9227833631226227,-0.9227833631226227,-0.9227833631226227
2018-09-02,-1.4413299461017763,-1.4413299461017763,-1.4413299461017763,-1.5018072555969277,-1.5018072555969277,-1.5018072555969277,-1.5163666769168396,-1.5163666769168396,-1.5163666769168396,-1.5588617276886878,-1.5588617276886878,-1.5588617276886878
2018-09-09,-1.0614589252092612,-1.0614589252092612,-1.0614589252092612,-1.0783890782981844,-1.0783890782981844,-1.0783890782981844,-0.9922098814000039,-0.9922098814000039,-0.9922098814000039,-1.0839173872884242,-1.0839173872884242,-1.0839173872884242
2018-09-16,-0.0766849907190093,-0.0766849907190093,-0.0766849907190093,-0.05713104451048504,-0.05713104451048504,-0.05713104451048504,-0.004801174423232153,-0.004801174423232153,-0.004801174423232153,0.030565301164380325,0.030565301164380325,0.030565301164380325
2018-09-23,-0.5417990053363607,-0.5417990053363607,-0.5417990053363607,-0.434643986779114,-0.434643986779114,-0.434643986779114,-0.4874951774358149,-0.4874951774358149,-0.4874951774358149,-0.5931522184110988,-0.5931522184110988,-0.5931522184110988
2018-09-30,-0.5530244121716911,-0.5530244121716911,-0.5530244121716911,-0.6789785126771568,-0.6789785126771568,-0.6789785126771568,-0.7701675279537862,-0.7701675279537862,-0.7701675279537862,-0.8899667870948873,-0.8899667870948873,-0.8899667870948873
2018-10-07,-1.349636914179945,-1.349636914179945,-1.349636914179945,-1.3186609697946392,-1.3186609697946392,-1.3186609697946392,-1.5750087143310953,-1.5750087143310953,-1.5750087143310953,-1.357322273396153,-1.357322273396153,-1.357322273396153
2018-10-14,-1.4703655585136826,-1.4703655585136826,-1.4703655585136826,-1.4043892472413475,-1.4043892472413475,-1.4043892472413475,-1.3774501739368783,-1.3774501739368783,-1.3774501739368783,-1.4408875257567337,-1.4408875257567337,-1.4408875257567337
2018-10-21,-2.6147927394696944,-2.6147927394696944,-2.6147927394696944,-2.4151014867592604,-2.4151014867592604,-2.4151014867592604,-2.4852868827455024,-2.4852868827455024,-2.4852868827455024,-2.292900110901528,-2.292900110901528,-2.292900110901528
2018-10-28,-1.4632702550885053,-1.4632702550885053,-1.4632702550885053,-1.4234482764254481,-1.4234482764254481,-1.4234482764254481,-1.4406777761148408,-1.4406777761148408,-1.4406777761148408,-1.5418256962605972,-1.5418256962605972,-1.5418256962605972
2018-11-04,-1.098068307767991,-1.098068307767991,-1.098068307767991,-1.247572254748792,-1.247572254748792,-1.247572254748792,-1.1834301619193948,-1.1834301619193948,-1.1834301619193948,-1.1610953643265849,-1.1610953643265849,-1.1610953643265849
2018-11-11,-1.041634565504338,-1.041634565504338,-1.041634565504338,-1.170459068724217,-1.170459068724217,-1.170459068724217,-0.9877753015335095,-0.9877753015335095,-0.9877753015335095,-1.0238635934809253,-1.0238635934809253,-1.0238635934809253
2018-11-18,-1.5942102464122516,-1.5942102464122516,-1.5942102464122516,-1.760855098081492,-1.760855098081492,-1.760855098081492,-1.5479554781695348,-1.5479554781695348,-1.5479554781695348,-1.6879638404950765,-1.6879638404950765,-1.6879638404950765
2018-11-25,-1.0268676473211102,-1.0268676473211102,-1.0268676473211102,-1.1611641023324337,-1.1611641023324337,-1.1611641023324337,-1.1288638139542155,-1.1288638139542155,-1.1288638139542155,-1.2659866885951734,-1.2659866885951734,-1.2659866885951734
2018-12-02,-1.1106895978260733,-1.1106895978260733,-1.1106895978260733,-1.1397733186944,-1.1397733186944,-1.1397733186944,-1.2131742426002188,-1.2131742426002188,-1.2131742426002188,-1.340745111835566,-1.340745111835566,-1.340745111835566
2018-12-09,-1.582066625204367,-1.582066625204367,-1.582066625204367,-1.6230886786516774,-1.6230886786516774,-1.6230886786516774,-1.4333207243070292,-1.4333207243070292,-1.4333207243070292,-1.5587091598136074,-1.5587091598136074,-1.5587091598136074
2018-12-16,-2.1308634516273948,-2.1308634516273948,-2.1308634516273948,-2.066603753643188,-2.066603753643188,-2.066603753643188,-2.2220178647909674,-2.2220178647909674,-2.2220178647909674,-2.309855429913842,-2.309855429913842,-2.309855429913842
2018-12-23,-2.4446846356905896,-2.4446846356905896,-2.4446846356905896,-2.402247979692626,-2.402247979692626,-2.402247979692626,-2.3749635507087037,-2.3749635507087037,-2.3749635507087037,-2.332055607067092,-2.332055607067092,-2.332055607067092
2018-12-30,-1.4090628217901238,-1.4090628217901238,-1.4090628217901238,-1.2747418047488661,-1.2747418047488661,-1.2747418047488661,-1.3751047492291186,-1.3751047492291186,-1.3751047492291186,-1.0997694784684746,-1.0997694784684746,-1.0997694784684746
2019-01-06,-0.3128613861137154,-0.3128613861137154,-0.3128613861137154,-0.4418459631924307,-0.4418459631924307,-0.4418459631924307,-0.33764722765100674,-0.33764722765100674,-0.33764722765100674,-0.3319585329569698,-0.3319585329569698,-0.3319585329569698
